Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42),C4H6(69),C3H5(31),C4H5(34)
4.044769725422854e-06,0.11369817468780685,0.0,0.0,0.0,0.0,0.986705522696354,0.0004478470785249025,0.0001692373299036358,0.0006608139846809263,0.00010523202178708074,0.012559784957504936,0.012283543387555386,1.1990414696553921e-08,1.1726370947639454e-07,1.0982443798917914e-05,7.283113671961935e-12,3.2152557061983095e-11,1.2932225139456818e-13,3.414328062668163e-13,3.541865921544611e-10,2.9681990064884348e-09,4.7835011856237765e-12,2.361620345919741e-15,2.3849364539003778e-11,1.1152930029816331e-11,1.0181267983647524e-13
4.129640534153172e-06,0.11375326632555655,0.0,0.0,0.0,0.0,0.986204748421586,0.000448038253230782,0.0001708895794757797,0.0006816200216737498,0.00010603668761349323,0.013047536676216305,0.012763055096811025,1.2455606358799903e-08,1.229091919257342e-07,1.1846975872297879e-05,7.856437683715784e-12,3.50364116481579e-11,1.4092153393333455e-13,3.7202323291914714e-13,3.880725061711187e-10,3.3391484961724624e-09,5.38135383870933e-12,2.6576861877820334e-15,2.7177618700075017e-11,1.2030433700641123e-11,1.1509634810345433e-13
4.214511342883489e-06,0.11380869455582304,0.0,0.0,0.0,0.0,0.9857010041759,0.00044816698554028464,0.00017245611173993084,0.0007024737176561095,0.00010678324829414362,0.013538312682918384,0.013245630979100238,1.2921797804633305e-08,1.286042530709336e-07,1.2750177938201698e-05,8.455406197281237e-12,3.8067313806931603e-11,1.531122632462732e-13,4.0417071720015156e-13,4.2388961544950056e-10,3.743007990588976e-09,6.032251074161736e-12,2.9801593195876928e-15,3.0854359032508726e-11,1.294528420465425e-11,1.295874610559817e-13
4.299382151613807e-06,0.1138644300969143,0.0,0.0,0.0,0.0,0.9851945532324307,0.00044824087215245397,0.00017394146395182059,0.0007233688716696913,0.00010747499966112282,0.014031844332656541,0.013731006385308662,1.3388763731514113e-08,1.3434388871388397e-07,1.3692188674145325e-05,9.080111180094696e-12,4.1245808332913736e-11,1.658966305781808e-13,4.3788087906557837e-13,4.616595852234058e-10,4.181407718449734e-09,6.738820854354316e-12,3.3303651166129537e-15,3.4903389992884575e-11,1.3897449657373633e-11,1.4534355057304057e-13
4.384252960344124e-06,0.11392044544039831,0.0,0.0,0.0,0.0,0.98468564320535,0.000448266807868583,0.00017535003058050526,0.0007442998089973131,0.00010811512048425966,0.014527878905700956,0.014218932244046406,1.3856302724722057e-08,1.4012345595337584e-07,1.4673110717018539e-05,9.730620698649393e-12,4.457226242418198e-11,1.7927611285454918e-13,4.731574616110249e-13,5.014016495364625e-10,4.655978755321337e-09,7.503692528594744e-12,3.70963132164859e-15,3.934916608996703e-11,1.4886873140711498e-11,1.6242165525187586e-13
4.469123769074442e-06,0.11397671469893608,0.0,0.0,0.0,0.0,0.9841745066702451,0.00044825103661080807,0.00017668605333693712,0.0007652613463967618,0.00010870666658248146,0.015026178986035373,0.014709174461441167,1.4324235196307784e-08,1.459386628710059e-07,1.569301365608592e-05,1.0406980903348042e-11,4.804688471809722e-11,1.932515492464126e-13,5.1000253399634e-13,5.431328186428834e-10,5.168350919258512e-09,8.329493440466193e-12,4.11928635030021e-15,4.4216767363766024e-11,1.5913476078246798e-11,1.8087825437372383e-13
4.553994577804759e-06,0.11403321359611597,0.0,0.0,0.0,0.0,0.983661361802601,0.00044819920022459286,0.00017795361399144418,0.0007862487584646129,0.00010925256696685894,0.015526521819631336,0.015201513300270426,1.479240143711396e-08,1.517855550772953e-07,1.6751936897936e-05,1.110921792843721e-11,5.166974362239627e-11,2.0782321490067292e-13,5.48416685717891e-13,5.868680830530231e-10,5.720150907660023e-09,9.218845923958825e-12,4.560657783869114e-15,4.953187514030061e-11,1.6977161218698197e-11,2.0076921978056586e-13
4.638865386535077e-06,0.11408991936259875,0.0,0.0,0.0,0.0,0.9831464130264876,0.0004481163849606298,0.00017915662958209488,0.0008072577452670488,0.00010975562162164494,0.016028698660785552,0.01569574274662613,1.5260659766692157e-08,1.57660501329014e-07,1.7849892394960782e-05,1.1837339701439981e-11,5.544078423333408e-11,2.2299088898733622e-13,5.883992049410715e-13,6.326206103403924e-10,6.313000655513136e-09,1.0174364656437554e-11,5.035071034703623e-15,5.532074815751637e-11,1.8077815386219242e-11,2.2214977125393325e-13
4.723736195265394e-06,0.11414681068086541,0.0,0.0,0.0,0.0,0.9826298516676827,0.00044800716553878103,0.00018029884979187387,0.0008282844013434165,0.00011021850075831968,0.016532514112524592,0.01619166987001772,1.5728884772577564e-08,1.6356017845708958e-07,1.8986867228709117e-05,1.2591337656346787e-11,5.935984485715802e-11,2.3875392115131027e-13,6.299482540507966e-13,6.80401935285399e-10,6.94851591067876e-09,1.1198654361438728e-11,5.543848180884352e-15,6.161019915007335e-11,1.9215311908235036e-11,2.4507445079226907e-13
4.808607003995712e-06,0.11420386760848578,0.0,0.0,0.0,0.0,0.9821118566037491,0.0004478756467369325,0.00018138385605766304,0.0008493251861823093,0.00011064374528458404,0.017037785468970588,0.016689114184661607,1.6196965688426155e-08,1.6948155508071513e-07,2.016282604547724e-05,1.3371188348815687e-11,6.342667202057059e-11,2.5511129188668333e-13,6.730610291131653e-13,7.302221403671993e-10,7.628305007249428e-09,1.2294307830740462e-11,6.088306955782606e-15,6.842757197986615e-11,2.0389512676402582e-11,2.6959710727133044e-13
4.8934778127260294e-06,0.11426107151020751,0.0,0.0,0.0,0.0,0.9815925949053738,0.00044772550248321324,0.00018241506213020705,0.0008703768962320863,0.00011103376825826026,0.017544342065627813,0.01718790701785445,1.6664804891041094e-08,1.7542187483911034e-07,2.137771334043816e-05,1.4176854970928951e-11,6.764093364971421e-11,2.7206166554453205e-13,7.177338982418947e-13,7.82090024992827e-10,8.353967822638869e-09,1.3463904242591504e-11,6.669759881565268e-15,7.580071938234567e-11,2.1600270053372394e-11,2.957708786438737e-13
4.978348621456347e-06,0.11431840498789372,0.0,0.0,0.0,0.0,0.9810722224649359,0.000447560012478569,0.00018339571584827255,0.0008914366384673004,0.00011139085711671055,0.01805202464183334,0.01768789088964987,1.7132316484547205e-08,1.8137863999607333e-07,2.263145559025954e-05,1.5008288765472818e-11,7.200223238199868e-11,2.8960344387502187e-13,7.639625428791232e-13,8.360132640534334e-10,9.127094902821862e-09,1.471000775097852e-11,7.289513534684354e-15,8.375798136964708e-11,2.2847428540802702e-11,3.236481936938165e-13
5.0632194301866645e-06,0.11437585181373024,0.0,0.0,0.0,0.0,0.9805508846096155,0.0004473820964047135,0.00018432890190791382,0.000912501805503828,0.00011171717657159017,0.018560684718253107,0.018188918906673963,1.759942502400884e-08,1.8734959484100665e-07,2.3923963236944567e-05,1.5865430341554043e-11,7.651011753087654e-11,3.077348141515044e-13,8.117420850245972e-13,8.91998556331346e-10,9.949266742752292e-09,1.6035166325039063e-11,7.94886793338346e-15,9.232816431989399e-11,2.413082610124336e-11,3.5328078340439315e-13
5.148090238916982e-06,0.11443339686487308,0.0,0.0,0.0,0.0,0.9800287166967855,0.0004471943457893276,0.0001852175454480864,0.0009335700522414826,0.00011201477203829046,0.01907018399183039,0.01869085417248142,1.8066064359641033e-08,1.9333270910452588e-07,2.5255132527011786e-05,1.6748210894281964e-11,8.116409422555508e-11,3.264537859318151e-13,8.610671827290301e-13,9.50051760654953e-10,1.0822053206921088e-08,1.744191081438951e-11,8.649116035623365e-15,1.0154052077255073e-10,2.5450295406430275e-11,3.847196769208444e-13
5.2329610476472996e-06,0.11449102606034971,0.0,0.0,0.0,0.0,0.9795058446896189,0.0004469990536089124,0.0001860644163057857,0.0009546392740050724,0.00011228557345978128,0.019580393750372734,0.01919356921665787,1.8532176546143584e-08,1.99326162072273e-07,2.6624847209657454e-05,1.7656553330932914e-11,8.596363336916108e-11,3.457582311113915e-13,9.1193213571577e-13,1.010178019963289e-09,1.17470130763197e-08,1.8932754218207822e-11,9.391543336820266e-15,1.1142472994326662e-10,2.6805664949289512e-11,4.180152186806669e-13
5.317831856377617e-06,0.11454872630012161,0.0,0.0,0.0,0.0,0.9789823857112783,0.00044679824172022363,0.00018687213377590044,0.0009757075861446769,0.00011253139942939338,0.020091194308539277,0.019696945444426277,1.899771087655946e-08,2.0532832718707542e-07,2.8032980099482206e-05,1.8590373307298844e-11,9.090818112600989e-11,3.6564592208248166e-13,9.64330986445342e-13,1.0723818751134786e-09,1.2725693708700206e-08,2.0510191136956568e-11,1.017742755725782e-14,1.220108789625282e-10,2.8196759818200847e-11,4.5321710029892795e-13
5.402702665107935e-06,0.11460648540652978,0.0,0.0,0.0,0.0,0.9784584485766498,0.00044659368622100153,0.00018764317174004228,0.0009967733050450771,0.00011275396153143733,0.02060247446637685,0.020200872607915938,1.94626230349755e-08,2.113377570304594e-07,2.947939451018068e-05,1.954958017846249e-11,9.599716458196566e-11,3.861145545010673e-13,1.0182575784382259e-12,1.1366673683282023e-09,1.3759630799367864e-08,2.2176697386192803e-11,1.1008038409284506e-14,1.33329444838149e-10,2.9623402462481284e-11,4.903743633075769e-13
5.487573473838252e-06,0.11466429206825018,0.0,0.0,0.0,0.0,0.9779341343010572,0.0004463869408472425,0.00018837986407301574,0.0010178349304861686,0.00011295486881313162,0.02111413099102646,0.020705248299755067,1.9926874285724317e-08,2.1735316907638385e-07,3.096394556531873e-05,2.0534077868061355e-11,1.0122999831663154e-10,4.0716177372101314e-13,1.0737056262093382e-12,1.2030381350652005e-09,1.4850348229834043e-08,2.3934729752008097e-11,1.1884637434455908e-14,1.4541127713365145e-10,3.108541343462729e-11,5.295354191876685e-13
5.57244428256857e-06,0.11472213578681238,0.0,0.0,0.0,0.0,0.9774095365857135,0.00044617935851655515,0.0001890844102370873,0.0010388911292916895,0.00011313563232991963,0.02162606812189935,0.021209977469315057,2.0390430762943924e-08,2.2337343218899166e-07,3.2486481392824366e-05,2.1543765660435405e-11,1.0660609205664843e-10,4.287852055767314e-13,1.1306687972377497e-12,1.2714974861171778e-09,1.5999357993832854e-08,2.5786725871182274e-11,1.2808477902457768e-14,1.5828758134828685e-10,3.258261178202985e-11,5.707480964752942e-13
5.657315091298887e-06,0.11478000682565495,0.0,0.0,0.0,0.0,0.9768847422798889,0.00044597211112707715,0.00018975888098004634,0.001059940720201619,0.00011329766972062298,0.022138197099405232,0.021714971961714832,2.0853262878723903e-08,2.2939755372500024e-07,3.40468442103724e-05,2.2578538920418205e-11,1.1212485379986618e-10,4.5098246894934035e-13,1.1891407426740343e-12,1.342048481826245e-09,1.720816019117845e-08,2.773510422073481e-11,1.3780804764388136e-14,1.719899029827103e-10,3.4114815466495815e-11,6.140596477926232e-13
5.742185900029205e-06,0.11483789616167227,0.0,0.0,0.0,0.0,0.9763598318199164,0.00044576620771999447,0.00019040522407740183,0.0010809826599029293,0.00011344230976211501,0.022650435717136697,0.02222015007953125,2.1315344738787728e-08,2.354246673950242e-07,3.564487130840933e-05,2.3638289745246747e-11,1.1778569317618816e-10,4.737511892842293e-13,1.2491151334653097e-12,1.414693996648183e-09,1.8478243078923863e-08,2.978226419985859e-11,1.480285465218729e-14,1.8655011227286665e-10,3.568184188797574e-11,6.59516763084264e-13
5.827056708759522e-06,0.11489579543925273,0.0,0.0,0.0,0.0,0.9758348796453458,0.00044556251111169197,0.0001910252700656701,0.001102016030152836,0.00011357079686527751,0.023162707897229604,0.02272543616697397,2.1776653628289444e-08,2.4145402190366484e-07,3.7280395937474656e-05,2.4722907553004846e-11,1.2358802767826868e-10,4.970890236516753e-13,1.3105857282070939e-12,1.48943677450018e-09,1.9811083170868497e-08,3.193058628978828e-11,1.587585591722821e-14,2.020003895701256e-10,3.72835080267861e-11,7.071656259672634e-13
5.91192751748984e-06,0.11495369692675599,0.0,0.0,0.0,0.0,0.975309954592729,0.0004453617530992438,0.0001916207379172191,0.0011230400259285439,0.00011368429548850639,0.02367494328843655,0.023230760216095804,2.223716962202593e-08,2.474849702814538e-07,3.895324810665309e-05,2.5832279612130465e-11,1.2953128430743905e-10,5.209936673675156e-13,1.3735463870102734e-12,1.5662794784862422e-09,2.120814537898761e-08,3.41824322812852e-11,1.700102870301917e-14,2.1837321134399626e-10,3.891963061217346e-11,7.570519259068931e-13
5.996798326220157e-06,0.11501159347537014,0.0,0.0,0.0,0.0,0.9747851202676479,0.0004451645483396332,0.00019219324062228288,0.0011440539445384708,0.00011378389444476586,0.02418707688631737,0.023736057494482488,2.2696875177755427e-08,2.535169599343984e-07,4.0663255299676866e-05,2.6966291516311226e-11,1.3561490009070565e-10,5.454628560723121e-13,1.43799107735899e-12,1.6452247337364625e-09,2.2670883188882822e-08,3.654014555699087e-11,1.8179585045837965e-14,2.357013367844019e-10,4.0590026542595315e-11,8.09220858553097e-13
6.081669134950475e-06,0.115069478480284,0.0,0.0,0.0,0.0,0.974260435395657,0.0004449714069985612,0.00019274429065155635,0.0011650571756318332,0.00011387061108232876,0.024699048674872385,0.024241268193788405,2.3155754762890607e-08,2.595495233960563e-07,4.241024311484138e-05,2.8124827608856908e-11,1.418383270828982e-10,5.704943858502903e-13,1.5039139307643285e-12,1.7262751618448354e-09,2.4200738861791347e-08,3.9006051416585726e-11,1.941272899746491e-14,2.5401779497882657e-10,4.2294512882423705e-11,8.637171851512106e-13
6.1665399436807925e-06,0.11512734584408907,0.0,0.0,0.0,0.0,0.9737359541528846,0.00044478274626009784,0.0001932753052742932,0.0011860491920456665,0.00011394539532760307,0.02521080328888511,0.024746337098420397,2.3613794618284215e-08,2.655822697417091e-07,4.419403583473887e-05,2.930777136052845e-11,1.4820103349179836e-10,5.960861177555841e-13,1.5713092496774873e-12,1.8094334111845292e-09,2.579914365922469e-08,4.158245743845295e-11,2.0701656766883365e-14,2.7335587263794404e-10,4.403290683407169e-11,9.205852523408988e-13
6.25141075241111e-06,0.1151851899423201,0.0,0.0,0.0,0.0,0.9732117264770673,0.00044459890078401746,0.00019378761171358273,0.001207029541430768,0.00011400913358022223,0.025722289696192006,0.02525121327362384,2.4070982489396944e-08,2.716148766630691e-07,4.6014456931535954e-05,3.051500570462107e-11,1.5470250184819098e-10,6.222359704517097e-13,1.6401714875474432e-12,1.8947021831834334e-09,2.7467518084977446e-08,4.427165386938463e-11,2.2047556876808868e-14,2.937491023449216e-10,4.580502613631062e-11,9.798689768443924e-13
6.3362815611414275e-06,0.11524300559105535,0.0,0.0,0.0,0.0,0.9726877983598351,0.00044442013219269706,0.00019428245212655605,0.0012279978386006477,0.00011406265245228201,0.026233460899061808,0.025755849772189972,2.452730734643031e-08,2.776470831523161e-07,4.787132951319158e-05,3.174641333288312e-11,1.6134223279409779e-10,6.489419354475171e-13,1.710495295448513e-12,1.9820842513169546e-09,2.9207272138165872e-08,4.707591403206243e-11,2.345161033009876e-14,3.152312513042061e-10,4.7610688999600996e-11,1.0416119018248421e-12
6.421152369871745e-06,0.11530078801648849,0.0,0.0,0.0,0.0,0.9721642121210752,0.00044424663766456707,0.00019476098839956576,0.0012489537585502414,0.00011410672234797754,0.026744273653842996,0.026260203358976792,2.4982759260110324e-08,2.8367868275732495e-07,4.9764476715708765e-05,3.300187695564531e-11,1.6811974646359123e-10,6.762020826521599e-13,1.7822755303397637e-12,2.071582476809754e-09,3.10198055750922e-08,4.999749474677143e-11,2.491499078423601e-14,3.3783631056404076e-10,4.9449713902588604e-11,1.105857227486925e-12
6.506023178602063e-06,0.11535853282637704,0.0,0.0,0.0,0.0,0.9716410066662227,0.0004440785577066938,0.00019522430675162803,0.0012698970300939417,0.00011414206088204307,0.027254688208027813,0.02676423425242405,2.54373292418366e-08,2.8970951741329534e-07,5.169372204619048e-05,3.428127952932305e-11,1.750345788774657e-10,7.040145458739885e-13,1.855507214113586e-12,2.163199822818528e-09,3.290650817717554e-08,5.303863676294532e-11,2.643886473167846e-14,3.615984846882252e-10,5.132192002037185e-11,1.1726477800472297e-12
6.59089398733238e-06,0.11541623598327924,0.0,0.0,0.0,0.0,0.9711182177273129,0.0004439159831741686,0.00019567342214292293,0.0012908274300754041,0.00011416933613633528,0.02776466805388426,0.02726790588224519,2.5891009018776804e-08,2.9573947179556793e-07,5.3658889681189546e-05,3.558450445427453e-11,1.8208628439109134e-10,7.323775326646535e-13,1.9301855699270432e-12,2.2569393626366526e-09,3.4868760019580115e-08,5.620156519184324e-11,2.8024391681907284e-14,3.8655218185480075e-10,5.3227127172865906e-11,1.2420260589516141e-12
6.675764796062698e-06,0.1154738937794892,0.0,0.0,0.0,0.0,0.9705958780886214,0.0004437589615991312,0.00019610928248699883,0.0013117447781044642,0.00011418916975569161,0.0282741796978175,0.027771184662487,2.634379098604981e-08,3.0176846814007726e-07,5.565980472453879e-05,3.691143574578616e-11,1.892744379114017e-10,7.612893332375686e-13,2.0063060384876394e-12,2.3528042849028757e-09,3.6907931739319734e-08,5.948848993836109e-11,2.967272434412354e-14,4.127320043583716e-10,5.5165155439916134e-11,1.3140342817550855e-12
6.760635604793015e-06,0.11553150281357998,0.0,0.0,0.0,0.0,0.970074017797706,0.00044360750288832056,0.00019653277266690176,0.0013326489317792344,0.0001142021398856022,0.028783192444635244,0.02827403977915925,2.679566813757892e-08,3.0779646153980744e-07,5.769629342850951e-05,3.8261958180736e-11,1.9659863014843908e-10,7.907483013695231e-13,2.0838642210073563e-12,2.450797899349195e-09,3.902538480225862e-08,6.29016061311175e-11,3.138500881005551e-14,4.4017273949338134e-10,5.7135825644179073e-11,1.3887143396529218e-12
6.845506413523333e-06,0.11558905996847005,0.0,0.0,0.0,0.0,0.9695526643626429,0.0004434615844437622,0.00019694471835726124,0.0013535397823542135,0.00011420878395497108,0.029291678195910477,0.028776442991653304,2.7246633866847603e-08,3.138234356811347e-07,5.976818338189908e-05,3.963595742232958e-11,2.0405846846866095e-10,8.207528578304256e-13,2.162855903575628e-12,2.5509236379622987e-09,4.122247176446763e-08,6.644309454347505e-11,3.316238473339665e-14,4.689093507985605e-10,5.913895938740946e-11,1.466107828970286e-12
6.93037722225365e-06,0.1156465623909291,0.0,0.0,0.0,0.0,0.9690318429362298,0.00044332115575674723,0.00019734588965567246,0.0013744172508178213,0.00011420960130799065,0.029799611261656478,0.029278368447189798,2.7696681964018068e-08,3.198493989562386e-07,6.187530366840281e-05,4.103332012512852e-11,2.1165358031255233e-10,8.513015041309947e-13,2.2432770865181096e-12,2.6531850529889114e-09,4.350053652704159e-08,7.011512200396897e-11,3.5005985505076093e-14,4.989769696423918e-10,6.117437845983408e-11,1.546256113516314e-12
