Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42),C4H6(69),C3H5(31)
9.661390897474331e-05,0.15315483036260621,0.0,0.0,0.0,0.0,0.6368107985737426,0.0003889506037999442,0.0002979658817469432,0.019251674051214494,8.999995373271164e-05,0.34174112040822807,0.35471445319748357,2.104762201855671e-07,6.41210966858687e-06,0.011002832311791897,7.296670790319282e-09,5.257147618462201e-08,2.1145014250056144e-10,5.46783195352627e-10,1.2912085363550972e-06,0.0001537666145093977,2.4794091014700665e-07,1.3160862376309915e-10,4.753056455713617e-06,7.208570361670438e-09
9.70582051954002e-05,0.15327866332970513,0.0,0.0,0.0,0.0,0.6357448092856712,0.0003886613571100268,0.00029807860840063056,0.019325366621087907,8.994245762643192e-05,0.3426926688656789,0.3557827589137561,2.107349346724e-07,6.438398024540414e-06,0.011077001494381384,7.345857048064048e-09,5.294395068775594e-08,2.1294828926475152e-10,5.506211746609136e-10,1.3018594157363486e-06,0.00015541494098533882,2.5059881749875913e-07,1.3302540536701896e-10,4.806281048652618e-06,7.245907604555833e-09
9.750250141605709e-05,0.15340213726806035,0.0,0.0,0.0,0.0,0.6346821616111523,0.0003883723341984326,0.00029818982958832406,0.01939894628170082,8.988515875412559e-05,0.34364083082430413,0.3568479306959895,2.109908973808885e-07,6.464643371598198e-06,0.011151256418063187,7.395100166136827e-09,5.331685686759403e-08,2.144481722956025e-10,5.54463260698716e-10,1.3125353409407965e-06,0.0001570714672436636,2.532699473663444e-07,1.344492783389472e-10,4.859786921266493e-06,7.283189659203324e-09
9.794679763671398e-05,0.1535252540823939,0.0,0.0,0.0,0.0,0.6336228375654088,0.00038808353680333307,0.0002982995588112285,0.019472413366350555,8.982805458732592e-05,0.34458562497220113,0.3579099853255323,2.1124413202293094e-07,6.4908458752027156e-06,0.011225596239474094,7.444399585250265e-09,5.3690187955477784e-08,2.1594976436858236e-10,5.583093843690551e-10,1.323236109518716e-06,0.00015873617357514092,2.5595426796885935e-07,1.3588022573543852e-10,4.913573436065364e-06,7.3204162631981e-09
9.839109385737086e-05,0.1536480156638265,0.0,0.0,0.0,0.0,0.6325668193179548,0.00038779496669015767,0.0002984078090010307,0.019545768206489008,8.977114319270223e-05,0.34552706983726633,0.3589689394387756,2.114946622321098e-07,6.517005606199638e-06,0.011300020122894675,7.49375475118608e-09,5.406393774850548e-08,2.1745304053471432e-10,5.621594822846003e-10,1.3339615206161375e-06,0.00016040904019097018,2.5865174739704006e-07,1.373182305435946e-10,4.967639952592992e-06,7.357587168589916e-09
9.883539007802775e-05,0.15377042388083298,0.0,0.0,0.0,0.0,0.6315140891896175,0.0003875066255396896,0.0002985145923492754,0.019619011131774486,8.971442336963265e-05,0.3464651837902871,0.36002480953024313,2.1174251147998765e-07,6.543122507404736e-06,0.011374527240335683,7.543165114852375e-09,5.443810056116175e-08,2.1895797792602534e-10,5.660134963378608e-10,1.3447113636230713e-06,0.0001620900472508139,2.6136235365844833e-07,1.3876327570296076e-10,5.021985827495459e-06,7.39470213897031e-09
9.927968629868464e-05,0.1538924805901587,0.0,0.0,0.0,0.0,0.6304646296492487,0.00038721851495666384,0.0002986199213386031,0.019692142470098366,8.965789338079691e-05,0.34739998504732433,0.36107761195571175,2.1198770286495144e-07,6.569196616358831e-06,0.011449116771171235,7.592630132040356e-09,5.481267025084024e-08,2.2046455183605851e-10,5.698713638566087e-10,1.3554854297598046e-06,0.00016377917485404316,2.6408605466344587e-07,1.4021534409889917e-10,5.076610414568429e-06,7.431760937075866e-09
9.972398251934153e-05,0.1540141876346921,0.0,0.0,0.0,0.0,0.6294184233159323,0.0003869306365573975,0.0002987238087372587,0.01976516254753727,8.960155101483428e-05,0.3483314916675525,0.36212736292991893,2.1223025918303903e-07,6.595228062902101e-06,0.011523787902097802,7.642149263397145e-09,5.518764041717162e-08,2.2197273652159607e-10,5.737330195503188e-10,1.3662835196767988e-06,0.0001654764030208947,2.6682281819480853e-07,1.416744185480427e-10,5.131513064778618e-06,7.468763327464265e-09
9.999999999999998e-05,0.15413554683913547,0.0,0.0,0.0,0.0,0.6287701019822877,0.0003867519107425009,0.00029878762785113925,0.019810470128703184,8.956664224345387e-05,0.3489085356362034,0.3627779874530388,2.1237962941886005e-07,6.611378546522765e-06,0.011570217820590502,7.672939867536585e-09,5.542078838137548e-08,2.2291049163027183e-10,5.761339406267218e-10,1.3730038058025476e-06,0.00016653487071552526,2.6852958704611117e-07,1.4258438411572485e-10,5.16576089030978e-06,7.491722427560106e-09
0.00010016827873999842,0.15413554683913547,0.0,0.0,0.0,0.0,0.6283754529404695,0.0003866429919592859,0.00029882626678976387,0.019838071688578606,8.95453945978756e-05,0.34925972157337615,0.36317407854394634,2.1247020310040294e-07,6.621216890484317e-06,0.011598539826395284,7.691721973935752e-09,5.556300513920571e-08,2.2348250816771106e-10,5.775984029821893e-10,1.3771054334353246e-06,0.0001671817117120049,2.6957261193915434e-07,1.4314048181451133e-10,5.186693126685271e-06,7.505709085254498e-09
0.0001006125749606553,0.15425656001693155,0.0,0.0,0.0,0.0,0.6273357014286588,0.0003863555827007901,0.0002989273072347542,0.01991087021584642,8.948942290159061e-05,0.35018469252599804,0.3642177747435933,2.127075571327396e-07,6.647163063167742e-06,0.011673371745223262,7.741347733894696e-09,5.593875884315385e-08,2.2499384435581263e-10,5.814674572584372e-10,1.3879509644614901e-06,0.00016889508083713014,2.72335403501005e-07,1.446135166155994e-10,5.242149946031841e-06,7.542597997463965e-09
0.00010105687118131219,0.15437722895481307,0.0,0.0,0.0,0.0,0.626299151836143,0.0003860684102517408,0.0002990269421917783,0.019983558450151317,8.94336340485798e-05,0.35110642212990484,0.3652584673342303,2.1294234331305136e-07,6.673066661914338e-06,0.011748282867177157,7.79102601844368e-09,5.631489532334838e-08,2.2650672012580235e-10,5.853401191789802e-10,1.398819910044104e-06,0.0001706164902458543,2.751111603878836e-07,1.4609350561484925e-10,5.297882865839712e-06,7.579429841406545e-09
0.00010150116740196908,0.15449755544047283,0.0,0.0,0.0,0.0,0.625265787356121,0.00038578147607923,0.00029912518361603613,0.02005613671062255,8.937802623315537e-05,0.3520249278463344,0.36629617199215864,2.131745835600444e-07,6.698927764693308e-06,0.011823272407674949,7.840756307276869e-09,5.669140869349326e-08,2.280211118021367e-10,5.892163286979246e-10,1.4097120736811067e-06,0.00017234591972373257,2.7789985000404194e-07,1.4758043141981881e-10,5.353891226703577e-06,7.616204408887618e-09
0.00010194546362262597,0.15461754123814647,0.0,0.0,0.0,0.0,0.624235591317932,0.0003854947817100061,0.00029922204338578973,0.02012860531471764,8.932259769678852e-05,0.3529402269947583,0.3673309042657711,2.13404299661931e-07,6.724746445777588e-06,0.011898339588778147,7.890538084494176e-09,5.706829308528546e-08,2.2953699578164866e-10,5.930960259945453e-10,1.4206272611558692e-06,0.00017408334899086621,2.807014396481831e-07,1.490742765812743e-10,5.410174366901911e-06,7.652921498675138e-09
0.00010238975984328286,0.15473718809587367,0.0,0.0,0.0,0.0,0.6232085471799317,0.0003852083285725731,0.0002993175326280162,0.02020096457833004,8.926734743013459e-05,0.3538523367607396,0.36836267958264474,2.1363151319107925e-07,6.750522651277775e-06,0.01197348363923627,7.94037083863075e-09,5.744554313246234e-08,2.3105435048044083e-10,5.969791564137654e-10,1.4315652676018924e-06,0.0001758287577373472,2.8351589657054093e-07,1.5057502362098117e-10,5.466731622532465e-06,7.689580917767628e-09
0.00010283405606393974,0.15485649775312763,0.0,0.0,0.0,0.0,0.6221846385362735,0.0003849221180444592,0.0002994116632038291,0.020273214815693504,8.921227337412905e-05,0.35476127418743997,0.3693915132430847,2.1385624527290888e-07,6.776256510122101e-06,0.01204870379444585,7.990254062629802e-09,5.782315268838912e-08,2.3257315117586074e-10,6.00865657347959e-10,1.4425258971115197e-06,0.00017758212559534318,2.863431879280166e-07,1.52082655009687e-10,5.523562327342506e-06,7.726182461906448e-09
0.00010327835228459663,0.15497547193440647,0.0,0.0,0.0,0.0,0.6211638491365037,0.0003846361515331827,0.0002995044466112588,0.020345356339123953,8.915737379781662e-05,0.35566705615643124,0.37041742040151326,2.1407851696239824e-07,6.801948110162401e-06,0.01212399929748705,8.040187254530037e-09,5.82011160366893e-08,2.340933748758023e-10,6.04755470569852e-10,1.4535089604152848e-06,0.0001793434321233533,2.891832807586726e-07,1.5359715315426476e-10,5.580665812496318e-06,7.76272594430128e-09
0.00010372264850525352,0.15509411234177659,0.0,0.0,0.0,0.0,0.6201461628365026,0.00038435043037634165,0.0002995958936844241,0.020417389459631348,8.910264766138377e-05,0.3565696994389657,0.37144041611278467,2.142983492045868e-07,6.827597411181169e-06,0.012199369396968841,8.090169916036654e-09,5.857942788194813e-08,2.356150002813353e-10,6.086485421839726e-10,1.4645142575480757e-06,0.00018111265686018144,2.9203614206875234e-07,1.5511850044191138e-10,5.638041407482157e-06,7.799211186924876e-09
0.00010416694472591041,0.15521242068693875,0.0,0.0,0.0,0.0,0.619131563606533,0.00038406495588471387,0.00029968601567594146,0.020489314486811388,8.904809329538205e-05,0.35746922068656145,0.372460515324541,2.1451576256951618e-07,6.853204490383712e-06,0.012274813347122696,8.140201552583513e-09,5.895808248681269e-08,2.3713800431599233e-10,6.125448138108068e-10,1.4755415932084312e-06,0.0001828897792999209,2.9490173879244213e-07,1.566466792202953e-10,5.6956884399200316e-06,7.835638009161702e-09
0.0001046112409465673,0.1553303986342623,0.0,0.0,0.0,0.0,0.6181200355582352,0.00038377972927198574,0.0002997748232743619,0.02056113172850908,8.899370952140855e-05,0.3583656364037263,0.37347773285208513,2.1473077752794286e-07,6.878769336081563e-06,0.012350330409465924,8.19028167443614e-09,5.933707454729953e-08,2.3866236564637456e-10,6.164442314528631e-10,1.4865907712900986e-06,0.00018467477890075023,2.9778003780594135e-07,1.5818167180339186e-10,5.753606235203513e-06,7.872006232332754e-09
0.00010505553716722418,0.15544804784022165,0.0,0.0,0.0,0.0,0.6171115629632312,0.0003834947518127429,0.0002998623278735522,0.020632841490564373,8.89394942108445e-05,0.3592589629275283,0.37449208336053835,2.1494341420427e-07,6.904292114165161e-06,0.012425919853203946,8.240409796958564e-09,5.971639805507533e-08,2.401880601060951e-10,6.203467340175989e-10,1.4976616057460552e-06,0.00018646763504439083,3.0067100586224126e-07,1.5972346043946232e-10,5.8117941162473305e-06,7.908315685281309e-09
0.00010549983338788107,0.15556536999071421,0.0,0.0,0.0,0.0,0.616106130197643,0.00038321002480866113,0.0002999485403007057,0.020704444077509227,8.888544586722441e-05,0.3601492164866998,0.37550358141691753,2.1515369255117058e-07,6.9297728937307226e-06,0.012501580952768444,8.290585438980653e-09,6.009604757806192e-08,2.417150658465397e-10,6.242522662523319e-10,1.5087539103543886e-06,0.00018826832707025047,3.0357460964604087e-07,1.612720273398934e-10,5.870251404416163e-06,7.944566203759763e-09
0.00010594412960853796,0.15568236671274752,0.0,0.0,0.0,0.0,0.6151037217527081,0.0003829255494684132,0.00030003347072364155,0.020775939792449027,8.883156366572148e-05,0.36103641319045987,0.37651224148050805,2.1536163251261842e-07,6.9552116135140215e-06,0.012577312988596141,8.340808123314605e-09,6.047601814323034e-08,2.43243362865459e-10,6.281607775922013e-10,1.51986748847603e-06,0.0001900768343007892,3.064908158146428e-07,1.628273546985218e-10,5.928977419398527e-06,7.980757631936346e-09
0.00010638842582919485,0.15579903963470554,0.0,0.0,0.0,0.0,0.6141043222277967,0.0003826413269257475,0.00030011712965404144,0.020847328937136353,8.877784620522187e-05,0.361920569034788,0.37751807790941855,2.1556725369237146e-07,6.980608316058977e-06,0.012653115246550788,8.39107737637163e-09,6.085630432666167e-08,2.447729293470629e-10,6.320722129289844e-10,1.5310021462042662e-06,0.00019189313603073182,3.0941959098065813e-07,1.643894246834959e-10,5.9879714792775546e-06,8.016889812367916e-09
0.00010683272204985174,0.1559153903831884,0.0,0.0,0.0,0.0,0.613107916364796,0.00038235735836011144,0.000300199528144225,0.020918611811521243,8.872429132018869e-05,0.36280169986658284,0.3785211049280118,2.1577057530487617e-07,7.0059631972416955e-06,0.012728987019363439,8.441392729117066e-09,6.123690017530721e-08,2.4630374134732215e-10,6.359865117958883e-10,1.5421577047056792e-06,0.00019371721148373313,3.123609016421475e-07,1.6595821940237288e-10,6.047232900023817e-06,8.052962581862433e-09
0.00010727701827050862,0.1560314205452406,0.0,0.0,0.0,0.0,0.612114489039771,0.0003820736449596875,0.00030028067618202014,0.020989788713859963,8.867089807419444e-05,0.36367982139391564,0.37952133663479287,2.1597161678954642e-07,7.031276231218633e-06,0.012804927606631572,8.49175371706982e-09,6.161780095181498e-08,2.4783577981191243e-10,6.399036259619706e-10,1.5533339785734e-06,0.00019554903984627124,3.153147142371102e-07,1.6753372092907592e-10,6.106760995781998e-06,8.088975804806809e-09
0.00010772131449116551,0.15614713171762704,0.0,0.0,0.0,0.0,0.611124025234965,0.00038179018776844843,0.0003003605834781523,0.021060859941076742,8.861766568369328e-05,0.3645549492141587,0.38051878702912567,2.1617039716380748e-07,7.0565473583438075e-06,0.01288093631354563,8.54215987945785e-09,6.199900165095422e-08,2.4936902460906864e-10,6.438235046931551e-10,1.5645307693935289e-06,0.00019738860030778525,3.1828099520829564e-07,1.691159113361739e-10,6.166555079308413e-06,8.124929339513153e-09
0.0001081656107118224,0.15626252548152209,0.0,0.0,0.0,0.0,0.6101365100463056,0.00038150698784456856,0.0003004392608068647,0.02113182578864234,8.856459194729721e-05,0.3654270988050679,0.38151347000380104,2.1636693506568092e-07,7.0817767871183435e-06,0.012957012450696706,8.59261075909062e-09,6.238049633729093e-08,2.509034518656113e-10,6.477460877527178e-10,1.57574789688484e-06,0.00019923587200276424,3.212597109099486e-07,1.707047726495105e-10,6.226614461763759e-06,8.160823034787583e-09
0.00010860990693247929,0.15637760340114445,0.0,0.0,0.0,0.0,0.6091519286895541,0.00038122404630130014,0.00030051671812409114,0.021202686550493798,8.851167561684766e-05,0.36629628552035726,0.38250539933910416,2.1656124920352188e-07,7.106964563472545e-06,0.013033155334694655,8.643105902769004e-09,6.276228008504482e-08,2.524390417693287e-10,6.516713250587267e-10,1.586985184593973e-06,0.0002010908340170961,3.242508276178522e-07,1.723002868531466e-10,6.286938452748895e-06,8.196656758231178e-09
0.00010905420315313618,0.1564923670287315,0.0,0.0,0.0,0.0,0.6081702665105688,0.00038094136422444285,0.0003005929651902861,0.021273442518914616,8.845891559372086e-05,0.36716252457822757,0.38349458869342384,2.1675335809499875e-07,7.13211069994957e-06,0.013109364288709402,8.693644861644294e-09,6.314434786591568e-08,2.539757740956685e-10,6.555991656061333e-10,1.5982424466148288e-06,0.00020295346541047025,3.272543115655379e-07,1.7390243590659065e-10,6.347526360243466e-06,8.23243038213169e-09
0.00010949849937379306,0.15660681791107683,0.0,0.0,0.0,0.0,0.6071915089374167,0.0003806589426281065,0.0003006680117215068,0.02134409398514395,8.84063107039462e-05,0.3680258311110684,0.3844810516482912,2.1694328002859437e-07,7.157215230232724e-06,0.013185638640123258,8.744227189661266e-09,6.35266946320494e-08,2.555136285414227e-10,6.59529558233341e-10,1.609519495688151e-06,0.0002048237452313411,3.3027012896840805e-07,1.7551120175792663e-10,6.408377491191673e-06,8.26814378185297e-09
0.00011038709181510684,0.15683478748621552,0.0,0.0,0.0,0.0,0.6052426501601178,0.00038009488474259693,0.00030081454203453905,0.021485084565196717,8.830156079163487e-05,0.36974370625557956,0.38644585189986586,2.17316635080744e-07,7.2072997551488394e-06,0.013338380886818406,8.845520196845662e-09,6.429220465982886e-08,2.5859262149696403e-10,6.67397792120208e-10,1.6321322352992489e-06,0.00020858716613616745,3.363386286574449e-07,1.7874851145469162e-10,6.530866641047751e-06,8.339389405915499e-09
0.00011127568425642062,0.15706152432083167,0.0,0.0,0.0,0.0,0.603305238053131,0.0003795318803752489,0.00030095638566420165,0.021625660591305378,8.819741569090053e-05,0.3714500296449494,0.3883999066190395,2.1768145697723024e-07,7.2572186098580704e-06,0.01349137680780703,8.946981431460089e-09,6.505877005242329e-08,2.6167585928370986e-10,6.752756200612625e-10,1.6548219658737585e-06,0.0002123809285360505,3.4245605546765837e-07,1.8201207100530436e-10,6.654400330836642e-06,8.410392687188728e-09
0.00011216427669773439,0.15728704031087268,0.0,0.0,0.0,0.0,0.6013791600319408,0.00037896993694515687,0.00030109361758973575,0.021765824341863613,8.809386561532452e-05,0.3731449181774344,0.3903433207201497,2.180378856633905e-07,7.306972235503693e-06,0.013644621222647844,9.048607458027148e-09,6.582635146462018e-08,2.6476318364947844e-10,6.831626433271488e-10,1.677587264623201e-06,0.00021620486384102533,3.4862213754551477e-07,1.8530173511498097e-10,6.778972969647623e-06,8.481152735066342e-09
0.00011305286913904817,0.15751134705891606,0.0,0.0,0.0,0.0,0.599464305265572,0.0003784090615256231,0.00030122631126740365,0.021905578072462562,8.79909010050368e-05,0.37482848692330795,0.3922761974755259,2.1838605832286978e-07,7.356561079465697e-06,0.01379810903918489,9.15039489961701e-09,6.659491008280184e-08,2.6785443848023945e-10,6.910584688381147e-10,1.7004267208202726e-06,0.0002200588030936389,3.548366024447223e-07,1.8861735815478134e-10,6.904578947750868e-06,8.55166871865964e-09
0.00011394146158036194,0.15773445619163787,0.0,0.0,0.0,0.0,0.597560564626098,0.00037784926086215396,0.0003013545386702466,0.022044924016418114,8.788851252487646e-05,0.3765008491774407,0.39419863856298176,2.1872610946213265e-07,7.405985595518923e-06,0.013951835251058827,9.25234043619699e-09,6.736440769178166e-08,2.709494700689395e-10,6.989627097763181e-10,1.7233389384621326e-06,0.00022394257700921388,3.6109917719116073e-07,1.9195879419710552e-10,7.0312126382356895e-06,8.621939863652485e-09
0.0001157186464629895,0.15817712692198385,0.0,0.0,0.0,0.0,0.5937859969049473,0.0003767329092863595,0.00030159787572231294,0.02232240137614409,8.76854277629798e-05,0.37981239937418526,0.3980126132481856,2.193823725550339e-07,7.50434346933237e-06,0.014259983223165263,9.456692771361453e-09,6.890606992168452e-08,2.77150260357353e-10,7.147949209367852e-10,1.7693761481727084e-06,0.00023179895044060444,3.7376756231293615e-07,1.9871852042800115e-10,7.287540579241541e-06,8.761744789531736e-09
