Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42),C4H6(69),C3H5(31),C4H5(34),C4H5(183)
4.332347351572654e-05,0.13492510610682054,0.0,0.0,0.0,0.0,0.7961993214897887,0.00042420550996848956,0.0002676602616121189,0.009474021058883005,9.927136597181697e-05,0.19546472579206153,0.19702750324914303,1.4903480717959669e-07,2.944780846978672e-06,0.003074299734601687,2.0387614185497988e-09,1.3409724028477455e-08,5.3935865039623225e-11,1.408539562723794e-10,2.6537806909942043e-07,1.9997095644049614e-05,3.224219507194829e-08,1.691971901624682e-11,5.437213596675678e-07,2.4934673097291106e-09,6.040234835046551e-10,1.9780615827292566e-14
4.3635691205089535e-05,0.13505756131513105,0.0,0.0,0.0,0.0,0.7950254256859445,0.000424007087888786,0.0002679865349267232,0.009537572123367583,9.919388577654847e-05,0.19656764493418605,0.19817636898223798,1.4965875119471043e-07,2.966834129986436e-06,0.003112423826657553,2.064043904534128e-09,1.3589252649147554e-08,5.4657955328532775e-11,1.427298439837903e-10,2.6945992455252533e-07,2.0393929905817763e-05,3.288205473392825e-08,1.725790482139312e-11,5.554313560728094e-07,2.5207337573448764e-09,6.154678242722302e-10,2.0155396137927897e-14
4.394790889445253e-05,0.1351896132137329,0.0,0.0,0.0,0.0,0.7938553112493119,0.0004238083328761429,0.00026831011743079584,0.009601037024888716,9.911686962700683e-05,0.19766667635927532,0.19932168847601206,1.5027806116208134e-07,2.9888699860831694e-06,0.0031506910172514955,2.0894212881892406e-09,1.3769623636498227e-08,5.538343373904887e-11,1.446143411417097e-10,2.7356966526565366e-07,2.0795190086328947e-05,3.35290512050012e-08,1.7599900893812088e-11,5.672865723586127e-07,2.548039232168564e-09,6.270276811684678e-10,2.0533959381234437e-14
4.4260126583815525e-05,0.13532126426604346,0.0,0.0,0.0,0.0,0.7926889539306085,0.00042360925230455917,0.0002686310353048516,0.009664416043128059,9.904031161926475e-05,0.19876184525766408,0.20046348456891308,1.5089277889526987e-07,3.0108883018224792e-06,0.0031891001824844506,2.114892824186583e-09,1.3950831025615953e-08,5.6112276279602126e-11,1.4650738459279e-10,2.77707188148901e-07,2.1200882571064713e-05,3.418319478455486e-08,1.794571299285508e-11,5.792873176551709e-07,2.575382709443392e-09,6.387030376095267e-10,2.091630501421468e-14
4.457234427317852e-05,0.13545251713433695,0.0,0.0,0.0,0.0,0.7915263298160987,0.0004234098534007395,0.0002689493142741891,0.009727709455180889,9.896420598006594e-05,0.19985317647186904,0.20160177978102292,1.515029441904261e-07,3.0328889702038285e-06,0.003227650213075271,2.140457776891904e-09,1.4132868259115294e-08,5.6844456575299684e-11,1.4840890501508365e-10,2.818723892752793e-07,2.1611013493270724e-05,3.484449536516364e-08,1.8295346655960733e-11,5.914338910318337e-07,2.602763213924878e-09,6.504938164013407e-10,2.130243050884201e-14
4.4884561962541516e-05,0.13558337421093378,0.0,0.0,0.0,0.0,0.7903674151542328,0.00042321014329988594,0.000269264979830715,0.009790917536896666,9.888854699571853e-05,0.20094069467631054,0.20273659647856088,1.5210859350777228e-07,3.054871886308627e-06,0.003266340006812148,2.166115415359182e-09,1.431572962206365e-08,5.757995163955647e-11,1.5031884086310332e-10,2.860651655359374e-07,2.2025588862751475e-05,3.5512962640310106e-08,1.8648807312033095e-11,6.03726586651755e-07,2.630179762373824e-09,6.624000282216234e-10,2.1692336214644394e-14
4.519677965190451e-05,0.13571383809937115,0.0,0.0,0.0,0.0,0.7892121865467002,0.00042301012897194877,0.0002695780569911739,0.009854040561392441,9.881332909481582e-05,0.20202442417921662,0.2038679566926398,1.5270976720860383e-07,3.076836940772445e-06,0.003305168476918175,2.191865018877679e-09,1.4499410301116254e-08,5.831874211284885e-11,1.5223714069202397e-10,2.902854120512137e-07,2.2444614421573235e-05,3.618860587177625e-08,1.900610015475473e-11,6.161656880387656e-07,2.6576313352306377e-09,6.744217463634869e-10,2.2086024532061368e-14
4.550899734126751e-05,0.13584391123467868,0.0,0.0,0.0,0.0,0.788060620825731,0.00042280981727898153,0.0002698885704583772,0.009917078799989884,9.87385467879798e-05,0.20310438904981318,0.2049958822357063,1.5330650442815807e-07,3.0987840333784898e-06,0.003344134546703906,2.217705873426741e-09,1.4683903714706634e-08,5.906080152306973e-11,1.5416373519917044e-10,2.9453302433530354e-07,2.2868095736547025e-05,3.6871434038653554e-08,1.936723022353236e-11,6.287514717265827e-07,2.6851170025993772e-09,6.865588639241914e-10,2.2483491960186444e-14
4.58212150306305e-05,0.13597359600434625,0.0,0.0,0.0,0.0,0.7869126950051945,0.0004226092149952269,0.00027019654468615165,0.009980032522599897,9.866419464988328e-05,0.20418061316902877,0.2061203947479163,1.5389884220068958e-07,3.1207130670804195e-06,0.0033832371474215497,2.243637270252457e-09,1.4869203465967427e-08,5.980610414081468e-11,1.5609855653475857e-10,2.9880789935446557e-07,2.329603823608393e-05,3.756145589681643e-08,1.9732202436051892e-11,6.414842087423193e-07,2.712635848372259e-09,6.988112904193588e-10,2.2884735535690575e-14
4.61334327199935e-05,0.13610289487395544,0.0,0.0,0.0,0.0,0.7857683863655127,0.00042240832876251736,0.00027050200372455657,0.010042901997053788,9.859026740098656e-05,0.20525312014147384,0.2072415156166375,1.5448681749262695e-07,3.1426239405651775e-06,0.003422475222027836,2.2696585083625794e-09,1.5055304571081385e-08,6.055462992057432e-11,1.5804155119609531e-10,3.031099326447557e-07,2.372844714448136e-05,3.825867987300897e-08,2.0101021530649567e-11,6.543641619956121e-07,2.7401869127467644e-09,7.111790673370268e-10,2.3289756617295454e-14
4.644565040935649e-05,0.13623181020654748,0.0,0.0,0.0,0.0,0.7846276724208723,0.0004222071651160908,0.0002708049713457029,0.010105687489352413,9.85167598102634e-05,0.20632193332936474,0.20835926600753057,1.5507046810076635e-07,3.1645165577437527e-06,0.0034618477237223937,2.29576889355753e-09,1.5242201742778868e-08,6.130635759638763e-11,1.5999266297239975e-10,3.0743901942108855e-07,2.416532750734606e-05,3.8963114105810124e-08,2.0473692088584177e-11,6.673915872973576e-07,2.767769255441612e-09,7.236621938634299e-10,2.3698555178458368e-14
4.675786809871949e-05,0.13636034438306338,0.0,0.0,0.0,0.0,0.783490530933433,0.00042200573046268007,0.0002711054709501062,0.010168389263552345,9.844366676881734e-05,0.20738707583782506,0.20947366685114244,1.5564983085996024e-07,3.186390824281887e-06,0.0035013536166285785,2.321967738882249e-09,1.5429888669434292e-08,6.206126178183563e-11,1.6195182525232127e-10,3.117950552904332e-07,2.4606684180484163e-05,3.967476642766746e-08,2.08502185239994e-11,6.805667328544106e-07,2.795381999401315e-09,7.362605606097538e-10,2.4111127636831998e-14
4.7070085788082484e-05,0.13648849971659088,0.0,0.0,0.0,0.0,0.7823569398456929,0.0004218040311300233,0.00027140352570942193,0.010231007582289006,9.837098321833339e-05,0.208448570584985,0.2105847389070114,1.5622494111002152e-07,3.2082466498870592e-06,0.0035409918727903112,2.3482543626343e-09,1.5618359498266906e-08,6.281931893600394e-11,1.6391897578657891e-10,3.1617793645801697e-07,2.5052521880460074e-05,4.039364444647339e-08,2.1230605128702128e-11,6.938898413670084e-07,2.8230242655198788e-09,7.489740991236765e-10,2.4527471750643483e-14
4.738230347744548e-05,0.13661627858072328,0.0,0.0,0.0,0.0,0.7812268774050999,0.0004216020732985956,0.0002716991583677651,0.010293542705788555,9.82987042318063e-05,0.20950644017276915,0.2116925026455626,1.5679583449809098e-07,3.2300839428689704e-06,0.0035807614777029605,2.374628092031484e-09,1.5807609218265176e-08,6.358050890401937e-11,1.6589406108553735e-10,3.2058755757187685e-07,2.5502845089547807e-05,4.1119755392314485e-08,2.1614855988488785e-11,7.073611461770936e-07,2.850695151799228e-09,7.618028176808217e-10,2.4947587790978845e-14
4.7694521166808475e-05,0.13674368319387487,0.0,0.0,0.0,0.0,0.7801003220495216,0.00042139986306636787,0.000271992391445715,0.01035599489276668,9.82268249220428e-05,0.21056070700562318,0.21279697835667466,1.5736254776852168e-07,3.251902613944227e-06,0.003620661425244079,2.401088259850303e-09,1.5997632521608306e-08,6.434481033730213e-11,1.678770250440215e-10,3.2502381366445473e-07,2.595765814255315e-05,4.185310625746573e-08,2.200297505960477e-11,7.209808747969331e-07,2.8783937719234034e-09,7.747466846494882e-10,2.5371474722087272e-14
4.800673885617147e-05,0.1368707159016023,0.0,0.0,0.0,0.0,0.7789772524969283,0.00042119740639852415,0.00027228324708732717,0.01041836439970915,9.815534050000512e-05,0.21161139319749367,0.2138981860647415,1.57925115599335e-07,3.2737025785164554e-06,0.0036606907216960964,2.4276342070941643e-09,1.6188422965251487e-08,6.511219732070571e-11,1.6986779972976625e-10,3.2948659986731125e-07,2.6416965158351087e-05,4.25937036859128e-08,2.23949661081293e-11,7.347492460832936e-07,2.9061193171723577e-09,7.87805547844349e-10,2.5799127560045997e-14
4.8318956545534466e-05,0.13699737887075594,0.0,0.0,0.0,0.0,0.7778576476417582,0.0004209947091942037,0.0002725717471975808,0.010480651481689755,9.808424624733878e-05,0.21265852067934243,0.214996145626858,1.5848357009636835e-07,3.2954837549830374e-06,0.003700848381120258,2.4542652799250137e-09,1.6379975282638348e-08,6.5882648671097e-11,1.7186632855658176e-10,3.3397581169891026e-07,2.688077011831902e-05,4.3341554099907644e-08,2.2790832779429965e-11,7.486664734787363e-07,2.933870951175087e-09,8.009793728966718e-10,2.6230545179205155e-14
4.863117423489746e-05,0.13712367435702152,0.0,0.0,0.0,0.0,0.7767414865756224,0.0004207917772578167,0.00027285791340457007,0.010542856392200038,9.801353753458114e-05,0.21370211117764126,0.21609087671325644,1.5903794645050222e-07,3.3172460588167708e-06,0.00374113342632711,2.4809808303065267e-09,1.6572284861980606e-08,6.665614583955446e-11,1.7387256248243035e-10,3.384913441144167e-07,2.734907685071009e-05,4.409666367482312e-08,2.3190578584357143e-11,7.627327643219885e-07,2.961647799907978e-09,8.142681793499487e-10,2.6665728219762563e-14
4.8943391924260456e-05,0.13724960454500523,0.0,0.0,0.0,0.0,0.7756287486261148,0.00042058861628717874,0.0002731417670390903,0.010604979382839533,9.794320980548433e-05,0.2147421861741017,0.21718239877050546,1.5958828226957732e-07,3.33898940689491e-06,0.0037815448905808447,2.507780217135046e-09,1.6765345380250205e-08,6.743266339421708e-11,1.7588643591860593e-10,3.43033092049538e-07,2.782188900092955e-05,4.485903829113432e-08,2.3594206872893803e-11,7.769483186673079e-07,2.9894490641660457e-09,8.27671795767637e-10,2.7104671067640094e-14
4.925560961362345e-05,0.137375171647908,0.0,0.0,0.0,0.0,0.7745194133429975,0.00042038523188436263,0.0002734233291187616,0.010667020703414909,9.787325859582343e-05,0.2157787669200062,0.21827073103466635,1.6013460780840684e-07,3.360713722578131e-06,0.0038220818170290266,2.5346628058615665e-09,1.6959151618643485e-08,6.821218034390762e-11,1.7790789269798742e-10,3.4760094987517283e-07,2.8299210040711177e-05,4.562868354918242e-08,2.4001720842218312e-11,7.913133296565059e-07,3.017273950719518e-09,8.411901735654577e-10,2.7547372131598243e-14
4.956782730298645e-05,0.13750037775174162,0.0,0.0,0.0,0.0,0.7734134604255046,0.0004201816295876455,0.0002737026204946462,0.010728980602526406,9.780367946087322e-05,0.2168118745115791,0.21935589260014496,1.6067695360746698e-07,3.3824189318333053e-06,0.0038627432554430847,2.561627966329643e-09,1.7153698780056026e-08,6.899467739376014e-11,1.7993688105211293e-10,3.521948134422515e-07,2.8781043324992642e-05,4.64056048609715e-08,2.4413123586921618e-11,8.058279858064595e-07,3.0451216540743257e-09,8.548233010264121e-10,2.7993831027820058e-14
4.988004499234944e-05,0.1376252250408055,0.0,0.0,0.0,0.0,0.7723108697996334,0.0004199778148162973,0.000273979661656535,0.010790859326940171,9.773446810180654e-05,0.21784152980986193,0.22043790234652258,1.6121535543600173e-07,3.404104954176689e-06,0.0039035282657228494,2.588675075099296e-09,1.7348981275632627e-08,6.978013206493903e-11,1.819733427359241e-10,3.568145779081268e-07,2.926739203168488e-05,4.718980735305931e-08,2.4828418045917424e-11,8.204924685488082e-07,3.072991385781402e-09,8.685710633622389e-10,2.8444043997389906e-14
5.019226268171244e-05,0.13774971559915605,0.0,0.0,0.0,0.0,0.7712116215839309,0.0004197737929202385,0.0002742544729073286,0.010852657121855324,9.76656202227837e-05,0.21886775347612067,0.22151677897091135,1.617498473721209e-07,3.425771717960876e-06,0.003944435916306677,2.6158035143931394e-09,1.7544993371843285e-08,7.05685212964819e-11,1.8401721773802403e-10,3.61460138275804e-07,2.9758259188211497e-05,4.798129590929382e-08,2.524760702585297e-11,8.353069533655613e-07,3.1008823813369476e-09,8.824333244046993e-10,2.889800658112456e-14
5.050448037107543e-05,0.13787385153362328,0.0,0.0,0.0,0.0,0.7701156961037289,0.00041956956914219323,0.0002745270742119332,0.010914374230790742,9.759713165702859e-05,0.21989056595714368,0.22259254097457937,1.6228045860729559e-07,3.4474191495795574e-06,0.0039854652849020305,2.6430126725809624e-09,1.7741730140348285e-08,7.13598252655696e-11,1.8606845300785795e-10,3.661313893744028e-07,3.0253647660260522e-05,4.878007515265425e-08,2.5670693190923983e-11,8.502716092342594e-07,3.128793882761658e-09,8.96410039777118e-10,2.9355717325610425e-14
5.081669806043843e-05,0.13799763489086816,0.0,0.0,0.0,0.0,0.7690230738348801,0.00041936514866832927,0.0002747974853862922,0.010976010896032746,9.752899824364456e-05,0.22090998754353608,0.22366520671617846,1.6280721974918623e-07,3.4690471803520953e-06,0.004026615455910681,2.670301942471793e-09,1.793918673358602e-08,7.215402447454874e-11,1.8812699678009917e-10,3.708282267558513e-07,3.0753560194605725e-05,4.958614951437511e-08,2.6097679100980694e-11,8.653866004595589e-07,3.156725127249806e-09,9.105011632889383e-10,2.981717471816789e-14
5.1128915749801424e-05,0.13812106776954483,0.0,0.0,0.0,0.0,0.7679337355079282,0.0004191605365628381,0.00027506572587382503,0.011037567357782043,9.746121595277554e-05,0.22192603826170085,0.22473479431313123,1.6333016463215126e-07,3.490655738694898e-06,0.0040678855251392474,2.6976707244377596e-09,1.8137357648009543e-08,7.295109678763928e-11,1.9019279170028584e-10,3.7555054520522345e-07,3.125799933883091e-05,5.039952310447976e-08,2.652856714064433e-11,8.806520833710959e-07,3.184675375633621e-09,9.247065620594875e-10,3.0282374407356014e-14
5.144113343916442e-05,0.1382441521384185,0.0,0.0,0.0,0.0,0.7668476620138901,0.00041895573783712987,0.0002753318149555098,0.011099043854916607,9.73937807679556e-05,0.22293873797152935,0.22580132173082937,1.638493254593346e-07,3.5122447579521667e-06,0.00410927459554207,2.7251184235912764e-09,1.833623721679722e-08,7.375101941209783e-11,1.9226577842121774e-10,3.802982400519475e-07,3.1766967513898825e-05,5.1220199828767296e-08,2.6963359583289333e-11,8.960682093152162e-07,3.2126439123229995e-09,9.390260806703363e-10,3.075131130353784e-14
5.1753351128527415e-05,0.1383668900717053,0.0,0.0,0.0,0.0,0.7657648344772215,0.00041875075738560667,0.0002755957715905174,0.011160440624391284,9.73266887567026e-05,0.22394810629068243,0.22686480671366194,1.64364728632196e-07,3.5338141727601258e-06,0.004150781780595974,2.752644452023114e-09,1.8535820930770525e-08,7.455377421089885e-11,1.9434590786761119e-10,3.850712058679773e-07,3.22804669574307e-05,5.20481832973288e-08,2.7402058540794938e-11,9.116351222514386e-07,3.240630016950619e-09,9.534596993394529e-10,3.122398475865834e-14
5.206556881789041e-05,0.13848928348461487,0.0,0.0,0.0,0.0,0.7646852341491891,0.0004185456000675042,0.00027585761457991643,0.011221757902108382,9.725993603722032e-05,0.22495416270528562,0.22792526688585507,1.648764033287703e-07,3.5553639184756345e-06,0.004192406199407672,2.7802482255572464e-09,1.873610444356876e-08,7.53593437023857e-11,1.9643313345242515e-10,3.8986933800197143e-07,3.2798499805908554e-05,5.2883476957198453e-08,2.7844666036527048e-11,9.273529622316937e-07,3.2686329523761597e-09,9.680074052616978e-10,3.1700394353394235e-14
5.2377786507253406e-05,0.13861133441135784,0.0,0.0,0.0,0.0,0.7636088424873384,0.00041834027063432393,0.0002761173624469427,0.011282995922257602,9.719351880415425e-05,0.2259569264873905,0.2289827196763578,1.6538438801661243e-07,3.576893931818231e-06,0.004234146980391998,2.80792916619012e-09,1.893708112828875e-08,7.616770123302588e-11,1.9852738820991443e-10,3.946925321930935e-07,3.332106803459897e-05,5.372608399545665e-08,2.8291183951873206e-11,9.432218627874358e-07,3.296652042509003e-09,9.826688961482282e-10,3.2180530188793645e-14
5.2629794373792854e-05,0.13870959986932802,0.0,0.0,0.0,0.0,0.7627423559033715,0.0004181744157640822,0.00027632550353626315,0.011332366810890507,9.714015195748575e-05,0.226763923262407,0.22983406571642115,1.6579173409900136e-07,3.5942575426743974e-06,0.004267922509946562,2.830327846972492e-09,1.9099802933950487e-08,7.682219206191387e-11,2.0022286887948372e-10,3.986038009719766e-07,3.374617027954667e-05,5.441153379410859e-08,2.8654446002516917e-11,9.561407747358412e-07,3.319279089252452e-09,9.945859623492727e-10,3.257079135519715e-14
5.28818022403323e-05,0.1388076444636368,0.0,0.0,0.0,0.0,0.7618779382139479,0.00041800845425312084,0.00027653230111019636,0.011381686336707207,9.708699928279456e-05,0.22756879728721496,0.2306834727026127,1.6619670609791797e-07,3.611608226223766e-06,0.004301772835921259,2.852776129980714e-09,1.9262971173016613e-08,7.747847851093688e-11,2.0192287283737374e-10,4.0253127405651246e-07,3.4174229415472976e-05,5.510175163231497e-08,2.902025770019165e-11,9.691582506095731e-07,3.3419158474867977e-09,1.0065771276899326e-09,3.296347912690054e-14
5.313381010687175e-05,0.13890546921187402,0.0,0.0,0.0,0.0,0.7610155799111424,0.00041784238850179484,0.0002767377645974056,0.01143095462083167,9.703405886163613e-05,0.22837155844425613,0.23153094957022607,1.6659932232331883e-07,3.628945951177874e-06,0.00433569751090798,2.8752737185100403e-09,1.942658283995355e-08,7.813654849174162e-11,2.0362736934667783e-10,4.0647489670533136e-07,3.460524628885783e-05,5.5796738876016114e-08,2.938861986527729e-11,9.822743530000283e-07,3.364561964414982e-09,1.0186422820921324e-09,3.33585898992324e-14
5.33858179734112e-05,0.13900307510876,0.0,0.0,0.0,0.0,0.7601552715609444,0.00041767622088315646,0.0002769419033338146,0.011480171783768794,9.69813287970984e-05,0.22917221653926775,0.2323765051845863,1.6699959605701396e-07,3.646270687054269e-06,0.004369696090833281,2.8978203180675105e-09,1.9590635398789017e-08,7.879639180398954e-11,2.05336331074939e-10,4.10434613906066e-07,3.5039221687679086e-05,5.6496496796759005e-08,2.97595332666097e-11,9.954891421682924e-07,3.3872170957488183e-09,1.0307813776024006e-09,3.3756122101657934e-14
