Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42),C4H6(69)
0.0002756834182135421,0.18549936227930477,0.0,0.0,0.0,0.0,0.3691949925319077,0.00029445843546126773,0.0002886090928553926,0.04223308636945033,7.437863319611487e-05,0.5635598237801899,0.6326054776963244,2.1695304988865952e-07,1.4147959629609063e-05,0.04303866491581432,2.8541649967835296e-08,2.012893650562422e-07,8.096151772570322e-10,2.061046984207739e-09,6.189750526090518e-06,0.0012695471057072305,2.0471532748682886e-06,1.0934062061664872e-09,4.182841001962473e-05
0.0002772441455822891,0.1856854019635167,0.0,0.0,0.0,0.0,0.36773568247941946,0.00029381516726474974,0.0002883309812697198,0.04238915749281566,7.427719662421049e-05,0.5646404748443838,0.6341978548472782,2.1667690039333437e-07,1.4195433637960376e-05,0.043314736225706994,2.8724730249572872e-08,2.0241393105346847e-07,8.141383456807384e-10,2.0723947729724715e-09,6.230338423918601e-06,0.0012816326463750396,2.0666414965880425e-06,1.1038343084031746e-09,4.223395213646626e-05
0.0002788048729510361,0.18587039234231154,0.0,0.0,0.0,0.0,0.36628576783333605,0.0002931745074448124,0.00028805184001160216,0.042544650489279384,7.41761168044864e-05,0.5657122233725476,0.6357811905043803,2.1639923115965893e-07,1.4242641238980175e-05,0.0435905650115516,2.8907649698337485e-08,2.0353442076612935e-07,8.186451186935304e-10,2.083700171001711e-09,6.270821848113861e-06,0.0012937369552865916,2.0861599835522657e-06,1.1142786997405496e-09,4.2640160064873816e-05
0.0002803656003197831,0.18605434287928546,0.0,0.0,0.0,0.0,0.36484516055982497,0.0002925364425324332,0.0002877716969473746,0.04269956883093181,7.407539084064304e-05,0.5667751585930436,0.6373555666986146,2.1612008839754052e-07,1.4289584065784549e-05,0.04386614917443285,2.9090406922206034e-08,2.046508297756316e-07,8.231354785231832e-10,2.0949631500366997e-09,6.311200079959447e-06,0.0013058596208055594,2.105708071976152e-06,1.1247390239166381e-09,4.304701958209194e-05
0.00028348705505727706,0.18641916162177916,0.0,0.0,0.0,0.0,0.3619915215832088,0.0002912680438420792,0.0002872085142187366,0.043007695287678116,7.387498913181124e-05,0.5688749402276869,0.6404777636497578,2.1555756200395824e-07,1.4382681865602837e-05,0.04441657547684335,2.945542928751695e-08,2.068713898613915e-07,8.320668949875651e-10,2.117361755785109e-09,6.391638192852317e-06,0.0013301583969293391,2.1448904332315673e-06,1.145706064603469e-09,4.38626372421684e-05
0.000286608509794771,0.1867799313991956,0.0,0.0,0.0,0.0,0.3591740836319562,0.00029000986461530446,0.0002866416454606193,0.043313564037111535,7.36759692517886e-05,0.5709405103876128,0.6435650812572532,2.1498967111061297e-07,1.4474739865128534e-05,0.044965999305778034,2.9819786849517324e-08,2.090755838704473e-07,8.409324847049914e-10,2.139590440416272e-09,6.471647418533242e-06,0.0013545257690748922,2.184183411043298e-06,1.1667326559908576e-09,4.4680694341343006e-05
0.00028972996453226495,0.1871367235510493,0.0,0.0,0.0,0.0,0.356392182107458,0.0002887617992326698,0.0002860712949636414,0.043617201782031434,7.347830966052814e-05,0.5729725417509336,0.6466181390468774,2.1441675080601167e-07,1.45657707112895e-05,0.045514405576486415,3.018346960455776e-08,2.1126339067762238e-07,8.497321627069198e-10,2.1616491153484608e-09,6.551222729891108e-06,0.0013789586003736974,2.223581947048398e-06,1.187816083125702e-09,4.550108247099046e-05
0.0002928514192697589,0.1874896078255376,0.0,0.0,0.0,0.0,0.35364516914274335,0.00028752374304398575,0.00028549765927289784,0.04391863476548433,7.328198949130518e-05,0.5749716896483806,0.6496375410580958,2.138391220115509e-07,1.4655786872948064e-05,0.04606177991666203,3.0546468021455376e-08,2.1343479524757857e-07,8.584658685190266e-10,2.183537750922755e-09,6.630359410569172e-06,0.0014034538215244397,2.2630810918392463e-06,1.2089536895068866e-09,4.632369554720308e-05
0.00029597287400725283,0.1878386520552013,0.0,0.0,0.0,0.0,0.3509324130420121,0.000286295592375742,0.00028492092751159523,0.04421788878191903,7.30869885170573e-05,0.5769385926488952,0.652623876363493,2.1325709212401637e-07,1.474480064239061e-05,0.046608108637993945,3.0908773022627896e-08,2.1558978831363238e-07,8.671335648693581e-10,2.2052563732014364e-09,6.709053040708347e-06,0.0014280084295596278,2.302676002974681e-06,1.2301428760193317e-09,4.7148429768748546e-05
0.0002990943287447468,0.18818392251374488,0.0,0.0,0.0,0.0,0.3482532977538076,0.0002850772445398858,0.00028434128168198695,0.04451498918784134,7.289328712071609e-05,0.5788738731100018,0.6555777195569056,2.1267095560478084e-07,1.4832824138161833e-05,0.04715337870953851,3.127037596643472e-08,2.17728366117585e-07,8.757352366418899e-10,2.2268050613837325e-09,6.787299486092169e-06,0.0014526194866239677,2.3423619430100766e-06,1.2513810998784673e-09,4.797518357553227e-05
0.0003053372382197347,0.18886339916416334,0.0,0.0,0.0,0.0,0.34299360077481744,0.0002826695516589967,0.00028317394194028706,0.045102828463221355,7.250970748012519e-05,0.5826519777702882,0.6613901582347657,2.1148747925650994e-07,1.5005947932427804e-05,0.04824069392250415,3.199144319971914e-08,2.2195628699899276e-07,8.927405509377028e-10,2.269393203477219e-09,6.9424356550607594e-06,0.001501999514991296,2.4219884737155263e-06,1.293994764111807e-09,4.963435467215898e-05
0.00031158014769472266,0.1895285364475451,0.0,0.0,0.0,0.0,0.3378614440440124,0.0002802998630690614,0.000281996964535088,0.04568234706798797,7.213110483685669e-05,0.5863106777286601,0.6670791815304111,2.1029081110820808e-07,1.5175251830864169e-05,0.049323633517009254,3.270960868474133e-08,2.2611862879185387e-07,9.094820965768051e-10,2.311303781793642e-09,7.09574017627795e-06,0.0015515716604940918,2.501924810904153e-06,1.3367754271901838e-09,5.130043962793517e-05
0.0003178230571697106,0.1901798103154717,0.0,0.0,0.0,0.0,0.3328524132789487,0.00027796739369111937,0.00028081157751987546,0.04625373310162081,7.175734163115042e-05,0.589854419486653,0.6726489104065564,2.0908289611134808e-07,1.5340826793977505e-05,0.05040211444357995,3.3424817346157e-08,2.302155355466669e-07,9.259604529512993e-10,2.352539102049847e-09,7.247189250810922e-06,0.001601314642716939,2.582136638789975e-06,1.3797046696302524e-09,5.297270249719211e-05
0.00032406596664469854,0.19081767372249955,0.0,0.0,0.0,0.0,0.32796230063877824,0.0002756713748083821,0.000279618920046381,0.0468171685724766,7.138828777159842e-05,0.593287435980866,0.6781032747907885,2.0786552072151073e-07,1.550276124407206e-05,0.05147606197205782,3.413701962568453e-08,2.3424721771826751e-07,9.421764665412162e-10,2.3931021040856574e-09,7.396762734222001e-06,0.0016512081105440374,2.6625911401280555e-06,1.4227648759985921e-09,5.465043935272921e-05
0.0003303088761196865,0.1914425602992256,0.0,0.0,0.0,0.0,0.3231870923077138,0.0002734110541468507,0.0002784200492340828,0.04737282966679324,7.102382004522374e-05,0.5966137595472106,0.6834460250678492,2.0664032601609693e-07,1.5661141148257614e-05,0.05254540907635618,3.4846171074098076e-08,2.3821394611818395e-07,9.581312265900052e-10,2.4329963021154956e-09,7.5444438718944386e-06,0.0017012326067069182,2.743256939046202e-06,1.465939204259918e-09,5.6332977072795476e-05
0.0003365517855946744,0.19205488349384015,0.0,0.0,0.0,0.0,0.31852295692432553,0.0002711856958749094,0.0002772159465472105,0.047920887003757275,7.066382156886829e-05,0.5998372339996667,0.6886807427865265,2.054088198891778e-07,1.581605009821238e-05,0.05361009586453377,3.555223197327344e-08,2.4211604634343036e-07,9.738260426963293e-10,2.4722257295430882e-09,7.690219054066802e-06,0.0017513695332094844,2.8241040452913467e-06,1.5092115558807002e-09,5.8019672156908055e-05
0.00034279469506966236,0.19265503884881396,0.0,0.0,0.0,0.0,0.3139662348282128,0.0002689945804484575,0.00027600752352754753,0.04846150587658219,7.030818131052244e-05,0.6029615258534958,0.6938108506083147,2.0417238784401593e-07,1.596756937616589e-05,0.05467006905258782,3.625516698722712e-08,2.4595389344149426e-07,9.892624233558676e-10,2.5107948865038395e-09,7.834077577818157e-06,0.0018016011177969657,2.9051038001592402e-06,1.5525665468310319e-09,5.970990957574721e-05
0.0003490376045446503,0.1932434046474356,0.0,0.0,0.0,0.0,0.3095134281226534,0.0002668370044327797,0.00027479562697246574,0.04899484647915761,6.995679361886449e-05,0.6059901346947019,0.6988396214991544,2.0293230293935535e-07,1.6115778033908778e-05,0.055725281481384746,3.695494484176264e-08,2.497279072814057e-07,1.0044420573430776e-09,2.5487086940876786e-09,7.976011437312653e-06,0.0018519103815610074,2.9862288242562006e-06,1.595989479567717e-09,6.140310165951607e-05
0.00035528051401963824,0.19382034295936013,0.0,0.0,0.0,0.0,0.3051611914850414,0.0002647122803440026,0.0002735810437170542,0.049521064119326934,6.9609557826183e-05,0.6089264027670122,0.7037701872274886,2.0168973484778473e-07,1.626075294869606e-05,0.056775691673006175,3.765153803025546e-08,2.534385479284294e-07,1.0193667951075368e-09,2.5859724490421396e-09,8.116015113872613e-06,0.001902281107690304,3.0674529671080776e-06,1.6394663160055505e-09,6.309868702464578e-05
0.0003615234234946262,0.19438620055872652,0.0,0.0,0.0,0.0,0.30090632362753256,0.0002626197364755769,0.0002723645050527186,0.05004030942048647,6.926637788951774e-05,0.6117735238783779,0.7086055462593169,2.004457581150278e-07,1.6402568910885354e-05,0.05782126342134777,3.834492254215342e-08,2.5708631190290546e-07,1.0340386337264495e-09,2.622591786977622e-09,8.254085400123672e-06,0.0019526978112484339,3.1487512584256182e-06,1.6829836513771325e-09,6.479612953580937e-05
0.0003677663329696141,0.19494130975216187,0.0,0.0,0.0,0.0,0.2967457593333542,0.0002605587166400974,0.0002711466907649706,0.050552728512684456,6.89271620695791e-05,0.614534551704819,0.7133485711198988,1.9920135967662862e-07,1.654129867232623e-05,0.0588619654132462,3.903507761172206e-08,2.606717282190401e-07,1.04845970097209e-09,2.6585726436245615e-09,8.39022121536143e-06,0.0020031457100135436,3.2300998610820843e-06,1.7265286890068022e-09,6.649491730276308e-05
0.00037400924244460206,0.19548598915705756,0.0,0.0,0.0,0.0,0.2926765620315805,0.000258528579896287,0.0002699282327758752,0.051058463213643546,6.859182261352991e-05,0.6172124075308068,0.7180020152566188,1.979574457266828e-07,1.6677013020103014e-05,0.05989777087788707,3.972198548554487e-08,2.641953550174083e-07,1.062632241767234e-09,2.6939212218872405e-09,8.524423446881615e-06,0.00205361069632051,3.311476025707409e-06,1.7700892159529145e-09,6.819456171210312e-05
0.00038025215191959,0.19602054443085232,0.0,0.0,0.0,0.0,0.28869591687863894,0.00025652870029327097,0.0002687097185378456,0.051557651200124344,6.826027548508586e-05,0.6198098874593965,0.7225685194323759,1.9671484803308574e-07,1.680978082695823e-05,0.06092865726263674,4.040563120754705e-08,2.676577763577917e-07,1.0765586052854873e-09,2.72864396055041e-09,8.656694793602487e-06,0.0021040793099580796,3.3928580469835376e-06,1.8136535795602704e-09,6.989459649436549e-05
0.00038649506139457794,0.19654526895919805,0.0,0.0,0.0,0.0,0.28480112430713034,0.000254558466611442,0.0002674916941911645,0.05205042617029359,6.793244012131748e-05,0.6223296691333818,0.7270506176860968,1.9547432970815639e-07,1.6939669127550007e-05,0.06195460593316283,4.108600242012635e-08,2.71059599456286e-07,1.0902412338385271e-09,2.762747507435063e-09,8.787039632544724e-06,0.00215453871205028,3.474225221526955e-06,1.8572106648646015e-09,7.159457682520893e-05
0.0003927379708695659,0.19706044449227852,0.0,0.0,0.0,0.0,0.280989593996229,0.00025261728204918274,0.0002662746674504056,0.05253691799786694,6.760823921227306e-05,0.6247743180151903,0.7314507429031214,1.9423659047549207e-07,1.7066743160205204e-05,0.06297560189561173,4.176308917991161e-08,2.744014518484748e-07,1.1036826514659746e-09,2.7962386917739807e-09,8.915463877956526e-06,0.002204976659944192,3.555557807393988e-06,1.900749872864569e-09,7.329407846004893e-05
0.0003989808803445538,0.19756634174110824,0.0,0.0,0.0,0.0,0.27725883922838884,0.0002507045639106648,0.0002650591102055093,0.05301725287855908,6.728759847699566e-05,0.6271462932626422,0.7357712320280935,1.9300227150342215e-07,1.7191066431649026e-05,0.06399163353879164,4.2436883786787964e-08,2.7768397893276185e-07,1.116885454054317e-09,2.8291245003885925e-09,9.041974861602495e-06,0.002255381483009703,3.6368369850567418e-06,1.944261099584641e-09,7.499269690080402e-05
0.00040522378981954177,0.19806322093201595,0.0,0.0,0.0,0.0,0.2736064716043853,0.0002488197433178034,0.000263845460974107,0.05349155346927533,6.697044647644185e-05,0.6294479532297996,0.7400143309461888,1.917719598756155e-07,1.7312700760570563e-05,0.06500269239476023,4.310738062512749e-08,2.809078416791038e-07,1.1298523001211006e-09,2.861412055502893e-09,9.166581213726143e-06,0.002305742059383026,3.718044819900874e-06,1.987734715952244e-09,7.669004659428659e-05
0.0004114666992945297,0.19855133233202313,0.0,0.0,0.0,0.0,0.2700301960933228,0.0002469622649273041,0.00026263412720327356,0.05395993902045057,6.665671444549202e-05,0.6316815606174057,0.7441821990543653,1.9054619268807544e-07,1.743170634799656e-05,0.066008772916553,4.377457601638684e-08,2.840737147017766e-07,1.1425859030633108e-09,2.8931085962095037e-09,9.289292765235097e-06,0.0023560477935834394,3.799164226131502e-06,2.031161548431462e-09,7.838576016106833e-05
0.00041770960876951765,0.19903091673889337,0.0,0.0,0.0,0.0,0.2665278063900045,0.00024513158659952513,0.00026142548737158875,0.054422525502010294,6.634633613909219e-05,0.6338492873016787,0.7482769135485381,1.8932546079239878e-07,1.754814180892161e-05,0.06700987227178966,4.443846808223464e-08,2.871822841379239e-07,1.1550890226245903e-09,2.9242214579323545e-09,9.410120437098645e-06,0.002406288595039915,3.880178932146303e-06,2.0745328604410227e-09,8.007948765456554e-05
0.0004239525182445056,0.19950220594452778,0.0,0.0,0.0,0.0,0.2630971805562598,0.00024332717907472678,0.00026021989286428957,0.05487942572332066,6.603924766611727e-05,0.635953218866201,0.7523004734482222,1.881102122388134e-07,1.7662064231312843e-05,0.06800599015072552,4.509905661725819e-08,2.9023424588304214e-07,1.1673644577980984e-09,2.954758055469661e-09,9.52907615116033e-06,0.0024564548574168205,3.961073447197211e-06,2.117840334466555e-09,8.177089584875711e-05
0.00043019542771949353,0.19996542316503133,0.0,0.0,0.0,0.0,0.2597362769247113,0.0002415485256841653,0.0002590176697732573,0.055330749447491945,6.573538735733031e-05,0.6379953588593379,0.7562548033784496,1.8690085548747852e-07,1.777352921069485e-05,0.0689971285875089,4.575634297042812e-08,2.9323030394706e-07,1.179415040214423e-09,2.984725867204008e-09,9.646172738327028e-06,0.002506537438779327,4.04183302940613e-06,2.1610760548967398e-09,8.345966755383362e-05
0.00043643833719448147,0.20042078344983688,0.0,0.0,0.0,0.0,0.25644313024869264,0.00023979512207750368,0.00025781912060957203,0.055776603500351914,6.543469564851432e-05,0.6399776327942612,0.7601417571240463,1.8569776235947547e-07,1.788259091973896e-05,0.06998329179378587,4.641032993475104e-08,2.9617116918081357e-07,1.191243629019282e-09,3.0141324230512677e-09,9.761423870227629e-06,0.0025565276425100324,4.122443654992054e-06,2.204232491511215e-09,8.514550095840438e-05
0.0004426812466694694,0.2008684940632638,0.0,0.0,0.0,0.0,0.253215848078257,0.00023806647589326592,0.0002566245258622168,0.056217091874454166,6.513711497282425e-05,0.6419018919124074,0.7639631209752449,1.8450127072690466e-07,1.7989302126695955e-05,0.07096448600385982,4.7061021644585234e-08,2.990575576290404e-07,1.202853104249021e-09,3.042985288575287e-09,9.874843969021812e-06,0.0026064171990381273,4.202891988808407e-06,2.2473024836679295e-09,8.682810899834185e-05
0.00044892415614445735,0.20130875484902053,0.0,0.0,0.0,0.0,0.25005260734714535,0.00023636210643583437,0.0002554341453491254,0.05665231582835195,6.484258962909502e-05,0.6437699167265488,0.767720616878428,1.8331168698623606e-07,1.80937142520033e-05,0.07194071933036461,4.770842347992831e-08,3.0189018927079094e-07,1.2142463617643648e-09,3.071292053019739e-09,9.986448142498312e-06,0.002656198248240328,4.28316535596369e-06,2.2902792250762047e-09,8.850721875047334e-05
0.0004551670656194453,0.2017417585672731,0.0,0.0,0.0,0.0,0.24695165115530143,0.00023468154440253107,0.0002542482195558391,0.05708237398140383,6.455106568711743e-05,0.6455834203594684,0.771415905406086,1.8212928839924164e-07,1.8195877390948982e-05,0.07291200162951876,4.835254197705882e-08,3.046697868325589e-07,1.225426308476658e-09,3.099060317991209e-09,1.0096252111081387e-05,0.002705863322587515,4.363251714644575e-06,2.3331562492113067e-09,9.01825708505637e-05
0.00046140997509443323,0.20216769121848,0.0,0.0,0.0,0.0,0.24391128573679943,0.00023302433164470288,0.0002530669709420502,0.057507362404347034,6.426249090774935e-05,0.647344051688873,0.77505058855534,1.809543252513431e-07,1.829584039003306e-05,0.07387834437544012,4.8993384745186405e-08,3.073970750811429e-07,1.2363958595036471e-09,3.126297691031622e-09,1.0204272166504472e-05,0.0027554053309169816,4.443139629947856e-06,2.3759274152733367e-09,9.185391893400281e-05
0.00046765288456942117,0.20258673234372485,0.0,0.0,0.0,0.0,0.240929877596511,0.00023139002084707962,0.0002518906051251959,0.05792737470596915,6.39768146706304e-05,0.6490533983157245,0.7786262123910204,1.7978702280014612e-07,1.8393650846890327e-05,0.07483976054304999,4.963096038879809e-08,3.100727794463484e-07,1.2471579326297905e-09,3.153011772316347e-09,1.0310525092793722e-05,0.0028048175429422843,4.522818248901761e-06,2.4185868947789624e-09,9.352102909987525e-05
0.0004738957940444091,0.20299905531591486,0.0,0.0,0.0,0.0,0.23800585080548747,0.0002297781752041144,0.00025071931183114917,0.05834250211601204,6.369398785873293e-05,0.6507129893669972,0.7821442695422716,1.7862758305309118e-07,1.848935516906989e-05,0.07579626449871003,5.0265278435132726e-08,3.1269762512377105e-07,1.2577154446975203e-09,3.1792101462661525e-09,1.0415028121562141e-05,0.0028540935742981124,4.602277276350096e-06,2.4611291586232763e-09,9.518367939620496e-05
