Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40)
2.977770998324285e-06,0.1130494552351893,0.0,0.0,0.0,0.0,0.9926109839017898,0.0004355427392705142,0.00013915650742914184,0.0004069156953496596,8.86794038077796e-05,0.0068252871133320445,0.006653714969980759,6.370519944841607e-09,5.3187837940300656e-08,3.280470604223964e-06,2.175469580326858e-12,2.178303453089964e-11,8.761451726445054e-14
3.0149498580654036e-06,0.11307018512256362,0.0,0.0,0.0,0.0,0.9924219519461893,0.00043645145000999197,0.00014054918349742395,0.0004153914360912472,8.949805221814546e-05,0.007008056140031773,0.006832887860097801,6.5536965845118516e-09,5.5119360017533e-08,3.4562884784041903e-06,2.292064883337788e-12,2.31845344516178e-11,9.325155326470264e-14
3.052128717806522e-06,0.11309108750637593,0.0,0.0,0.0,0.0,0.9922313747901483,0.00043731166088393944,0.00014191389773459933,0.0004239044247942704,9.029681886555215e-05,0.0071923977739038305,0.0070136230386331445,6.738237201564582e-09,5.7078927879641047e-08,3.638257186916094e-06,2.412739184373892e-12,2.4646306910518336e-11,9.913101418424826e-14
3.0893075775476408e-06,0.11311215779105455,0.0,0.0,0.0,0.0,0.9920392941197399,0.0004381252311458342,0.00014325091543010472,0.00043245328114856256,9.107592306531608e-05,0.007378269747911339,0.007195879104576285,6.924081328044803e-09,5.9065823220269946e-08,3.826453739514134e-06,2.537543553719664e-12,2.6169366760189824e-11,1.0525698190883531e-13
3.1264864372887593e-06,0.11313339143744225,0.0,0.0,0.0,0.0,0.9918457510961406,0.0004388939706134282,0.00014456052125181348,0.0004410366576860199,9.183559706960576e-05,0.007565630311483136,0.0073796151548782074,7.111169968010588e-09,6.107932563057304e-08,4.020952494849582e-06,2.6665273035456237e-12,2.7754691214094264e-11,1.1163338693416356e-13
3.163665297029878e-06,0.11315478396549883,0.0,0.0,0.0,0.0,0.9916507863317592,0.00043961963984453557,0.00014584301764512483,0.00044965323983728594,9.257608491342719e-05,0.007754438255862602,0.0075647908095639125,7.299445629492997e-09,6.311871408896364e-08,4.22182516707876e-06,2.799737992290152e-12,2.940321948573232e-11,1.182640069145526e-13
3.2008441567709965e-06,0.1131763309567431,0.0,0.0,0.0,0.0,0.9914544398687071,0.0004403039503970173,0.00014709872329475029,0.00045830174592625456,9.329764130758001e-05,0.0079446529370331,0.007751366234470151,7.488852349822499e-09,6.518326836762985e-08,4.429140837368346e-06,2.9372214322889103e-12,3.111585255103617e-11,1.2515246570724867e-13
3.2752018762532337e-06,0.11321987097473006,0.0,0.0,0.0,0.0,0.9910577590555795,0.00044155509898941134,0.00014953110967836923,0.00047568956709594215,9.468502576933913e-05,0.008329142873007482,0.008128559902295166,7.870842869660922e-09,6.938500528825914e-08,4.863364444285397e-06,3.2251811594404e-12,3.473684520917585e-11,1.3971662388316062e-13
3.342123823787247e-06,0.11325954226172444,0.0,0.0,0.0,0.0,0.9906964103057893,0.00044255586667724946,0.0001516321118766126,0.0004914355982385661,9.587166363391741e-05,0.00867959935667067,0.008472433651836732,8.217973012954471e-09,7.324547178199194e-08,5.276840521062154e-06,3.4993820023072567e-12,3.82232305832327e-11,1.537393721182931e-13
3.4090457713212605e-06,0.11329964832268219,0.0,0.0,0.0,0.0,0.9903311797057186,0.00044344705392263076,0.0001536518612553602,0.0005072666212867576,9.700130576965618e-05,0.009034009330980624,0.008820250039655662,8.567968784193589e-09,7.717644223846641e-08,5.712148060870332e-06,3.788060646052216e-12,4.1929578355987316e-11,1.6864684115574866e-13
3.475967718855274e-06,0.1133401658290915,0.0,0.0,0.0,0.0,0.9899622780924321,0.0004442369307097282,0.0001555926237035711,0.0005231763305107857,9.80756948661801e-05,0.009392158404553066,0.009171798703981276,8.9205603568724e-09,8.117390023131049e-08,6.169597780399773e-06,4.091423147913201e-12,4.5859769238973745e-11,1.8445463978697997e-13
3.5428896663892874e-06,0.11338107225921687,0.0,0.0,0.0,0.0,0.9895899093020158,0.00044493329616961434,0.00015745673448439804,0.0005391587473889898,9.909661349356907e-05,0.009753839214676423,0.009526876112288914,9.275494120276848e-09,8.523392191699175e-08,6.64947503453592e-06,4.409658746075789e-12,5.001729924327718e-11,2.0117682948202276e-13
3.609811613923301e-06,0.1134223458305905,0.0,0.0,0.0,0.0,0.9892142700749023,0.0004455434929448515,0.00015924657944869927,0.0005552082129643977,0.0001000658708346133,0.010118851536608174,0.009885285673260049,9.632532384709843e-09,8.935268957976102e-08,7.152040607051661e-06,4.742940384026687e-12,5.4405290834813904e-11,2.188259692576652e-13
3.6767335614573143e-06,0.11346396556300793,0.0,0.0,0.0,0.0,0.9888355500077175,0.0004460744226043905,0.00016096457812577605,0.0005713193792467293,0.00010098529083262923,0.01048700234436073,0.010246837801072283,9.991452951882198e-09,9.352650246263752e-08,7.67753156952574e-06,5.091425280153459e-12,5.902650630085447e-11,2.374131694395362e-13
3.7436555089913278e-06,0.11350591124733066,0.0,0.0,0.0,0.0,0.988453931545624,0.0004465325618382004,0.0001626131685780774,0.0005874871998523014,0.00010185670161843658,0.010858105829166532,0.010611349938092094,1.035204862308451e-08,9.775178583272036e-08,8.22616219161778e-06,5.45525553140269e-12,6.388336213715663e-11,2.5694814952921344e-13
3.8105774565253412e-06,0.11354816345900177,0.0,0.0,0.0,0.0,0.9880695900119699,0.00044692397927502755,0.00016419479396016982,0.0006037069199937506,0.00010268192618206815,0.011231983378908532,0.010978646539169358,1.0714126671544631e-08,1.0202509821819387e-07,8.798124893537916e-06,5.8345587449207296e-12,6.897794525430178e-11,2.7743930338847553e-13
3.877499404059355e-06,0.11359070354570824,0.0,0.0,0.0,0.0,0.9876826936695442,0.0004472543526822494,0.00016571189062650974,0.0006199740659962013,0.00010346277419953106,0.011608463524412697,0.011348559023281742,1.1077508228343051e-08,1.0634313661899558e-07,9.393591227148529e-06,6.229448688682869e-12,7.431203002042787e-11,2.9889376778766563e-13
3.9444213515933685e-06,0.1136335136211633,0.0,0.0,0.0,0.0,0.9872934038089778,0.0004475289863646048,0.0001671668776907382,0.0006362844344768632,0.00010420103491797608,0.011987381857198115,0.011720925697033558,1.1442027637957852e-08,1.1070274014820826e-07,1.0012712874275884e-05,6.64002595353597e-12,7.988709551369315e-11,3.2131749179758996e-13
4.011343299127382e-06,0.11367657655197089,0.0,0.0,0.0,0.0,0.9869018748602892,0.00044775282860591136,0.0001685621479295392,0.0006526340813076552,0.00010489847100676705,0.01236858092281755,0.012095591654055628,1.1807531834236068e-08,1.1510089245311956e-07,1.065562265230196e-05,7.066378620069557e-12,8.570434384916938e-11,3.4471531050294315e-13
