Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88)
4.823065263877155e-06,0.11421360274569212,0.0,0.0,0.0,0.0,0.9820234823353562,0.00044785130217704216,0.00018156323618065135,0.0008529107903101532,0.0001107126109154154,0.017123994134671465,0.016773995709506308,1.6276684927952198e-08,1.7049227097164043e-07,2.0367059262025175e-05,1.3506627974729525e-11,6.419511601440431e-11,2.5820208545387616e-13,6.811412961734596e-13,7.438502167417569e-10,7.812159875095556e-09,1.2595761970196972e-11
4.917989301213581e-06,0.1142776173828967,0.0,0.0,0.0,0.0,0.9814424139714533,0.0004476791605259336,0.00018270333476830324,0.0008764584495930771,0.00011114018216439802,0.01769085663387076,0.017332191358174303,1.6799864205025815e-08,1.7714067253466537e-07,2.173583907556036e-05,1.4414350222975162e-11,6.895181483937614e-11,2.773342204753137e-13,7.315576028350762e-13,8.028162396381515e-10,8.64373106275122e-09,1.3936578776247947e-11
5.012913338550008e-06,0.1143417881316421,0.0,0.0,0.0,0.0,0.9808600096920063,0.00044748891242142564,0.00018378132637294757,0.0009000151865849196,0.00011152734928441921,0.018259072949438408,0.017891822800058656,1.732260540155742e-08,1.8380880718384095e-07,2.315319321140165e-05,1.535428516977432e-11,7.38925974390209e-11,2.9720676728525913e-13,7.839213037489016e-13,8.643782731673607e-10,9.535971740271125e-09,1.537522260920714e-11
5.1078373758864346e-06,0.1144060928341878,0.0,0.0,0.0,0.0,0.980276467905539,0.0004472844795109754,0.00018480144874685945,0.0009235774835617982,0.00011187708248107613,0.018828440364235983,0.018452689447918048,1.784480759930129e-08,1.9049363058743865e-07,2.461898924689157e-05,1.6326344998200417e-11,7.901681740292812e-11,3.178171259272558e-13,8.382254006848666e-13,9.285456333794814e-10,1.0491129308529027e-08,1.6915317507520102e-11
5.202761413222861e-06,0.11447051101934094,0.0,0.0,0.0,0.0,0.9796919717881846,0.0004470692890849125,0.0001857676925590895,0.000947142219116442,0.00011219216765264331,0.01939877171040389,0.019014605992492675,1.83663837583007e-08,1.9719244090965194e-07,2.6133073646001043e-05,1.7330427889603236e-11,8.432376605731368e-11,3.3916244601238617e-13,8.944622423589236e-13,9.95326395898864e-10,1.1511434980978463e-08,1.8560461408586645e-11
5.297685450559288e-06,0.11453502379630855,0.0,0.0,0.0,0.0,0.9791066902739277,0.0004468463240929258,0.00018668380928925577,0.0009707066311025442,0.0001124752133427757,0.01996989436191691,0.019577401419732878,1.888725884512815e-08,2.039028515470462e-07,2.7695274618888178e-05,1.8366419919972704e-11,8.981268837076632e-11,3.612396906944873e-13,9.526236933839638e-13,1.064727606210353e-09,1.2599103049790263e-08,2.0314224964937256e-11
5.3926094878957145e-06,0.11459961375030664,0.0,0.0,0.0,0.0,0.9785207790021876,0.0004466181690136289,0.00018755331998239746,0.000994268282381724,0.00011272865820271642,0.020541649269866107,0.020140918069015235,1.940736825612493e-08,2.1062276461684868e-07,2.9305404723749528e-05,1.943419678540025e-11,9.548279696649361e-11,3.8404569302944834e-13,1.012701282195209e-12,1.1367554690855206e-09,1.3756330361513816e-08,2.2180150698327497e-11
5.487533525232141e-06,0.11466426484277828,0.0,0.0,0.0,0.0,0.9779343812203111,0.0004463870518074529,0.00018837952458388248,0.0010178250292569603,0.00011295477877708034,0.0211138900431073,0.020705010735022594,1.992665648091212e-08,2.1735034536823043e-07,3.096326322387002e-05,2.0533625365196506e-11,1.0133328301546337e-10,4.0757719978909153e-13,1.0746863150042395e-12,1.2114155165731639e-09,1.4985295975079748e-08,2.4161752447919582e-11
5.582457562568568e-06,0.11472896231712197,0.0,0.0,0.0,0.0,0.9773476286403037,0.0004461548822020785,0.0001891655116662638,0.0010413749924526325,0.00011315569742899284,0.021686482075071012,0.021269545814182115,2.0445075743196203e-08,2.2408399844679982e-07,3.266863821477571e-05,2.1664565132548938e-11,1.0736332675919018e-10,4.3183091378530136e-13,1.138569987934349e-12,1.2887127559390896e-09,1.6288160975722866e-08,2.6262515069935115e-11
5.6773815999049945e-06,0.1147936926090075,0.0,0.0,0.0,0.0,0.9767606422499245,0.00044592328653696986,0.00018991416838235652,0.0010649165305058874,0.00011333339032500373,0.022259301716707397,0.021834400495686756,2.0962584890786464e-08,2.3082234540968184e-07,3.442130853564443e-05,2.2826869422106715e-11,1.1357210722684046e-10,4.568035329536139e-13,1.2043434893162153e-12,1.368651800469775e-09,1.76670684250435e-08,2.8485894356871748e-11
5.772305637241421e-06,0.11485844326210967,0.0,0.0,0.0,0.0,0.976173533078696,0.00044569363940071585,0.0001906281905013656,0.001088448215426066,0.0001134896954031923,0.02283223549510364,0.022399461996707157,2.1479148547507877e-08,2.375642033586547e-07,3.622104548058505e-05,2.40203865648455e-11,1.199588079779891e-10,4.824917734515773e-13,1.2719980589130475e-12,1.4512369825243501e-09,1.9124143425654596e-08,3.083531714154747e-11
5.867229674577848e-06,0.11492320284834677,0.0,0.0,0.0,0.0,0.9755864029194253,0.0004454670922931551,0.00019131009243035749,0.0011119688104785845,0.00011362632022303547,0.023405179377213932,0.02296462684133604,2.199473615307721e-08,2.443085653015935e-07,3.8067614323798164e-05,2.5244960899504466e-11,1.2652262311703333e-10,5.088923938494934e-13,1.3415250527042944e-12,1.5364724498278932e-09,2.066149328143929e-08,3.331418155535177e-11
5.962153711914274e-06,0.1149879608930008,0.0,0.0,0.0,0.0,0.9749993450061691,0.0004452445995412577,0.00019196221711276855,0.001135477249948335,0.00011374484963404378,0.023978038077820115,0.023529800182462944,2.2509321183346683e-08,2.51054581969546e-07,3.99607756735051e-05,2.6500433670468247e-11,1.3326276415620696e-10,5.360022227343691e-13,1.4129160149785955e-12,1.6243622481293857e-09,2.2281207736386237e-08,3.59258574132213e-11
6.057077749250701e-06,0.11505270780432367,0.0,0.0,0.0,0.0,0.9744124446499763,0.0004450269416870416,0.00019258674571200253,0.0011589726207408774,0.00011384675322780521,0.024550724410431914,0.024094895165359384,2.302288068188971e-08,2.578015447963306e-07,4.19002866693323e-05,2.7786643821833894e-11,1.401784621594032e-10,5.638181673329795e-13,1.4861626988231604e-12,1.7149103914783973e-09,2.3985359276857908e-08,3.8673686700952065e-11
6.152001786587128e-06,0.11511743480766208,0.0,0.0,0.0,0.0,0.9738257798340086,0.00044481474655358986,0.0001931857070354579,0.0011824541456850201,0.0001139333925283112,0.025123158679518448,0.024659832331461275,2.353539460009087e-08,2.6454887037823494e-07,4.388590203631011e-05,2.9103428696389354e-11,1.4726896994597023e-10,5.92337222375697e-13,1.5612570912573343e-12,1.808120919482498e-09,2.5776003483122073e-08,4.156098414197899e-11
6.246925823923554e-06,0.11518213388385871,0.0,0.0,0.0,0.0,0.9732394217697595,0.0004446085081820295,0.0001937609866604993,0.0012059211684066532,0.00011400602789547524,0.025695268112348978,0.02522453906070947,2.404684522620823e-08,2.712960862657961e-07,4.5917375007957265e-05,3.045062464777346e-11,1.5453356723067093e-10,6.215564907699146e-13,1.6381914675073897e-12,1.903997943586215e-09,2.765517941874964e-08,4.459103782520957e-11
6.341849861259981e-06,0.11524679771174971,0.0,0.0,0.0,0.0,0.9726534354161454,0.0004444086038217803,0.00019431433572163515,0.001229373139649469,0.00011406582513431447,0.026266986328669133,0.0257889490507452,2.4557217004101415e-08,2.780428178397126e-07,4.799445813078219e-05,3.1828067573996114e-11,1.6197156068343224e-10,6.514731838408671e-13,1.7169583882125372e-12,2.0025456854568527e-09,2.962491004854051e-08,4.77671098788984e-11
6.436773898596408e-06,0.11531141961450705,0.0,0.0,0.0,0.0,0.9720678799632451,0.00044421530914630326,0.00019484737933872645,0.0012528096049246767,0.00011411386179409045,0.026838252846411736,0.026353001831237878,2.506649610197107e-08,2.8478877641938005e-07,5.0116903961419986e-05,3.32355933797578e-11,1.6958228294661085e-10,6.820846173787747e-13,1.797550691496923e-12,2.103768506555193e-09,3.1687202675193186e-08,5.1092437174781796e-11
6.531697935932834e-06,0.1153759935096781,0.0,0.0,0.0,0.0,0.9714828092825075,0.0004440288118540904,0.0001953616246737672,0.00127623019337863,0.00011415113314800162,0.027409012621610676,0.02691664231158905,2.55746699460649e-08,2.9153374849916457e-07,5.228446566686799e-05,3.467303837450683e-11,1.7736509671277152e-10,7.133882280397317e-13,1.8799615371823777e-12,2.207670928742274e-09,3.3844049386279715e-08,5.457023204880601e-11
6.626621973269261e-06,0.11544051386271399,0.0,0.0,0.0,0.0,0.970898272345261,0.00044384922380266706,0.00019585846860369633,0.0012996346077741388,0.00011417855785740167,0.027979215620655886,0.027479820360214274,2.608172724993792e-08,2.982775859141216e-07,5.4496897537806726e-05,3.614023961285822e-11,1.8531939406532913e-10,7.453815706944411e-13,1.964184394588093e-12,2.3142576502174152e-09,3.609742750661622e-08,5.820368303057633e-11
6.721546010605688e-06,0.115504975643787,0.0,0.0,0.0,0.0,0.9703143136113551,0.0004436765918132249,0.00019633920500764513,0.001323022615488301,0.00011419698332336813,0.028548816423036423,0.028042490413613858,2.658765777000929e-08,3.050201970042038e-07,5.675395542401304e-05,3.763703518334669e-11,1.9344459288345968e-10,7.780623039681983e-13,2.0502130072488936e-12,2.4235335565960884e-09,3.844930005017268e-08,6.199595557211182e-11
6.816470047942114e-06,0.11556937428771479,0.0,0.0,0.0,0.0,0.9697309733897018,0.0004435109072718325,0.0001968050316731996,0.0013463940404366851,0.00011420719072927093,0.02911777385277109,0.02860461111349377,2.7092451858909607e-08,3.11761538688716e-07,5.905539710011214e-05,3.916326445098198e-11,2.017401401300747e-10,8.114282034646139e-13,2.1380414309755112e-12,2.535503724673774e-09,4.090161616532436e-08,6.595019276583089e-11
6.911394085278541e-06,0.11563370565679623,0.0,0.0,0.0,0.0,0.9691482881724354,0.0004433521146424756,0.0001972570568255826,0.0013697487558401956,0.000114209899783696,0.02968605063678249,0.029166144970247707,2.7596100640185404e-08,3.185016092825138e-07,6.140098256940948e-05,4.071876825874128e-11,2.1020551161153594e-10,8.454771608002094e-13,2.2276640238335204e-12,2.650173423480262e-09,4.345631157161697e-08,7.006951604884529e-11
7.0063181226149676e-06,0.11569796600637024,0.0,0.0,0.0,0.0,0.9685662909443464,0.00044320011899940076,0.00019769630528716434,0.0013930866777571976,0.00011420577317347114,0.030253613088528378,0.02972705805116506,2.809859593741611e-08,3.252404420973253e-07,6.37904743127632e-05,4.230338909261481e-11,2.1884020630517156e-10,8.802071607891273e-13,2.319075388356745e-12,2.7675481138554347e-09,4.6115308985373523e-08,7.435702588932591e-11
7.101242159951394e-06,0.11576215195293385,0.0,0.0,0.0,0.0,0.9679850114691816,0.00044305479267646295,0.00019812372427840754,0.0014164077593095746,0.00011419542073649766,0.03082043081526752,0.030287319691790465,2.8599929780310592e-08,3.319780997730853e-07,6.622363748885248e-05,4.391697121441744e-11,2.2764374878332892e-10,9.156162911913621e-13,2.412270403959667e-12,2.8876334420662727e-09,4.888051852918284e-08,7.881580244685104e-11
7.196166197287821e-06,0.11582626044465107,0.0,0.0,0.0,0.0,0.9674044765543397,0.00044291598112131673,0.0001985401888720041,0.001439711985537108,0.00011417940336632353,0.03138647644740268,0.030846902228923355,2.9100094663679672e-08,3.3871466917787887e-07,6.870024009173584e-05,4.555936076627707e-11,2.3661569031279244e-10,9.51702747136082e-13,2.507244228629193e-12,3.0104352316357003e-09,5.1753838125288325e-08,8.344890620674784e-11
7.2910902346242475e-06,0.11589028873409092,0.0,0.0,0.0,0.0,0.9668247102954155,0.0004427835080364814,0.00019894650711299746,0.001462999368819974,0.00011415823666095011,0.03195172538841777,0.031405780753814026,2.9599083662498272e-08,3.4545025689251887e-07,7.122005307090651e-05,4.723040585025325e-11,2.457556016695252e-10,9.88464802222356e-13,2.6039922232451147e-12,3.135959476508865e-09,5.473715387292954e-08,8.825937858863604e-11
7.386014271960674e-06,0.11595423435304578,0.0,0.0,0.0,0.0,0.9662457343019724,0.0004426571798816598,0.0001993434248189694,0.0014862699448142441,0.00011413239432806633,0.032516155584002976,0.031963932884187515,3.009688984222694e-08,3.5218498527241813e-07,7.378285041853786e-05,4.8929956586195325e-11,2.5506307431643913e-10,1.0259008132537552e-12,2.7025099758155544e-12,3.264212329422619e-09,5.7832340405385635e-08,9.32502425222394e-11
7.480938309297101e-06,0.11601809508928514,0.0,0.0,0.0,0.0,0.9656675679058472,0.00044253678980281613,0.00019973163007472018,0.0015095237688499893,0.00011410231135921335,0.03307974730903591,0.03252133855379965,3.0593506536583776e-08,3.589189889441631e-07,7.638840922828929e-05,5.0657865150741134e-11,2.645377235323576e-10,1.0640092328248765e-12,2.8027933224004164e-12,3.3952000884815307e-09,6.104126122750394e-08,9.84245029916354e-11
7.5758623466335275e-06,0.11608186896510751,0.0,0.0,0.0,0.0,0.9650902283532166,0.0004424221210496845,0.0002001117574359226,0.0015327609127459734,0.00011406838698541998,0.03364248297116224,0.0330779798182993,3.1088927682526094e-08,3.656524117148389e-07,7.90365097295121e-05,5.241398580000339e-11,2.741791804114385e-10,1.1027885771437975e-12,2.904838258843141e-12,3.528929187401019e-09,6.436576903609563e-08,1.0378514755196045e-10
7.670786383969955e-06,0.11614555421756874,0.0,0.0,0.0,0.0,0.9645137309815889,0.0004423129499379373,0.00020048439185634274,0.0015559814619990082,0.000114030987426589,0.03420434692979222,0.03363384067624127,3.1583147106773026e-08,3.723854039236836e-07,8.172693530023174e-05,5.4198174878178743e-11,2.839870911535036e-10,1.142237423174004e-12,3.0086409517147908e-12,3.6654061821185667e-09,6.780770601932502e-08,1.0933514681228948e-10
7.765710421306382e-06,0.11620914928026053,0.0,0.0,0.0,0.0,0.963938089382808,0.00044220904840386755,0.00020085007235326534,0.0015791855133098184,0.00011399044844666962,0.03476532532939696,0.034188906904162285,3.2076158744396906e-08,3.7911812013190514e-07,8.44594724620555e-05,5.601029081417054e-11,2.9396112260766125e-10,1.1823544309327706e-12,3.1141977834965142e-12,3.804637734721542e-09,7.136890413564046e-08,1.1507745488537927e-10
7.860634458642808e-06,0.11627265276652901,0.0,0.0,0.0,0.0,0.9633633155530936,0.0004421101861971441,0.0002012092954255005,0.0016023731724107513,0.00011394707772629499,0.035325405946060616,0.03474316590469934,3.256795724395942e-08,3.858507170915945e-07,8.72339108597852e-05,5.785019410807153e-11,3.0410095439491224e-10,1.2231383118107015e-12,3.2215052586950077e-12,3.946630602907884e-09,7.50511853767336e-08,1.2101500981172282e-10
7.955558495979235e-06,0.11633606345403036,0.0,0.0,0.0,0.0,0.9627894200310758,0.00044201613275407655,0.0002015625182378751,0.0016255445521638691,0.00011390115706414831,0.035884578046311844,0.03529660656679451,3.3058537127588334e-08,3.9258335203503833e-07,9.005004322810182e-05,5.97177473090695e-11,3.144062755335036e-10,1.2645878149935112e-12,3.330559994865369e-12,4.091391627334686e-09,7.885636201109509e-08,1.271507339524384e-10
8.050482533315662e-06,0.11639938027052062,0.0,0.0,0.0,0.0,0.962216412024718,0.0004419266587856328,0.00020191016158578351,0.0016486997709009201,0.00011385294441789765,0.03644283225731803,0.0358492191370913,3.3547892852579785e-08,3.9931618123092185e-07,9.290766534751135e-05,6.161281498623118e-11,3.2487679235637125e-10,1.3067017593073957e-12,3.4413587937082945e-12,4.2389277145888646e-09,8.278623680752097e-08,1.3348753434963387e-10
8.145406570652088e-06,0.11646260228078707,0.0,0.0,0.0,0.0,0.9616442995279615,0.0004418415376131392,0.00020225261265298966,0.0016718389509793603,0.00011380267579504519,0.037000160447587874,0.036400995101686796,3.403601974587309e-08,4.0604935872782594e-07,9.580657599152777e-05,6.353526369347919e-11,3.3551222197328027e-10,1.3494790069287306e-12,3.5538985505109016e-12,4.389245826863861e-09,8.684260324484997e-08,1.4002830306458015e-10
8.240330607988515e-06,0.11652572867464107,0.0,0.0,0.0,0.0,0.9610730894278755,0.0004417605462839963,0.00020259022757524443,0.001694962217531083,0.00011375056700354355,0.037556555617388895,0.03695192707745937,3.452291306811927e-08,4.127830353126198e-07,9.874657686672655e-05,6.54849619298367e-11,3.463122855109381e-10,1.392918436188721e-12,3.6681762187595944e-12,4.542352971744023e-09,9.102724570537792e-08,1.4677591748979305e-10
8.335254645324941e-06,0.1165887587558866,0.0,0.0,0.0,0.0,0.9605027876030335,0.0004416834664913618,0.00020292333382175844,0.001718069697382788,0.00011369681527157173,0.03811201179813507,0.03750200871224486,3.5008567795012886e-08,4.1951735767643816e-07,0.00010172747254712953,6.746178009591203e-11,3.572767178257665e-10,1.4370189806380896e-12,3.784188904714879e-12,4.6982561854220666e-09,9.534193964930016e-08,1.5373324063029607e-10
8.430178682661368e-06,0.11665169193218783,0.0,0.0,0.0,0.0,0.9599333990137944,0.0004416100853207611,0.00020325223240613737,0.0017411615181289453,0.00011364160074535718,0.038666523960054044,0.038051234593184664,3.549297993896735e-08,4.262524677112935e-07,0.00010474907040428021,6.946559044753061e-11,3.684052637389102e-10,1.481779613912823e-12,3.901933790488452e-12,4.856962522738462e-09,9.978845177773237e-08,1.6090312136637543e-10
8.525102719997795e-06,0.11671452770577521,0.0,0.0,0.0,0.0,0.9593649277851132,0.0004415401958487501,0.000203577199937748,0.0017642378073402332,0.0001135850878734177,0.03922008792749585,0.038599600162616224,3.597614559109907e-08,4.3298850193811697e-07,0.00010781118053411961,7.14962670472414e-11,3.796976674631418e-10,1.5271993072006733e-12,4.021408067813182e-12,5.018479050398593e-09,1.04368540183397e-07,1.6828839469680538e-10
8.620026757334221e-06,0.11677726566491835,0.0,0.0,0.0,0.0,0.9587973772824652,0.00044147359761008924,0.0002038984905238734,0.0017872986918919978,0.00011352742668513715,0.03977270030128524,0.03914710164092117,3.6458060270722616e-08,4.397255910879813e-07,0.00011091361568159638,7.35536857143175e-11,3.911536829412245e-10,1.573277070818998e-12,4.142609049469258e-12,5.182812831458683e-09,1.0908395448379435e-07,1.758918819536095e-10
