Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42)
0.00034586554232688717,0.1929495460498127,0.0,0.0,0.0,0.0,0.3117604971152134,0.0002679369330914126,0.00027543133206360315,0.04872449560579043,7.013771495467955e-05,0.6044935383367697,0.6963007678018406,2.0357513666082616e-07,1.6050532962352698e-05,0.055219458072921404,3.661950146499547e-08,2.500353492329159e-07,1.0056786336962008e-09,2.5507285959710844e-09,8.022083539290755e-06,0.0018579598903112277,2.996009803480099e-06,1.6038007856979645e-09
0.0003506808007728119,0.19340009662521476,0.0,0.0,0.0,0.0,0.30835557123059276,0.000266282486314505,0.00027449603045937715,0.0491337730009179,6.986794209339105e-05,0.6068031404510437,0.7001506932864697,2.0261798408694138e-07,1.616408879061403e-05,0.05603281493222153,3.715888965114948e-08,2.5294871141529425e-07,1.0173966012174446e-09,2.579983586586132e-09,8.132049520046061e-06,0.001897272582759447,3.0594025983679323e-06,1.6377357198754764e-09
0.00035549605921873664,0.19384390472382607,0.0,0.0,0.0,0.0,0.30500996587999624,0.00026464747631594384,0.00027355924661194374,0.049538836642693394,6.960062328187839e-05,0.6090583231093699,0.703942673086908,2.0165952851279735e-07,1.6275732134104118e-05,0.056843315612898564,3.7696383725300894e-08,2.5582391582705667e-07,1.0289610926212e-09,2.608847650134409e-09,8.240837849153362e-06,0.0019366142734807067,3.1228421540508285e-06,1.6716956856137707e-09
0.0003598297918200689,0.19423769805061158,0.0,0.0,0.0,0.0,0.30204843312714214,0.0002631923319255078,0.0002727151484752868,0.049899848057454434,6.93620985099762e-05,0.6110426626367885,0.7073070419425049,2.0079620665230603e-07,1.637460416427329e-05,0.05757031054481862,3.817849987544705e-08,2.5837917144835796e-07,1.0392387033351257e-09,2.6344932795882702e-09,8.337739689177442e-06,0.0019720407224120104,3.1799682751616557e-06,1.7022759929879167e-09
0.0003641635244214012,0.1946262698230561,0.0,0.0,0.0,0.0,0.29913273703183857,0.00026175246253139396,0.00027187034822858893,0.05025755113566588,6.912549538812088e-05,0.6129851283487915,0.7106265480803714,1.9993255691542755e-07,1.647197904474036e-05,0.05829496780199665,3.865906576618099e-08,2.609038925231274e-07,1.0493934996504096e-09,2.6598264490318223e-09,8.4336867012588e-06,0.00200747991891681,3.2371149522990496e-06,1.73286730420656e-09
0.00036849725702273347,0.19500972854670082,0.0,0.0,0.0,0.0,0.29626187733792725,0.00026032765123953054,0.0002710250635399726,0.050611993922575337,6.889078432911233e-05,0.6148867157602961,0.7139021291621666,1.9906889132073095e-07,1.65678803885771e-05,0.05901727764887819,3.9138074941241745e-08,2.63398265659201e-07,1.0594262321309363e-09,2.6848492333715575e-09,8.528679066962682e-06,0.0020429270308582903,3.294274393502619e-06,1.763465448140084e-09
0.00037283098962406574,0.19538817950818774,0.0,0.0,0.0,0.0,0.29343488301435167,0.00025891768510148206,0.0002701795014346822,0.05096322347794318,6.865793561831723e-05,0.6167483903216754,0.7171346957958864,1.9820550923674014e-07,1.666233219019213e-05,0.059737231374954805,3.9615521624142194e-08,2.65862487409654e-07,1.069337691341903e-09,2.709563799521059e-09,8.622717814488011e-06,0.002078377382713758,3.3514390593571164e-06,1.7940663888491614e-09
0.000377164722225398,0.19576172513272358,0.0,0.0,0.0,0.0,0.2906508111871955,0.00025752235484589317,0.0002693338590821299,0.05131128590316394,6.842692149356521e-05,0.6185710885312213,0.7203251325224392,1.973426881162853e-07,1.6755357327879892e-05,0.06045482124680996,4.0091400686365336e-08,2.682967588963171e-07,1.0791286862246103e-09,2.7339723562652952e-09,8.715804108220736e-06,0.002113826451671735,3.408601656698119e-06,1.8246662222156409e-09
0.00038106508156659705,0.1960938043982232,0.0,0.0,0.0,0.0,0.2881810877478963,0.00025627890077815164,0.0002685728675754314,0.05162187154336535,6.822055491403941e-05,0.6201789437962897,0.7231612154380677,1.9656684602099433e-07,1.68378786559154e-05,0.061098625388800724,4.0518347781592956e-08,2.704621635703501e-07,1.087838259581008e-09,2.7556802576052994e-09,8.79876859205765e-06,0.0021457258981799837,3.4600403905053404e-06,1.8522020018041108e-09
0.0003849654409077961,0.19642206157356445,0.0,0.0,0.0,0.0,0.28574473970355635,0.000255046986647626,0.0002678120929011758,0.051929960711874085,6.801563273988794e-05,0.621756608600278,0.7259644795797912,1.9579185253932436e-07,1.691927892555357e-05,0.061740504925841974,4.094401855001085e-08,2.726036287877215e-07,1.0964515449519028e-09,2.777143785931213e-09,8.880964277404322e-06,0.0021776176707367914,3.5114667500026072e-06,1.87973115724188e-09
0.0003888658002489951,0.1967465654323154,0.0,0.0,0.0,0.0,0.2833411340257984,0.0002538264667088834,0.0002670516592696887,0.052235585129691876,6.781213617174423e-05,0.623304709845218,0.728735519480631,1.9501787875654422e-07,1.6999573875079135e-05,0.06238045605654529,4.1368410470678224e-08,2.747213096886379e-07,1.1049691663338234e-09,2.798364626544391e-09,8.962392736946202e-06,0.0022094987723983188,3.562875902531177e-06,1.9072511015489163e-09
0.00039276615959019415,0.1970673832089379,0.0,0.0,0.0,0.0,0.2809696536494274,0.0002526171976310957,0.000266291685347294,0.0525387759528316,6.761004658536036e-05,0.6248238580533121,0.7314749148903559,1.9424508753420605e-07,1.707877954300161e-05,0.06301847550344561,4.179152137010119e-08,2.7681536977769626e-07,1.1133917813661046e-09,2.8193445429178195e-09,9.043056031090054e-06,0.0022413662952150064,3.6142631589384416e-06,1.9347593245656903e-09
0.0003966665189313932,0.19738458043833354,0.0,0.0,0.0,0.0,0.27862969686863437,0.0002514190378533492,0.000265532284991408,0.05283956378809955,6.740934641284019e-05,0.6263146479935718,0.7341832313353387,1.9347363178956585e-07,1.7156910770275915e-05,0.0636545604880586,4.221334940569097e-08,2.788859660474582e-07,1.1217200214957169e-09,2.840085234121419e-09,9.122955980285061e-06,0.002273217418623989,3.665623970984845e-06,1.9622533915652064e-09
0.00040017684233847233,0.1976670151050504,0.0,0.0,0.0,0.0,0.27655020325736424,0.00025035007721954075,0.00026484940445361567,0.05310824314569948,6.722988945742947e-05,0.6276325917644884,0.7365945997972073,1.927805842280837e-07,1.7226323009751573e-05,0.06422538110151255,4.259189652419913e-08,2.807295791223297e-07,1.1291353021169902e-09,2.8585487997962793e-09,9.194215247355237e-06,0.0023018671455317823,3.711822443282716e-06,1.986983995322536e-09
0.00040368716574555147,0.19794661431657426,0.0,0.0,0.0,0.0,0.2744953507746113,0.00024928990200994246,0.0002641671515865252,0.05337502199570614,6.705153101531195e-05,0.6289284468183235,0.7389816340407425,1.920888371094268e-07,1.729488824653792e-05,0.06479463158046166,4.296940238758239e-08,2.8255444265133103e-07,1.136475169330746e-09,2.876821341906667e-09,9.26485992139894e-06,0.0023304994354690204,3.7579927980895057e-06,2.0116995474225357e-09
0.0004071974891526306,0.19822342267129314,0.0,0.0,0.0,0.0,0.2724647310547744,0.00024823841364881807,0.00026348559898155613,0.0536399215527808,6.687425877979417e-05,0.6302026157151176,0.7413447182890891,1.9139848634906404e-07,1.73626174108331e-05,0.06536231085847469,4.334586628862275e-08,2.8436068184678775e-07,1.1437401267592097e-09,2.894904198081615e-09,9.334892012206864e-06,0.002359112404480911,3.804131997473693e-06,2.0363984216241093e-09
0.00041070781255970974,0.19849748370020348,0.0,0.0,0.0,0.0,0.27045794468348916,0.0002471955146029981,0.000262804816565841,0.053902962701391,6.66980610063851e-05,0.6314554918505084,0.743684228473653,1.9070962268345783e-07,1.7429520665425686e-05,0.06592841814608166,4.3721287703772545e-08,2.8614841709395663e-07,1.1509306586094454e-09,2.9127986577552034e-09,9.404313364663952e-06,0.002387704220807624,3.850237087669265e-06,2.0610790367410134e-09
0.0004142181359667889,0.19876884004138626,0.0,0.0,0.0,0.0,0.26847460097906206,0.00024616110871497133,0.00026212487077863054,0.05416416600182489,6.652292571183574e-05,0.6326874596849809,0.746000532434725,1.9002233264305936e-07,1.7495608825842532e-05,0.06649295291930153,4.409566628554676e-08,2.879177770638031e-07,1.158047282414828e-09,2.9305060887813324e-09,9.473126285510427e-06,0.002416273102756588,3.896305195645617e-06,2.085739854805571e-09
0.000417728459373868,0.1990375334099574,0.0,0.0,0.0,0.0,0.26651431773233913,0.00024513510093264533,0.0002614458258570162,0.05442355169714145,6.634884165345793e-05,0.6338988950121971,0.7482939901628797,1.893366982023349e-07,1.7560891524710028e-05,0.0670559149100735,4.446900185617699e-08,2.896688826738641e-07,1.1650904845233371e-09,2.9480277820550118e-09,9.5413327358535e-06,0.002444817318815716,3.942333529288955e-06,2.1103793811659326e-09
0.00042088775044023924,0.1992771143847802,0.0,0.0,0.0,0.0,0.26476947091114056,0.00024421879733452944,0.0002608355059915527,0.05465546122641056,6.619305520077485e-05,0.6349719346390258,0.7503388593499286,1.8872110744037908e-07,1.761896623933287e-05,0.06756123596677119,4.4804112091234254e-08,2.9122938070768255e-07,1.1713670351659533e-09,2.963639668873044e-09,9.60220221103345e-06,0.002470484634676569,3.98372278229716e-06,2.1325355512686676e-09
0.0004240470415066105,0.1995146010423207,0.0,0.0,0.0,0.0,0.26304273326356514,0.0002433091532588223,0.0002602260086299156,0.05488592895414429,6.603810311338748e-05,0.6360289024510222,0.7523657600390948,1.8810697476442912e-07,1.7676404042077046e-05,0.06806528320071592,4.513837757415873e-08,2.927752900437269e-07,1.177584907938825e-09,2.979103201516959e-09,9.66258414910035e-06,0.002496129413248856,4.025075693379061e-06,2.1546722670809073e-09
0.0004272063325729817,0.1997500211987186,0.0,0.0,0.0,0.0,0.2613338426428947,0.00024240610230428705,0.00025961737519210196,0.05511496901261641,6.588397717779512e-05,0.6370700555577895,0.7543749393853691,1.874943528090087e-07,1.773321254501572e-05,0.06856805689925749,4.547179849550997e-08,2.943067076569048e-07,1.1837444928891583e-09,2.9944194036863125e-09,9.722480530843011e-06,0.0025217504881938587,4.0663903817799415e-06,2.17678852181213e-09
0.00043036562363935293,0.1999834032991738,0.0,0.0,0.0,0.0,0.25964254206914206,0.00024150957854310952,0.00025900964579141875,0.055342595335352414,6.57306699364429e-05,0.6380956457924006,0.7563666397557498,1.8688329014460606e-07,1.7789398221211206e-05,0.06906955749901023,4.580437514483432e-08,2.9582372244270713e-07,1.1898461475675941e-09,3.0095892198899556e-09,9.781892961136903e-06,0.0025473467245685655,4.107665017370939e-06,2.198883335772523e-09
0.00043352491470572416,0.20021477501113932,0.0,0.0,0.0,0.0,0.2579685795330705,0.00024061951714430318,0.0002584028583558888,0.05556882166386127,6.557817338349628e-05,0.6391059199162488,0.7583410989078364,1.862738339649014e-07,1.78449687028914e-05,0.06956978557567613,4.613610790391584e-08,2.9732643484092887e-07,1.1958902759576175e-09,3.0246137056551777e-09,9.840823662370654e-06,0.0025729170159192413,4.148897815963701e-06,2.2209557538646863e-09
0.00043636827666545825,0.2004213125343889,0.0,0.0,0.0,0.0,0.2564766328139002,0.00023982393418597533,0.00025785758605965107,0.05577123957281185,6.544161366268652e-05,0.6400022713962475,0.760103563862242,1.8572673419402628e-07,1.789446128596899e-05,0.07001890342121175,4.6433946248069864e-08,2.986667206977382e-07,1.2012811011131801e-09,3.0380122618194326e-09,9.893450786000775e-06,0.00259590720414583,4.18597012731052e-06,2.2408010125691966e-09
0.00043921163862519234,0.2006262638590909,0.0,0.0,0.0,0.0,0.25499835261782816,0.00023903348740673746,0.00025731313259084294,0.055972544222502495,6.530569928586692e-05,0.6408865858255427,0.7618524195535349,1.8518100210147053e-07,1.7943465895790067e-05,0.07046699170351402,4.673110182396902e-08,2.999955663394391e-07,1.2066259120553755e-09,3.051294627773744e-09,9.945690692639935e-06,0.0026188747378205553,4.223005907620756e-06,2.260626715754551e-09
0.00044205500058492643,0.2008296467332601,0.0,0.0,0.0,0.0,0.25353356488322176,0.00023824813105611947,0.0002567695231654485,0.05617274525215868,6.517042486924978e-05,0.6417590332493769,0.7635878303565362,1.8463666831047916e-07,1.7991987296888966e-05,0.07091405110862287,4.702757508656952e-08,3.013130397629797e-07,1.211924982277849e-09,3.0644615187252958e-09,9.997544805647997e-06,0.002641818868451603,4.260003949929512e-06,2.2804322173180444e-09
0.0004448983625446605,0.20103148037918914,0.0,0.0,0.0,0.0,0.25208209846307655,0.0002374678199755029,0.0002562267820026989,0.05637185218556712,6.503578521229075e-05,0.6426197807437034,0.7653099579426597,1.8409376114481594e-07,1.8040030340728353e-05,0.07136008240093614,4.732336654279164e-08,3.0261921004308294e-07,1.217178589609208e-09,3.077513662745761e-09,1.0049014646712327e-05,0.002664738864739571,4.296963074995303e-06,2.3002168859976036e-09
0.0004477417245043946,0.20123178320844273,0.0,0.0,0.0,0.0,0.25064378508715945,0.00023669250950591965,0.0002556849325028135,0.05656987443197456,6.490177517072608e-05,0.6434689924545397,0.7670189613148358,1.835523077468035e-07,1.80875998387959e-05,0.07180508642113675,4.761847675014512e-08,3.0391414817980205e-07,1.222387019622019e-09,3.0904518037553747e-09,1.0100101796025155e-05,0.002687634012677335,4.333882131460897e-06,2.3199801054579545e-09
0.0004505850864641287,0.20143057310863002,0.0,0.0,0.0,0.0,0.24921845893665764,0.00023592215532631486,0.0002551439974277388,0.05676682130250936,6.476838965933052e-05,0.644306830031956,0.7687149972021623,1.830123343704408e-07,1.8134700472839664e-05,0.0722490640744953,4.791290630897179e-08,3.0519792278649247e-07,1.227550548289204e-09,3.1032766628638284e-09,1.0150807784802973e-05,0.0027105036130844425,4.370759991877489e-06,2.3397212721622852e-09
0.0004534284484238628,0.20162786860856965,0.0,0.0,0.0,0.0,0.24780595737926114,0.00023515671352912452,0.00025460399838719963,0.05696270197986008,6.463562370367857e-05,0.6451334518834694,0.7703982193778778,1.8247386522131625e-07,1.8181336904413504e-05,0.07269201634891755,4.8206655874414136e-08,3.064706038781129e-07,1.2326694572211346e-09,3.115988974552965e-09,1.0201134218154155e-05,0.0027333469859760714,4.407595559749808e-06,2.3594397991435717e-09
0.0004562718103835969,0.20182368668260098,0.0,0.0,0.0,0.0,0.2464061205177973,0.00023439614082468787,0.00025406495626634,0.057157525536041365,6.450347231616612e-05,0.6459490136342769,0.772068779077182,1.8193692400258632e-07,1.8227513786090895e-05,0.07313394430214627,4.849972614792803e-08,3.077322623570068e-07,1.2377440315973746e-09,3.1285894799196336e-09,1.0251082744758142e-05,0.0027561634678500897,4.444387765161388e-06,2.3791351136627587e-09
0.00045911517234333097,0.20201804497111941,0.0,0.0,0.0,0.0,0.24501879108307575,0.00023364039447114113,0.0002535268913911995,0.057351300935839705,6.437193061896065e-05,0.6467536682374558,0.7737268250966576,1.8140153361916544e-07,1.8273235612333588e-05,0.07357484905820064,4.879211787492119e-08,3.0898296674414366e-07,1.2427745470192574e-09,3.1410788976304515e-09,1.0300654959367738e-05,0.002778952411195203,4.481135563981408e-06,2.3988066567841467e-09
0.00046195853430306506,0.20221096027808658,0.0,0.0,0.0,0.0,0.24364381428004073,0.000232889432223854,0.00025298982334596846,0.057544037042821065,6.424099385835246e-05,0.6475475661317392,0.7753725039363288,1.8086771536458847e-07,1.831850691679838e-05,0.07401473180246115,4.908383184149413e-08,3.10222787225771e-07,1.2477612857861035e-09,3.153457962210284e-09,1.0349852540822378e-05,0.0028017131833472752,4.5178379360205775e-06,2.4184538823882156e-09
0.00046480189626279915,0.20240244941092503,0.0,0.0,0.0,0.0,0.24228103778505156,0.0002321432122384477,0.0002524537709920684,0.05773574261880405,6.411065730654407e-05,0.648330855245055,0.777005959802374,1.8033548961438866e-07,1.836333221459552e-05,0.07445359378091397,4.937486887393872e-08,3.1145179547155203e-07,1.2527045361637462e-09,3.165727420302181e-09,1.0398677215562388e-05,0.002824445166669656,4.554493885321844e-06,2.4380762573272738e-09
0.00046764525822253324,0.20259252881232465,0.0,0.0,0.0,0.0,0.24093031172142795,0.0002314016930152732,0.0002519187526367671,0.05792642632435431,6.398091629415887e-05,0.649103681020128,0.7786273346298273,1.7980487615154996e-07,1.8407715827751158e-05,0.07489143629918298,4.9665229838096265e-08,3.1267005983194857e-07,1.2576045730677147e-09,3.1778879869126195e-09,1.044713062751066e-05,0.0028471477584906084,4.5911024400594434e-06,2.4576732613713926e-09
0.00047048862018226733,0.20278121472742922,0.0,0.0,0.0,0.0,0.23959148864281124,0.00023066483353152264,0.0002513847857588797,0.05811609671903206,6.385176622754632e-05,0.6498661864326233,0.7802367680975152,1.7927589330602488e-07,1.8451662125156644e-05,0.07532826072107458,4.99549156383927e-08,3.1387764982606893e-07,1.2624616761139971e-09,3.189940388793128e-09,1.0495214495163161e-05,0.002869820370841256,4.62766265211649e-06,2.477244386982263e-09
0.0004733319821420014,0.20296852311660193,0.0,0.0,0.0,0.0,0.238264423476474,0.0002299325932643697,0.0002508518871998207,0.05830476226302929,6.372320255771248e-05,0.6506185120499509,0.7818343976802322,1.7874855861036841e-07,1.8495175443649448e-05,0.07576406846611577,5.024392721620577e-08,3.150746367587686e-07,1.267276132101119e-09,3.20188536714379e-09,1.054293058417085e-05,0.0028924624301838522,4.664173596646664e-06,2.49678913907863e-09
0.0004761753441017355,0.2031544696934957,0.0,0.0,0.0,0.0,0.2369489734664241,0.0002292049321096778,0.00025032007327447606,0.058492431319141856,6.359522080935755e-05,0.6513607960897115,0.7834203587014396,1.7822288885512e-07,1.853826001162165e-05,0.07619886100768623,5.0532265548626304e-08,3.1626108987737974e-07,1.2720482195519495e-09,3.2137236440417277e-09,1.0590280627838667e-05,0.0029150733771654627,4.70063437167705e-06,2.516307034823626e-09
0.0004790187060614696,0.20333906994790577,0.0,0.0,0.0,0.0,0.23564499813356982,0.0002284818103744879,0.00024978935968483713,0.058679112154071345,6.346781657381831e-05,0.6520931744609989,0.7849947843700267,1.7769889985329537e-07,1.8580920027062894e-05,0.07663263987145096,5.081993164741877e-08,3.174370780695747e-07,1.276778215542751e-09,3.2254559383644016e-09,1.0637266376096167e-05,0.0029376526662986398,4.7370440975932635e-06,2.535797603349156e-09
