Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234)
0.00046261700510914305,0.11220626278955462,0.0,0.0,0.0,0.0,0.3273986833499018,0.6681050438351477,0.0001294153892885177,0.00021523215888597655,1.0051208892870169e-06,2.2627706274767076e-07,3.1817673411274863e-15,9.912641566469696e-07,0.000916877365027922,0.0019963293938081396,0.0006521180132297757,1.1549078918689985e-07,9.997414772017576e-08,1.1723563891347797e-07,8.63537466926972e-07,4.8976178040315925e-15,0.0002201069178561266,4.031069710128894e-10,1.8172161366964266e-09,2.9482083425412053e-09,1.4272139052018718e-05,2.0924601611782502e-16,7.007584363917381e-16,3.992055159562318e-12,8.703376905263627e-13,8.761992151659669e-12,7.131568846170029e-08
0.0004698584293097104,0.1122051612211742,0.0,0.0,0.0,0.0,0.32732962079399663,0.6680542181309176,0.00013031112813623164,0.00021799259505201913,1.0120106968408484e-06,2.2920427233099263e-07,3.2035774466118317e-15,1.0050494076266105e-06,0.00093690654437798,0.0020540421542267935,0.0006707890822283692,1.1658485367062927e-07,1.0156809143434031e-07,1.2016218593314372e-07,8.850435095506639e-07,5.019590946231083e-15,0.00022925154753304685,4.1109146558144773e-10,1.8466973091748173e-09,3.067715515797635e-09,1.5075781128613356e-05,2.2097237140896756e-16,7.257083290913344e-16,4.246070601089086e-12,9.321394860339892e-13,9.356182460570556e-12,7.730815282112641e-08
0.0004770998535102778,0.11220404693662518,0.0,0.0,0.0,0.0,0.3272597362609234,0.6680027134997902,0.00013120238175474814,0.00022075055267121643,1.0188638304892835e-06,2.3212989600366249e-07,3.2252714595085458e-15,1.01887799081726e-06,0.0009570198398472712,0.002112581082025669,0.0006896859096557368,1.1767560664325007e-07,1.0316977565959068e-07,1.2311569058215374e-07,9.067445444302351e-07,5.142670001776379e-15,0.00023862214372763601,4.191285175691234e-10,1.8763354859975593e-09,3.1902954687994254e-09,1.591135759173024e-05,2.331714804643596e-16,7.51288322038662e-16,4.512105247105011e-12,9.973497033961023e-13,9.981262612629071e-12,8.370181409180043e-08
0.00048434127771084515,0.11220291996241519,0.0,0.0,0.0,0.0,0.3271890286926728,0.6679505267010062,0.00013208928346656926,0.00022350634344196253,1.0256813083978896e-06,2.3505427102825248e-07,3.2468526028832474e-15,1.0327507362625085e-06,0.0009772156002838546,0.002171949609984692,0.0007088079544931396,1.1876318483298129e-07,1.0477936083004145e-07,1.260961079801483e-07,9.286401350612631e-07,5.266852495002066e-15,0.00024822074370038963,4.2721853410847573e-10,1.9061325259524773e-09,3.315990886795978e-09,1.6779657917664518e-05,2.458557517637445e-16,7.775107091905329e-16,4.790550107185063e-12,1.066107735276779e-12,1.0638403841940664e-11,9.051718993398244e-08
0.0004915827019114125,0.11220178032517317,0.0,0.0,0.0,0.0,0.32711749698366743,0.6678976544724539,0.0001329719587072136,0.00022626026192346612,1.0324640873175168e-06,2.3797771683497116e-07,3.2683239053897666e-15,1.0466684230352645e-06,0.000997492207319933,0.0022321512241318493,0.0007281546789368452,1.1984771708784137e-07,1.0639700046133146e-07,1.291033962011753e-07,9.507298662945263e-07,5.392136071360254e-15,0.0002580493802517691,4.3536188719602334e-10,1.9360901443471198e-09,3.4448445984083536e-09,1.768148119305269e-05,2.590377608878336e-16,8.043879413301989e-16,5.081803772797752e-12,1.1385568944652248e-12,1.13288076867188e-11,9.777555629892345e-08
0.0004988241261119798,0.11220062805171369,0.0,0.0,0.0,0.0,0.3270451399843083,0.6678440935318748,0.00013385052553923038,0.000229012586455263,1.0392130665185124e-06,2.4090053602581257e-07,3.289688213723968e-15,1.0606317826234077e-06,0.001017848073533212,0.0022931894609352537,0.0007477255471559919,1.209293248487118e-07,1.0802284136429154e-07,1.3213751527967654e-07,9.730133386717508e-07,5.518518465295477e-15,0.0002681100819235907,4.4355892835121455e-10,1.9662099609139806e-09,3.57689947888054e-09,1.861763612833658e-05,2.72730237545138e-16,8.319326197603882e-16,5.38627253512421e-12,1.214844417685819e-12,1.2053706259224638e-11,1.0549896624056053e-07
0.0005060655503125471,0.11219946316908636,0.0,0.0,0.0,0.0,0.326971956504344,0.6677898405779965,0.0001347250951225541,0.00023176358003669612,1.0459290912851909e-06,2.4382301542442534e-07,3.310948203686142e-15,1.0746415022612555e-06,0.0010382816407098227,0.0023550679046336342,0.0007675200241148308,1.2200812258615883e-07,1.0965702405507676e-07,1.3519842834220505e-07,9.954901700491605e-07,5.645997509452947e-15,0.0002784048731798551,4.518100078287177e-10,1.9964935630859848e-09,3.712198965175202e-09,1.9588941071179496e-05,2.869461382625251e-16,8.601575109393314e-16,5.704370668496578e-12,1.2951218376845658e-12,1.2814364119263718e-11,1.1371026901882745e-07
0.0005133069745131145,0.11219828570462849,0.0,0.0,0.0,0.0,0.32689794531605054,0.6677348922916106,0.0001355957721612723,0.00023451349116667306,1.05261295665083e-06,2.4674542675795927e-07,3.332106392004083e-15,1.0886982256369532e-06,0.0010587913782157418,0.002417790184700949,0.0007875375744629755,1.2308421822779057e-07,1.1129968310062251e-07,1.3828610094010574e-07,1.0181599950777675e-06,5.774571131730647e-15,0.00028893577456909217,4.601154396732823e-10,2.0269423973142963e-09,3.850786634687433e-09,2.0596224015623774e-05,3.016985916200476e-16,8.890755380045766e-16,6.036520194035632e-12,1.3795448284396476e-12,1.3612077692003989e-11,1.2243312945638245e-07
0.0005205483987136818,0.11219709568602017,0.0,0.0,0.0,0.0,0.326823105157237,0.6676792453365925,0.0001364626553185094,0.00023726255464644273,1.0592654105872755e-06,2.4966802751314715e-07,3.35316514642964e-15,1.1028025558863561e-06,0.0010793757814694493,0.0024813599734372304,0.0008077776614923665,1.2415771355726092e-07,1.1295094720823757e-07,1.4140049963343513e-07,1.0410224591632594e-06,5.904237321022505e-15,0.00029970480287373926,4.684755146873458e-10,2.057557810841515e-09,3.992705956596283e-09,2.1640322606860662e-05,3.1700086310045673e-16,9.186997682063511e-16,6.383150949055433e-12,1.4682731130575451e-12,1.4448175120449261e-11,1.316920475497947e-07
0.0005277898229142491,0.11219589314132376,0.0,0.0,0.0,0.0,0.3267474347341017,0.6676228963608641,0.00013732583759409973,0.0002400109923444551,1.0658871566793035e-06,2.525910619514869e-07,3.3741266942052188e-15,1.1169550586418709e-06,0.001100033370497612,0.0025457809836792224,0.0008282397461476328,1.2522870457585982e-07,1.1461093966955041e-07,1.4454159355998053e-07,1.0640772198912432e-06,6.034994135302055e-15,0.00031071397124209186,4.768905324328989e-10,2.0883411552480096e-09,4.138001045548384e-09,2.2722084146239097e-05,3.3286646413917e-16,9.490434371387063e-16,6.744700983657327e-12,1.5614709939173253e-12,1.5324018841997125e-11,1.415123783760319e-07
0.0005350312471148164,0.11219467809902682,0.0,0.0,0.0,0.0,0.3266709327239274,0.6675658419973094,0.00013818540668574005,0.00024275901392432843,1.0724788572556417e-06,2.5551476162611606e-07,3.3949931319749293e-15,1.1311562623827683e-06,0.0011207626885833231,0.002611056966625774,0.0008489232860946482,1.262972818592156e-07,1.1627977872354478e-07,1.4770935395684436e-07,1.0873239477359629e-06,6.166839705641551e-15,0.0003219652893030013,4.853607558675168e-10,2.1192936448118193e-09,4.286716190804551e-09,2.3842365592171323e-05,3.4930908839147836e-16,9.80119939246874e-16,7.121616258258736e-12,1.6593071612737814e-12,1.6241004846107305e-11,1.5192035224943588e-07
0.0005422726713153837,0.11219345058808791,0.0,0.0,0.0,0.0,0.3265935977776229,0.6675080788646441,0.0001390414453252673,0.00024550681754135,1.079041136024208e-06,2.5843934607102534e-07,3.415766434126025e-15,1.1454066611246373e-06,0.0011415623010007196,0.0026771917097721666,0.00086982773484718,1.273635308961221e-07,1.1795757745769095e-07,1.5090375215133272e-07,1.1107623201420283e-06,6.2997722026461114e-15,0.0003334607632717599,4.938864189991855e-10,2.15041638059257e-09,4.438895368771486e-09,2.500203355666141e-05,3.6634254012482076e-16,1.0119428033852859e-15,7.514350626289523e-12,1.7619544424601612e-12,1.7200561835552398e-11,1.6294309512929037e-07
0.000549514095515951,0.1121922106379697,0.0,0.0,0.0,0.0,0.326515428522142,0.6674496035682356,0.00013989403158330157,0.00024825459050305357,1.0855745800434955e-06,2.613650238250646e-07,3.4364484590303396e-15,1.1597067172227803e-06,0.0011624307938167618,0.002744189034948723,0.0008909525409373314,1.2842753238765896e-07,1.1964444430923675e-07,1.5412476161398837e-07,1.1343920223890693e-06,6.433789841358164e-15,0.00034520239604196373,5.024677769117153e-10,2.1817105108405585e-09,4.594583293743702e-09,2.6201964302254687e-05,3.8398089078606614e-16,1.0445257315297753e-15,7.92336638269847e-12,1.8695905400387383e-12,1.8204154717364175e-11,1.7460864932642397e-07
0.0005567555197165183,0.11219095827867367,0.0,0.0,0.0,0.0,0.326436423562761,0.6673904127008884,0.0001407432391629202,0.00025100250989505197,1.0920797423890658e-06,2.642919927984332e-07,3.4570409574849865e-15,1.1740568613864154e-06,0.001183366772772549,0.0028120527964575525,0.0009122971471360533,1.2948936254259892e-07,1.2134048351670053e-07,1.5737235781663136e-07,1.1582127491177411e-06,6.568890889911698e-15,0.00035719218726067213,5.111050491534157e-10,2.2131770541291374e-09,4.75382494370474e-09,2.744304373496549e-05,4.022384127332274e-16,1.0778825910190107e-15,8.349133903697355e-12,1.9823978305674018e-12,1.9253283824612278e-11,1.8694599445607744e-07
0.0005639969439170856,0.11218969354077717,0.0,0.0,0.0,0.0,0.3263565814852256,0.6673305028435866,0.00014158913767310465,0.0002537507431822887,1.0985571444031332e-06,2.672204407606226e-07,3.4775455798326553e-15,1.1884574950962687e-06,0.0012043688622387033,0.002880786879302237,0.0009338609897245556,1.3054909336731357e-07,1.2304579473671145e-07,1.6064651539693566e-07,1.1822241991217164e-06,6.705073639994673e-15,0.00036943213339792253,5.197984163866375e-10,2.2448168875733884e-09,4.916664719429833e-09,2.8726167392999553e-05,4.2112945116651367e-16,1.1120273685441506e-15,8.792131486761527e-12,2.100562866934255e-12,2.0349483004858983e-11,1.999850686374033e-07
0.000571238368117653,0.11218841645546203,0.0,0.0,0.0,0.0,0.3262759008577947,0.6672698705661972,0.0001424317928750557,0.0002564994487761785,1.1050072770346987e-06,2.70150546423754e-07,3.4979638802050457e-15,1.2029089932320543e-06,0.0012254357042242293,0.0029503951975087934,0.0009556434978011225,1.3160679291361385e-07,1.2476047361276567e-07,1.639472107306506e-07,1.2064260755473597e-06,6.842336407982195e-15,0.0003819242278057955,5.285480949692222e-10,2.2766309846920783e-09,5.083147848913365e-09,3.005224043596454e-05,4.406686401633636e-16,1.1469742295439627e-15,9.25284609546023e-12,2.2242773790407417e-12,2.149432425107696e-11,2.1375678999592009e-07
0.0005784797923182203,0.11218712705454338,0.0,0.0,0.0,0.0,0.32619438023316105,0.6672085124281477,0.00014327126692220173,0.0002592487765678225,1.111430603135062e-06,2.73082479687296e-07,3.5182973237893782e-15,1.2174117038040824e-06,0.0012465659574540787,0.0030208816925312546,0.0009776440926312685,1.3266252552007426e-07,1.264846124417328e-07,1.6727442237844399e-07,1.2308180875890307e-06,6.980677544550842e-15,0.0003946704607612677,5.373542695635616e-10,2.3086202052816958e-09,5.2533199914486434e-09,3.142217763013025e-05,4.608708466530999e-16,1.1827375192170485e-15,9.731772966012211e-12,2.353738116689786e-12,2.2689417132200934e-11,2.2829307840741955e-07
0.0005857212165187876,0.11218582537049827,0.0,0.0,0.0,0.0,0.32611201815026136,0.6671464249790624,0.00014410761858314365,0.00026199886844502194,1.1178275594840112e-06,2.760164018681608e-07,3.5385472932410204e-15,1.2319659500495929e-06,0.0012677582965106159,0.00309225033173504,0.0009998621870427823,1.3371635206176756e-07,1.2821829937391858e-07,1.7062812710384666e-07,1.255399946503975e-06,7.120095412076644e-15,0.00040767281950550115,5.46217070255837e-10,2.3407852205787257e-09,5.427225895995065e-09,3.2836903329790495e-05,4.817509585730237e-16,1.2193316790898162e-15,1.0229415225842744e-11,2.489145984049968e-12,2.3936405289873842e-11,2.436268774839788e-07
0.0005929626407193549,0.11218451143648991,0.0,0.0,0.0,0.0,0.3260288131359983,0.6670836047593689,0.00014494090344104087,0.0002647498587768747,1.1241985575396232e-06,2.789524668978959e-07,3.5587150910584814e-15,1.246572032952318e-06,0.0012890114110167947,0.0031645051069598565,0.0010222971848487515,1.3476833015682496e-07,1.299616190237715e-07,1.740083029405988e-07,1.2801713653022174e-06,7.260588382877358e-15,0.0004209332882759162,5.551366794559333e-10,2.373126852882e-09,5.604911204582629e-09,3.429735145893242e-05,5.033241715808649e-16,1.256771333643482e-15,1.0746284881505517e-11,2.6307073555902626e-12,2.5236972419223285e-11,2.5979217686598587e-07
0.0005994799224998655,0.11218331845014604,0.0,0.0,0.0,0.0,0.3259532066909223,0.6670264371764943,0.00014568828122592744,0.00026722662361072043,1.1299105827208935e-06,2.8159687894920866e-07,3.57679686935621e-15,1.259762058236443e-06,0.0013081901055722064,0.0032302953688523226,0.0010426736348340315,1.357135751703729e-07,1.3153891069921105e-07,1.7707307813568775e-07,1.3026274809670126e-06,7.387949937341935e-15,0.0004330900318068884,5.632130256335271e-10,2.4023859250996194e-09,5.768097653966388e-09,3.565162703469752e-05,5.233454512349553e-16,1.2912021761359595e-15,1.1228336989256044e-11,2.763548790105154e-12,2.645471671400737e-11,2.7508083219795033e-07
0.0006059972042803762,0.1121821155939668,0.0,0.0,0.0,0.0,0.3258769151822177,0.6669686707063995,0.00014643325393027157,0.00026970430758905634,1.1356021644005487e-06,2.8424324752853605e-07,3.594813933258097e-15,1.2729944852514508e-06,0.0013274160428088972,0.0032968095948017746,0.0010632248375169857,1.3665740495956116e-07,1.3312412876138768e-07,1.801592635337955e-07,1.3252367034495338e-06,7.516179848755762e-15,0.00044545889158214847,5.713355799476508e-10,2.4317890213054156e-09,5.934415888762991e-09,3.7044396254189684e-05,5.4395194015707605e-16,1.3263407415185882e-15,1.1726769659353186e-11,2.9017033487866145e-12,2.7718536366536525e-11,2.9109769834776777e-07
0.0006125144860608868,0.1121809028936411,0.0,0.0,0.0,0.0,0.32579993751721437,0.6669103028101986,0.00014717585620331583,0.0002721829948076942,1.1412735567643714e-06,2.868916704814642e-07,3.612767087406407e-15,1.2862694903713553e-06,0.0013466882958147446,0.003364050740443699,0.001083950337485795,1.3759985555842052e-07,1.347173279094125e-07,1.8326684238172882e-07,1.3479988261846153e-06,7.64527694557117e-15,0.00045804130793291323,5.795044465492988e-10,2.46133662281989e-09,6.1038989867314345e-09,3.847635973712066e-05,5.651550337280655e-16,1.3621979733023221e-15,1.2241973570715441e-11,3.0453317287569313e-12,2.9029737973219135e-11,3.0786981738369077e-07
0.0006190317678413975,0.11217968037537743,0.0,0.0,0.0,0.0,0.32572227259907693,0.6668513309443379,0.00014791612103986406,0.0002746627654826491,1.1469250008063786e-06,2.895422420066075e-07,3.630657094685773e-15,1.2995872366021213e-06,0.001366005945823547,0.0034320217743001907,0.0011048496721859514,1.3854096130962404e-07,1.3631856247440165e-07,1.8639580247721264e-07,1.3709136416155277e-06,7.775240050616848e-15,0.0004708387192418463,5.877197380537914e-10,2.4910292357610432e-09,6.276581538874918e-09,3.994822431705074e-05,5.869664946459942e-16,1.3987850383450812e-15,1.2774345416858149e-11,3.194599128523643e-12,3.0389658829333435e-11,3.254249747446989e-07
0.0006255490496219081,0.11217844806588752,0.0,0.0,0.0,0.0,0.3256439193275781,0.6667917525608761,0.00014865407988053428,0.0002771436961809331,1.1525567260630037e-06,2.921950519384132e-07,3.648484681709775e-15,1.3129478753741756e-06,0.0013853680818633118,0.003500725677109044,0.0011259223716660928,1.3948075499874458e-07,1.3792788456599622e-07,1.8954612889346227e-07,1.3939809429725012e-06,7.906067991183918e-15,0.0004838525619438923,5.959814712286639e-10,2.520867055359718e-09,6.452496619350484e-09,4.146070302532215e-05,6.093979438255563e-16,1.436113107308439e-15,1.3324286689383767e-11,3.349673044855953e-12,3.179965762800326e-11,3.4379171307429083e-07
0.0006314146032243677,0.1121773306383581,0.0,0.0,0.0,0.0,0.32557281192960363,0.6667376113340194,0.00014931629600697252,0.0002793775861328646,1.157608599181313e-06,2.9458456643742394e-07,3.664476710353581e-15,1.325009240810099e-06,0.0014028312929623154,0.003563188265522201,0.001145035633526392,1.4032547342456436e-07,1.3938323001391348e-07,1.9239967719073138e-07,1.4148717184832354e-06,8.024551601222079e-15,0.0004957512548572853,6.034568277310148e-10,2.547845634282964e-09,6.613611675823107e-09,4.2857253241152576e-05,6.301260912792154e-16,1.470351224454e-15,1.3834592510023534e-11,3.49434561843932e-12,3.3112618609613876e-11,3.610398910675115e-07
0.0006366936014665812,0.11217631820824873,0.0,0.0,0.0,0.0,0.32550833712286265,0.6666884608788802,0.00014991073153721387,0.00028138898337304097,1.1621419042430703e-06,2.967367902575082e-07,3.678827179100676e-15,1.3358943521429366e-06,0.0014185778255956555,0.003619916024807516,0.0011623570101905293,1.4108485112613976e-07,1.4069870565943526e-07,1.949826487082128e-07,1.4337787505808007e-06,8.131784260830266e-15,0.0005066118247192858,6.102169431637718e-10,2.572227502901297e-09,6.7608979412076084e-09,4.414321054857911e-05,6.492262593020408e-16,1.5016934038802192e-15,1.4306566630231672e-11,3.6287964564038433e-12,3.4330777489692876e-11,3.771637049459084e-07
0.0006419725997087948,0.11217529940336902,0.0,0.0,0.0,0.0,0.32544340872372374,0.6666389079442132,0.0001505037052984807,0.00028340126689869067,1.1666626424226065e-06,2.988906317854395e-07,3.693137867120017e-15,1.3468078404808683e-06,0.0014343519497308109,0.0036771299561922976,0.0011797912704874932,1.418434215893704e-07,1.4201957425558741e-07,1.975796124374282e-07,1.4527854572903828e-06,8.239582232581657e-15,0.0005176169428237367,6.170076479468428e-10,2.5967052474605873e-09,6.910365118425734e-09,4.545710279918062e-05,6.687544476767568e-16,1.5335419884003213e-15,1.4790801169910764e-11,3.767367127275608e-12,3.558429992082454e-11,3.9387330207839743e-07
0.0006472515979510083,0.11217427423895421,0.0,0.0,0.0,0.0,0.3253780261440186,0.6665889511686802,0.0001510952313516376,0.0002854144712588503,1.1711709146878963e-06,3.0104613269718584e-07,3.707409094032881e-15,1.3577497672946749e-06,0.0014501531948573824,0.003734831664572976,0.0011973381494789605,1.4260119961416845e-07,1.4334585982848e-07,2.0019055956395582e-07,1.4718917271338911e-06,8.347944884221272e-15,0.0005287673687743146,6.238289941026329e-10,2.6212790934521144e-09,7.062031122378846e-09,4.6799320743070663e-05,6.887171113888762e-16,1.565903099152555e-15,1.5287520661941575e-11,3.910153673604262e-12,3.687396089324338e-11,4.1118536832700596e-07
