Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26)
0.0006136723682169464,0.11218068232503867,0.0,0.0,0.0,0.0,0.32578610673820246,0.666899796769338,0.0001473033017623309,0.00027264310689631817,1.142246082436845e-06,2.873845892815707e-07,3.6161891827542876e-15,1.2878597502256744e-06,0.0013501709492739612,0.0033761715077600175,0.0010876019963280616,1.3776952290589235e-07,1.3503421650826813e-07,1.8381242257694432e-07,1.351994205566696e-06,7.66793704119904e-15,0.00046027667025765317,5.809856272752817e-10,2.4666668948980227e-09,6.135727043424846e-09,3.86222194271073e-05,5.686164192344e-16,1.3686294114554585e-15,1.1009017913043423e-11,3.0606619436808546e-12,2.9155687226290906e-11,3.0669489735398717e-07,2.0338870200062147e-13,1.0539165592947843e-13,2.2667507131718444e-18,4.8005707298498934e-17,5.119130655159265e-16,8.322783231553543e-10,2.999660199414162e-16,2.2173001184477867e-15,2.200165878336733e-14,2.634246773923375e-17,1.7494587539295918e-08,1.1710928062415177e-20,7.693079922500984e-17,1.226283983226044e-07,1.8691366693869093e-14,1.3542134428769966e-12,3.3389121626913333e-13,1.879558132845637e-19,9.009264928473212e-15
0.0006178465531475635,0.11217989912536952,0.0,0.0,0.0,0.0,0.3257363609385736,0.6668620234277117,0.00014777740724898186,0.00027423260623323,1.1458655689812772e-06,2.890835900663698e-07,3.627653024694779e-15,1.2963855165588573e-06,0.0013625452333481545,0.0034197085565700566,0.0011009862565069474,1.3837256684312908e-07,1.3606067215085497e-07,1.858165351235228e-07,1.366671248073681e-06,7.751178995417673e-15,0.00046847258556668016,5.862499245659451e-10,2.485692693899496e-09,6.246353588261586e-09,3.956091489153975e-05,5.825768471351131e-16,1.392065476069261e-15,1.131303315615473e-11,3.1558263301026488e-12,3.0022212589846695e-11,3.1773376921097864e-07,2.1070927321881115e-13,1.0954009357644489e-13,2.362044548913032e-18,5.002303144269563e-17,5.334249782640158e-16,8.677259220722472e-10,3.1272635532054083e-16,2.325229861612363e-15,2.2605231953261804e-14,2.7063511422812984e-17,1.7651062483015132e-08,1.2032195707931764e-20,7.957626675709955e-17,1.268714528801569e-07,1.9338105154860628e-14,1.392683987376991e-12,3.4809500821296517e-13,1.9595148713300718e-19,9.135413695317595e-15
0.0006220207380781805,0.11217911189995487,0.0,0.0,0.0,0.0,0.32568633269245145,0.6668240013246683,0.00014825056588802497,0.00027582261086878324,1.1494769605158372e-06,2.907835405108747e-07,3.639091302541989e-15,1.3049289669238176e-06,0.0013749378842326662,0.0034635461710921236,0.0011144416552822094,1.3897507903180808e-07,1.3709046473391263e-07,1.8782942572350144e-07,1.3814109479892759e-06,7.83477631589277e-15,0.00047675718785987877,5.915333713388695e-10,2.504778375065763e-09,6.358304542130116e-09,4.05161080509743e-05,5.967906704946086e-16,1.4158049400594728e-15,1.162343861230455e-11,3.253346086417757e-12,3.090903444050654e-11,3.290950338050478e-07,2.1824364336885353e-13,1.1382401264496813e-13,2.4607064876267092e-18,5.2111617598231125e-17,5.556967997132612e-16,9.044309162058396e-10,3.259384508340112e-16,2.4376562590267623e-15,2.322165190821338e-14,2.7799827140764173e-17,1.7808108443100436e-08,1.2360301430877859e-20,8.229474182779909e-17,1.31232159145853e-07,2.0002776427119607e-14,1.4320064147064292e-12,3.6280167456523716e-13,2.0423024170893156e-19,9.265249518277028e-15
0.0006261949230087976,0.112178320655728,0.0,0.0,0.0,0.0,0.3256360217057565,0.666785729785876,0.00014872278572461618,0.00027741314083528333,1.153080315610955e-06,2.9248446413532117e-07,3.65050420197023e-15,1.3134901400913519e-06,0.0013873486649641652,0.0035076851411335597,0.0011279680680005998,1.395770679682091e-07,1.3812360685972065e-07,1.898510906586565e-07,1.3962132550231733e-06,7.918728717401305e-15,0.00048513085497953163,5.968359698407466e-10,2.5239239808150228e-09,6.471588544060317e-09,4.148798501141733e-05,6.112609547028644e-16,1.4398507618480847e-15,1.194032904435594e-11,3.353265555464881e-12,3.181651158730561e-11,3.4078603039308726e-07,2.2599667957434425e-13,1.1824699354782402e-13,2.562835051907976e-18,5.427354854991908e-17,5.787507398220135e-16,9.424293383147905e-10,3.3961520755543686e-16,2.5547380299079014e-15,2.3851122901641516e-14,2.8551654737216184e-17,1.7965724506325827e-08,1.2695353952601816e-20,8.508776858133312e-17,1.3571300950200387e-07,2.068576040677183e-14,1.4721948326077846e-12,3.7802557603889086e-13,2.1280016102099034e-19,9.398879343159007e-15
0.0006303691079394147,0.1121775253997113,0.0,0.0,0.0,0.0,0.3255854276839287,0.6667472081362552,0.00014919407456321523,0.00027900421559968244,1.1566756907038278e-06,2.941863842740584e-07,3.661891901941311e-15,1.3220690727546782e-06,0.0013997773398295255,0.0035521262584973703,0.0011415653687148408,1.401785419135546e-07,1.391601124560479e-07,1.918815264360793e-07,1.4110781155528229e-06,8.003035895814504e-15,0.0004935939644635877,6.02157795982978e-10,2.543129784337734e-09,6.5862145194583915e-09,4.247673288311252e-05,6.259908370561357e-16,1.464205941648146e-15,1.2263799459734921e-11,3.4556290120962257e-12,3.274500259493654e-11,3.528142209422321e-07,2.3397333033575814e-13,1.228126042342987e-13,2.6685274223556114e-18,5.651087938166445e-17,6.02608713157486e-16,9.817580200263041e-10,3.5376981871287873e-16,2.676632093026575e-15,2.4493848673575737e-14,2.931923349865997e-17,1.8123909697047948e-08,1.3037461721172857e-20,8.795690622391578e-17,1.4031653375330129e-07,2.1387442693975224e-14,1.5132633416368646e-12,3.9378139785852857e-13,2.2166951175364134e-19,9.536412512717039e-15
0.0006345432928700317,0.11217672613900988,0.0,0.0,0.0,0.0,0.3255345503320134,0.6667084356999969,0.0001496644399637284,0.0002805958540892157,1.160263140615412e-06,2.958893233211042e-07,3.673254576248107e-15,1.3306658060174096e-06,0.0014122236743283525,0.0035968703169148406,0.0011552334301563672,1.4077950887905636e-07,1.4019999562134065e-07,1.9392073005843594e-07,1.4260054782356858e-06,8.087697559942695e-15,0.0005021468935447364,6.074988378899947e-10,2.562395785568429e-09,6.70219163607785e-09,4.348253978133933e-05,6.409835031924065e-16,1.488873483934851e-15,1.2593946368201528e-11,3.5604826497823466e-12,3.3694877483298406e-11,3.651871915143108e-07,2.4217862644859596e-13,1.2752458364720242e-13,2.7778872715409156e-18,5.882580150915148e-17,6.272940880728488e-16,1.022454604581698e-09,3.684157569797026e-16,2.8035073019368982e-15,2.515003820338865e-14,3.0102808600063875e-17,1.828266302063276e-08,1.3386735973603415e-20,9.090374618996502e-17,1.4504529946526174e-07,2.2108214644498567e-14,1.5552263986561907e-12,4.100841387988183e-13,2.3084673709663054e-19,9.677960688217451e-15
0.0006387174778006488,0.11217592288081843,0.0,0.0,0.0,0.0,0.3254833893547139,0.6666694118005873,0.00015013388926740084,0.00028218807471267133,1.1638427184732309e-06,2.975933030403538e-07,3.684592393323332e-15,1.3392803746569168e-06,0.0014246874351414765,0.0036419181120011367,0.0011689721237127175,1.4137997666123506e-07,1.4124326796495513e-07,1.9596869787099653e-07,1.4409952936462135e-06,8.172713429469047e-15,0.0005107900191511594,6.128590769493005e-10,2.581721958138335e-09,6.819528535366362e-09,4.45055948245422e-05,6.562420747039189e-16,1.5138563906936191e-15,1.2930867193874063e-11,3.667872775432464e-12,3.466650974740195e-11,3.779126536254012e-07,2.5061768190497545e-13,1.3238675148720533e-13,2.891020846281656e-18,6.122056068642196e-17,6.52830812363111e-16,1.064557559728494e-09,3.835667877315908e-16,2.9355376672653387e-15,2.581990371937129e-14,3.0902628941880384e-17,1.8441983466977494e-08,1.3743289676301828e-20,9.392990454764182e-17,1.4990191230626923e-07,2.28484734218604e-14,1.5980986489299775e-12,4.2694912188934855e-13,2.403404627710039e-19,9.823637928349516e-15
0.0006428916627312658,0.11217511563242705,0.0,0.0,0.0,0.0,0.32543194445645823,0.6666301357608453,0.00015060242960387646,0.000283780895373519,1.1674144753700515e-06,2.9929834525506345e-07,3.695905515219252e-15,1.347912809105137e-06,0.0014371683901074875,0.0036872704411869952,0.0011827813194106053,1.4197995285339246e-07,1.4228994234782594e-07,1.9802542618822164e-07,1.4560475072301797e-06,8.258083194978962e-15,0.0005195237179055282,6.182386058553054e-10,2.6011086238752642e-09,6.9382340631593045e-09,4.554608812721975e-05,6.717697352932635e-16,1.5391577213076024e-15,1.3274659324567815e-11,3.777845073044937e-12,3.566026967217495e-11,3.9099844555848944e-07,2.5929569476411717e-13,1.3740287581127543e-13,3.0080313584645506e-18,6.36973395395907e-17,6.792421606529971e-16,1.108106190715267e-09,3.992369860316259e-16,3.0728925416009262e-15,2.6503655496034278e-14,3.171894123323568e-17,1.8601869958957702e-08,1.410723475567566e-20,9.703700893981806e-17,1.5488901638762714e-07,2.3608622049166783e-14,1.6418946531196655e-12,4.443920133193104e-13,2.5015950767099997e-19,9.973560827742698e-15
0.0006470658476618829,0.11217430440120948,0.0,0.0,0.0,0.0,0.3253802153414845,0.6665906069029406,0.00015107006787923557,0.0002853743334934413,1.1709784610037356e-06,3.010044708602624e-07,3.707194099508434e-15,1.3565631455076894e-06,0.00144966630818904,0.0037329281036504575,0.0011966608858911775,1.4257944482206193e-07,1.4334003263119177e-07,2.000909121499389e-07,1.4711620659238537e-06,8.343806555520652e-15,0.0005283483661222084,6.236374132397647e-10,2.620555782681696e-09,7.0583175758143115e-09,4.660421080031857e-05,6.875697639206379e-16,1.564780539954156e-15,1.3625421763048807e-11,3.8904476908161535e-12,3.667654118798839e-11,4.0445253376586853e-07,2.6821794808240346e-13,1.4257691703869268e-13,3.129029430499403e-18,6.625847626605129e-17,7.065530665152915e-16,1.153140653401844e-09,4.15440718287138e-16,3.215754907343416e-15,2.720150943136874e-14,3.255199847617832e-17,1.8762321397498936e-08,1.447868613156654e-20,1.0022672134624383e-16,1.6000929460321453e-07,2.4389069460872188e-14,1.6866293629205613e-12,4.624288072014877e-13,2.6031287528737234e-19,1.0127848407550376e-14
0.0006512400325925,0.11217348919462933,0.0,0.0,0.0,0.0,0.3253282017138895,0.6665508245484093,0.00015153681079945047,0.00028696840603438604,1.1745347236240894e-06,3.0271170000534887e-07,3.718458299166818e-15,1.365231415542147e-06,0.0014621809594420954,0.0037788919002795305,0.0012106106903878916,1.431784597398794e-07,1.4439354959922639e-07,2.021651522172673e-07,1.4863389211263793e-06,8.429883235457009e-15,0.0005372643398073228,6.29055451185055e-10,2.6400633134340487e-09,7.17978776360452e-09,4.7680154951148874e-05,7.036453469098691e-16,1.5907278862734013e-15,1.3983254671286468e-11,4.005729114176188e-12,3.7715713629143196e-11,4.1828301427167034e-07,2.7738981084347246e-13,1.4791295333834799e-13,3.2541298117335115e-18,6.890639593630223e-17,7.347893899017744e-16,1.199701967532883e-09,4.321926542505618e-16,3.3643157359315597e-15,2.7913686353045248e-14,3.340205932101091e-17,1.8923336685956498e-08,1.485776134787651e-20,1.0350073261617124e-16,1.6526546897408638e-07,2.519023055530739e-14,1.732317990243471e-12,4.81075833732058e-13,2.7080975830072907e-19,1.0286622175534355e-14
0.000655414217523117,0.11217267002025197,0.0,0.0,0.0,0.0,0.3252759032776792,0.6665107880181951,0.0001520026648854948,0.0002885631295075077,1.178083309483386e-06,3.0442005318907893e-07,3.7296982609350614e-15,1.3739176441848926e-06,0.0014747121149982438,0.0038251626336143576,0.001224630598713869,1.4377700460638577e-07,1.4545050492665555e-07,2.0424814243773194e-07,1.5015780178814095e-06,8.516312923090747e-15,0.0005462720146589085,6.344928326285422e-10,2.659631597063018e-09,7.302653315320221e-09,4.877411367458899e-05,7.199997000380698e-16,1.6170028797770704e-15,1.4348257812048202e-11,4.1237363337524565e-12,3.8778168796011345e-11,4.3249811398508267e-07,2.868167388290589e-13,1.534149588619493e-13,3.383441952336805e-18,7.164341310858004e-17,7.639758123068883e-16,1.247832030113422e-09,4.4950779254019225e-16,3.5187574979559423e-15,2.8640403288526584e-14,3.426937813846661e-17,1.9084914659564787e-08,1.5244575925648558e-20,1.0686074044509443e-16,1.7066030099040235e-07,2.6012526246807283e-14,1.7789755622319024e-12,5.003497862052901e-13,2.816595537887373e-19,1.0450006323605419e-14
0.0006595884024537341,0.11217184688572954,0.0,0.0,0.0,0.0,0.32522331973685203,0.6664704966326667,0.00015246763645552637,0.00029015851999352854,1.1816242636444416e-06,3.0612955002482274e-07,3.74091412771312e-15,1.3826218625059466e-06,0.0014872595470358562,0.0038717411077782275,0.001238720475240432,1.443750862158537e-07,1.4651091236308867e-07,2.0633988001061525e-07,1.5168793004132116e-06,8.603095302087817e-15,0.0005553717660629405,6.399495544660304e-10,2.6792606584110205e-09,7.426923779809805e-09,4.988628105208928e-05,7.366361990612653e-16,1.6436086525371849e-15,1.4720532634814464e-11,4.244519411753301e-12,3.9864304256960376e-11,4.4710619210690555e-07,2.96504275551822e-13,1.5908711661437782e-13,3.517083433419064e-18,7.447201299893589e-17,7.941388350497418e-16,1.2975736288808965e-09,4.674014358344448e-16,3.679277643579138e-15,2.938188278747853e-14,3.51542154254947e-17,1.924705412198998e-08,1.56392483254725e-20,1.1030847822737558e-16,1.7619659195172945e-07,2.6856383517567443e-14,1.8266175206614974e-12,5.202677014241529e-13,2.9287185219883354e-19,1.0618127587130556e-14
0.0006637625873843512,0.1121710197988009,0.0,0.0,0.0,0.0,0.3251704507954474,0.6664299497116243,0.0001529317316421078,0.00029175459316671136,1.1851576300010407e-06,3.078402091595743e-07,3.752106038665627e-15,1.3913440997154626e-06,0.0014998230287488195,0.003918628128444229,0.0012528801828745448,1.4497271118473799e-07,1.4757478209808327e-07,2.08440361569421e-07,1.5322427204118855e-06,8.69023009846475e-15,0.0005645639690916266,6.454255284039864e-10,2.6989502476259277e-09,7.552607975963815e-09,5.101685215398471e-05,7.535581104347165e-16,1.6705482732010741e-15,1.5100182131260907e-11,4.368129310027382e-12,4.097452667172466e-11,4.6211574158290395e-07,3.0645805321914887e-13,1.6493378552095844e-13,3.655178423859105e-18,7.7394819245254e-17,8.253064355228659e-16,1.3489704559606834e-09,4.858891991843512e-16,3.846086039692844e-15,3.013835498305236e-14,3.605684036486094e-17,1.940975389791621e-08,1.604190104461148e-20,1.1384571471448271e-16,1.8187718331419526e-07,2.7722235470559035e-14,1.8752596777931697e-12,5.408469626885902e-13,3.0445643903039096e-19,1.0791115266962305e-14
0.0006679367723149682,0.112170188767313,0.0,0.0,0.0,0.0,0.3251172961575811,0.6663891465743438,0.0001533949564160412,0.0002933513643003378,1.188683450413736e-06,3.095520499266541e-07,3.763274126645171e-15,1.4000843762882818e-06,0.0015124023343333689,0.003965824502788648,0.001267109583049659,1.4556988598498135e-07,1.486421244657906e-07,2.105495828349756e-07,1.5476682233667179e-06,8.777717003049472e-15,0.000573848998504836,6.509208897888012e-10,2.7187008108337677e-09,7.679714352655785e-09,5.216602302965654e-05,7.707686654687367e-16,1.697824919931914e-15,1.5487308442832155e-11,4.4946142264028264e-12,4.210922925491724e-11,4.775353904259149e-07,3.166837936098694e-13,1.7095915348937394e-13,3.797842891811693e-18,8.041428425242292e-17,8.575047651605313e-16,1.4020671216328004e-09,5.049870474793573e-16,4.019379112686988e-15,3.091004406357295e-14,3.6977515450145143e-17,1.9573012749024244e-08,1.6452653415876258e-20,1.1747421953172866e-16,1.877049570343177e-07,2.8610521381952e-14,1.9249175367882127e-12,5.621053375715884e-13,3.164233160997395e-19,1.0969101505048664e-14
0.0006721109572455853,0.11216935379920442,0.0,0.0,0.0,0.0,0.3250638555275223,0.6663480865395973,0.00015385731656625962,0.0002949488482825077,1.1922017657265859e-06,3.1126509088271234e-07,3.774418521201631e-15,1.4088427181255177e-06,0.0015249972389654559,0.004013331039422312,0.0012814085357085133,1.461666169044222e-07,1.497129531699806e-07,2.1266754098190156e-07,1.5631557501705547e-06,8.865555680611542e-15,0.0005832272287461373,6.564356559636055e-10,2.738512436602691e-09,7.808252621857441e-09,5.333399070396913e-05,7.882713341372421e-16,1.7254418070898345e-15,1.58820153869841e-11,4.624025992486716e-12,4.3268822446416615e-11,4.933739031097252e-07,3.2718730899868967e-13,1.7716762248944674e-13,3.945201185999232e-18,8.353303630723127e-17,8.907618509291685e-16,1.4569091681639553e-09,5.247112638023879e-16,4.199368795345066e-15,3.169717872610808e-14,3.791650806690896e-17,1.9736829390292187e-08,1.687162717219549e-20,1.2119579781297938e-16,1.9368283590926664e-07,2.952168675296243e-14,1.9756070166171023e-12,5.840609545889237e-13,3.287826884070705e-19,1.1152221117286616e-14
0.0006762851421762023,0.11216851490249653,0.0,0.0,0.0,0.0,0.3250101286097468,0.6663067689256488,0.00015431881770784433,0.00029654705964286354,1.195712615962742e-06,3.1297934925593895e-07,3.785539349216638e-15,1.4176191523277293e-06,0.0015376075187683096,0.0040611485483586,0.0012957768992796065,1.4676291006402263e-07,1.5078727811246047e-07,2.1479423288572092e-07,1.5787052517771888e-06,8.953745852996176e-15,0.00059269903393864,6.619696843648077e-10,2.7583847038986275e-09,7.938231846133438e-09,5.4520953182220335e-05,8.06069486313531e-16,1.7534020209075725e-15,1.6284408893361236e-11,4.7564184372204904e-12,4.4453732057139906e-11,5.096401820755474e-07,3.3797450315523647e-13,1.8356385781579475e-13,4.097387961138518e-18,8.675391999101648e-17,9.25108026271227e-16,1.5135430838409458e-09,5.450784502512028e-16,4.386286068715388e-15,3.249999913893689e-14,3.887409873176624e-17,1.990120257412282e-08,1.729895015259781e-20,1.2501229955711422e-16,1.9981378392656796e-07,3.0456183363152266e-14,2.0273445682568906e-12,6.067322972011222e-13,3.415449607599975e-19,1.134061154974875e-14
0.0006800419086137577,0.11216775654322886,0.0,0.0,0.0,0.0,0.3249615293636832,0.6662693622790484,0.00015473343880978365,0.0002979860834977554,1.1988660297735494e-06,3.145232379581945e-07,3.795528044235101e-15,1.4255334256882983e-06,0.0015489697320817603,0.004104450858300057,0.0013087676545884852,1.4729920459001957e-07,1.5175716731589006e-07,2.1671571908962043e-07,1.5927527473647286e-06,9.033417284867858e-15,0.0006013039741527264,6.669669369890032e-10,2.7763221007419955e-09,8.05645187358945e-09,5.560562440419166e-05,8.223431289325397e-16,1.778862447331869e-15,1.6653221234946905e-11,4.878160494478616e-12,4.5542128531151825e-11,5.246530434349948e-07,3.479304771490721e-13,1.8948462366864668e-13,4.238584593149559e-18,8.974215671350973e-17,9.569733503594354e-16,1.566084852150702e-09,5.639726829518586e-16,4.56060703609698e-15,3.323613927278209e-14,3.97520544597144e-17,2.004961321298585e-08,1.7690780793704473e-20,1.2852983093207722e-16,2.054649944600218e-07,3.131755701854939e-14,2.0748176226510798e-12,6.277640582999858e-13,3.533842711968025e-19,1.151478553448345e-14
0.0006837986750513131,0.11216699501437571,0.0,0.0,0.0,0.0,0.3249126977703112,0.6662317459430885,0.00015514737242531055,0.0002994257181099583,1.2020134547674434e-06,3.160681402068597e-07,3.805497834076419e-15,1.4334623837997932e-06,0.0015603440568044645,0.004148006305405505,0.0013218144114738352,1.47835153653198e-07,1.5272990540610652e-07,2.1864427388274758e-07,1.6068503546266942e-06,9.113372928917667e-15,0.0006099852851455981,6.719798954313083e-10,2.7943089804087828e-09,8.175852919211218e-09,5.670598829707341e-05,8.388613400697947e-16,1.8046059621524297e-15,1.7028422135276034e-11,5.00239672392102e-12,4.66516718276976e-11,5.400264063259847e-07,3.581255224174663e-13,1.9556448417763128e-13,4.383890071586412e-18,9.281730091871709e-17,9.897654200035104e-16,1.620151719489889e-09,5.834140654531274e-16,4.740880546960992e-15,3.398534608263403e-14,4.064549670952949e-17,2.0198472610256055e-08,1.8089566578932837e-20,1.321271177772623e-16,2.1124484495237335e-07,3.2198538346784133e-14,2.123164632938542e-12,6.494048812838163e-13,3.6556643797823048e-19,1.1693446910870699e-14
