Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075)
0.0009568998414352468,0.11210356909611756,0.0,0.0,0.0,0.0,0.32073301721771497,0.6629080551663399,0.00018339269730135944,0.0004063831704564005,1.4145570297798017e-06,4.3193644993113217e-07,4.47893667705844e-15,2.047149934675784e-06,0.002408074370332934,0.00802552579702995,0.0024088467306711955,1.8602756893770226e-07,2.315526855837285e-07,3.7642035788986206e-07,2.7544397446877395e-06,1.5622012927056526e-14,0.001459707740759213,1.0780757108403303e-09,4.233231328271228e-09,2.0412883842275932e-08,0.00018789221931650595,2.8684352198427846e-15,4.5949263791357356e-15,6.676980556240833e-11,1.6286451853386653e-11,2.0737177945975407e-10,3.183316386133138e-06,2.111057614359145e-12,1.3656399395505248e-12,3.50926984281626e-17,7.422235744261175e-16,7.914766111967417e-15,1.2901769926902137e-08,4.625344885726013e-15,5.126785741060217e-14,1.3706598179423354e-13,1.6283192886483113e-16,3.2089948558795995e-08,7.295741411931481e-20,7.177884949992389e-16,1.1556215292367913e-06,1.7614314719760876e-13,8.877465081843873e-12,5.148692172280546e-12,2.898329088522074e-18,4.6311298922198316e-14,1.58589677464488e-14,8.095013348937159e-07,3.1137161456406216e-06,1.7905132306246702e-16
0.000971219969632006,0.11209983729161098,0.0,0.0,0.0,0.0,0.3204784235791691,0.6626994048534425,0.00018479546248297406,0.0004121404558360811,1.4249757132437782e-06,4.38240354918198e-07,4.511959285553662e-15,2.0815846214462565e-06,0.00245323425413188,0.008270303346718879,0.002473031849063294,1.8800654762457551e-07,2.3615031708037572e-07,3.8572736723840815e-07,2.821760861215838e-06,1.600382973769023e-14,0.0015173846536766556,1.1017249251082344e-09,4.316203821480644e-09,2.1276051158089393e-08,0.0001982224607468156,3.032031236778265e-15,4.8027144156268725e-15,7.098441363322775e-11,1.7471536570464648e-11,2.2187770137045126e-10,3.4465629440541013e-06,2.2856329899347677e-12,1.490053061942822e-12,3.853427253788738e-17,8.149713839640172e-16,8.690518752419537e-15,1.415103332057546e-08,5.071783698505119e-15,5.703061186493348e-14,1.461295085609957e-13,1.7351856887003332e-16,3.2773478937243516e-08,7.778178291126596e-20,7.742087798114285e-16,1.246741812655676e-06,1.9003196353766061e-13,9.47440291929783e-12,5.645651301052763e-12,3.1780799554693776e-18,5.006024384324883e-14,1.6719707733866893e-14,8.591486333625725e-07,3.2797656479324714e-06,1.9004876464938636e-16
0.0009855400978287653,0.11209606873213085,0.0,0.0,0.0,0.0,0.32022024224366225,0.6624871449209933,0.00018619030431568857,0.0004179148639676265,1.435319848023271e-06,4.445704337101932e-07,4.544746896709387e-15,2.1162380715347894e-06,0.002498409050811303,0.008519438422631379,0.002537860800805117,1.8998379983822367e-07,2.4079616934113517e-07,3.9513303450388096e-07,2.8897505469051024e-06,1.6389438389906967e-14,0.0015764617872165764,1.1256075039435478e-09,4.399921293349331e-09,2.216381904499097e-08,0.00020896255245403123,3.2026277754715997e-15,5.01782227969389e-15,7.540051548971793e-11,1.8725504525560972e-11,2.3719301348748797e-10,3.7275128358549353e-06,2.4719485614791296e-12,1.6238665614389618e-12,4.226075687038941e-17,8.937370405349429e-16,9.530443231935021e-15,1.5501050851927633e-08,5.55404233950061e-15,6.33487722957263e-14,1.556826474006848e-13,1.8477421797732595e-16,3.3462627737165306e-08,8.286676814701862e-20,8.341842732959614e-16,1.3436206335744668e-06,2.0479851285871386e-13,1.0103342857547561e-11,6.18248426915755e-12,3.480276815413095e-18,5.4104778333777496e-14,1.761463359408689e-14,9.113012082183352e-07,3.4530522214546405e-06,2.016070633289444e-16
0.0009998602260255247,0.1120922640253754,0.0,0.0,0.0,0.0,0.31995846418553237,0.6622712473143092,0.0001875772665401053,0.00042370670217630797,1.4455895878061702e-06,4.5092717078480454e-07,4.577300010447009e-15,2.1511104989561564e-06,0.0025435918230196325,0.008772965353918026,0.0026033228996134618,1.9195945502526023e-07,2.4549050745556804e-07,4.046371538900026e-07,2.9584054674288883e-06,1.6778819972859152e-14,0.0016369530040190824,1.1497236267723597e-09,4.484384510849088e-09,2.3076556412013776e-08,0.00022012248312695682,3.38043159735642e-15,5.240440552074429e-15,8.002464392393533e-11,2.0051379904905352e-11,2.533520570760936e-10,4.027092239371064e-06,2.6706185358655874e-12,1.7676484018222881e-12,4.629157476270425e-17,9.789303874838353e-16,1.0438909950929445e-14,1.695837406228751e-08,6.074428739438087e-15,7.026734326258301e-14,1.657476284497411e-13,1.966240412579776e-16,3.415740189851953e-08,8.822420303624349e-20,8.97885121361953e-16,1.4465342251316725e-06,2.204848994210598e-13,1.0765604247756317e-11,6.761760248597649e-12,3.8063659202760195e-18,5.846397622121881e-14,1.8544649703588735e-14,9.660636559000648e-07,3.6338513684687784e-06,2.1375074568783032e-16
0.0009999999999999998,0.11208842379229965,0.0,0.0,0.0,0.0,0.3199558913036882,0.6622691219911429,0.00018759076552115107,0.00042376332127142907,1.4456894611347064e-06,4.5098934973539857e-07,4.577616596374849e-15,2.1514519569068333e-06,0.002544032853545262,0.008775461701680972,0.0026039649375340936,1.9197873129076683e-07,2.4553656711961826e-07,4.047304048958028e-07,2.959078852238298e-06,1.678263912582534e-14,0.0016375504526850108,1.1499601676748418e-09,4.4852126055791505e-09,2.3085589599931986e-08,0.00022023351355744436,3.382203289440678e-15,5.242651102679485e-15,8.007082545157837e-11,2.006468589120796e-11,2.535140538506247e-10,4.030111282609473e-06,2.6726206536210356e-12,1.7691028704464009e-12,4.633248468651487e-17,9.797950142964636e-16,1.0448129974696038e-14,1.697314973697375e-08,6.079703846191039e-15,7.033798783776031e-14,1.6584846742772674e-13,1.9674271712229751e-16,3.416421112323447e-08,8.827787809689016e-20,8.985258179180444e-16,1.4475694036078291e-06,2.2064268431166638e-13,1.0772237020819237e-11,6.767632316129109e-12,3.809671455656397e-18,5.850814080724635e-14,1.855390322260784e-14,9.666113891597946e-07,3.6356540435215695e-06,2.1387224418220642e-16
0.001014180354222284,0.11208842379229965,0.0,0.0,0.0,0.0,0.31969308054932366,0.6620516839839269,0.00018895639021610498,0.00042951627498520703,1.4557850648063537e-06,4.573110501469223e-07,4.609619059092659e-15,2.186202137807689e-06,0.0025887757223082316,0.009030918492177041,0.002669407239518528,1.9393364251461992e-07,2.5023359254749604e-07,4.142395152509248e-07,3.0277222386591808e-06,1.7171955293246946e-14,0.0016988721019738614,1.1740734852887396e-09,4.569594264783461e-09,2.401463122056042e-08,0.00023171230366183693,3.565652975758694e-15,5.470763026402756e-15,8.486342965421505e-11,2.1452275541576514e-11,2.7039018732927653e-10,4.346262004141649e-06,2.8822801129587542e-12,1.921992279729337e-12,5.0647201207833806e-17,1.0709834273883165e-15,1.1420525606737485e-14,1.8529879969324185e-08,6.63536336016102e-15,7.783431537828003e-14,1.7634762837459205e-13,2.0909423918300394e-16,3.485781753834226e-08,9.386642464504112e-20,9.654870318380765e-16,1.5557678193127646e-06,2.371345991156467e-13,1.146254640023191e-11,7.38617368221527e-12,4.157864040105979e-18,6.315784119207143e-14,1.9510674174959783e-14,1.0235440799603682e-06,3.8224482615800936e-06,2.2650529320535073e-16
0.0010285004824190434,0.11208454866645846,0.0,0.0,0.0,0.0,0.31942408264962135,0.6618284268870611,0.00019032771454898195,0.0004353438841367362,1.4659063962716845e-06,4.637225557916174e-07,4.64170442828573e-15,2.2215132393274478e-06,0.002633953989569712,0.009293332208875144,0.002736102697313249,1.9590649199395162e-07,2.550256842739178e-07,4.239399104492012e-07,3.097697438021056e-06,1.7568824939716898e-14,0.0017622328136025992,1.1986572869051856e-09,4.655551387511289e-09,2.4978411774873243e-08,0.0002437421231704284,3.758506124220349e-15,5.708987056729544e-15,8.992359845069694e-11,2.2931396131754743e-11,2.8834380104263664e-10,4.686018383293978e-06,3.1075939709731813e-12,2.0875182868980853e-12,5.5349203517457404e-17,1.1703511769443954e-15,1.248014230976156e-14,2.022278208727568e-08,7.239382831148761e-15,8.610081389797124e-14,1.8750686271374625e-13,2.2221215348226743e-16,3.556390003380132e-08,9.980632304910433e-20,1.0371714210585906e-15,1.6716157818221486e-06,2.547924800216658e-13,1.2195569377582084e-11,8.058548331430705e-12,4.53636074165036e-18,6.820733687908184e-14,2.051363923789193e-14,1.0838541693998129e-06,4.019138008370118e-06,2.3989716762960194e-16
0.0010428206106158028,0.11208063929469796,0.0,0.0,0.0,0.0,0.3191514619706488,0.6616014479889951,0.00019169127601302688,0.0004411898283926946,1.47595367746674e-06,4.701621710968045e-07,4.67355643458989e-15,2.2570440795759325e-06,0.0026791199558081065,0.009560240893073226,0.0028033979359013226,1.9787813292970058e-07,2.598670389347513e-07,4.3373813139961036e-07,3.1683276038171624e-06,1.796940927903096e-14,0.0018270488054491917,1.2234752322224726e-09,4.742256675793945e-09,2.5968264902128142e-08,0.0002562221049050108,3.95920872552777e-15,5.955313388547582e-15,9.521197199746875e-11,2.449203664520675e-11,3.0725034092192393e-10,5.047393763491365e-06,3.3472447505477774e-12,2.2648737454207745e-12,6.042028428158895e-17,1.277512570687966e-15,1.362286722038518e-14,2.204464161340887e-08,7.889143617021843e-15,9.512125981663319e-14,1.9925059443949922e-13,2.3600627198006784e-16,3.627568550577136e-08,1.0605734589310707e-19,1.1131254642380162e-15,1.794381746225434e-06,2.735048228529117e-13,1.296611511921362e-11,8.781841359458062e-12,4.943520686901576e-18,7.363441713366571e-14,2.155449097282603e-14,1.1471092764307501e-06,4.224225923516238e-06,2.5395385243917124e-16
0.0010571407388125622,0.11207669633565076,0.0,0.0,0.0,0.0,0.3188752101659188,0.6613707192643268,0.00019304711030462205,0.0004470544036780365,1.4859269977683104e-06,4.7663037876314905e-07,4.705175376558308e-15,2.2927949514978185e-06,0.0027242670422913695,0.00983167894890314,0.002871281406452315,1.9984869581718643e-07,2.647579080470773e-07,4.4363396658615897e-07,3.2396092426881915e-06,1.837368849837771e-14,0.0018933336776753764,1.2485275007416506e-09,4.829710850530474e-09,2.698455608564228e-08,0.00026916246214206093,4.167982072286728e-15,6.2099459970147206e-15,1.0073545876056333e-10,2.6137584294992363e-11,3.271483098138336e-10,5.431457389526393e-06,3.601941535269245e-12,2.4547338306909834e-12,6.588432763433878e-17,1.392971432699884e-15,1.4854072910835153e-14,2.400337875953325e-08,8.587425704599292e-15,1.0495354262930157e-13,2.1160521408134164e-13,2.505063189678668e-16,3.6993220029798146e-08,1.12633541040457e-19,1.1935422343102666e-15,1.924378743151999e-06,2.933193406512289e-13,1.37756674708456e-11,9.55914743612913e-12,5.381085943806243e-18,7.946205659138456e-14,2.263418938459314e-14,1.2134284964093195e-06,4.4380277947057575e-06,2.6870386691941243e-16
0.0010714608670093215,0.11207272046185726,0.0,0.0,0.0,0.0,0.31859531905744815,0.6611362126982863,0.00019439524938682858,0.0004529379025273666,1.4958264158362036e-06,4.831276612980945e-07,4.73656145615074e-15,2.328766180970097e-06,0.0027693887617289393,0.010107680793716295,0.0029397413529467973,2.0181831014228928e-07,2.696985423175072e-07,4.5362720562022584e-07,3.3115388118286433e-06,1.878164250450874e-14,0.0019611009634886156,1.2738143439474151e-09,4.9179148467547355e-09,2.8027651112377905e-08,0.0002825734539327176,4.3850514270278224e-15,6.4730926317468204e-15,1.065010648289158e-10,2.787152086690013e-11,3.4807730970333665e-10,5.839316087352253e-06,3.872418331159753e-12,2.6578025821972376e-12,7.176644322811362e-17,1.5172574022477132e-15,1.6179407235843517e-14,2.610728426731057e-08,9.337136359580281e-15,1.1565918562106113e-13,2.2459825279647795e-13,2.657432653142573e-16,3.771656278887611e-08,1.1954956353270002e-19,1.278620740465866e-15,2.0619293318674573e-06,3.1428519884116446e-13,1.4625754702486887e-11,1.0393702919083798e-11,5.8508783399630786e-18,8.571428157017084e-14,2.375370907842306e-14,1.2829347447491977e-06,4.660870160894168e-06,2.841768271892085e-16
0.001085780995206081,0.11206871235574487,0.0,0.0,0.0,0.0,0.3183117806354524,0.6608979002879943,0.0001957357270996179,0.0004588406145470202,1.505652006306525e-06,4.89654500418651e-07,4.7677149270159185e-15,2.3649580986121724e-06,0.002814478717629207,0.010388280855154471,0.00300876581290552,2.0378710804431014e-07,2.7468918917844915e-07,4.63717643840066e-07,3.384112758029061e-06,1.9193251145170428e-14,0.0020303641289321763,1.2993359139231362e-09,5.006869288705509e-09,2.909791423498932e-08,0.00029646538085057914,4.6106458655507425e-15,6.744964631245634e-15,1.1251586996781118e-10,2.96974233638997e-11,3.700780315527764e-10,6.27211497550213e-06,4.1594345384639404e-12,2.874813108815121e-12,7.80930108565069e-17,1.6509268696513228e-15,1.7604803312332245e-14,2.8365030993615694e-08,1.0141313877554108e-14,1.2730352193774618e-13,2.3825857103741205e-13,2.8174954906082305e-16,3.844578208942908e-08,1.2682077601424414e-19,1.3685661997321866e-15,2.207365721024303e-06,3.364530336351597e-13,1.5517947838879754e-11,1.1288890030092625e-11,6.354801813580584e-18,9.241620134214636e-14,2.4914038596538488e-14,1.3557548391679992e-06,4.89309058230582e-06,3.004034277617932e-16
0.0011001011234028403,0.11206467271610672,0.0,0.0,0.0,0.0,0.31802458705700515,0.6606557540436568,0.0001970685694536381,0.0004647628250732438,1.5154037795127139e-06,4.962113761668557e-07,4.798635839237888e-15,2.40137109411888e-06,0.002859530606816803,0.0106735135702158,0.0030783426252115826,2.057552178859995e-07,2.7973009016813724e-07,4.739050669661753e-07,3.4573274650175593e-06,1.960849391044535e-14,0.002101136572198362,1.3250924845428622e-09,5.096575149390789e-09,3.019570747207559e-08,0.0003108485805514755,4.844997588963696e-15,7.025776495600776e-15,1.1878706253511067e-10,3.161896032464426e-11,3.9319228726690083e-10,6.731038182468472e-06,4.463775427388283e-12,3.1065294176296872e-12,8.489173227892117e-17,1.7945640695918333e-15,1.9136491178008992e-14,3.078568576480588e-08,1.1003131390558416e-14,1.3995589050419883e-13,2.5261611963545466e-13,2.985587819216824e-16,3.918096453363226e-08,1.3446312156671136e-19,1.4635897640273038e-15,2.3610299022568557e-06,3.5987497239645736e-13,1.6453865732113698e-11,1.2248241093115237e-11,6.894844799187313e-18,9.95940391350781e-14,2.611618089193873e-14,1.4320195726921026e-06,5.135037933352543e-06,3.174155722005343e-16
0.0011129892387799236,0.11206101066117752,0.0,0.0,0.0,0.0,0.3177629813306427,0.6604345213742994,0.00019826162475962915,0.0004701097189768788,1.5241173042833304e-06,5.021386417549074e-07,4.82626597370417e-15,2.4343320951591543e-06,0.002900039623535568,0.010934212398784435,0.00314142380426144,2.0752603852703526e-07,2.843100673887921e-07,4.831565018671751e-07,3.5237655791504007e-06,1.998530271627319e-14,0.0021661332226543253,1.3484744067126887e-09,5.17795325208289e-09,3.1207559823213156e-08,0.0003242220690350033,5.063597583879396e-15,7.286331337254236e-15,1.246563223412063e-10,3.343322702514852e-11,4.1498265949079135e-10,7.167416029107049e-06,4.753165067685695e-12,3.328303019454745e-12,9.14382689180758e-17,1.9328659996233605e-15,2.0611285925590003e-14,3.31113819516746e-08,1.1830783586488101e-14,1.5226556816284081e-13,2.661601546971699e-13,3.1440290604418645e-16,3.984780295471197e-08,1.41672449577459e-19,1.5536326786190744e-15,2.5066530550396332e-06,3.8207127445797646e-13,1.7334948078371663e-11,1.316956097857754e-11,7.413479072740065e-18,1.0648359940765117e-13,2.7234699538480576e-14,1.503714371812839e-06,5.36140474150444e-06,3.334253722353959e-16
0.0011245885426192986,0.11205769389592032,0.0,0.0,0.0,0.0,0.3175249949486942,0.6602327206288843,0.00019933012837173225,0.0004749357907778228,1.5319084326868262e-06,5.074946034196642e-07,4.850972308910678e-15,2.4641506290640065e-06,0.0029364633805658283,0.0111720942958833,0.003198563279433177,2.091194739184552e-07,2.8846716030198107e-07,4.915496938947841e-07,3.583998930475299e-06,2.0326920739875233e-14,0.0022256926850472303,1.369681133820982e-09,5.251714890790548e-09,3.213776103682924e-08,0.00033661188561472826,5.26671097533793e-15,7.52730700516332e-15,1.3012564990975002e-10,3.5137232646383106e-11,4.3542141632075787e-10,7.5798555423285776e-06,5.026679691131772e-12,3.539129840259385e-12,9.769556139517644e-17,2.0650510781082197e-15,2.202085309080644e-14,3.5329826559594014e-08,1.2619955999501892e-14,1.6414000195251376e-13,2.7887418160822085e-13,3.292652553849338e-16,4.045221677996886e-08,1.4843997896741085e-19,1.638473512578803e-15,2.6438732449933534e-06,4.0298677271166617e-13,1.816038286508023e-11,1.4048046801097565e-11,7.908000968539545e-18,1.1304988942575682e-13,2.8271649383714243e-14,1.5708021875734098e-06,5.572344544115258e-06,3.484216529263613e-16
0.0011361878464586736,0.11205435771787574,0.0,0.0,0.0,0.0,0.31728459701915457,0.6600283547865348,0.00020039367236065976,0.0004797751514451363,1.539651177024144e-06,5.128711234039313e-07,4.875526247364712e-15,2.494114980262573e-06,0.0029728512562340738,0.011413076923210518,0.003256042882803177,2.107126923861661e-07,2.926576470547282e-07,5.000061571123681e-07,3.644646236372468e-06,2.0670886539100512e-14,0.002286265984662694,1.3910424814171393e-09,5.325971116564559e-09,3.308666775630598e-08,0.0003493425062739402,5.475996606980114e-15,7.774542055083193e-15,1.357762252725837e-10,3.691083254975675e-11,4.566688829827635e-10,8.011672132018774e-06,5.3130444747338024e-12,3.7610660400032444e-12,1.0431646311101471e-16,2.204911103293359e-15,2.3512262722569994e-14,3.7672629049405645e-08,1.3453049623645166e-14,1.768131832428342e-13,2.9210370738149917e-13,3.447194600281233e-16,4.1060737407937677e-08,1.5548190718785873e-19,1.7270426430170025e-15,2.7871324308709753e-06,4.248227522753445e-13,1.9017535435903663e-11,1.4975425125438982e-11,8.430045690636976e-18,1.1997887059633184e-13,2.933786360994858e-14,1.6403960514330286e-06,5.790324986031152e-06,3.639939408989482e-16
0.0011477871502980487,0.11205100251795795,0.0,0.0,0.0,0.0,0.3170417836915749,0.6598214090032046,0.0002014522692786398,0.0004846279446277943,1.547345539292014e-06,5.182684527514713e-07,4.899927807716017e-15,2.5242252819277683e-06,0.0030092000791548204,0.011657178588625694,0.0033138557795776204,2.123057647881191e-07,2.9688165025013354e-07,5.085257763754285e-07,3.7057054875345477e-06,2.1017188718033534e-14,0.0023478601107543334,1.4125583037524087e-09,5.40072151127358e-09,3.405446908989311e-08,0.0003624194762458708,5.691585783646229e-15,8.02815776900051e-15,1.4161196254640684e-10,3.875616681134982e-11,4.78749452453693e-10,8.463573094567308e-06,5.612728471289646e-12,3.994577412189825e-12,1.113184479322893e-16,2.3528145047000455e-15,2.508944360135939e-14,4.01454176262064e-08,1.4332026703975163e-14,1.903305098900607e-13,3.0586774166620567e-13,3.6078680671093377e-16,4.167343216155812e-08,1.628083532477094e-19,1.8194650593428458e-15,2.936631668699975e-06,4.4760985869605796e-13,1.9907350630400213e-11,1.5953880322902306e-11,8.980842876904605e-18,1.2728675920883447e-13,3.043390313258253e-14,1.712573463010175e-06,6.015554435180712e-06,3.8016138786525467e-16
