Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186)
0.0019392781330342574,0.11180340049746726,0.0,0.0,0.0,0.0,0.2950219211920451,0.6393685962170087,0.00025932948983009617,0.0008084944394273315,1.934427108730942e-06,8.970144655678294e-07,6.123562994369753e-15,4.737131655155822e-06,0.005184214969661826,0.03604537863927256,0.007588934672219406,3.1283942570000414e-07,6.184135680817641e-07,1.1858129283589387e-06,8.392909144524526e-06,4.760102362912255e-14,0.009189843915893302,3.0384473399138245e-09,1.0976340056522359e-08,1.4971415943821084e-07,0.0025774950730050247,4.190028228236619e-14,4.573359457827539e-14,1.4498971750581242e-09
0.0019493580706439555,0.11180034809534384,0.0,0.0,0.0,0.0,0.29467455941467596,0.6390229014680608,0.00025988504096784176,0.0008126197012130103,1.9375758874197444e-06,9.021336145653289e-07,6.133530904994081e-15,4.766972162897369e-06,0.0052066484898091025,0.03646053602341443,0.007641462401007867,3.1407651405355755e-07,6.228882434206682e-07,1.1952407576184596e-06,8.455303309190192e-06,4.79548969792378e-14,0.00931249642387315,3.060559074835099e-09,1.1051359975709871e-08,1.5186066942250816e-07,0.0026257877172500455,4.272813613069323e-14,4.6558243883370064e-14,1.4802675336765912e-09
0.0019594380082536534,0.11179730681296009,0.0,0.0,0.0,0.0,0.29432565706212466,0.6386750627835054,0.00026043573942151024,0.0008167379331448974,1.940677488386242e-06,9.072537782946959e-07,6.143349472508937e-15,4.796816200148783e-06,0.005228917048705304,0.03687834471365932,0.007693793263966457,3.1531185403708494e-07,6.27361647916413e-07,1.2046727014624409e-06,8.51762846413731e-06,4.830837893754661e-14,0.009436056873956697,3.0826540200982856e-09,1.1126307069439051e-08,1.5402370162410907e-07,0.0026746784897492696,4.3567300796811384e-14,4.739337351598017e-14,1.5110655642130276e-09
0.0019795978834730495,0.11179125877917845,0.0,0.0,0.0,0.0,0.29362326136343475,0.6379729676925242,0.00026152254000509433,0.0008249522043963536,1.9467389475024492e-06,9.174960776291826e-07,6.1625379144368446e-15,4.856508223722318e-06,0.005272956041539699,0.037721901920540986,0.007797844042147954,3.177771873628545e-07,6.363028148744197e-07,1.2235460720744308e-06,8.642048662390121e-06,4.901403776473095e-14,0.009685897326581962,3.126784698713306e-09,1.1275953334386364e-08,1.5839903373538043e-07,0.0027742631938250527,4.527980082084226e-14,4.9095279259384785e-14,1.5739518353488015e-09
0.0019997577586924457,0.11178525872065519,0.0,0.0,0.0,0.0,0.2929147967580549,0.6372623410932395,0.0002625898161751555,0.0008331350276123337,1.9526110913608964e-06,9.277391867305712e-07,6.181127070416922e-15,4.916194300546786e-06,0.005316325633135243,0.03857601963922395,0.007901046729521773,3.20235217681471e-07,6.452333748478161e-07,1.2424272656928934e-06,8.766123340913945e-06,4.971773695891405e-14,0.009939355901463918,3.1708215478168165e-09,1.1425219493045711e-08,1.6283952672075698e-07,0.0028762660397360406,4.7038244565467855e-14,5.083970959247217e-14,1.638569667071565e-09
0.002019917633911842,0.11177930892406672,0.0,0.0,0.0,0.0,0.2922003278740935,0.6365432164085644,0.00026363749447443053,0.0008412841467763837,1.9582935660501936e-06,9.379808772228752e-07,6.199115819886292e-15,4.975860770558539e-06,0.005359019783280706,0.039440663213531256,0.008003361770276437,3.2268572887823605e-07,6.54149579458871e-07,1.2613104258023879e-06,8.88980575400286e-06,5.0419211398382675e-14,0.010196421864035627,3.214746520027374e-09,1.1574045468203928e-08,1.6734450091239695e-07,0.002980702720535258,4.884306999961972e-14,5.26270401162065e-14,1.7049315571868213e-09
0.002040077509131238,0.11177341162718088,0.0,0.0,0.0,0.0,0.2914799213046779,0.6358156303686436,0.00026466550355783874,0.0008493972781200669,1.9637860600089917e-06,9.482188713354055e-07,6.2165031763396335e-15,5.035493746507444e-06,0.005401032726409006,0.040315793903055064,0.008104750366578822,3.2512849695571844e-07,6.630476298106408e-07,1.2801896168483764e-06,9.013048842666333e-06,5.111819418460175e-14,0.010457083105678744,3.258541366598673e-09,1.1722370524025848e-08,1.7191322593271153e-07,0.0030875877376633407,5.069468964485144e-14,5.445762318038217e-14,1.7730487832960936e-09
0.002060237384350634,0.11176756903332302,0.0,0.0,0.0,0.0,0.29075364559244443,0.6350796230206304,0.0002656737744126068,0.0008574721131513116,1.9690883058683775e-06,9.584508445641472e-07,6.2332882931615694e-15,5.095079124879185e-06,0.005442358969788742,0.04120136886355844,0.008205174509898931,3.275632904442569e-07,6.719236805318453e-07,1.2990588275629997e-06,9.13580527062986e-06,5.181441684639467e-14,0.010721326141556017,3.3021876581035926e-09,1.1870133334926839e-08,1.765449208395185e-07,0.0031969343792362576,5.2593489595324765e-14,5.63317870257053e-14,1.8429313715267246e-09
0.0020803972595700303,0.11176178329570775,0.0,0.0,0.0,0.0,0.29002157121643796,0.6343352377415387,0.0002666622405606701,0.0008655063214866813,1.974200082167847e-06,9.68674428000586e-07,6.249470469058877e-15,5.154602595128219e-06,0.005482993292649339,0.04209734112402537,0.008304597011708577,3.2998987069944403e-07,6.807738438024362e-07,1.3179119745127069e-06,9.258027462481797e-06,5.250760955629559e-14,0.01098913610676796,3.345666804504653e-09,1.201727205249507e-08,1.8123875417573258e-07,0.0033087546981324005,5.4539828366343805e-14,5.824983475308417e-14,1.9145880634525366e-09
0.0021207170100088226,0.11175039076703402,0.0,0.0,0.0,0.0,0.2885403180220184,0.632821523664856,0.0002685795065339269,0.0008814434427820789,1.9838515786657036e-06,9.890867408486653e-07,6.280023947624546e-15,5.273405590530957e-06,0.005562166656649507,0.04392026884246602,0.00850029261927743,3.3481740257164017e-07,6.983807687441149e-07,1.355545405946021e-06,9.50067788174768e-06,5.3883820397259655e-14,0.011535390422433362,3.4320486161506513e-09,1.2309427591321617e-08,1.9080925864782086e-07,0.003539858264506386,5.857641208695253e-14,6.221866286457271e-14,2.063252112518985e-09
0.002161036760447615,0.11173925030367715,0.0,0.0,0.0,0.0,0.2870367638800179,0.6312749023929326,0.0002704168272526714,0.0008971896664177857,1.992739753964121e-06,1.009436059623936e-06,6.308161091672718e-15,5.39178449425944e-06,0.005638516501196229,0.0457841177022662,0.008691557251959798,3.3960905081894163e-07,7.158366130630798e-07,1.3930399540726192e-06,9.740616279948262e-06,5.524464984094208e-14,0.012095699304427708,3.517535647132222e-09,1.2598334491136234e-08,2.006170855007522e-07,0.0037809692898570094,6.280671699599154e-14,6.636599392219712e-14,2.2190839997031284e-09
0.002201356510886407,0.1117283773166088,0.0,0.0,0.0,0.0,0.2855115411280119,0.6296958423412757,0.00027217378067962897,0.000912725849863956,2.000864642300695e-06,1.0297020816233556e-06,6.333882007500586e-15,5.5096184567018945e-06,0.005712010882633334,0.04768836078592918,0.008878126015857385,3.443626783266572e-07,7.331091879538194e-07,1.4303447863086534e-06,9.977457776735606e-06,5.658791500978261e-14,0.012669893607140012,3.601975541168584e-09,1.2883486296932174e-08,2.1065379241347248e-07,0.004032137481527174,6.723251158745427e-14,7.069325365312904e-14,2.382104372238584e-09
0.0022416762613251995,0.11171778634887322,0.0,0.0,0.0,0.0,0.2839653116504113,0.6280848661449497,0.00027385000309222067,0.0009280327834313612,2.008227154076022e-06,1.0498640416018241e-06,6.357189574915185e-15,5.626784438061586e-06,0.0057826222467199226,0.04963240332194963,0.009059749910109698,3.490760644258598e-07,7.501660637498974e-07,1.4674083608042059e-06,1.0210817979159821e-05,5.791143579044006e-14,0.013257781764985046,3.6852154926115744e-09,1.3164375256228256e-08,2.2091016555148846e-07,0.004293390867006357,7.185502595411124e-14,7.520138017099804e-14,2.5523107119487684e-09
0.002281996011763992,0.11170749098873575,0.0,0.0,0.0,0.0,0.2823987660665344,0.6264425504152561,0.000275445194933705,0.0009430912943205331,2.014829116564707e-06,1.0699008097542752e-06,6.37808957611532e-15,5.743157687519641e-06,0.0058503274450469375,0.051615582767480746,0.009236196588334765,3.5374691786896077e-07,7.669747375613263e-07,1.5041786112185105e-06,1.0440314632272162e-05,5.921304419530738e-14,0.013859149879106499,3.767103055474442e-09,1.3440495012020804e-08,2.3137624501770975e-07,0.004564735383004161,7.667492483667489e-14,7.98908010634131e-14,2.7296767644819475e-09
0.002322315762202784,0.11169750386162301,0.0,0.0,0.0,0.0,0.28081262276415025,0.6247695252326054,0.0002769591267245207,0.0009578823526012892,2.020673313386752e-06,1.0897909928920886e-06,6.396590820649961e-15,5.858612246437336e-06,0.005915107753810125,0.05363716922243556,0.009407251037035259,3.58372890565995e-07,7.83502806023559e-07,1.540603147316905e-06,1.066556935060627e-05,6.049059418273338e-14,0.01447376189891845,3.847486957697536e-09,1.37113433166603e-08,2.420413533197439e-07,0.004846154576144128,8.169228270411673e-14,8.476141175974572e-14,2.9141520941583746e-09
0.0023626355126415764,0.11168783657614129,0.0,0.0,0.0,0.0,0.2792076267876647,0.6230664733815298,0.0002783916444832452,0.0009723871777910134,2.0257635159961875e-06,1.1095130398976323e-06,6.412705245107235e-15,5.973021494047639e-06,0.005976948894711916,0.05569636616981857,0.00957271616604763,3.6295159174924745e-07,7.997181443871844e-07,1.5766294691510486e-06,1.088620941110156e-05,6.174197182571906e-14,0.015101359896608182,3.926217956601284e-09,1.3976424877739088e-08,2.528941312961013e-07,0.005137609416952311,8.690656266447365e-14,8.981255816120314e-14,3.1056618425446443e-09
0.0024029552630803687,0.1116784997003436,0.0,0.0,0.0,0.0,0.2775845485716102,0.6213341293022467,0.00027974267496898915,0.0009865873461149682,2.0301045123063973e-06,1.1290453508937588e-06,6.426448003740105e-15,6.0862587227339605e-06,0.00603584105387632,0.05779231157444668,0.009732413299500036,3.674806029495163e-07,8.155890896838604e-07,1.6122051979319005e-06,1.1101869619381297e-05,6.296510589665129e-14,0.01574166444607119,4.003149685650557e-09,1.4235254179725383e-08,2.6392258020308466e-07,0.005439038239501323,9.231660025727861e-14,9.504302296716219e-14,3.304106619935659e-09
0.002443275013519161,0.11166950273652285,0.0,0.0,0.0,0.0,0.27594418251137287,0.6195732777409125,0.00028101223060019326,0.0010004648973825033,2.033702128426039e-06,1.1483663887973415e-06,6.43783753728339e-15,6.19819774096004e-06,0.006091778895730724,0.059924079363769645,0.009886182560914728,3.719574935128858e-07,8.310846255658838e-07,1.6472783150657237e-06,1.1312194184078046e-05,6.415797849767841e-14,0.016394375114979653,4.078139524187125e-09,1.4487358377077877e-08,2.7511410788155505e-07,0.005750356814394475,9.792059015463514e-14,1.0045101543804535e-13,3.5093626250495253e-09
0.0024835947639579533,0.11166085410126808,0.0,0.0,0.0,0.0,0.27428734537646304,0.6177847521027034,0.000282200413984654,0.0010140024401261117,2.0365632457015005e-06,1.167454792638374e-06,6.4468956269137946e-15,6.308713494706977e-06,0.006144761569834689,0.06209068128735499,0.010033883151229902,3.7637983652358693e-07,8.461745671193483e-07,1.6817974106719079e-06,1.1516838616225434e-05,6.531863583325241e-14,0.017059171069910357,4.151049443084191e-09,1.4732280110597615e-08,2.8645558151481535e-07,0.006071458554727525,1.0371607896838558e-13,1.0603416577215244e-13,3.721281912140223e-09
0.0025239145143967456,0.11165256111333445,0.0,0.0,0.0,0.0,0.27261487457806277,0.6159694325214513,0.0002833074219279496,0.0010271832534349049,2.038695810124081e-06,1.1862894908106077e-06,6.4536474240400335e-15,6.417682702628845e-06,0.006194792709306757,0.06429106914005538,0.010175393519908716,3.807452248335289e-07,8.608297432788223e-07,1.7157119391875108e-06,1.1715471606434484e-05,6.644519885667519e-14,0.01773571179061554,4.221746841528072e-09,1.4969580291984313e-08,2.979333846230291e-07,0.006402214851722209,1.0969996215702884e-13,1.117895239428478e-13,3.9396928697578845e-09
0.002564234264835538,0.11164462998766465,0.0,0.0,0.0,0.0,0.27092762630152994,0.6141282436560348,0.0002843335488639844,0.0010399913845611692,2.0401088350782783e-06,1.2048498130123451e-06,6.4581214590139466e-15,6.52498449381612e-06,0.006241880418830979,0.06652413733738176,0.010310611427918313,3.850512870492576e-07,8.750221738729649e-07,1.7489724761163629e-06,1.1907776866279429e-05,6.753587371365742e-14,0.018423637890934326,4.290105347503241e-09,1.519884076779173e-08,3.0953347853245074e-07,0.006742475538206648,1.1586848670073057e-13,1.1771356277509748e-13,4.1644008684246885e-09
0.0026045540152743302,0.11163706583544178,0.0,0.0,0.0,0.0,0.2692264735123773,0.6122621522215619,0.0002852791897462966,0.0010524117412705717,2.0408123972146203e-06,1.223115600299991e-06,6.460349628076749e-15,6.630501044678911e-06,0.006286037250094764,0.06878872583441288,0.010439453901668441,3.892957033926564e-07,8.887252403217019e-07,1.7815309749027403e-06,1.2093454903599349e-05,6.858896181107674e-14,0.019122572044802482,4.356005582591489e-09,1.5419666864467252e-08,3.212414675656799e-07,0.007092069478435311,1.222172586198829e-13,1.2380218601820306e-13,4.3951890948790685e-09
0.0026448737657131225,0.11162987267010788,0.0,0.0,0.0,0.0,0.26751230384644686,0.6103721642674734,0.0002861448422313463,0.001064430178048283,2.0408176246209607e-06,1.241067311903725e-06,6.460367155925442e-15,6.7341182062732425e-06,0.006327280162673557,0.07108362337415647,0.010561857078620026,3.9347622122705417e-07,9.019138467782749e-07,1.8133410220539056e-06,1.2272224717110334e-05,6.960286942810071e-14,0.01983212001417528,4.419335875609957e-09,1.5631689762611226e-08,3.3304266778409444e-07,0.0074508052808571635,1.2874125648993184e-13,1.3005074095636147e-13,4.631819558054705e-09
0.002685193516151915,0.11162305341955495,0.0,0.0,0.0,0.0,0.26578601739836016,0.6084593222217691,0.0002869311082979719,0.001076033575050102,2.040136678891186e-06,1.258686127405466e-06,6.458212538960644e-15,6.835726112270299e-06,0.006365630468991035,0.07340757104279812,0.010677775947464522,3.975906701282134e-07,9.14564570312577e-07,1.8443580834269556e-06,1.2443825373589849e-05,7.057611666130986e-14,0.02055187177281304,4.479992916632432e-09,1.5834568672976336e-08,3.449221774650366e-07,0.00781847212755232,1.3543484967240013e-13,1.364540354323107e-13,4.874034248724222e-09
0.002725513266590707,0.11161660994439486,0.0,0.0,0.0,0.0,0.2640485244247886,0.6065247017244306,0.0002876386949866169,0.001087209908834828,2.038782727931924e-06,1.2759540434773194e-06,6.453927459214569e-15,6.935219763366092e-06,0.006401113762449567,0.075759266104116,0.010787183986912346,4.0163697617927297e-07,9.266557976155251e-07,1.874539741012489e-06,1.2608017456643114e-05,7.150734564148958e-14,0.021281402718150655,4.537882348807282e-09,1.6027992803626787e-08,3.5686494988589385e-07,0.008194840712533314,1.4229182218407506e-13,1.4300635955152928e-13,5.121556475169462e-09
0.0027658330170294994,0.11161054306183993,0.0,0.0,0.0,0.0,0.26230074297990763,0.6045694082746582,0.00028826841460154136,0.0010979483142784536,2.0367699144954017e-06,1.2928539640614914e-06,6.447556684749174e-15,7.03249957771494e-06,0.0064337598275646946,0.07813736608304273,0.010890072707482124,4.056131755690648e-07,9.381678471873246e-07,1.9038459188458437e-06,1.276458436442083e-05,7.239532789373904e-14,0.022020274962864204,4.592919274834843e-09,1.6211683045526196e-08,3.6885586691688836e-07,0.008579664280454464,1.4930540170836196e-13,1.497015116549379e-13,5.374092291725522e-09
0.0028061527674682917,0.11160485257517708,0.0,0.0,0.0,0.0,0.26054359650042463,0.6025945737178953,0.0002888211839105706,0.0011082391369102457,2.0341133138286727e-06,1.3093697828547932e-06,6.439147935600769e-15,7.127471904006141e-06,0.006463602531863456,0.08054049306669629,0.010986451101980958,4.095174270567227e-07,9.490830746425282e-07,1.932239090151788e-06,1.2913333431034818e-05,7.32389706976704e-14,0.02276803869693451,4.6450287006811274e-09,1.6385393443926166e-08,3.8087981237989233e-07,0.00897267975631696,1.5646829278381545e-13,1.5653282804272883e-13,5.6313321188298916e-09
0.002846472517907084,0.11159953730779942,0.0,0.0,0.0,0.0,0.2587780113587284,0.6006013526009678,0.0002892980229625173,0.0011180739754603909,2.0308288905993996e-06,1.3254864577146952e-06,6.428751747433665e-15,7.220049485357552e-06,0.006490679698845605,0.08296723818766975,0.0110763450109686,4.133480235478132e-07,9.593859607086455e-07,1.959684466522616e-06,1.3054096869170682e-05,7.403732243351424e-14,0.023524233610041204,4.694145867548417e-09,1.65489123040991e-08,3.9292174509317207e-07,0.009373608955722815,1.6377271523374245e-13,1.6349321652641917e-13,5.8929523642983404e-09
0.0028867922683458763,0.11159459514244326,0.0,0.0,0.0,0.0,0.25700491440290396,0.5985909184256307,0.0002897000526892537,0.001127445713845317,2.0269334418247802e-06,1.3411900760421509e-06,6.4164212908849315e-15,7.3101518792763466e-06,0.0065150329628430705,0.08541616625244161,0.011159796411086801,4.1710340220265216e-07,9.690631805841847e-07,1.986150168197124e-06,1.3186732507351744e-05,7.478957676357484e-14,0.024288390362977787,4.740216531693583e-09,1.6702063113867096e-08,4.0496677029473114e-07,0.009782159864099967,1.7121044541240987e-13,1.7057519337826326e-13,6.158617276235238e-09
0.0029271120187846686,0.1115900230639381,0.0,0.0,0.0,0.0,0.2552252305036324,0.5965644598320625,0.0002900284924311552,0.001136348543085494,2.022444545170019e-06,1.3564679105420125e-06,6.402212207905808e-15,7.3977058133873085e-06,0.00653670760525003,0.08788582047480549,0.011236862633776127,4.207821536051734e-07,9.781036538186826e-07,2.0116073694587068e-06,1.3311124332659663e-05,7.549507571031934e-14,0.02506003209634125,4.783197101654525e-09,1.684470500309002e-08,4.170002089593656e-07,0.010198027972922588,1.7877286273712504e-13,1.7777092270614724e-13,6.427980652227371e-09
0.002967431769223461,0.11158581720654369,0.0,0.0,0.0,0.0,0.2534398801260802,0.5945231767443511,0.00029028465595049377,0.0011447779720964231,2.0173804873204266e-06,1.3713084649623697e-06,6.3861823850237135e-15,7.482645492520266e-06,0.006555752374475575,0.09037472727521946,0.011307615524078394,4.243830290496471e-07,9.86498574974576e-07,2.0360304168420544e-06,1.3427182798529462e-05,7.615331140206858e-14,0.0258386759639675,4.823054756905683e-09,1.6976733123386828e-08,4.290076634911612e-07,0.010620897660017116,1.8645099597080152e-13,1.850722586215937e-13,6.700687894714107e-09
