Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250)
1.5382123975136763e-06,0.11224537171130367,0.0,0.0,0.0,0.0,0.32999904792816415,0.6699990481709356,9.29084630230733e-07,9.250887492907493e-07,7.232019463770505e-09,1.1824619841712692e-09,2.289336203244729e-17,3.4607257869337113e-09,1.5597293708589162e-08,1.8642436706404308e-08,7.282159333965174e-11,6.195009336793762e-10,3.360000844636148e-10,8.439517789466973e-13,4.7691174093400835e-12,2.7048408308780818e-20,2.825460657735393e-12,2.184611946683861e-14,3.788900851354852e-12,6.525953452095268e-18,8.790553644757922e-17,1.7293592243335039e-26,2.4956271392207713e-21,1.7564200466623885e-25,1.862516867994072e-26,3.739526478197719e-25,8.817818253402272e-24,5.847523096095583e-30,1.877012942439182e-32,8.168039900250276e-36
1.6080099866378504e-06,0.11224537171626289,0.0,0.0,0.0,0.0,0.3299990033287998,0.66999900408997,9.718729497881116e-07,9.670173784743136e-07,7.565163714117182e-09,1.2261186015037412e-09,2.3947948787513783e-17,3.6395872445821835e-09,1.7052914677713248e-08,2.057945687999918e-08,8.326953424477095e-11,6.505702440911629e-10,3.5235893118824443e-10,9.39261843428462e-13,5.3685868279396844e-12,3.0448344242311715e-20,3.3361411895832207e-12,2.3439756407436243e-14,3.965433866058945e-12,7.559845452215249e-18,1.0631592593666995e-16,2.0555422730646378e-26,2.809324603599114e-21,2.2225417772913357e-25,2.3694726452443485e-26,4.685269099428496e-25,1.152603489618129e-23,7.64347987628744e-30,2.5668297798712044e-32,1.1160603832666862e-35
1.6778075757620246e-06,0.11224537172285617,0.0,0.0,0.0,0.0,0.3299989586048205,0.669998959931576,1.0147177472408707e-06,1.0089411147078875e-06,7.898747655874632e-09,1.2697707466938485e-09,2.5003927410331122e-17,3.818630137387666e-09,1.8574197892735955e-08,2.2614116432473503e-08,9.467978557653046e-11,6.816665095794898e-10,3.687162391898472e-10,1.0404138690594544e-12,6.009701624009937e-12,3.408447506981766e-20,3.909352821998505e-12,2.5086434864724878e-14,4.1423626158998396e-12,8.70569148811699e-18,1.2757739442929059e-16,2.4291132087303737e-26,3.1448151145809886e-21,2.7850898697562294e-25,2.9837316389366433e-26,5.817395254985796e-25,1.490309537955968e-23,9.882982781582516e-30,3.4656235714633205e-32,1.505621510729669e-35
1.7476051648861988e-06,0.11224537173107849,0.0,0.0,0.0,0.0,0.3299989137561186,0.6699989156956366,1.0576189464320827e-06,1.0508599750989366e-06,8.232770695896036e-09,1.3134184374232094e-09,2.6061296023259934e-17,3.997853879157058e-09,2.0161235623989644e-08,2.4746514139356395e-08,1.0709608877924312e-10,7.127896628850997e-10,3.8507201453600723e-10,1.1474701701963149e-12,6.693037961059299e-12,3.7960068546035975e-20,4.549323558820838e-12,2.6786246499183882e-14,4.319687088986586e-12,9.970692496057657e-18,1.5199235311813893e-16,2.855037896637251e-26,3.502400238869189e-21,3.458940180032344e-25,3.722184980867578e-26,7.16329823172294e-25,1.9077930959506037e-23,1.2651533315669093e-29,4.6245358440417525e-32,2.0074732902196573e-35
1.817402754010373e-06,0.11224537174092465,0.0,0.0,0.0,0.0,0.32999886878258616,0.6699988713820355,1.1005764706993086e-06,1.0927739767292896e-06,8.567232237093485e-09,1.3570616913418484e-09,2.712005273618509e-17,4.177258085320526e-09,2.1814120036047447e-08,2.6976748532450585e-08,1.2056235077912545e-10,7.439396497461532e-10,4.0142626346324223e-10,1.26048851637024e-12,7.419128331259932e-12,4.2078144740430524e-20,5.260337259227818e-12,2.853928279348612e-14,4.497407270823515e-12,1.1362251529760192e-17,1.7988232566188862e-16,3.3385945415256996e-26,3.882358694640122e-21,4.260564444160644e-25,4.60356597862665e-26,8.753173709950107e-25,2.4198040234620677e-23,1.6046946061303282e-29,6.104533415763507e-32,2.647794959019749e-35
1.8872003431345471e-06,0.11224537175238962,0.0,0.0,0.0,0.0,0.329998823684116,0.6699988269906556,1.143590242969332e-06,1.134683136654987e-06,8.902131679177678e-09,1.400700526068747e-09,2.8180195648857254e-17,4.356842484334074e-09,2.353294318698173e-08,2.9304917988974034e-08,1.351226438868642e-10,7.751164233421635e-10,4.177789923924939e-10,1.3795225290858683e-12,8.188465369880335e-12,4.6441497671033673e-20,6.046729421155299e-12,3.03456350516075e-14,4.675523144694597e-12,1.288797508427876e-17,2.1158847892313422e-16,3.885378275998027e-26,4.284948347612582e-21,5.208135767669152e-25,5.648573323230533e-26,1.0620196939145973e-24,3.0431352693506636e-23,2.0180584509939443e-29,7.977832444187632e-32,3.4575607402022947e-35
1.9569979322587213e-06,0.11224537176546827,0.0,0.0,0.0,0.0,0.3299987784606007,0.6699987825213808,1.1866601857906647e-06,1.1765874719061616e-06,9.237468418911826e-09,1.4443349591920078e-09,2.9241722851696704e-17,4.536606884311229e-09,2.5317797027803268e-08,3.173112076191743e-08,1.5082120569895988e-10,8.063199425210337e-10,4.3413020810999465e-10,1.504622042952508e-12,9.001505326796108e-12,5.105271499338117e-20,6.912883343242263e-12,3.220539439924908e-14,4.854034691794531e-12,1.4555674413495095e-17,2.474721572336774e-16,4.50130519959638e-26,4.7104080276672325e-21,6.321637507999914e-25,6.879998049302905e-26,1.2800705419533172e-24,3.796820967076283e-23,2.5178674752227776e-29,1.03294684008268e-31,4.473201349526235e-35
2.0267955213828953e-06,0.11224537178015538,0.0,0.0,0.0,0.0,0.32999873311193323,0.6699987379740945,1.2297862213606539e-06,1.2184869994869243e-06,9.573241850323331e-09,1.4879650082689952e-09,3.030463242646333e-17,4.716551146232166e-09,2.716877340190839e-08,3.4255455004890154e-08,1.6770243899731801e-10,8.375501699588418e-10,4.504799176212412e-10,1.635833435047347e-12,9.858671232651692e-12,5.591419595763686e-20,7.86322662384611e-12,3.411865178419566e-14,5.032941891340745e-12,1.637336683514998e-17,2.8791542011760594e-16,5.192616137792191e-26,5.1589591856786804e-21,7.622975572713336e-25,8.322854303417212e-26,1.533438710869782e-24,4.702346542422936e-23,3.1183698828294434e-29,1.325901960703222e-31,5.737329410373354e-35
2.1663906996312436e-06,0.11224537181433455,0.0,0.0,0.0,0.0,0.3299986420387136,0.6699986486450222,1.3162062579474387e-06,1.3022716995229007e-06,1.0246096351915264e-08,1.575212024360725e-09,3.243459097965097e-17,5.076978804407803e-09,3.1069460582101436e-08,3.9598910171095395e-08,2.0519135648439836e-10,9.000906074318327e-10,4.83174845840122e-10,1.916761788151761e-12,1.170692339023795e-11,6.639669721145174e-20,1.0034394933261899e-11,3.810602356378955e-14,5.391943155420856e-12,2.0491838490742077e-17,3.8411577289422287e-16,6.827998505499098e-26,6.126143464074541e-21,1.0887095583978828e-24,1.1954848077804227e-25,2.163794551857105e-24,7.068495151967595e-23,4.687490575258149e-29,2.13345252666434e-31,9.21729225891177e-35
2.305985877879592e-06,0.11224537185488574,0.0,0.0,0.0,0.0,0.32999855046360166,0.6699985590025103,1.4028497240904376e-06,1.3860373722713686e-06,1.0920690287745774e-08,1.6624417141916586e-09,3.457005580920125e-17,5.4381246051743055e-09,3.523573730180335e-08,4.533606745872531e-08,2.479479183525842e-10,9.627374562360277e-10,5.158638325899776e-10,2.222620243404719e-12,1.373604541755483e-11,7.790501555028988e-20,1.2596426417144062e-11,4.230847439033672e-14,5.752526734315599e-12,2.5311700250490317e-17,5.036809721001386e-16,8.848076632808281e-26,7.187979482747195e-21,1.5218680394443873e-24,1.6794360391728717e-25,2.9922889798065997e-24,1.037128126118853e-22,6.877747840326995e-29,3.336816236747401e-31,1.4394022567505291e-34
2.4455810561279403e-06,0.11224537190176725,0.0,0.0,0.0,0.0,0.3299984583857431,0.6699984690456309,1.4897159863613767e-06,1.4697841528180631e-06,1.159701872431487e-08,1.7496542171204193e-09,3.671101129784434e-17,5.799987662087016e-09,3.966833438003106e-08,5.146770998329116e-08,2.963332827703183e-10,1.0254904364991506e-09,5.485469329754097e-10,2.553682941801274e-12,1.5948490941973424e-11,9.045306690659606e-20,1.558604321595218e-11,4.672672537685982e-14,6.114692397004757e-12,3.090464426388235e-17,6.504688806754899e-16,1.1314802443592443e-25,8.34575202091859e-21,2.0874450097961276e-24,2.3135827257037194e-25,4.064784268828053e-24,1.4895180077590956e-22,9.877793545752894e-29,5.08963024933471e-31,2.19215980186936e-34
2.5851762343762887e-06,0.11224537195493725,0.0,0.0,0.0,0.0,0.32999836580428515,0.6699983787734594,1.5768044064563364e-06,1.5535121758232513e-06,1.2275076690155467e-08,1.8368496720146349e-09,3.8857441708123516e-17,6.162567073613674e-09,4.4367980865041944e-08,5.7994619899509264e-08,3.5071124044171245e-10,1.0883492698717365e-09,5.812242024818629e-10,2.910191871220625e-12,1.834640479112857e-11,1.0405301583184961e-19,1.9040429852308768e-11,5.136149472292784e-14,6.478439883635982e-12,3.7345786930841516e-17,8.287216095770532e-16,1.4295618407174417e-25,9.600584335402798e-21,2.8153879106896043e-24,3.132322706459593e-25,5.434506547655982e-24,2.0988495951398557e-22,1.3918608434053167e-28,7.591739193422791e-31,3.2648944861628262e-34
2.724771412624637e-06,0.1122453720143535,0.0,0.0,0.0,0.0,0.329998272718376,0.669998288185072,1.6641143411366716e-06,1.6372215755190675e-06,1.2954859175373269e-08,1.92402821724901e-09,4.1009331180938547e-17,6.5258619308559385e-09,4.9335404018524254e-08,6.491757832121566e-08,4.1144821080601787e-10,1.1513136794232093e-09,6.13895696798536e-10,3.292362147603971e-12,2.0931673761579857e-11,1.1871556343484958e-19,2.299717699689617e-11,5.6213497683029544e-14,6.843768905186008e-12,4.471371152262962e-17,1.043083564283469e-15,1.7863530752301905e-25,1.0953464727480787e-20,3.7403644806341015e-24,4.175526077639157e-25,7.162786186221613e-24,2.9073364502162545e-22,1.928013513764034e-28,1.1099425049011972e-30,4.766234795633705e-34
3.0039617691213337e-06,0.11224537215175519,0.0,0.0,0.0,0.0,0.3299980850298054,0.669998106055966,1.839396156790512e-06,1.8045850397548792e-06,1.4319577473522186e-08,2.0983351297629222e-09,4.5329423273656974e-17,7.254593973989924e-09,6.007648034715077e-08,7.995475994118003e-08,5.534779866960871e-10,1.2775580980373152e-09,6.79221580465132e-10,4.1344371685238425e-12,2.667076792766001e-11,1.5126526808276483e-19,3.2569886950799093e-11,6.657205060863894e-14,7.579170251359239e-12,6.256182787880215e-17,1.600834605443302e-15,2.708094433053372e-25,1.3956770534740522e-20,6.346535008845379e-24,7.12547182596467e-25,1.1985590894208526e-23,5.3344834312871495e-22,3.5375911308002817e-28,2.251451949179695e-30,9.639295633219813e-34
3.2552330899683605e-06,0.112245372296351,0.0,0.0,0.0,0.0,0.32999791437635556,0.669997941049088,1.9979008167995453e-06,1.9551498036088003e-06,1.5553670752466926e-08,2.2551548980096077e-09,4.9236014563090296e-17,7.912889189984804e-09,7.066650398664743e-08,9.485052329126808e-08,7.067822061700433e-10,1.3915362909799226e-09,7.379956764739729e-10,4.9818173227319765e-12,3.249172696078575e-11,1.842792754938848e-19,4.328730000500159e-11,7.664480146743644e-14,8.2464368130576e-12,8.265555669126834e-17,2.2817842539856793e-15,3.823330684882146e-25,1.7002940939023206e-20,9.827459485624232e-24,1.1079974196223273e-24,1.8361932372466345e-23,8.815797676431979e-22,5.846248175225286e-28,4.0418735112170085e-30,1.725905022909935e-33
3.5065044108153873e-06,0.11224537246051759,0.0,0.0,0.0,0.0,0.32999774207530735,0.6699977750033989,2.157112954053392e-06,2.1056562956804702e-06,1.6793271797660734e-08,2.411922008237537e-09,5.316004099462382e-17,8.573485510243725e-09,8.213535103560037e-08,1.110415807640399e-07,8.865078928809023e-10,1.5058520777776636e-09,7.967519140912269e-10,5.914859760737974e-12,3.894113346003909e-11,2.2085757002987145e-19,5.6231245331588374e-11,8.743237555435371e-14,8.918821707898833e-12,1.0713713182611477e-16,3.1722995656023785e-15,5.268473703497345e-25,2.0378012472440136e-20,1.475386117881754e-23,1.6692601735556798e-24,2.731080553646416e-23,1.4063697481540947e-21,9.326430626599595e-28,6.962027283713626e-30,2.965066369151086e-33
3.757775731662414e-06,0.11224537264399978,0.0,0.0,0.0,0.0,0.32999756812175013,0.6699976079135839,2.3170286366254454e-06,2.25610528300072e-06,1.803834998541734e-08,2.568637249366187e-09,5.710140562726799e-17,9.236375788357987e-09,9.448719614234094e-08,1.2853244496997925e-07,1.0948864943761033e-09,1.6205037249815591e-09,8.55490610892718e-10,6.934291591565486e-12,4.602493159223787e-11,2.6103386448049474e-19,7.163089762982599e-11,9.893883425352369e-14,9.596322175927165e-12,1.365958073209699e-16,4.316471897753356e-15,7.107075542604723e-25,2.4085103794433953e-20,2.1566360462645593e-23,2.4472513384533126e-24,3.9595204679563504e-23,2.176123287879876e-21,1.4431109393250974e-27,1.1572331726859109e-29,4.915794510375209e-33
4.009047052509441e-06,0.11224537284653947,0.0,0.0,0.0,0.0,0.3299973925107907,0.66999743977435,2.4776438792707793e-06,2.4064975279122128e-06,1.9288874276865535e-08,2.725301404973198e-09,6.106001020574232e-17,9.901552628326929e-09,1.0772619389494066e-07,1.4732761421547466e-07,1.3341766920695943e-09,1.7354894750540908e-09,9.142120829272666e-10,8.040766092674529e-12,5.3748359006844375e-11,3.048378645691214e-19,8.971746915637402e-11,1.1116820580872933e-13,1.027893513779694e-11,1.7166062614265375e-16,5.764132353291372e-15,9.408995583952034e-25,2.8126964594599694e-20,3.079927892962747e-23,3.503760740660456e-24,5.6136187553214e-23,3.278670462637468e-21,2.1742737902646103e-27,1.8645870426480305e-29,7.900223749122665e-33
4.260318373356468e-06,0.11224537306787576,0.0,0.0,0.0,0.0,0.329997215237555,0.6699972705804262,2.6389546433962598e-06,2.5568337880264444e-06,2.0544813217718536e-08,2.8819152532527786e-09,6.503575515974514e-17,1.0569008339748582e-08,1.2185647850697568e-07,1.674315719999458e-07,1.6066643006457802e-09,1.8508075404381683e-09,9.729166442299826e-10,9.234883494176215e-12,6.211614670087658e-11,3.5229640250161615e-19,1.1072398516346548e-10,1.2412448484366715e-13,1.0966657193117327e-11,2.1300121957674956e-16,7.571230362021782e-15,1.2250506448841756e-24,3.250608018504344e-20,4.3093419531205294e-23,4.91293353352376e-24,7.803392466558041e-23,4.825274660172291e-21,3.1999170027071624e-27,2.9230055263725524e-29,1.2353210626294847e-32
4.511589694203495e-06,0.11224537330774498,0.0,0.0,0.0,0.0,0.32999703629718785,0.6699971003265639,2.8009568370510528e-06,2.7071148161814644e-06,2.1806134938201042e-08,3.0384795669734578e-09,6.902853960372237e-17,1.123873493475245e-08,1.3688216350275707e-07,1.888487865244434e-07,1.914662161461462e-09,1.96645610182139e-09,1.031604607150887e-09,1.0517206120732326e-11,7.113266464574152e-11,4.034342628998964e-19,1.3488511912787113e-10,1.37811631862641e-13,1.1659484618815142e-11,2.6132860763294954e-16,9.800219930960708e-15,1.571439021163557e-24,3.7224747709618385e-20,5.920997548547608e-23,6.762881686853089e-24,1.0659047967225691e-22,6.955052107224183e-21,4.61229686745436e-27,4.4721325408166337e-29,1.8852428473321326e-32
4.762861015050522e-06,0.11224537356588059,0.0,0.0,0.0,0.0,0.32999685568485393,0.6699969290075367,2.96364631489118e-06,2.8573413604002856e-06,2.307280715277272e-08,3.194995113434755e-09,7.303826133599272e-17,1.1910724200393595e-08,1.5280734140240666e-07,2.1158371016706214e-07,2.2605100300526836e-09,2.0824333120284506e-09,1.0902762826401395e-09,1.1888268986001572e-11,8.080202369321108e-11,4.582747607693497e-19,1.6243707616047139e-10,1.5223357263178569e-13,1.2357413367025729e-11,3.1739600638749285e-16,1.2520453388845293e-14,1.9890012566427997e-24,4.228512947166771e-20,8.004517059280362e-23,9.157380493641089e-24,1.4333382801178879e-22,9.839932268836459e-21,6.525430124013886e-27,6.695074818129416e-29,2.8152634040152845e-32
5.014132335897548e-06,0.11224537384201322,0.0,0.0,0.0,0.0,0.32999667339573785,0.6699967566181417,3.1270188782278065e-06,3.007514163849831e-06,2.434479716050435e-08,3.351462654424592e-09,7.706481683993837e-17,1.258496774220169e-08,1.6963608340668345e-07,2.3564077902783946e-07,2.6465744575962044e-09,2.1987372979114154e-09,1.1489319800137533e-09,1.3348586791232384e-11,9.112814292541092e-11,5.168401234793705e-19,1.9361751447723092e-10,1.6739419770614903e-13,1.3060439063761684e-11,3.8199962549311805e-16,1.5808582799890156e-14,2.4873421433114935e-24,4.7689288182941757e-20,1.0664596326839817e-22,1.221768506166602e-23,1.9004357271099559e-22,1.369020234340645e-20,9.078770855843303e-27,9.82878872215613e-29,4.122711535483596e-32
5.265403656744575e-06,0.11224537413587075,0.0,0.0,0.0,0.0,0.3299964894250454,0.6699965831531997,3.2910702751753667e-06,3.1576339648002933e-06,2.5622071846232202e-08,3.5078829461773202e-09,8.110810128765849e-17,1.3261456968207464e-08,1.8737243908185887e-07,2.6102441255822357e-07,3.075248666415729e-09,2.315366158509607e-09,1.207572006747504e-09,1.4898658885848716e-11,1.0211479741862501e-10,5.791517616593743e-19,2.286654884040203e-10,1.8329736197177175e-13,1.3768557008037359e-11,4.559794596163172e-16,1.974896890522127e-14,3.0767444956733925e-24,5.343921196335069e-20,1.4022706441560131e-22,1.608449754214378e-23,2.487786462299182e-22,1.8760669711225422e-20,1.2441297188811822e-26,1.4176444900505277e-28,5.93168092989713e-32
5.516674977591602e-06,0.11224537444717818,0.0,0.0,0.0,0.0,0.3299963037680031,0.6699964086075539,3.4557962008190125e-06,3.3077014965848873e-06,2.6904597681863437e-08,3.6642567393312425e-09,8.516800854410239e-17,1.3940183075939771e-08,2.0602043604510142e-07,2.877390131988557e-07,3.5489524195056424e-09,2.432317963926996e-09,1.2661966685953785e-09,1.6538973056956885e-11,1.1376565473789529e-10,6.452304761806694e-19,2.678214037319543e-10,1.999468839971957e-13,1.448176217049442e-11,5.402200893883565e-16,2.4434097557154122e-14,3.7681757583159386e-24,5.953683343899952e-20,1.8218871181313895e-22,2.092002313471715e-23,3.219063753133008e-22,2.5357482294449215e-20,1.68160342917217e-26,2.012133230931904e-28,8.398515385455588e-32
6.0192176192856555e-06,0.11224537512102904,0.0,0.0,0.0,0.0,0.32999592737588246,0.6699960562536499,3.787254154348997e-06,3.6076826610666516e-06,2.9485266633299527e-08,3.9768678041661885e-09,9.333726043088812e-17,1.530430981091692e-08,2.46067352678194e-07,3.451786382052667e-07,4.641259473931768e-09,2.667182553288016e-09,1.3834011123541442e-09,2.009223577824669e-11,1.3907425338854626e-10,7.887700990128461e-19,3.5942525442841734e-10,2.3550009121709033e-13,1.592341238544559e-11,7.432497475183313e-16,3.645172114972979e-14,5.5044777762911396e-24,7.278269728819725e-20,2.978972275256543e-22,3.426682807438551e-23,5.225385598465196e-22,4.4659087290297907e-20,2.961607620822269e-26,3.8839680339011695e-28,1.6132986610700683e-31
6.521760260979709e-06,0.11224537586131038,0.0,0.0,0.0,0.0,0.32999554418162597,0.6699956995156715,4.121357245447445e-06,3.907463423716805e-06,3.208652758239207e-08,4.289301740537094e-09,1.0157169743802698e-16,1.667727386238933e-08,2.898086033527239e-07,4.079945190834621e-07,5.9433791936483745e-09,2.9033150777304524e-09,1.5005477233636604e-09,2.4012136530725845e-11,1.6708200219159805e-10,9.476181551757641e-19,4.703782071931132e-10,2.740836232495428e-13,1.7385342873515865e-11,9.990870084828451e-16,5.2780148085091664e-14,7.798039481334438e-24,8.74416879021813e-20,4.694339677470699e-22,5.40723881089764e-23,8.182664105129121e-22,7.537680512944008e-20,4.9986829391446723e-26,7.134188592292502e-28,2.9492226004095666e-31
7.024302902673763e-06,0.11224537666572289,0.0,0.0,0.0,0.0,0.32999515414784697,0.6699953383532646,4.458069144667743e-06,4.207049469452894e-06,3.470809758639804e-08,4.601564347874847e-09,1.0987042389446125e-16,1.80589984168199e-08,3.3727558691859155e-07,4.7622122537587776e-07,7.475610457514153e-09,3.1406991194015873e-09,1.6176388851307602e-09,2.8302367627445654e-11,1.978163615781857e-10,1.1219303885723857e-18,6.026494991320428e-10,3.157266707551683e-13,1.8867501492334957e-11,1.3164940300946508e-15,7.449596024577144e-14,1.0762179652983488e-23,1.0352831051328537e-19,7.167653478325382e-22,8.264915498410758e-23,1.2425207907711837e-21,1.2267413872866716e-19,8.135252655767723e-26,1.2559454019849999e-27,5.167584993459518e-31
