Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166)
7.042471077626288e-07,0.11224537178026957,0.0,0.0,0.0,0.0,0.3299995712198116,0.6699995689179412,4.2222707535288427e-07,4.237265705400715e-07,3.2856900175670498e-09,6.60485514707944e-10,1.04010354779408e-17,1.3414084228240087e-09,3.2510664319214335e-09,3.0118174288994142e-09,6.9169256755373794e-12,2.5065367405592206e-10,1.4044909294435388e-10,1.264122139184015e-13,5.417227929999363e-13,3.0724216865499872e-21,1.3769598684040312e-13,6.874598207853495e-15,1.7102220669746147e-12,5.090581560336988e-19,3.1682748628039416e-18
7.183001065334841e-07,0.11224537177712199,0.0,0.0,0.0,0.0,0.3299995625477946,0.6699995602332549,4.307008160285195e-07,4.3218090159989815e-07,3.35166547683096e-09,6.69286723997093e-10,1.0609884483906603e-17,1.3766007144285327e-09,3.382436324110166e-09,3.1611097165043397e-09,7.34037751207969e-12,2.5681235754875705e-10,1.4374274955159098e-10,1.3264581853007326e-13,5.735842257458794e-13,3.2531262070354696e-21,1.4889068336349193e-13,7.065134725890758e-15,1.7447829453072703e-12,5.426963930815583e-19,3.4453363386137055e-18
7.323531053043395e-07,0.11224537177404352,0.0,0.0,0.0,0.0,0.32999955387082336,0.6699995515454905,4.391768431120919e-07,4.406350253984544e-07,3.417658910060753e-09,6.78087741207363e-10,1.0818790387245162e-17,1.4118355036170532e-09,3.5164200784603332e-09,3.3142703952496437e-09,7.780825751118883e-12,2.6297510037420797e-10,1.4703683453434015e-10,1.3905819785558466e-13,6.065881120546547e-13,3.440310239169968e-21,1.6073654040063226e-13,7.257773379442177e-15,1.779359655198455e-12,5.778462402729521e-19,3.740521168597453e-18
7.464061040751948e-07,0.11224537177103361,0.0,0.0,0.0,0.0,0.3299995451888932,0.6699995428546476,4.476551602346461e-07,4.4908894207369995e-07,3.48367003203628e-09,6.868885684766366e-10,1.1027752285492701e-17,1.4471095437857873e-09,3.6530184472411365e-09,3.4713039135574818e-09,8.23860956558168e-12,2.691416089865429e-10,1.5033128703101768e-10,1.4565085619409324e-13,6.407487323752635e-13,3.634054775596543e-21,1.7325667207768112e-13,7.452514075822888e-15,1.81395228870248e-12,6.145458204057708e-19,4.05463823763149e-18
7.604591028460501e-07,0.11224537176809257,0.0,0.0,0.0,0.0,0.32999953650199937,0.6699995341607247,4.561357702217254e-07,4.5754265176657444e-07,3.5496990868676574e-09,6.956892051142745e-10,1.1236770951057221e-17,1.4824198087124736e-09,3.7922321830392295e-09,3.6322144662396693e-09,8.714068335266866e-12,2.7531161181894937e-10,1.5362605201629418e-10,1.524252788310522e-13,6.760801839271337e-13,3.834439769762303e-21,1.8647440406202116e-13,7.649358246891137e-15,1.8485608056458522e-12,6.528334864442688e-19,4.388511440637142e-18
7.745121016169054e-07,0.11224537176522006,0.0,0.0,0.0,0.0,0.3299995278101378,0.6699995254637211,4.6461867597612315e-07,4.659961546168389e-07,3.6157458644256613e-09,7.044896517281727e-10,1.1445845719173454e-17,1.517763574354388e-09,3.934062039790431e-09,3.7970059027483285e-09,9.207541737143603e-12,2.8148486710776146e-10,1.569210820544992e-10,1.593829238204933e-13,7.125963017061766e-13,4.0415436878894995e-21,2.0041336495105296e-13,7.84830608370408e-15,1.883185278575455e-12,6.927479244652609e-19,4.742986523492308e-18
7.885651003877608e-07,0.11224537176241643,0.0,0.0,0.0,0.0,0.32999951911330466,0.6699995167636356,4.731038794605915e-07,4.7444945076550505e-07,3.6818107459753585e-09,7.13289907860172e-10,1.1654977796061488e-17,1.5531383974434196e-09,4.078508771865769e-09,3.965681751891823e-09,9.719369754389556e-12,2.876611602260171e-10,1.6021633638832156e-10,1.6652522184389446e-13,7.503106572670007e-13,4.255443502079583e-21,2.1509748795868114e-13,8.049359339448829e-15,1.917825626120514e-12,7.343281526972351e-19,5.118931765625139e-18
8.026180991586161e-07,0.11224537175968119,0.0,0.0,0.0,0.0,0.3299995104114964,0.6699995080604678,4.815913831914559e-07,4.8290254035249e-07,3.747893274731403e-09,7.220899741860715e-10,1.1864165736762749e-17,1.588542064960612e-09,4.22557313499966e-09,4.138245281872635e-09,1.0249892649628675e-11,2.9384029853219745e-10,1.6351177939051087e-10,1.7385357889926126e-13,7.892365846627467e-13,4.476214837416489e-21,2.3055098123501717e-13,8.252517628845145e-15,1.952481981977224e-12,7.776134909715402e-19,5.517236442267704e-18
8.166710979294714e-07,0.11224537175701485,0.0,0.0,0.0,0.0,0.3299995017047098,0.6699994993542157,4.900811883673396e-07,4.913554235187528e-07,3.813994073844206e-09,7.308898505135608e-10,1.207341151240347e-17,1.623972556952666e-09,4.375255884659922e-09,4.314699541253944e-09,1.0799450955095498e-11,3.0002210741096253e-10,1.6680737957741499e-10,1.8136937802220048e-13,8.29387196993247e-13,4.703932065845382e-21,2.467983089859864e-13,8.457783209038705e-15,1.987154196384964e-12,8.226435491979073e-19,5.938809980450385e-18
8.307240967003267e-07,0.11224537175441666,0.0,0.0,0.0,0.0,0.32999949299294173,0.6699994906448796,4.98573297390838e-07,4.998081004045346e-07,3.880112341387232e-09,7.396895373223267e-10,1.2282712586666554e-17,1.6594280334072354e-09,4.527557777938071e-09,4.495047376599839e-09,1.1368385468346928e-11,3.0620642914827786e-10,1.7010310918590403e-10,1.890739795548431e-13,8.707753889869882e-13,4.938668320780226e-21,2.638641886958625e-13,8.665155000136303e-15,2.021842492873452e-12,8.694582344157624e-19,6.38458221561397e-18
8.433717955940965e-07,0.11224537175213718,0.0,0.0,0.0,0.0,0.3299994851480889,0.6699994828038384,5.062181656759958e-07,5.074153333484558e-07,3.939634480377012e-09,7.476090933711936e-10,1.2471133245887683e-17,1.6913579547260993e-09,4.666869474736475e-09,4.660691616107258e-09,1.1897275108429335e-11,3.117743507375213e-10,1.7306935664081265e-10,1.9617065060231194e-13,9.090933505471708e-13,5.1559915321066055e-21,2.799440027587368e-13,8.853592735434286e-15,2.0530755171076353e-12,9.131505575112184e-19,6.807254696532933e-18
8.560194944878663e-07,0.11224537174991293,0.0,0.0,0.0,0.0,0.3299994772991968,0.6699994749602973,5.138649018779448e-07,5.150223994219104e-07,3.999170978874085e-09,7.555284960226552e-10,1.2659599361667373e-17,1.7233056512488028e-09,4.808303842930675e-09,4.829493614727589e-09,1.244238458471247e-11,3.173440989861329e-10,1.7603567365720856e-10,2.0342229400822418e-13,9.48433104345942e-13,5.379109915269537e-21,2.967254556946175e-13,9.04373822709746e-15,2.084321529052328e-12,9.583505241570583e-19,7.251006545815963e-18
8.686671933816361e-07,0.11224537174774445,0.0,0.0,0.0,0.0,0.32999946944626357,0.6699994671142553,5.215135063782725e-07,5.226292987275468e-07,4.058722230629005e-09,7.634477454175801e-10,1.2848112178782835e-17,1.7552701014110567e-09,4.951861434547322e-09,5.0014550863490705e-09,1.3003962904824423e-11,3.2291558817253015e-10,1.7900204631219756e-10,2.1082985530975281e-13,9.888036065781807e-13,5.608074266014629e-21,3.1422708242517207e-13,9.235592765606603e-15,2.115580430095599e-12,1.0050878581433709e-18,7.716559023783787e-18
8.813148922754059e-07,0.11224537174563094,0.0,0.0,0.0,0.0,0.32999946158928745,0.669999459265712,5.291639803035849e-07,5.30236031368017e-07,4.118287769813973e-09,7.713668416469913e-10,1.3036670224806875e-17,1.7872503776665159e-09,5.097542802509375e-09,5.176577640177494e-09,1.3582259265544836e-11,3.2848874112987773e-10,1.8196846239838073e-10,2.1839426471268063e-13,1.0302136659389846e-12,5.842934543509061e-21,3.324675895007013e-13,9.429156066647775e-15,2.1468523505006067e-12,1.0533924956029803e-18,8.20464845281425e-18
8.939625911691757e-07,0.11224537174357321,0.0,0.0,0.0,0.0,0.32999945372826683,0.6699994514146663,5.368163237099468e-07,5.378425974460282e-07,4.177868104948251e-09,7.792857848562178e-10,1.3225275106875744e-17,1.8192456315840909e-09,5.24534849917254e-09,5.354862795879207e-09,1.4177523049243852e-11,3.340634876488264e-10,1.849349111193646e-10,2.2611643812579479e-13,1.0726719535814602e-12,6.0837399268679795e-21,3.5146584367664794e-13,9.624429569902773e-15,2.1781371596388637e-12,1.1032945735449176e-18,8.716025583160032e-18
9.066102900629455e-07,0.1122453717415704,0.0,0.0,0.0,0.0,0.3299994458632001,0.669999443561118,5.444705375681113e-07,5.454489970642968e-07,4.237462743113819e-09,7.872045751087737e-10,1.3413925267617636e-17,1.851255086274444e-09,5.3952790778197914e-09,5.536311994137421e-09,1.4790003813863376e-11,3.396397639334219e-10,1.8790138287821903e-10,2.339972777540903e-13,1.1161870088372675e-12,6.3305388475387855e-21,3.712408654035679e-13,9.821413057017164e-15,2.20943499418271e-12,1.1548244266821652e-18,9.251455355097576e-18
9.192579889567153e-07,0.11224537173962335,0.0,0.0,0.0,0.0,0.3299994379940858,0.6699994357050657,5.521266217483157e-07,5.530552303255442e-07,4.29707221435041e-09,7.951232125683804e-10,1.3602622381346893e-17,1.8832780288966145e-09,5.5473350910747875e-09,5.7209266031861154e-09,1.5419951299630242e-11,3.4521751169476186e-10,1.9086786914529974e-10,2.4203767229648363e-13,1.1607672411172357e-12,6.583379000150999e-21,3.9181182674673703e-13,1.0020107884930839e-14,2.240745716539085e-12,1.2080125897444896e-18,9.811717019146664e-18
9.319056878504851e-07,0.11224537173773118,0.0,0.0,0.0,0.0,0.32999943012092264,0.6699994278465097,5.597845771225321e-07,5.606612973325148e-07,4.356695972957599e-09,8.030416972886018e-10,1.3791364724809669e-17,1.9153138078462007e-09,5.70151709250447e-09,5.908707924070769e-09,1.6067615423426465e-11,3.50796678074934e-10,1.9383436235353918e-10,2.502384970549725e-13,1.2064209309701015e-12,6.842307348438147e-21,4.131980502803792e-13,1.0220513857681162e-14,2.2720694766167836e-12,1.262889799468765e-18,1.0397604333224452e-17
9.44553386744255e-07,0.11224537173589468,0.0,0.0,0.0,0.0,0.3299994222437091,0.6699994199854481,5.674444033817808e-07,5.682671981879418e-07,4.41633458821259e-09,8.109600294427137e-10,1.398015409515443e-17,1.947361826171752e-09,5.857825634908787e-09,6.099657195962596e-09,1.6733246286304648e-11,3.5637721482096944e-10,1.968008557969697e-10,2.586006141039104e-13,1.253156231708539e-12,7.107370134557673e-21,4.3541900732155686e-13,1.0422632268035705e-14,2.303406125425384e-12,1.3194869955242097e-18,1.1009925703380676e-17
9.572010856380247e-07,0.11224537173411292,0.0,0.0,0.0,0.0,0.32999941436244395,0.669999412121881,5.751061013126529e-07,5.758729329945862e-07,4.4759874712524926e-09,8.188782090747014e-10,1.4168988634114658e-17,1.979421538858154e-09,6.016261272058255e-09,6.293775601454775e-09,1.7417094165853202e-11,3.6195907824450503e-10,1.9976734353296795e-10,2.6712487250861435e-13,1.3009811715221672e-12,7.37861289095991e-21,4.584943155968879e-13,1.0626462986306652e-14,2.3347558236224656e-12,1.3778353202354694e-18,1.1649504275406081e-17
9.698487845317946e-07,0.11224537173238688,0.0,0.0,0.0,0.0,0.329999406477126,0.6699994042558074,5.827696704432486e-07,5.834785018551834e-07,4.535655236945947e-09,8.267962363643193e-10,1.4357870281243515e-17,2.011492446393327e-09,6.1768245568537026e-09,6.491064271516788e-09,1.8119409523874713e-11,3.6754222840253155e-10,2.0273382029394924e-10,2.7581210855247947e-13,1.3499036556596003e-12,7.65608045289935e-21,4.824437368269208e-13,1.0832007233237972e-14,2.366118409359481e-12,1.4379661188300956e-18,1.2317178016681774e-17
9.824964834255644e-07,0.11224537173071546,0.0,0.0,0.0,0.0,0.32999939858775407,0.6699993963872268,5.904351115009021e-07,5.910839048724974e-07,4.595337248466207e-09,8.347141113478662e-10,1.4546797028697195e-17,2.043574092937015e-09,6.339516043207224e-09,6.691524289948849e-09,1.8840442997925703e-11,3.7312662916400714e-10,2.0570028141031477e-10,2.8466314595023194e-13,1.399931468489477e-12,7.939816969964163e-21,5.072871744487849e-13,1.103926495859561e-14,2.3974940553749013e-12,1.4999109394010987e-18,1.3013799806348064e-17
9.951441823193342e-07,0.11224537172909974,0.0,0.0,0.0,0.0,0.32999939069432704,0.6699993885161383,5.981024238676593e-07,5.986891421492571e-07,4.6550341688118816e-09,8.42631834211232e-10,1.4735770965730735e-17,2.075666060528564e-09,6.504336284058682e-09,6.895156697412339e-09,1.9580445410046413e-11,3.787122474380541e-10,2.0866672274317458e-10,2.93678796051704e-13,1.4510722754565353e-12,8.229865917358403e-21,5.330446714585222e-13,1.124823729108829e-14,2.4288825864682767e-12,1.5637015335404822e-18,1.3740237532420602e-17
9.999999999999997e-07,0.11224537172753857,0.0,0.0,0.0,0.0,0.32999938766273446,0.6699993854935332,6.010466242953985e-07,6.016089688562009e-07,4.677957359778164e-09,8.45671636782386e-10,1.480833560860978e-17,2.0879897572564906e-09,6.568181198004195e-09,6.9741800772714115e-09,1.9869646128996795e-11,3.808570451062173e-10,2.0980561940155086e-10,2.9718406565456093e-13,1.4710039888116792e-12,8.342910134323067e-21,5.431808141200542e-13,1.1328923339448716e-14,2.440937014425674e-12,1.588689692777994e-18,1.4027245466137262e-17
1.007791881213104e-06,0.11224537172753857,0.0,0.0,0.0,0.0,0.3299993827968438,0.6699993806425415,6.057716082329871e-07,6.062942137882195e-07,4.714745309335509e-09,8.505494049835704e-10,1.4924789923589107e-17,2.1077679681117066e-09,6.671285833410541e-09,7.101962495096485e-09,2.03396677574667e-11,3.84299053343229e-10,2.1163314062484957e-10,3.028598580394987e-13,1.5033336249924509e-12,8.526270106517816e-21,5.597364083039374e-13,1.1458924278022547e-14,2.4602841885315848e-12,1.6293698563397255e-18,1.4497374190325277e-17
1.0191748102174967e-06,0.11224537172618099,0.0,0.0,0.0,0.0,0.32999937568563986,0.6699993735541586,6.126754741439929e-07,6.131386367419449e-07,4.768498030635805e-09,8.576750888077944e-10,1.5094947167328493e-17,2.1366678505300015e-09,6.823361519497242e-09,7.290801887638404e-09,2.103964295738971e-11,3.893281679797641e-10,2.143028935811298e-10,3.1126499808731597e-13,1.5513340525483839e-12,8.798508155058398e-21,5.84577338156787e-13,1.1650009403922186e-14,2.4885566639926552e-12,1.690107451145653e-18,1.520591196951388e-17
1.0305577392218894e-06,0.11224537172486786,0.0,0.0,0.0,0.0,0.3299993685711488,0.6699993664637428,6.195808561003277e-07,6.199829256843391e-07,4.822262458622119e-09,8.648006496244756e-10,1.5265141471414566e-17,2.1655752805213293e-09,6.9771627819956794e-09,7.482213158930877e-09,2.1755566139219254e-11,3.9435820525229705e-10,2.1697262292375478e-10,3.1980530228705306e-13,1.6002532653742297e-12,9.075957163629816e-21,6.102058200629344e-13,1.184248448924467e-14,2.5168396789520398e-12,1.7524143422422255e-18,1.594068574094367e-17
1.0419406682262822e-06,0.11224537172359934,0.0,0.0,0.0,0.0,0.32999936145336994,0.6699993593712936,6.264877538637863e-07,6.268270806900045e-07,4.876038758395088e-09,8.71926087531665e-10,1.5435373354404713e-17,2.194490042908362e-09,7.132690022791693e-09,7.676196967680818e-09,2.2487619991611517e-11,3.9938914844701647e-10,2.1964232676109187e-10,3.284813267672896e-13,1.6500965119020377e-12,9.358646899134594e-21,6.366367881543658e-13,1.2036349843286173e-14,2.5451331900133417e-12,1.816314388276872e-18,1.6702368400180763e-17
1.053323597230675e-06,0.1122453717223753,0.0,0.0,0.0,0.0,0.32999935433230254,0.6699993522768104,6.333961674937317e-07,6.336711018355413e-07,4.929826776271159e-09,8.790514025920539e-10,1.5605642334028107e-17,2.2234119328774396e-09,7.289943654766391e-09,7.872753972809527e-09,2.3235992204579474e-11,4.0442098174484337e-10,2.223120033364812e-10,3.372936354258778e-13,1.700869112666884e-12,9.646607537364982e-21,6.638856570112363e-13,1.2231605977691159e-14,2.573437239027117e-12,1.8818321871445653e-18,1.749166058924217e-17
1.0647065262350676e-06,0.11224537172119585,0.0,0.0,0.0,0.0,0.3299993472079461,0.6699993451802927,6.403060967567964e-07,6.405149891931915e-07,4.983626637976619e-09,8.861765948964144e-10,1.577594880442575e-17,2.252340772873085e-09,7.448924067168086e-09,8.071884778440797e-09,2.400085994378239e-11,4.0945369145838985e-10,2.2498165117441288e-10,3.46242752613456e-13,1.7525760139024953e-12,9.939867131281577e-21,6.919670531431717e-13,1.2428253171706902e-14,2.6017517929883863e-12,1.9489912574357265e-18,1.8309233791848095e-17
1.0760894552394604e-06,0.11224537172006083,0.0,0.0,0.0,0.0,0.3299993400802997,0.6699993380817398,6.472175415847852e-07,6.473587428393143e-07,5.03743828311424e-09,8.933016645181906e-10,1.594629257667191e-17,2.2812763876020978e-09,7.609631671581792e-09,8.273590009749303e-09,2.478241059319285e-11,4.14487264134849e-10,2.2765126885127247e-10,3.5532922644694596e-13,1.8052223844176379e-12,1.0238454996160727e-20,7.208965078361054e-13,1.2626291996335109e-14,2.6300768687601476e-12,2.0178161065951245e-18,1.9155806557752015e-17
1.0874723842438531e-06,0.11224537171897038,0.0,0.0,0.0,0.0,0.3299993329493628,0.6699993309811516,6.541305018056337e-07,6.542023628505337e-07,5.091261737324681e-09,9.004266115409217e-10,1.611667373058568e-17,2.3102186156906814e-09,7.772066880996612e-09,8.47787027814107e-09,2.5580832345792586e-11,4.195216874275848e-10,2.3032085509779068e-10,3.6455359922751595e-13,1.858813336862111e-12,1.0542400128789875e-20,7.506896974824394e-13,1.282572276321598e-14,2.6584124599100216e-12,2.088331439368701e-18,2.003211117475617e-17
1.1102382422526386e-06,0.11224537171692273,0.0,0.0,0.0,0.0,0.329999318677615,0.6699993167738665,6.679609678068718e-07,6.678892022684167e-07,5.1989440144080845e-09,9.14676138096784e-10,1.6457548000804566e-17,2.3681223668025572e-09,8.102121732907476e-09,8.894158226532074e-09,2.7229027381335846e-11,4.2959304441401867e-10,2.356599292349311e-10,3.8341811485164037e-13,1.9688485245941657e-12,1.1166473003166467e-20,8.129292918595511e-13,1.322876186121456e-14,2.715115204888724e-12,2.234531488467945e-18,2.187686115517997e-17
1.133004100261424e-06,0.11224537171505279,0.0,0.0,0.0,0.0,0.32999930439269776,0.669999302558433,6.817974933380986e-07,6.815755080478193e-07,5.306673468922447e-09,9.289251751937619e-10,1.679857161367673e-17,2.4260509898071552e-09,8.439091862757541e-09,9.320753169603136e-09,2.89469239991436e-11,4.396676837265715e-10,2.409988659821931e-10,4.0284041220778407e-13,2.0827203257333203e-12,1.1812305520223122e-20,8.788104544603143e-13,1.3637373682708865e-14,2.771860029798947e-12,2.387788480750043e-18,2.384944179038265e-17
1.1557699582702095e-06,0.11224537171336037,0.0,0.0,0.0,0.0,0.32999929009460627,0.6699992883348471,6.956400768124006e-07,6.952612807871737e-07,5.414450085768708e-09,9.43173723456418e-10,1.713974452154808e-17,2.4840036074113166e-09,8.782980497136835e-09,9.757659466200859e-09,3.073599722587456e-11,4.4974553913171286e-10,2.4633765928330654e-10,4.2282448014794796e-13,2.2004663010399863e-12,1.2480110708649663e-20,9.484585465914912e-13,1.4051561479018261e-14,2.8286469394253375e-12,2.548301159894535e-18,2.5955955224751256e-17
1.178535816278995e-06,0.11224537171184523,0.0,0.0,0.0,0.0,0.3299992757833361,0.6699992741031048,7.094887164778682e-07,7.089465210842031e-07,5.522273851217462e-09,9.574217835078516e-10,1.7481066680957407e-17,2.5419794813182353e-09,9.133790859272052e-09,1.0204881320777483e-08,3.2597722809199224e-11,4.598265551862061e-10,2.516763043750731e-10,4.4337419577415575e-13,2.322122937147224e-12,1.3170095505142295e-20,1.0220000675367027e-12,1.4471328486550727e-14,2.8854759371659176e-12,2.716270480838925e-18,2.8202673652714986e-17
1.2013016742877805e-06,0.11224537171050722,0.0,0.0,0.0,0.0,0.32999926145888264,0.6699992598632016,7.233434104454344e-07,7.226312295365158e-07,5.630144750685275e-09,9.716693559701744e-10,1.782253804574004e-17,2.5999779883802975e-09,9.491526172222191e-09,1.0662422813072186e-08,3.4533578695384846e-11,4.699106852940356e-10,2.5701479750517944e-10,4.64493332740488e-13,2.4477257256525208e-12,1.3882461202977802e-20,1.0995627353149285e-12,1.4896677937707356e-14,2.9423470257902533e-12,2.8918996846487844e-18,3.059604592810899e-17
