Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813)
1.3727204048713377e-05,0.11224539231990815,0.0,0.0,0.0,0.0,0.32998928045059717,0.6699900792775152,9.179168369460858e-06,8.186907861572487e-06,7.146531821648532e-08,8.752772676666128e-09,2.2622748157603295e-16,3.728147114519776e-08,1.3411801210160358e-06,1.919846789235292e-06,6.062636144605834e-08,6.4177036185614265e-09,3.1752404925164987e-09,1.226585844523296e-10,8.812406284089477e-10,4.998022577158519e-18,5.406388062518818e-09,1.1766405823512868e-12,4.053432811283416e-11,1.7412578407914476e-14,1.828664594202682e-12,1.9469574793647284e-22,4.61376937553703e-19,3.368942385906931e-20,4.1903327154009244e-21,6.04051722379298e-20,1.1133932856571108e-17,7.383591793840505e-24,2.362688700003795e-25,2.4694978054774438e-30,5.236117562225814e-29,5.583579833339629e-28,6.911756429368328e-23,2.808386044098828e-29,6.890863566509556e-30,3.916861491756271e-22,4.7032465747795785e-25,2.7180401574553798e-11,2.084838733324001e-28,2.9780389410758925e-27,3.751316085325329e-18,5.7175718392603855e-25
1.4389020549264473e-05,0.11224539422996938,0.0,0.0,0.0,0.0,0.32998863103854875,0.6699895135825011,9.666375883287092e-06,8.578496511330316e-06,7.525855314408608e-08,9.161510081287651e-09,2.382351824644367e-16,3.925463651137425e-08,1.4791271351982087e-06,2.11783129995681e-06,7.035631164568603e-08,6.751446363390502e-09,3.3287153407688263e-09,1.3589217489654305e-10,9.775785649212915e-10,5.544410438036013e-18,6.294422137936264e-09,1.2936534890104078e-12,4.2860315421960995e-11,2.1008754009177204e-14,2.3043973693523374e-12,2.3850229460973888e-22,5.118408746176148e-19,4.4708229280565925e-20,5.5600682904362514e-21,7.998442682713645e-20,1.5404257361349957e-17,1.0215506359253601e-23,3.442399972618466e-25,3.580092019898818e-30,7.59177570578031e-29,8.09555653148068e-28,1.0471649406439789e-22,4.254726974908338e-29,1.0653436124481616e-29,5.126947468791838e-22,6.156279254011167e-25,3.0558158058032057e-11,2.728934553638376e-28,4.162552795225758e-27,5.203435388537624e-18,7.930838444483787e-25
1.5050837049815569e-05,0.11224539617981591,0.0,0.0,0.0,0.0,0.3299879688477482,0.6699889392247934,1.0156946742150168e-05,8.969881836654146e-06,7.90779673510372e-08,9.570085361357844e-09,2.503257557517782e-16,4.1240306343249424e-08,1.624291488234003e-06,2.326057744403576e-06,8.112156888614232e-08,7.086822098921038e-09,3.482151868450708e-09,1.4985942242596935e-10,1.0793230938459753e-09,6.1214621948890806e-18,7.277129872550903e-09,1.4166056872904199e-12,4.521875975139133e-11,2.5153318213181652e-14,2.8760806630247613e-12,2.8950673211338107e-22,5.651421503014463e-19,5.863271669370205e-20,7.29061624018392e-21,1.0467970243137645e-19,2.1023778056773043e-17,1.3942156184554806e-23,4.936653844170166e-25,5.1090648258513836e-30,1.083522950043867e-28,1.1554241899743376e-27,1.5587089484353766e-22,6.333024789838948e-29,1.6207637273531977e-29,6.627126735335555e-22,7.957646421729141e-25,3.4165569925223614e-11,3.527439134008299e-28,5.7361291533682126e-27,7.118690826086995e-18,1.0850005347843193e-24
1.5712653550366665e-05,0.11224539816277003,0.0,0.0,0.0,0.0,0.3299872938107429,0.669988356131474,1.0650770047974331e-05,9.36107332288527e-06,8.29226971887343e-08,9.978507843897323e-09,2.624964675376315e-16,4.3238208514060405e-08,1.7767274372902705e-06,2.544590225921114e-06,9.298196994745598e-08,7.423778578851948e-09,3.6355542668157866e-09,1.6456723929334913e-10,1.186525534690871e-09,6.729468910171084e-18,8.3597042666449e-09,1.5455351654767485e-12,4.760933855930764e-11,2.990323475375789e-14,3.558026227675094e-12,3.484982454770659e-22,6.213084559016561e-19,7.606318995799936e-20,9.456422246168928e-21,1.3553809978115594e-19,2.833669044366987e-17,1.879179863662981e-23,6.977347925322347e-25,7.186543611692421e-30,1.5242753091497783e-28,1.6254243293281145e-27,2.282858983999621e-22,9.275043274929216e-29,2.4290479456667444e-29,8.468869564868969e-22,1.016915184196573e-24,3.8006462751139566e-11,4.507748699701699e-28,7.802288156999849e-27,9.616397756026048e-18,1.4656931271734939e-24
1.637447005091776e-05,0.11224540017207053,0.0,0.0,0.0,0.0,0.32998660586177286,0.6699877642314014,1.1147733177216294e-05,9.75208015806786e-06,8.679186557461925e-08,1.0386786526184257e-08,2.74744541396037e-16,4.5248064439182285e-08,1.9364876433098897e-06,2.7734914287808454e-06,1.059981478676061e-07,7.762262621701806e-09,3.788926617742381e-09,1.8002239964594522e-10,1.299236192656434e-09,7.368715893614506e-18,9.547386899871819e-09,1.6804773171256649e-12,5.0031714105230765e-11,3.531884830542339e-14,4.3660016468443665e-12,4.163136763240428e-22,6.803669965691086e-19,9.769284953540651e-20,1.2143446583300804e-20,1.7376723292300482e-19,3.775606508616468e-17,2.5038366421874677e-23,9.730491885444617e-25,9.975401987263112e-30,2.1160189876224885e-28,2.256435384855246e-27,3.2939727521551e-22,1.3382848041084033e-28,3.58974387285465e-29,1.0709876321165387e-21,1.2860080154770256e-24,4.2084513496723754e-11,5.700575583431266e-28,1.0486248857241343e-26,1.2839996758164665e-17,1.9570246496779e-24
1.7036286551468857e-05,0.11224540220087713,0.0,0.0,0.0,0.0,0.3299859049368067,0.6699871634552416,1.1647721865178627e-05,1.0142911230549552e-05,9.06845826488447e-08,1.0794930073608661e-08,2.8706716045418284e-16,4.726958928662734e-08,2.1036231425441263e-06,3.0128225853871435e-06,1.202314858773607e-07,8.102220151445869e-09,3.942272892476352e-09,1.9623153609901425e-10,1.4175043338783757e-09,8.039482561817903e-18,1.084546694813859e-08,1.8214649019130876e-12,5.248553366267492e-11,4.146393150074595e-14,5.317314861037095e-12,4.938382464273356e-22,7.423444787951938e-19,1.2431771865072619e-19,1.5450399609236403e-20,2.207522344257244e-19,4.9774181112690826e-17,3.300832037603288e-23,1.3403174806870874e-24,1.367773215020869e-29,2.9016714546152794e-28,3.0942227757685774e-27,4.687968525055101e-22,1.9046087179754225e-28,5.23583523079492e-29,1.3414508199321114e-21,1.6107714094631265e-24,4.640324779483203e-11,7.140177497078254e-28,1.3938358609231793e-26,1.6960713991694662e-17,2.585093199934221e-24
1.7698103052019953e-05,0.11224540424227598,0.0,0.0,0.0,0.0,0.3299851909735774,0.6699865537355016,1.215062029340184e-05,1.0533575126811315e-05,9.459994645490937e-08,1.1202946817795516e-08,2.994614695469636e-16,4.930249219856184e-08,2.278183319281683e-06,3.2626434445968312e-06,1.3574406986944646e-07,8.443596239806965e-09,4.09559695046104e-09,2.1320113631032935e-10,1.5413781604820473e-09,8.742042296764967e-18,1.2259280175042388e-08,1.9685280093405755e-12,5.497042975326186e-11,4.840572600161831e-14,6.4308997852343405e-12,5.8200624085876775e-22,8.07267097787667e-19,1.5684716558398305e-19,1.9490053671638223e-20,2.7807378086147655e-19,6.497393076228929e-17,4.3088212531299497e-23,1.825160511110451e-24,1.854227628856487e-29,3.934063653378661e-28,4.195123241232247e-27,6.587401591702388e-22,2.676261190652742e-28,7.543153944776757e-29,1.6654224648366793e-21,1.9997859731876025e-24,5.0966036669607235e-11,8.864590359839444e-28,1.8337899152053376e-26,2.2181605473446688e-17,3.3808483766909125e-24
1.835991955257105e-05,0.11224540628928464,0.0,0.0,0.0,0.0,0.3299844639116157,0.669985935006559,1.2656311179996364e-05,1.0924080129532013e-05,9.853704364318456e-08,1.1610844755001635e-08,3.119245774440032e-16,5.1346476522212026e-08,2.4602158798230203e-06,3.523012241207242e-06,1.5259863947888349e-07,8.786335150076169e-09,4.248902538253314e-09,2.3093753928357415e-10,1.6709047828202434e-09,9.476662288369135e-18,1.379420790141408e-08,2.121694025409872e-12,5.748602040209451e-11,5.621497737426846e-14,7.727402867485594e-12,6.818016479954625e-22,8.751605233592655e-19,1.9631502277447179e-19,2.4390632027861744e-20,3.475271420896652e-19,8.404135747507881e-17,5.573300090764168e-23,2.459033601767873e-24,2.4872914215944783e-29,5.277745205687374e-28,5.62796983591704e-27,9.147482118645804e-22,3.716292112097425e-28,1.0741960326742334e-28,2.050802660404457e-21,2.4625378690681415e-24,5.577609279998447e-11,1.0915864218967223e-27,2.389729260962801e-26,2.8742007893026935e-17,4.380769676364006e-24
1.9021736053122145e-05,0.11224540833485795,0.0,0.0,0.0,0.0,0.32998372369228185,0.6699853072046914,1.316467587276224e-05,1.1314434215892587e-05,1.0249495019614465e-07,1.2018631544791182e-08,3.2445355914538007e-16,5.340124004960329e-08,2.649766827747017e-06,3.7939856666603286e-06,1.7085853785424352e-07,9.13038038235096e-09,4.4021932885274846e-09,2.494469317107547e-10,1.8061301918609122e-09,1.0243603377868401e-17,1.5455675950361886e-08,2.2809876023698977e-12,6.003190941411132e-11,6.496596355082198e-14,9.229270433987597e-12,7.942587554288152e-22,9.460498858812397e-19,2.438913008640013e-19,3.0297275111670903e-20,4.3114225381423554e-19,1.0777939041102582e-16,7.147515773076351e-23,3.2802795366277543e-24,3.3038309536708547e-29,7.011036284942043e-28,7.476279962857908e-27,1.2563165426387201e-21,5.103896199190231e-28,1.5131085912561598e-28,2.506290465222274e-21,3.009472628758452e-24,6.083646643021866e-11,1.3340301794953753e-27,3.086673063324905e-26,3.692241869066413e-17,5.627610318550738e-24
1.968355255367324e-05,0.112245410371893,0.0,0.0,0.0,0.0,0.3299829702587977,0.6699846702681026,1.3675594444932277e-05,1.1704645056124396e-05,1.064727321740245e-07,1.242631450899388e-08,3.3704545824201633e-16,5.5466475266828e-08,2.846880440514767e-06,4.075618841007281e-06,1.9058766020498472e-07,9.475674720154913e-09,4.555472719171009e-09,2.68735344614941e-10,1.9470992342225276e-09,1.1043119916236572e-17,1.724915356578696e-08,2.446430631637624e-12,6.260768667108839e-11,7.473651667899263e-14,1.0960836659518364e-11,9.204627012960615e-22,1.0199597636091078e-18,3.0089449348541987e-19,3.7373584239410697e-20,5.312048092972682e-19,1.3712283798571419e-16,9.093461258322726e-23,4.3353244793070924e-24,4.348282213511999e-29,9.228349140222082e-28,9.840730950965674e-27,1.707745805507425e-21,6.937786891455907e-28,2.109508757466564e-28,3.0414290979416872e-21,3.652049421737782e-24,6.61500411119261e-11,1.6188699042488823e-27,3.95392495871085e-26,4.704982798561009e-17,7.171209943409766e-24
2.0345369054224337e-05,0.11224541239323543,0.0,0.0,0.0,0.0,0.32998220355627417,0.6699840241369505,1.4188945793368347e-05,1.209472001230564e-05,1.1046944647957479e-07,1.283390063094948e-08,3.4969728933651856e-16,5.7541869612530573e-08,3.0515992474526367e-06,4.3679652861806205e-06,2.1185040121532454e-07,9.822160278371244e-09,4.708744232473609e-09,2.888086501925845e-10,2.0938555888769187e-09,1.1875459632051587e-17,1.9180152306243325e-08,2.6180422199881e-12,6.521292844891e-11,8.560803816847442e-14,1.2948411995858761e-11,1.0615499795712959e-21,1.0969141708670964e-18,3.6880446612078448e-19,4.580324257278178e-20,6.502783621923919e-19,1.7315470242521178e-16,1.1482957160623146e-22,5.680029911659495e-24,5.673880012893818e-29,1.204280339480235e-27,1.2841948901511733e-26,2.299109596217787e-21,9.340127586053774e-28,2.912492063339669e-28,3.666651380201025e-21,4.402795621529974e-24,7.171952944978264e-11,1.951658703076187e-27,5.025627424005475e-26,5.950352469302889e-17,9.069379585727155e-24
2.1007185554775433e-05,0.11224541439168477,0.0,0.0,0.0,0.0,0.32998142353174037,0.6699833687533693,1.4704607739034641e-05,1.2484666137409376e-05,1.144841416405454e-07,1.3241396555041212e-08,3.6240604052013956e-16,5.962710574440735e-08,3.263964009154351e-06,4.671076900620129e-06,2.347116014188781e-07,1.0169778552377306e-08,4.8620111144107214e-09,3.0967255867801267e-10,2.2464417438018402e-09,1.2740863499078828e-17,2.1254224916867976e-08,2.7958386690977226e-12,6.784719775467148e-11,9.766550676812538e-14,1.5220371886481586e-11,1.2187088975933538e-21,1.1769365461913293e-18,4.4927591961631315e-19,5.579171286053234e-20,7.912274281333419e-19,2.1712387670704477e-16,1.4398825344838144e-22,7.381214203334894e-24,7.344036934660151e-29,1.5589160292789855e-27,1.6623637647734795e-26,3.067376481206816e-21,1.2461089244703039e-27,3.984270264422246e-28,4.393325304018198e-21,5.2753615213786994e-24,7.754746893731452e-11,2.3384474486288028e-27,6.341365198341067e-26,7.47213988906481e-17,1.1388862288320147e-23
2.166900205532653e-05,0.11224541636000049,0.0,0.0,0.0,0.0,0.32998063013416856,0.6699827040614933,1.5222457129563038e-05,1.2874490174606138e-05,1.1851585860845517e-07,1.364880858652072e-08,3.751686759012933e-16,6.17218618131641e-08,3.4840136983394658e-06,4.985003935294028e-06,2.5923649263112977e-07,1.0518470468286322e-08,5.015276534023169e-09,3.3133261524611606e-10,2.4048989727238627e-09,1.363956560436665e-17,2.3476964180084794e-08,2.9798334585154312e-12,7.051004468311173e-11,1.1099747953939129e-13,1.7807245592725933e-11,1.3931799848198316e-21,1.2600497405046496e-18,5.4415241616001085e-19,6.756801118501079e-20,9.572415683416408e-19,2.7046428446608176e-16,1.7936158213507892e-22,9.518357902007752e-24,9.433884306851375e-29,2.00271020668809e-27,2.1356075737377786e-26,4.057704652604109e-21,1.648410917594222e-27,5.403120867747013e-28,5.233799611277355e-21,6.284575064440348e-24,8.363621791601725e-11,2.785809040010645e-27,7.946819905688852e-26,9.320676215629328e-17,1.420637266558617e-23
2.2330818555877625e-05,0.1122454182909082,0.0,0.0,0.0,0.0,0.3299798233144987,0.6699820300074767,1.5742369943717742e-05,1.3264198556823664e-05,1.2256363157214727e-07,1.4056142691626065e-08,3.8798213818087315e-16,6.382581174389061e-08,3.7117854822030823e-06,5.3097949711527065e-06,2.8549064253974226e-07,1.0868176434218483e-08,5.168543542894745e-09,3.537941970710404e-10,2.5692673130723196e-09,1.4571793023210565e-17,2.5854001744739748e-08,3.170037232130702e-12,7.320100679182256e-11,1.2569608560968411e-13,2.0741804953823152e-11,1.5862563522086267e-21,1.3462760059093981e-18,6.554809528207218e-19,8.138655563617912e-20,1.1518604342111936e-18,3.348155223325127e-16,2.2203687629497567e-22,1.2185507288113927e-23,1.2031987941562304e-28,2.5544883590839277e-27,2.7240010404298535e-26,5.324929099141357e-21,2.1631931778576914e-27,7.2668813718600555e-28,6.201449268094315e-21,7.446496447746428e-24,8.998795169687564e-11,3.300862607544693e-27,9.894477950579299e-26,1.1553570713407113e-16,1.760971865738089e-23
2.299263505642872e-05,0.11224542017710532,0.0,0.0,0.0,0.0,0.32997900302566074,0.6699813465395132,1.6264221397561168e-05,1.3653797406565787e-05,1.266264887845879e-07,1.4463404497994057e-08,4.008433512694944e-16,6.593862552440328e-08,3.947314706288847e-06,5.645496898050986e-06,3.135398985558293e-07,1.1218836392504822e-08,5.321815074728662e-09,3.7706251057272104e-10,2.739585545439777e-09,1.5537765702661724e-17,2.8391006934276095e-08,3.366457788199209e-12,7.591960949463688e-11,1.4185701260832545e-13,2.4059152900293534e-11,1.7992840014867784e-21,1.4356369852524525e-18,7.855270650718364e-19,9.752908853231465e-20,1.3789997475528205e-18,4.12045062714462e-16,2.7325257321527e-22,1.5493391157743358e-23,1.5242251830272269e-28,3.236338444729675e-27,3.4510978526467187e-26,6.935262706073846e-21,2.817351821860426e-27,9.697067849459842e-28,7.310720703646465e-21,8.77847244333831e-24,9.660465889879709e-11,3.891297592170514e-27,1.2244393662929149e-25,1.4236502699376278e-16,2.1699008622993553e-23
2.4316268057530914e-05,0.11224542378605559,0.0,0.0,0.0,0.0,0.3299773218622695,0.6699799511648153,1.731323792603647e-05,1.443268944794937e-05,1.3479354435785307e-07,1.527773203734061e-08,4.2669664761299483e-16,7.018950668532311e-08,4.44177766731622e-06,6.3498124170213e-06,3.75288174421003e-07,1.1922776047427272e-08,5.628382851125596e-09,4.2603928927302286e-10,3.0982204103545843e-09,1.7571790343448655e-17,3.396777852200636e-08,3.777966179211792e-12,8.143778012019078e-11,1.78966237635835e-13,3.1994808272712376e-11,2.290843101471918e-21,1.6238465529321621e-18,1.1120209578346729e-18,1.3806173728105612e-19,1.9485450838110224e-18,6.138971952778072e-16,4.071132466010512e-22,2.457222622505545e-23,2.4004626363829395e-28,5.097698698437347e-27,5.43597566574924e-26,1.1519555233931383e-20,4.679591528467466e-27,1.6892163952848625e-27,1.0017540716346137e-20,1.2028730967824058e-23,1.1063999505322902e-10,5.332064190287392e-27,1.843411326660954e-25,2.1260859839053536e-16,3.240545442065508e-23
2.5639901058633106e-05,0.11224542712810741,0.0,0.0,0.0,0.0,0.3299755863079761,0.6699785175643426,1.8368497312043665e-05,1.5211209080276095e-05,1.4300916473995506e-07,1.609182948828548e-08,4.527036820415293e-16,7.447179778321202e-08,4.967648401107067e-06,7.098291086394606e-06,4.450115238477358e-07,1.2629801688796784e-08,5.9350009656057435e-09,4.783010912368805e-10,3.4810879537734096e-09,1.9743252445073336e-17,4.025334053438984e-08,4.2143639543562914e-12,8.70605330272846e-11,2.231608451686219e-13,4.194498546655326e-11,2.8796916389193562e-21,1.824839034378357e-18,1.546734361627427e-18,1.9204387843648365e-19,2.705767786476803e-18,8.964680212044312e-16,5.945035075932823e-22,3.8069738954318324e-23,3.6944550085248504e-28,7.846955772246724e-27,8.36767003144654e-26,1.8648805391214425e-20,7.575618221942275e-27,2.8639280465710736e-27,1.3492951874760916e-20,1.620188744236494e-23,1.2575427981704698e-10,7.181930929967092e-27,2.718047562082481e-25,3.1114489746369605e-16,4.7424266109479676e-23
2.6963534059735298e-05,0.11224543014446511,0.0,0.0,0.0,0.0,0.3299737960597417,0.6699770453985842,1.9428984951017293e-05,1.5989394149951642e-05,1.5126544889465685e-07,1.6905729792057275e-08,4.788394436233625e-16,7.878274768071172e-08,5.5251428105234205e-06,7.89124534830157e-06,5.232409489655447e-07,1.3339421577558913e-08,6.2416886239987386e-09,5.338831696846957e-10,3.8884512927101935e-09,2.2053644295495325e-17,4.729427807737117e-08,4.6756108785675765e-12,9.278367833968994e-11,2.753313486309455e-13,5.4283313572316506e-11,3.5785213691977295e-21,2.0387646825139616e-18,2.1173117687369086e-18,2.6292531000060023e-19,3.698383336619951e-18,1.2855498294686067e-15,8.525278319061008e-22,5.77442519262387e-23,5.56890794882238e-28,1.1830134379580405e-26,1.2615167434269388e-25,2.949640905133272e-20,1.1982064507201268e-26,4.7369727090913234e-27,1.7895598192378743e-20,2.1488436069669845e-23,1.419563926342048e-10,9.525339700427169e-27,3.9327752930318295e-25,4.470790192501293e-16,6.814324478311905e-23
2.828716706083749e-05,0.11224543277649576,0.0,0.0,0.0,0.0,0.32997195084790054,0.6699755343618573,2.049368461205122e-05,1.6767277608693846e-05,1.5955448318022837e-07,1.7719460612394877e-08,5.050788815209068e-16,8.311957170769675e-08,6.114446649388486e-06,8.728959095282586e-06,6.105063866524299e-07,1.4051141753997637e-08,6.54846313993705e-09,5.92817827940705e-10,4.3205517977082065e-09,2.450433484592846e-17,5.5137658612062796e-08,5.161621493216008e-12,9.860287522585613e-11,3.3642134421659945e-13,6.942895798432098e-11,4.4008822100153275e-21,2.2657631695123067e-18,2.856503712573585e-18,3.5480084861642414e-19,4.9829064781472924e-18,1.813297558521223e-15,1.2025101660326188e-21,8.591333083851811e-23,8.237224658889748e-28,1.7501150227817732e-26,1.8662504865339837e-25,4.5678350368135725e-20,1.8555337474151027e-26,7.660423163600689e-27,2.340540616850525e-20,2.8104426302713743e-23,1.5925197638479532e-10,1.2458060478662325e-26,5.59351413714443e-25,6.317771576791188e-16,9.629483038463441e-23
2.9610800061939682e-05,0.11224543496590757,0.0,0.0,0.0,0.0,0.32997005043642774,0.6699739841824661,2.156158202671724e-05,1.7544887570799013e-05,1.6786836929697967e-07,1.853304441903073e-08,5.31396993458985e-16,8.74794619212969e-08,6.735715398649418e-06,9.611687379754009e-06,7.073348468496969e-07,1.476446782430122e-08,6.855339945767898e-09,6.551343668202621e-10,4.777608694450519e-09,2.7096567451344616e-17,6.383098993715598e-08,5.6722656691257906e-12,1.045136480403291e-10,4.0742531871646494e-13,8.784920204930193e-11,5.361179702034421e-21,2.5059633840196383e-18,3.802750500675542e-18,4.724870943262319e-19,6.625667212239299e-18,2.519370447702865e-15,1.670751027886606e-21,1.2558706752771658e-22,1.1975429533068361e-27,2.5447204035198324e-26,2.713584895476301e-25,6.938729034309377e-20,2.818608263068552e-26,1.2134116336430882e-26,3.0224840343396947e-20,3.6292970467683117e-23,1.7764339777434635e-10,1.6087859627259995e-26,7.83161346902382e-25,8.7927426320523515e-16,1.3401823756551723e-22
