Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075),C2H3O(404),S(413),CHO2(133),S(137)
0.001972002159234511,0.11179303725073221,0.0,0.0,0.0,0.0,0.2933989855327297,0.6375431701380299,0.0002651943702281429,0.0008695675024393433,1.972710040671088e-06,9.691674486390502e-07,6.260987006683428e-15,5.083742012407561e-06,0.005345927733579062,0.0381774058202954,0.007793350833014294,3.298981654680676e-07,6.895480791048087e-07,1.2731486137071094e-06,8.986028322726095e-06,5.0964944763065025e-14,0.009775011414252098,3.3419521648807123e-09,1.1996732006932707e-08,1.6282548410326283e-07,0.00250742936490682,4.783374497866329e-14,5.221758820611646e-14,1.2984321280570936e-09,5.414862646702314e-10,6.411171824217262e-09,0.00016045488889357307,1.0640774565357443e-10,1.006646324985697e-10,3.795440488601381e-15,8.006661394987666e-14,8.537973525835749e-13,1.3149781597139772e-06,4.54647584734337e-13,3.69620945766981e-11,1.3967206569669734e-11,1.5524495297353294e-14,2.0741907862716956e-07,7.434531213415767e-18,3.756499183728435e-14,5.175242578367352e-05,7.88825523269434e-12,2.670171482730201e-10,5.061126581873245e-10,2.849036206695187e-16,3.7685677130721306e-12,2.278759796673574e-13,1.7485960154156238e-05,4.3370503534542234e-05,3.6164288472646024e-15,4.234167777051803e-09,7.943712388925463e-10,4.0737210750344925e-13,1.2541005788685915e-14
0.001979451085930691,0.11179081565235936,0.0,0.0,0.0,0.0,0.29312710561875943,0.637265701968808,0.00026566699496146225,0.0008733941281971579,1.9754049280118418e-06,9.739197487391914e-07,6.269797764580208e-15,5.110888235970115e-06,0.005363784861118779,0.03850947494416314,0.007832374139151718,3.310327768150751e-07,6.939164641388826e-07,1.2814523342674312e-06,9.040885782969549e-06,5.127607311070459e-14,0.00987304085586866,3.362692128513247e-09,1.2066896497537071e-08,1.6461041720576245e-07,0.002540160728871447,4.857239877512706e-14,5.295909558124965e-14,1.3178359334236188e-09,5.514985216250469e-10,6.530577239129681e-09,0.00016374816760827222,1.0859172625624116e-10,1.02925277205904e-10,3.890462898769654e-15,8.20692674006423e-14,8.751528231115771e-13,1.3453239470618345e-06,4.649463050395315e-13,3.77769258028956e-11,1.4279163485931845e-11,1.5871593935111075e-14,2.100334393377482e-07,7.60058184283971e-18,3.839590179169736e-14,5.2814880781718345e-05,8.050197720599048e-12,2.722481736787564e-10,5.175772554813918e-10,2.913573325627925e-16,3.8536940861392235e-12,2.3117869456395484e-13,1.780314156518861e-05,4.4105354532794675e-05,3.684331605315957e-15,4.318608422065607e-09,8.09997798875628e-10,4.134830195225283e-13,1.2689602728427549e-14
0.001986900012626871,0.11178860130843533,0.0,0.0,0.0,0.0,0.29285418202647295,0.6369867316382508,0.0002661377918855409,0.0008772254562414967,1.978078482433885e-06,9.786843165647007e-07,6.278545437522103e-15,5.13811065017125e-06,0.005381570292074267,0.03884336663540371,0.007871285223407179,3.3216913002121305e-07,6.982980162461085e-07,1.2897800617316947e-06,9.095841859541244e-06,5.1587760769859635e-14,0.00997168435995331,3.3834799218178676e-09,1.2137212517399605e-08,1.664074957942677e-07,0.002573159573699083,4.9319971229749375e-14,5.370897718042006e-14,1.3374340001312866e-09,5.61653515057566e-10,6.6517558494880196e-09,0.0001670949042720542,1.1081115819309302e-10,1.0522680381630668e-10,3.987471540429288e-15,8.411374027098083e-14,8.969542386840853e-13,1.376243535719557e-06,4.75433374539058e-13,3.860747219410776e-11,1.459732444865064e-11,1.622561207851269e-14,2.1267959132248696e-07,7.769934818515366e-18,3.924274734151484e-14,5.389549072513195e-05,8.214907438316354e-12,2.7756825862075135e-10,5.292515261095506e-10,2.9792907488115624e-16,3.940376910570014e-12,2.3451733840110253e-13,1.812494478164061e-05,4.4850547525305184e-05,3.753294965156603e-15,4.404498339901603e-09,8.258857812883046e-10,4.1966528017891725e-13,1.2839355755459384e-14
0.001994348939323051,0.11178639435674871,0.0,0.0,0.0,0.0,0.29258021527870576,0.6367062558751763,0.00026660675951172013,0.0008810613999998016,1.9807306745290462e-06,9.834611161750474e-07,6.287230013827519e-15,5.165409247821328e-06,0.005399283751502842,0.03917908473468391,0.007910081874627923,3.333072296678376e-07,7.02692651032107e-07,1.2981317685119534e-06,9.150895399084471e-06,5.19000011991935e-14,0.01007094342323086,3.404314890153878e-09,1.2207677936155587e-08,1.682167321765646e-07,0.002606426095035917,5.007653888574465e-14,5.446730688948553e-14,1.3572268586384152e-09,5.719525113228103e-10,6.774726341641375e-09,0.00017049570287206724,1.130664420060652e-10,1.0756974480564709e-10,4.086498569107723e-15,8.620070886818371e-14,9.192088111631525e-13,1.407744983960038e-06,4.861112452919705e-13,3.945397946001878e-11,1.4921801551922413e-11,1.658667604089654e-14,2.1535782239439308e-07,7.94264980693417e-18,4.0105802992789354e-14,5.499450917280355e-05,8.382423034033685e-12,2.8297876410529484e-10,5.411381998150818e-10,3.0462038426617944e-16,4.028636451314616e-12,2.3789215085796597e-13,1.8451416410863e-05,4.560618786285561e-05,3.823330996640086e-15,4.491857504280891e-09,8.420385520701865e-10,4.2591952805045383e-13,1.299026791967597e-14
0.002001797866019231,0.11178419493458981,0.0,0.0,0.0,0.0,0.29230520592399606,0.6364242714324155,0.0002670738962539518,0.0008849018710054389,1.9833614696645734e-06,9.882501043576181e-07,6.2958514280387976e-15,5.192784016001752e-06,0.005416924965793287,0.03951663304747162,0.007948761889328996,3.344470800272795e-07,7.071002672305076e-07,1.3065073921906002e-06,9.20604528476795e-06,5.221278806452779e-14,0.010170819536978848,3.4251965018728546e-09,1.2278290979025879e-08,1.7003813058204562e-07,0.002639960462838034,5.084217967928002e-14,5.523415163945129e-14,1.377215082353571e-09,5.82396821095281e-10,6.899507590049121e-09,0.00017395116992920758,1.153579799173802e-10,1.0995463961381439e-10,4.1875764660472254e-15,8.833085639653864e-14,9.419238259575592e-13,1.4398364084432713e-06,4.969823824350152e-13,4.031669658824762e-11,1.525269488670452e-11,1.695489761159228e-14,2.1806842014900922e-07,8.118780085676019e-18,4.098532366044547e-14,5.611219252010078e-05,8.552783588283945e-12,2.8848105338318943e-10,5.532400208302008e-10,3.114328055156185e-16,4.118493080784452e-12,2.4130337070294613e-13,1.8782603173315833e-05,4.6372381223216687e-05,3.894451977380729e-15,4.580705964383063e-09,8.58459527394044e-10,4.322463419310975e-13,1.3142342896158632e-14
0.0020092467927154112,0.11178200317883193,0.0,0.0,0.0,0.0,0.2920291545370875,0.6361407750876802,0.0002675392004818164,0.0008887467788870812,1.9859708341553107e-06,9.930512321249714e-07,6.30440962735456e-15,5.220234921721384e-06,0.005434493662601503,0.03985601534289317,0.007987323072016708,3.3558868503651283e-07,7.115207542761719e-07,1.3149068460869263e-06,9.261290391794458e-06,5.2526114986504625e-14,0.01027131418684677,3.4461241908146277e-09,1.2349049748681666e-08,1.7187169320803226e-07,0.002673762820981373,5.1616972709081434e-14,5.600957379056963e-14,1.3973992094979226e-09,5.929877579415287e-10,7.026118391038139e-09,0.0001774619144092045,1.1768617577058334e-10,1.1238202968061237e-10,4.290738039080497e-15,9.050487291555982e-14,9.651066415773944e-13,1.4725259832023742e-06,5.080492630230467e-13,4.11958749619833e-11,1.55901090748984e-11,1.7330393940714196e-14,2.2081167153960343e-07,8.29838134404223e-18,4.188157328495816e-14,5.7248800028095934e-05,8.726028618398843e-12,2.9407648727782673e-10,5.655597466981268e-10,3.1836789092033145e-16,4.209967270233931e-12,2.4475123704338666e-13,1.9118551889996115e-05,4.714923358955661e-05,3.96667018728879e-15,4.671063864824583e-09,8.751521428188322e-10,4.3864626146446546e-13,1.3295584172513382e-14
0.0020166957194115913,0.11177981922591235,0.0,0.0,0.0,0.0,0.2917520617192921,0.6358557636442547,0.0002680026704842283,0.0008925960312949649,1.98855873569581e-06,9.978644539820448e-07,6.312904576941425e-15,5.247761931047158e-06,0.005451989570841682,0.04019723535291585,0.008025763235431742,3.367320482177107e-07,7.159540108796313e-07,1.3233300741274265e-06,9.316629535192632e-06,5.2839975244483276e-14,0.010372428852685798,3.467097323060157e-09,1.24199521569385e-08,1.7371742552099363e-07,0.0027078332869960612,5.240099614750178e-14,5.6793643096254735e-14,1.417779739755029e-09,6.037266072161206e-10,7.154577650637111e-09,0.00018102854766040343,1.2005143498928312e-10,1.1485245849705374e-10,4.396016389315322e-15,9.272345462926115e-14,9.887646820551547e-13,1.505821939047993e-06,5.193143750877181e-13,4.209176800330159e-11,1.5934154623990417e-11,1.7713289176578646e-14,2.2358786274733718e-07,8.481512404091194e-18,4.279482719341618e-14,5.84045938421168e-05,8.90219808133642e-12,2.997664692064902e-10,5.781001471914696e-10,3.254271996554098e-16,4.303079581738541e-12,2.482359879479178e-13,1.9459309472776837e-05,4.7936851237136975e-05,4.0399979041735804e-15,4.762951615423248e-09,8.921198429640007e-10,4.4511988994406326e-13,1.3449994961357787e-14
0.0020241446461077713,0.11177764321175153,0.0,0.0,0.0,0.0,0.2914739280988549,0.6355692339312907,0.00026846430441484744,0.0008964495339169724,1.99112514030629e-06,1.002689724793096e-06,6.321336229083247e-15,5.275365010061752e-06,0.005469412420570973,0.04054029677188568,0.00806408020059122,3.378771727059629e-07,7.203999364919682e-07,1.3317770329133707e-06,9.372061513555908e-06,5.3154362024609825e-14,0.010474165008480514,3.4881152733923276e-09,1.2490996147609103e-08,1.755753328991679e-07,0.0027421719519677683,5.319432841371678e-14,5.758643241722446e-14,1.4383571675184232e-09,6.146146588073015e-10,7.2849044834058385e-09,0.00018465168338269874,1.2245416455654865e-10,1.1736647356976366e-10,4.503444917116753e-15,9.498730404131107e-14,1.012905438600258e-12,1.5397325632670819e-06,5.30780217891096e-13,4.3004631653793376e-11,1.628494047776771e-11,1.8103705504411643e-14,2.263972794989384e-07,8.668231255592166e-18,4.37253592091016e-14,5.957983900279964e-05,9.081332375366375e-12,3.0555243541715425e-10,5.908640045551911e-10,3.326122979169479e-16,4.397850669940581e-12,2.5175786025221596e-13,1.9804922927021027e-05,4.873534073002317e-05,4.114447487309114e-15,4.856389837818881e-09,9.093660977252397e-10,4.5166785737670194e-13,1.360557856700452e-14
0.0020315935728039513,0.11177547527184065,0.0,0.0,0.0,0.0,0.2911947543313083,0.6352811828045097,0.0002689241003981567,0.0009003071904990407,1.9936700127596235e-06,1.0075269893510779e-06,6.329704523211463e-15,5.303044105801997e-06,0.005486761942969396,0.04088520325552989,0.00810227179711248,3.3902406132313236e-07,7.248584127041952e-07,1.340247629665223e-06,9.427585149952104e-06,5.3469268651839336e-14,0.01057652412215296,3.50917744986078e-09,1.2562179734643545e-08,1.7744541399095078e-07,0.0027767788801954267,5.399704957055173e-14,5.838800447121016e-14,1.4591319803836261e-09,6.256532262237275e-10,7.417117909504938e-09,0.00018833193754227065,1.2489477295836526e-10,1.199246260077481e-10,4.613057354425885e-15,9.72971306420373e-14,1.0375364769249747e-12,1.5742661986160986e-06,5.424493020329799e-13,4.393472468539524e-11,1.664257361472561e-11,1.850176265493058e-14,2.2924020663624434e-07,8.858594842271084e-18,4.467344098097164e-14,6.0774803471173435e-05,9.263472343893477e-12,3.114358044297439e-10,6.038541136641162e-10,3.399247590107097e-16,4.4943012832206375e-12,2.5531709094582203e-13,2.015543933742761e-05,4.95448088981562e-05,4.190031368766951e-15,4.951399177575e-09,9.268944107543461e-10,4.582907067047441e-13,1.376233842879481e-14
0.0020390424995001314,0.11177331554110004,0.0,0.0,0.0,0.0,0.2909145410998522,0.6349916071469248,0.0002693820565092622,0.0009041689028018856,1.99619331932581e-06,1.0123761910820614e-06,6.338009417552441e-15,5.330799153591007e-06,0.005504037870329647,0.04123195842007626,0.008140335863473427,3.401727164775953e-07,7.293293214724092e-07,1.3487417720689532e-06,9.483199217187072e-06,5.3784688166061715e-14,0.010679507655404572,3.530283201154313e-09,1.2633500750097058e-08,1.7932766711370656e-07,0.0028116541089112973,5.480923894406408e-14,5.919842329101578e-14,1.4801046261962212e-09,6.368435958857924e-10,7.551236872671662e-09,0.00019206992830156263,1.2737367013719923e-10,1.2252746873658552e-10,4.724887733733726e-15,9.965365022208215e-14,1.0626654299255293e-12,1.6094312424174664e-06,5.543241482140639e-13,4.4882307976560066e-11,1.7007167069220882e-11,1.890758755984187e-14,2.3211692841289057e-07,9.052663331245548e-18,4.5639355842487276e-14,6.198975814674709e-05,9.44865927821384e-12,3.1741801445976325e-10,6.170732806709473e-10,3.473661625910622e-16,4.592452253719379e-12,2.589139164506672e-13,2.0510905856503193e-05,5.036536282100397e-05,4.266761972097126e-15,5.048000455075923e-09,9.44708296565789e-10,4.649889923685953e-13,1.3920277724983952e-14
0.0020464914261963114,0.11177116415403157,0.0,0.0,0.0,0.0,0.29063328911596065,0.6347005038695873,0.00026983817066220073,0.0009080345705485541,1.99869502591077e-06,1.0172372812670996e-06,6.34625087225349e-15,5.3586300939724044e-06,0.005521239935936432,0.041580565841307,0.008178270247174397,3.4132314012698665e-07,7.33812558294254e-07,1.357259424494308e-06,9.538902429807142e-06,5.410061327674334e-14,0.010783117063527031,3.5514318355669178e-09,1.2704956934532428e-08,1.8122209648094513e-07,0.002846797648042688,5.563097534183688e-14,6.001776571472267e-14,1.5012755305619188e-09,6.481870397181595e-10,7.687280693725357e-09,0.00019586627595375396,1.2989126744854248e-10,1.2517555764471128e-10,4.8389703598958985e-15,1.020575842888456e-13,1.0882999914592963e-12,1.6452361460749918e-06,5.66407286689497e-13,4.58476444472204e-11,1.7378836053991603e-11,1.9321309696785705e-14,2.3502772779217276e-07,9.250498049148031e-18,4.6623392186233155e-14,6.322497688844477e-05,9.636934920706289e-12,3.2350057148080976e-10,6.305243223394548e-10,3.549380942856112e-16,4.692324492353565e-12,2.625485711939506e-13,2.0871369703026958e-05,5.1197109817578294e-05,4.344651755336716e-15,5.1462148245370705e-09,9.628112803694172e-10,4.717633788487566e-13,1.4079399519951978e-14
0.0020539403528924915,0.11176902124452864,0.0,0.0,0.0,0.0,0.2903509991196742,0.6344078699119429,0.0002702924406842307,0.0009119040914847387,2.0011750955146576e-06,1.0221102017941707e-06,6.3544288179196535e-15,5.386536855913674e-06,0.005538367874002725,0.04193102905392524,0.008216072804890237,3.4247533390928075e-07,7.383080017060852e-07,1.3658005089902324e-06,9.594693548053274e-06,5.441703695251237e-14,0.010887353795278065,3.5726227286941614e-09,1.2776546204436798e-08,1.8312870003499805e-07,0.0028822094800353224,5.6462340029507085e-14,6.08460991143484e-14,1.522645127489015e-09,6.596848730578202e-10,7.825268755426316e-09,0.00019972160286869388,1.3244797762505718e-10,1.278694529810284e-10,4.955339859602165e-15,1.0450966114753121e-13,1.1144479278726232e-12,1.6816894143287962e-06,5.787012580559098e-13,4.683100003781795e-11,1.7757689785519964e-11,1.974305124179e-14,2.379728872693512e-07,9.452157130997753e-18,4.762582925093857e-14,6.448073652801538e-05,9.828341466876925e-12,3.296849705806683e-10,6.442100669155819e-10,3.626421461855678e-16,4.7939389952257166e-12,2.662212892217885e-13,2.1236878156508043e-05,5.204015743299282e-05,4.423713283243532e-15,5.24606348024727e-09,9.812069280761606e-10,4.786144492705958e-13,1.42397071829097e-14
0.0020613892795886715,0.11176688694597406,0.0,0.0,0.0,0.0,0.2900676718801012,0.6341137022427854,0.00027074486439414085,0.0009157773613809942,2.003633493225736e-06,1.0269948873621958e-06,6.362543210331557e-15,5.41451934853223e-06,0.00555542141962849,0.04228335155032698,0.008253741402817889,3.436292990660106e-07,7.42815522100055e-07,1.3743649127772477e-06,9.650571293902187e-06,5.473395194497753e-14,0.010992219292695503,3.593855192436305e-09,1.2848266261453664e-08,1.850474705214877e-07,0.002917889559473221,5.730341282470116e-14,6.168348500375897e-14,1.5442138053132563e-09,6.713383695913084e-10,7.965220045800085e-09,0.00020363653338845083,1.3504421470730823e-10,1.3060971637816192e-10,5.074031166520884e-15,1.0701061553623793e-13,1.1411170741095989e-12,1.7187996039256566e-06,5.912086119303091e-13,4.783264281120697e-11,1.8143845178862813e-11,2.0172943544522234e-14,2.409526881912357e-07,9.657702809577307e-18,4.864696085037111e-14,6.575731689630628e-05,1.0022921569362666e-11,3.359726978310116e-10,6.58133352752316e-10,3.7047991607165504e-16,4.897316833519781e-12,2.699323045421316e-13,2.160747854150885e-05,5.28946134125972e-05,4.5039590965638435e-15,5.3475676917814664e-09,9.998988164225205e-10,4.855427367076095e-13,1.440120378197766e-14
0.0020688382062848515,0.1117647613912013,0.0,0.0,0.0,0.0,0.2897833081958684,0.6338179978610168,0.0002711954394932887,0.0009196542739679064,2.0060701835207123e-06,1.0318912780627615e-06,6.3705940014908904e-15,5.442577479009885e-06,0.005572400308799167,0.0426375367796658,0.008291273916922574,3.4478503638454803e-07,7.473349979124872e-07,1.3829525636218828e-06,9.7065343329624e-06,5.505135068605114e-14,0.011097714990849153,3.6151285194483435e-09,1.2920114771562445e-08,1.869784050352913e-07,0.0029538378128202325,5.815427384423931e-14,6.252999448722592e-14,1.565981935192989e-09,6.831488027623631e-10,8.10715391754591e-09,0.00020761169375660077,1.3768039399687033e-10,1.3339691247337083e-10,5.195079487098833e-15,1.0956118792726385e-13,1.1683153262614498e-12,1.7565753228912734e-06,6.039319063682422e-13,4.8852842968311297e-11,1.8537419598098375e-11,2.0611118420970075e-14,2.4396741053326506e-07,9.86719755669463e-18,4.9687082884104786e-14,6.705500084052111e-05,1.0220718340562421e-11,3.423652970215033e-10,6.722970275691904e-10,3.784530069972615e-16,5.0024791479463176e-12,2.7368184929785897e-13,2.1983218217635953e-05,5.376058568588547e-05,4.585401776642e-15,5.450749010773178e-09,1.0188905363266002e-09,4.925488567042636e-13,1.4563892349824596e-14
0.0020762871329810316,0.11176264471239758,0.0,0.0,0.0,0.0,0.289497908895504,0.6335207537960216,0.0002716441635409827,0.0009235347209090677,2.0084851289191076e-06,1.0367993150984982e-06,6.378581125559504e-15,5.470711152729647e-06,0.0055893042782633965,0.04299358814735888,0.008328668232967757,3.459425462483126e-07,7.51866307718755e-07,1.3915634089447678e-06,9.762581327497859e-06,5.5369225588677286e-14,0.011203842317743455,3.6364420218695785e-09,1.2992089467535767e-08,1.8892150250941146e-07,0.0029900541383325054,5.901500493709626e-14,6.338570266980506e-14,1.5879498828454047e-09,6.951174726568221e-10,8.251090089429288e-09,0.0002116477120812352,1.403569320317962e-10,1.3623160938481315e-10,5.318520310920742e-15,1.121621247615391e-13,1.1960506440664318e-12,1.795025230146642e-06,6.168737079824692e-13,4.9891873175805055e-11,1.8938527421310138e-11,2.1057704018046424e-14,2.4701733342866846e-07,1.008070225482063e-17,5.074648736549221e-14,6.837407423186925e-05,1.0421775353803294e-11,3.4886435154091394e-10,6.86703948572851e-10,3.865630273563116e-16,5.109447149611454e-12,2.774701540827438e-13,2.2364144582105875e-05,5.463818236488397e-05,4.668053970786123e-15,5.555629198120746e-09,1.0381857033920307e-09,4.996334591195168e-13,1.4727776039065427e-14
