Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075),C2H3O(404),S(413)
0.004929266440847887,0.11179973892158442,0.0,0.0,0.0,0.0,0.14932714317506898,0.4411999734852003,0.0002834845813002711,0.001281646228722326,1.4592447035919668e-06,2.0982532637973132e-06,4.9368404409880695e-15,1.2954102914672664e-05,0.00600580113525204,0.268146518148249,0.009015133191561745,6.377890236310095e-07,1.1360136146023197e-06,3.305895160653248e-06,1.614956147488542e-05,9.15936523537784e-14,0.08960674942480792,5.2603450160469875e-09,1.8302146786709187e-08,7.411469322312621e-07,0.017468806258160375,1.117263255708788e-12,9.514116829115014e-13,1.1079126461566591e-08,9.639481761369533e-09,1.7568349049040548e-07,0.007575781597857082,5.023978124747012e-09,5.570973364529356e-09,2.6410432149644943e-13,5.588654179458533e-12,5.959510346249668e-11,8.866579051315864e-05,2.1213520999891297e-11,1.9727792260699557e-09,1.110624141391338e-09,1.2670652014325779e-12,2.727226792254882e-06,5.911768163483242e-16,3.3068987641609973e-12,0.004477069198567957,6.82408060772305e-10,2.3177499629080633e-08,2.361569447834469e-08,1.3293872144812886e-14,1.7532626055480941e-10,3.0786536120743506e-12,0.00041767970823004136,0.0010936632687915469,9.747835622513566e-14,1.9855869966730994e-07,2.6783483044965688e-08
0.004941912857958802,0.11180155612649902,0.0,0.0,0.0,0.0,0.14882322236524886,0.44034611771370236,0.0002830448741653966,0.0012778743530100446,1.454137976356392e-06,2.0961435573361692e-06,4.920064965415166e-15,1.2947223386701479e-05,0.005992074506954763,0.2691012389864557,0.008992108834083908,6.375987760454133e-07,1.1305057315392156e-06,3.3013083758211536e-06,1.6095685148936617e-05,9.128808945890516e-14,0.08999227063357604,5.236636620702151e-09,1.822136222860078e-08,7.397045494680581e-07,0.01747127223076273,1.121456005454071e-12,9.544728905497646e-13,1.1073457115291523e-08,9.63559746748246e-09,1.7604819455368257e-07,0.007615514668578864,5.050327627610261e-09,5.59292842413893e-09,2.647038461521544e-13,5.601640786416065e-12,5.973358728338809e-11,8.909677239839346e-05,2.1275034447394608e-11,1.975490720598647e-09,1.114744777646234e-09,1.2719214713794942e-12,2.7300666614422617e-06,5.933702180197056e-16,3.3229282587556862e-12,0.0045062201430576656,6.868513338789655e-10,2.3296913714525564e-08,2.3684174763919985e-08,1.3332421431850322e-14,1.758346118399818e-10,3.082749568727902e-12,0.00041821718875119943,0.0010961073193008675,9.754307469645466e-14,1.9907834189439847e-07,2.680300138181361e-08
0.004954559275069717,0.11180337158639382,0.0,0.0,0.0,0.0,0.14832156343427658,0.43949476934140425,0.00028260485426131457,0.0012741007476045842,1.449046860683911e-06,2.094010167144037e-06,4.9033241179452345e-15,1.2940154693593547e-05,0.005978359228954749,0.27005265848408794,0.008969158144444335,6.374009349937495e-07,1.1250058708723395e-06,3.296677709420208e-06,1.6041775443395745e-05,9.098233724348534e-14,0.0903769660593079,5.2129643557301095e-09,1.8140697193788396e-08,7.382477832728246e-07,0.017473319766414277,1.1256167887546678e-12,9.575064299899309e-13,1.106747053525038e-08,9.631339769783398e-09,1.7640620949832464e-07,0.007655109093647972,5.076585185805186e-09,5.614676041754303e-09,2.6529003767073837e-13,5.614347397194204e-12,5.986908534048908e-11,8.952531835098508e-05,2.1335688325189123e-11,1.978090434230082e-09,1.1188133025460005e-09,1.2767189357273496e-12,2.7327990708896067e-06,5.95535881307263e-16,3.338834909775652e-12,0.004535257381151915,6.912772755235555e-10,2.3415195623130373e-08,2.3751698135641573e-08,1.3370432047863217e-14,1.763358592853959e-10,3.086735085288744e-12,0.0004187362065290566,0.0010985027975527408,9.760269322359994e-14,1.9958775605138778e-07,2.6821024612737358e-08
0.004965941050469541,0.11180500399351116,0.0,0.0,0.0,0.0,0.14787200018403476,0.43873070372919565,0.0002822085995117554,0.0012707034181538982,1.4444783508227135e-06,2.092070427890801e-06,4.8882877341938875e-15,1.2933634854895165e-05,0.005966026005303089,0.2709061118409916,0.008948566059587085,6.372165363552262e-07,1.1200634226782076e-06,3.2924737654437667e-06,1.5993234698144197e-05,9.070703541190177e-14,0.09072248152276526,5.191692454465678e-09,1.8068208447178716e-08,7.369247778814248e-07,0.017474810313084645,1.1293342855368714e-12,9.60213082684452e-13,1.1061816087335305e-08,9.627194707648004e-09,1.7672276159449748e-07,0.007690625009113426,5.100138027286366e-09,5.634071839089633e-09,2.658063058621897e-13,5.62554594017518e-12,5.998850198452816e-11,8.990892501637344e-05,2.138954588516815e-11,1.9803356430430964e-09,1.1224305922974025e-09,1.2809865470396852e-12,2.7351674001044383e-06,5.974613537953098e-16,3.3530457663163707e-12,0.004561292208153098,6.952455807985839e-10,2.352067817796232e-08,2.381165546399802e-08,1.3404183546466499e-14,1.7678094127864802e-10,3.090228602309884e-12,0.000419187711101798,0.0011006174916944529,9.765204219104865e-14,2.0003754491847414e-07,2.6835982995360752e-08
0.004977322825869364,0.11180663496076,0.0,0.0,0.0,0.0,0.14742426124320304,0.4379686764465962,0.0002818121481280843,0.0012673054142415727,1.439922754100934e-06,2.090112542134617e-06,4.873280818832199e-15,1.2926968517382462e-05,0.005953703487732656,0.2717568885739412,0.008928034641692,6.370262247427099e-07,1.1151285150764554e-06,3.2882364310369224e-06,1.594467892346903e-05,9.043164833524721e-14,0.09106732009206502,5.170453944204379e-09,1.7995830462724835e-08,7.355908274265697e-07,0.017475972177167145,1.1330260858167299e-12,9.628975551711992e-13,1.1055913421422789e-08,9.622758389890184e-09,1.7703400229529896e-07,0.007726027670082463,5.123615762574814e-09,5.653300201424392e-09,2.6631195323886776e-13,5.636521396829361e-12,6.010553972797615e-11,9.029055532345671e-05,2.1442714723976227e-11,1.982492247651316e-09,1.1260059971908265e-09,1.2852068511813675e-12,2.7374506183756293e-06,5.993645313648163e-16,3.367156955350807e-12,0.004587232232854985,6.991994360291445e-10,2.3625238028414492e-08,2.387084607497386e-08,1.3437503440452975e-14,1.7722033139646102e-10,3.093634485762624e-12,0.0004196245858480803,0.0011026933923886893,9.769735884431226e-14,2.0047916133985162e-07,2.6849759712833972e-08
0.004988704601269188,0.11180826447716943,0.0,0.0,0.0,0.0,0.14697834271021049,0.43720869055739486,0.0002814155266068983,0.0012639070688015648,1.4353801912637168e-06,2.0881369899452204e-06,4.858304020987294e-15,1.2920158743992491e-05,0.005941392366801391,0.272604987957348,0.008907564323687068,6.368300874732209e-07,1.1102016218265608e-06,3.2839666925215352e-06,1.5896113589246578e-05,9.015620703635234e-14,0.09141147816686367,5.149250700301758e-09,1.7923569583068805e-08,7.342462577599586e-07,0.017476810153460684,1.1366922754137102e-12,9.65559959250116e-13,1.104976663740158e-08,9.618035999938389e-09,1.7733998196926172e-07,0.0077613166625481525,5.147018117116435e-09,5.672361460605168e-09,2.66807065799058e-13,5.647275543069103e-12,6.022021750843003e-11,9.067020829135741e-05,2.149519851014568e-11,1.9845611733214685e-09,1.1295396801606472e-09,1.2893800126308843e-12,2.7396496397805876e-06,6.012455007408598e-16,3.381168427089443e-12,0.004613076224652689,7.031386536427671e-10,2.3728872854766728e-08,2.392927405246196e-08,1.3470394028749201e-14,1.776540599578511e-10,3.096953599854782e-12,0.00042004698534125714,0.0011047307664531479,9.773869038844765e-14,2.009126596601723e-07,2.68623687323054e-08
0.005000086376669012,0.1118098925324864,0.0,0.0,0.0,0.0,0.14653424055940587,0.43645074886660606,0.0002810187604089308,0.0012605087080076896,1.4308507777190244e-06,2.0861442470067605e-06,4.843357970648309e-15,1.2913208829786381e-05,0.005929093316688227,0.2734504095638121,0.008887155514215258,6.36628279132045e-07,1.1052832045031127e-06,3.2796655481963305e-06,1.5847544071046122e-05,8.988074200318961e-14,0.09175495226910853,5.1280845473450564e-09,1.7851431980215455e-08,7.328913907073251e-07,0.017477328996647473,1.1403330037017491e-12,9.682004109471492e-13,1.1043379779189493e-08,9.613032941022865e-09,1.7764075287402547e-07,0.00779649159589633,5.170344831870362e-09,5.691255979855967e-09,2.6729173032296525e-13,5.657810195642119e-12,6.033255469893814e-11,9.104788331543682e-05,2.1547000979269025e-11,1.986543354752795e-09,1.133031816298674e-09,1.2935062101456233e-12,2.7417653870473585e-06,6.0310435512639325e-16,3.395080153377194e-12,0.004638822983587472,7.070630507381614e-10,2.3831580637248876e-08,2.398694355498504e-08,1.3502857652292743e-14,1.7808215783583048e-10,3.1001868096842777e-12,0.00042045506465938204,0.001106729884501793,9.777608374836157e-14,2.0133809977459216e-07,2.687382420053431e-08
0.005011468152068836,0.11181151911755056,0.0,0.0,0.0,0.0,0.1460919506451826,0.43569485392764795,0.00028062187478503835,0.0012571106512983517,1.4263346252231393e-06,2.0841347812256525e-06,4.828443283857649e-15,1.2906121755087572e-05,0.005916806995490093,0.2742931532556198,0.008866808598497675,6.364208917976429e-07,1.1003737123372904e-06,3.275333961909148e-06,1.5798975647841753e-05,8.960528317587301e-14,0.0920977390405413,5.106957261993199e-09,1.7779423665155425e-08,7.315265439572436e-07,0.01747753342080263,1.1439483542343847e-12,9.708190267640581e-13,1.103675686262413e-08,9.607754287746678e-09,1.7793636553725528e-07,0.007831552102089981,5.193595662768046e-09,5.709984119587245e-09,2.6776603442992417e-13,5.668127165936894e-12,6.044257061540043e-11,9.142358014701777e-05,2.1598125924191862e-11,1.9884397257612635e-09,1.1364825815825068e-09,1.2975856235772819e-12,2.7437987780173683e-06,6.049411881895311e-16,3.4088921208430576e-12,0.004664471340065992,7.109724490424155e-10,2.393335954441864e-08,2.4043858804823573e-08,1.3534896687912058e-14,1.7850465637671266e-10,3.1033349820844165e-12,0.000420848979196055,0.0011086910206879312,9.78095861137906e-14,2.0175553664531696e-07,2.6884140132311423e-08
0.005021711749928677,0.11181298177999559,0.0,0.0,0.0,0.0,0.14569543566412227,0.4350163003674254,0.0002802645965778556,0.0012540529185567824,1.4222815162129828e-06,2.082312344095795e-06,4.815047380983736e-15,1.2899628469340622e-05,0.005905760720873278,0.27504933307566776,0.008848549593565697,6.362295200741006e-07,1.095963161812162e-06,3.271410280077242e-06,1.5755269238127738e-05,8.935739955612446e-14,0.09240565678642937,5.08797736802017e-09,1.7714731565287697e-08,7.302899068864738e-07,0.017477452437543905,1.1471805284100996e-12,9.731572076824503e-13,1.1030597713773514e-08,9.602771956121362e-09,1.7819804789758742e-07,0.007863008435914738,5.214456339861179e-09,5.7266975203532944e-09,2.681841227272631e-13,5.677227816596936e-12,6.053961620089e-11,9.176001598565276e-05,2.1643562271126072e-11,1.9900738648229367e-09,1.1395530461528068e-09,1.301217246821296e-12,2.745559170171918e-06,6.065755884339794e-16,3.421237598914918e-12,0.00468746978444722,7.144779399141195e-10,2.402416500235416e-08,2.4094441183359547e-08,1.3563370789895817e-14,1.7888014390927585e-10,3.1060963448824017e-12,0.0004211915199031101,0.001110423798082823,9.783645080615017e-14,2.021244324531164e-07,2.6892461744077954e-08
0.005031955347788519,0.11181444323902993,0.0,0.0,0.0,0.0,0.14530038195831702,0.4343394080631908,0.00027990725986132205,0.0012509959080948953,1.4182393124551232e-06,2.0804770661642095e-06,4.801677798318043e-15,1.289302871322502e-05,0.005894725734861339,0.2758033441963765,0.008830341265571234,6.360337827626158e-07,1.0915605048291266e-06,3.2674633912952553e-06,1.5711571519510353e-05,8.910956522496513e-14,0.09271301288628483,5.069031584505725e-09,1.765015308156894e-08,7.290456625453896e-07,0.017477123938743327,1.1503923193684405e-12,9.754778842358809e-13,1.1024253470583063e-08,9.597574246555895e-09,1.784556307462687e-07,0.007894371565687251,5.2352552074744575e-09,5.743276797105161e-09,2.6859395499626867e-13,5.6861549635641145e-12,6.063481161454947e-11,9.209484980538183e-05,2.168845578076395e-11,1.9916399435624776e-09,1.1425902852958978e-09,1.304811268419435e-12,2.7472542653057e-06,6.081923030887942e-16,3.4335022894736012e-12,0.004710386789586252,7.179710175774597e-10,2.4114215740982403e-08,2.414441924903665e-08,1.3591504708877643e-14,1.7925114521345694e-10,3.108790157871355e-12,0.0004215228265090397,0.001112126239456071,9.786023679196462e-14,2.0248693621634242e-07,2.689988204097528e-08
0.00504219894564836,0.11181590348949118,0.0,0.0,0.0,0.0,0.14490678627037362,0.4336641783735487,0.0002795498817878117,0.0012479398386307037,1.4142080864065225e-06,2.0786292757949335e-06,4.788334950886165e-15,1.2886324718896164e-05,0.005883702484970222,0.2765551870934387,0.008812183849382843,6.358337801550332e-07,1.0871660438333653e-06,3.2634939799150692e-06,1.5667886109823498e-05,8.886180070122973e-14,0.093019805133537,5.0501211056822695e-09,1.7585692256827712e-08,7.277940329647162e-07,0.017476551274813276,1.1535838244722246e-12,9.777811460759967e-13,1.1017726972773006e-08,9.59216489572909e-09,1.7870915190295354e-07,0.007925641268111622,5.25599211752629e-09,5.75972226200969e-09,2.689955963127646e-13,5.694909965807691e-12,6.072817134786671e-11,9.242808211101744e-05,2.1732809329428138e-11,1.99313865107377e-09,1.145594441982357e-09,1.3083678368320847e-12,2.7488847355304305e-06,6.097914082570575e-16,3.4456862191767615e-12,0.004733221564977656,7.214515615412352e-10,2.420351092205207e-08,2.4193796203837734e-08,1.3619300247334645e-14,1.7961768406075962e-10,3.1114170519924075e-12,0.00042184301258793594,0.0011137985512983538,9.78809783595675e-14,2.0284309216083478e-07,2.690641134635466e-08
0.005052442543508202,0.11181736252669319,0.0,0.0,0.0,0.0,0.14451464527185204,0.4329906125032302,0.00027919247988558867,0.0012448849246241734,1.4101879090540165e-06,2.076769294988734e-06,4.775019247223589e-15,1.2879518438595364e-05,0.005872691408595272,0.27730486241831426,0.008794077565750999,6.356295404231757e-07,1.08278007381571e-06,3.2595026998137048e-06,1.562421653263139e-05,8.861412596908525e-14,0.09332603139618353,5.031247097470013e-09,1.752135303883621e-08,7.265352364009889e-07,0.0174757377685088,1.1567550844211463e-12,9.800670813017287e-13,1.1011021058519037e-08,9.586547364561465e-09,1.7895864747837665e-07,0.00795681733369521,5.276666931088908e-09,5.776034242270315e-09,2.693891119807511e-13,5.7034941622090125e-12,6.081970967812026e-11,9.275971360911537e-05,2.177662582892451e-11,1.994570673843839e-09,1.1485656571388306e-09,1.3118870981543239e-12,2.7504512458584736e-06,6.113729789470681e-16,3.4577894219697547e-12,0.00475597333944374,7.249194542602379e-10,2.429204977092715e-08,2.4242575289279444e-08,1.3646759229998517e-14,1.7997978451616917e-10,3.113977656626844e-12,0.00042215219175314257,0.0011154409420279035,9.789871028443089e-14,2.0319294041813883e-07,2.6912059871112898e-08
0.005062686141368043,0.11181882034647873,0.0,0.0,0.0,0.0,0.14412395556556826,0.4323187115063955,0.0002788350713495578,0.0012418313760216768,1.406178849048804e-06,2.074897442174338e-06,4.7617310864009665e-15,1.2872611990763193e-05,0.005861692933392423,0.27805237099393476,0.008776022621921729,6.354211298384383e-07,1.0784028819314843e-06,3.255490203038351e-06,1.558056620922119e-05,8.836656043263583e-14,0.09363168961552855,5.012410695708517e-09,1.7457139274361334e-08,7.252694868985696e-07,0.017474686714753097,1.1599061917788323e-12,9.823357799821373e-13,1.10041385404734e-08,9.580725279431534e-09,1.7920415483328523e-07,0.007987899566371266,5.297279518138089e-09,5.792213102188533e-09,2.6977456757684017e-13,5.711908913543984e-12,6.090944111606318e-11,9.30897451921648e-05,2.1819908218310274e-11,1.995936702517813e-09,1.1515040782896322e-09,1.3153692062624715e-12,2.7519544630209384e-06,6.129370936833582e-16,3.469811943419472e-12,0.004778641360988884,7.28374581113048e-10,2.4379831682776788e-08,2.4290759777205554e-08,1.3673883498672861e-14,1.8033747086979276e-10,3.1164726001245414e-12,0.0004224504775503031,0.0011170536218867517,9.791346727800473e-14,2.035365264952309e-07,2.6916837927707048e-08
0.005072929739227885,0.11182027694515213,0.0,0.0,0.0,0.0,0.1437347136887561,0.43164847629017766,0.00027847767247388166,0.0012387793986348803,1.4021809713486678e-06,2.073014033526961e-06,4.748470854157388e-15,1.286560765819972e-05,0.005850707477397839,0.2787977138095505,0.008758019212150985,6.352086704899068e-07,1.074034747913268e-06,3.251457148851587e-06,1.5536938517261456e-05,8.811912324860706e-14,0.09393677780472154,4.993613004572009e-09,1.7393054703623393e-08,7.239969964365645e-07,0.017473401380116996,1.1630372814498305e-12,9.845873353852367e-13,1.0997082185144393e-08,9.574702409670705e-09,1.7944571257898428e-07,0.008018887783328078,5.317829757439863e-09,5.808259213205381e-09,2.701520290449188e-13,5.720155607809162e-12,6.099738046271837e-11,9.341817796748932e-05,2.1862659466403626e-11,1.997237431707199e-09,1.1544098605186728e-09,1.318814323975327e-12,2.7533950587766325e-06,6.144838350196187e-16,3.4817538417180068e-12,0.0048012248965332875,7.318168303614513e-10,2.4466856254623478e-08,2.433835297256342e-08,1.3700674913796107e-14,1.80690767657464e-10,3.1189025109337143e-12,0.00042273798353394186,0.0011186368027498352,9.79252836177967e-14,2.038738994442019e-07,2.692075590879783e-08
0.0050831733370877265,0.11182173231920196,0.0,0.0,0.0,0.0,0.14334691611245437,0.430979907614765,0.0002781202994026075,0.0012357291941143874,1.3981943395283528e-06,2.0711193798659705e-06,4.735238930184201e-15,1.2858507397035139e-05,0.005839735449009205,0.27954089202121263,0.00874006751759841,6.349922290851885e-07,1.0696759440975508e-06,3.247404179463087e-06,1.5493336810212525e-05,8.787183343641142e-14,0.09424129404877372,4.974855103459157e-09,1.7329102983214244e-08,7.227179761334322e-07,0.017471885003024285,1.166148408107872e-12,9.868218404481098e-13,1.0989854735491777e-08,9.568482178223383e-09,1.7968335733525197e-07,0.008049781814891376,5.338317536472524e-09,5.824172913237924e-09,2.705215626196378e-13,5.728235615995603e-12,6.108354233776913e-11,9.374501324903412e-05,2.1904882569627674e-11,1.998473551725532e-09,1.157283157566637e-09,1.322222612644542e-12,2.754773700219652e-06,6.160132847882061e-16,3.493615182798318e-12,0.004823723231916454,7.352460931509676e-10,2.455312317916994e-08,2.4385358211056706e-08,1.3727135353120212e-14,1.8103969964333733e-10,3.1212680168317192e-12,0.0004230148232059862,0.0011201906981610594,9.793419358186197e-14,2.042051000794283e-07,2.692382404817122e-08
0.005093416934947568,0.11182318646597962,0.0,0.0,0.0,0.0,0.14296055923751882,0.4303130060825574,0.0002777629687287366,0.0012326809593910717,1.394219013870461e-06,2.0692137845744726e-06,4.72203568126724e-15,1.2851313111670022e-05,0.00582877724607517,0.2802819069635543,0.008722167705338036,6.347718236761988e-07,1.0653267351998795e-06,3.2433319067066896e-06,1.5449764275835003e-05,8.76247090756853e-14,0.0945452365106638,4.95613803317647e-09,1.726528764072278e-08,7.214326294870106e-07,0.01747014079040752,1.1692396395878729e-12,9.89039385555624e-13,1.0982458936601109e-08,9.562067986389995e-09,1.7991712535485613e-07,0.008080581505468186,5.358742752052566e-09,5.839954615761756e-09,2.708832344308025e-13,5.736150295705235e-12,6.116794121812258e-11,9.40702525323562e-05,2.194658056071449e-11,1.9996457524525708e-09,1.1601241228468935e-09,1.325594233243891e-12,2.7560910464376836e-06,6.175255246441819e-16,3.5053960401615947e-12,0.004846135673688298,7.386622637838621e-10,2.4638632188152942e-08,2.4431778868816443e-08,1.3753266717154707e-14,1.813842918916667e-10,3.12356974086609e-12,0.0004232811098838705,0.0011217155233627357,9.794023214517823e-14,2.045301731482036e-07,2.6926052568272306e-08
