Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276)
1.740815941729228e-05,0.11224540334622925,0.0,0.0,0.0,0.0,0.32998550532514836,0.6699868219489981,1.1930031373611848e-05,1.0362449274261965e-05,9.288253122487674e-08,1.1024214422194095e-08,2.940248470060089e-16,4.8413341829894795e-08,2.200800264031151e-06,3.15190086401651e-06,1.287877701583196e-07,8.293908770124581e-09,4.028362847502176e-09,2.0567361323859555e-10,1.4864222051177176e-09,8.43035545788022e-18,1.162533042698994e-08,1.9033636045560027e-12,5.387836587176845e-11,4.526174363108652e-14,5.9217603091878196e-12,5.420410486749954e-22,7.784635791950204e-19,1.5256744318961498e-19,1.7623224617975876e-20,2.5160139686293965e-19,5.788500643443413e-17,3.838710917587859e-23,1.5866583169608017e-24,1.6250990692140863e-29,4.858721795373386e-23,5.181140305790707e-22
1.843512566083935e-05,0.11224540652121336,0.0,0.0,0.0,0.0,0.3299843804060508,0.6699858641098985,1.271404208799761e-05,1.096845188045893e-05,9.898651177995473e-08,1.1657196350915767e-08,3.1334733883270293e-16,5.1582678684578105e-08,2.481387382100452e-06,3.553269250587211e-06,1.54603294422918e-07,8.825413775310684e-09,4.266249434838975e-09,2.3300295737063894e-10,1.6859914581476187e-09,9.562227503475718e-18,1.3976580951092778e-08,2.1395033932490327e-12,5.7774240531319623e-11,5.716024368803887e-14,7.887268858029129e-12,6.939690386059236e-22,8.830689775926418e-19,2.1656609934724968e-19,2.5009794443755416e-20,3.5630956820550423e-19,8.649363669122991e-17,5.73592587752819e-23,2.526690394919903e-24,2.570289339454437e-29,8.11529915652326e-23,8.653819939675301e-22
1.9359395280031717e-05,0.11224540937481442,0.0,0.0,0.0,0.0,0.329983340883603,0.6699849833679429,1.3425141664591376e-05,1.151354457564159e-05,1.04522820575835e-07,1.2226652271709676e-08,3.308728339597565e-16,5.445725821472939e-08,2.749399891654707e-06,3.93633994281286e-06,1.8073877388490687e-07,9.306450650320837e-09,4.4803168170067435e-09,2.5919153247793265e-10,1.8773419109811244e-09,1.0647486004920956e-17,1.635392645993028e-08,2.3646470516731008e-12,6.134285411071064e-11,6.981810184345468e-14,1.0082390269713235e-11,8.569199692738793e-22,9.833848775741303e-19,2.9232858070644544e-19,3.3752586205152553e-20,4.80034006586132e-19,1.2199650635187946e-16,8.090340643819763e-23,3.763191560133685e-24,3.805475492890306e-29,1.2588173294542448e-22,1.3423508235597288e-21
2.0270692395807892e-05,0.11224541216516784,0.0,0.0,0.0,0.0,0.32998229066504364,0.6699840974865767,1.4131021637269719e-05,1.2050720360582984e-05,1.1001847640146166e-07,1.2787924256755556e-08,3.4826963983830403e-16,5.731121075352072e-08,3.028133118268514e-06,4.334440823962857e-06,2.093749079158947e-07,9.78306590601735e-09,4.691360943017098e-09,2.8650578845250124e-10,2.0770166054630094e-09,1.1779956069685132e-17,1.8955279501982135e-08,2.598392220449977e-12,6.491805042192597e-11,8.432313698257248e-14,1.2710437737095567e-11,1.0449253103839923e-21,1.0880838028553657e-18,3.879098744152712e-19,4.478115264544032e-20,6.35872916633072e-19,1.6873359104465635e-16,1.1189765899403024e-22,5.478612331237261e-24,5.508928703238699e-29,1.9039180136856712e-22,2.0302595570410327e-21
2.1181989511584066e-05,0.1122454149136361,0.0,0.0,0.0,0.0,0.3299812151984508,0.6699831940745162,1.4841309295591872e-05,1.2587650472448074e-05,1.1554843258078237e-07,1.3349023914018267e-08,3.6577502540742714e-16,6.018391448473591e-08,3.3213547299292414e-06,4.75294167492471e-06,2.410279888434799e-07,1.0261841654997831e-08,4.9023951824445946e-09,3.15317850251044e-10,2.2877358363183038e-09,1.2975066054133168e-17,2.182672101269172e-08,2.8438607935893236e-12,6.854838030371431e-11,1.0105873325321961e-13,1.5871719815662174e-11,1.2631549783914535e-21,1.1985947542158508e-18,5.087450438002853e-19,5.872274937837948e-20,8.325978526324884e-19,2.3026369405527063e-16,1.5270208014804067e-22,7.852308150394968e-24,7.852756870646246e-29,2.830098508117966e-22,3.0179001943562656e-21
2.209328662736024e-05,0.11224541760131089,0.0,0.0,0.0,0.0,0.3299801143509851,0.6699822729862968,1.5555682956514753e-05,1.3124352460828928e-05,1.2111018400934337e-07,1.3909967644445177e-08,3.8338106061903916e-16,6.307452855596024e-08,3.6291661273224417e-06,5.1919733609455805e-06,2.7586838476022203e-07,1.0742623573624774e-08,5.113427786609633e-09,3.456421631707415e-10,2.509607125015743e-09,1.4233425774371917e-17,2.4982860147612727e-08,3.101087417917236e-12,7.223266677266927e-11,1.2025679329360966e-13,1.964640272028294e-11,1.5148587858053187e-21,1.3149772769358983e-18,6.600590313932387e-19,7.618075541588571e-20,1.0786119812882165e-18,3.1037590514230447e-16,2.0582945120221008e-22,1.1093811686227251e-23,1.103614842737949e-28,4.140394564365839e-22,4.415145806692585e-21
2.3004583743136415e-05,0.11224542020916486,0.0,0.0,0.0,0.0,0.3299789879969021,0.6699813340837333,1.6273817912861946e-05,1.3660842759899311e-05,1.267012020453391e-07,1.447077063069356e-08,4.0107974091625164e-16,6.598219716555033e-08,3.951662205210615e-06,5.651660723882724e-06,3.140676180184035e-07,1.1225255525019909e-08,5.324466584596116e-09,3.7749256604479193e-10,2.7427335299782624e-09,1.5555619734007945e-17,2.843844466551827e-08,3.3700965369084216e-12,7.596968814344748e-11,1.4216204617031436e-13,2.4122798791131218e-11,1.8034759258734e-21,1.4372887541232378e-18,8.478791815625696e-19,9.785172369134393e-20,1.3836022362012044e-18,4.1362031247139713e-16,2.7429721901491334e-22,1.5466746029890578e-23,1.5308436346740093e-28,5.969135118701432e-22,6.365239225264782e-21
2.391588085891259e-05,0.11224542271808503,0.0,0.0,0.0,0.0,0.32997783601766056,0.6699803772360128,1.6995386961551905e-05,1.4197136688047237e-05,1.3231893862333366e-07,1.5031446839771023e-08,4.1886300025558883e-16,6.890605100102277e-08,4.288931275811268e-06,6.1321224809909205e-06,3.557980861719078e-07,1.1709579818978943e-08,5.535518981355975e-09,4.1088227782271324e-10,2.9872135462949116e-09,1.6942206555356114e-17,3.220835499185925e-08,3.650902349323745e-12,7.9758180012433e-11,1.6703196385184144e-13,2.939780343584604e-11,2.132636392247477e-21,1.565584355745721e-18,1.0791169085514023e-18,1.2453505983302466e-19,1.7586699895363754e-18,5.454213621220546e-16,3.617026717881485e-22,2.1299756649645947e-23,2.09789800024993e-28,8.489626790055108e-22,9.052987472691767e-21
2.4827177974688763e-05,0.11224542510890298,0.0,0.0,0.0,0.0,0.3299766583020169,0.6699794023197716,1.7720060941876677e-05,1.4733248449341146e-05,1.379608304462115e-07,1.5592009027744986e-08,4.367227243768422e-16,7.184520871915644e-08,4.641055003147199e-06,6.633471134343821e-06,4.0123277871910643e-07,1.2195437477433376e-08,5.7465919565190955e-09,4.458238850704868e-10,3.2431410120525327e-09,1.8393718448192616e-17,3.630759814788131e-08,3.9435087926861265e-12,8.359683736105365e-11,1.9513662677603173e-13,3.5577328600979825e-11,2.5061620492606425e-21,1.6999169910116922e-18,1.3616529994507599e-18,1.5714318292304157e-19,2.216467788299684e-18,7.122027420502902e-16,4.723057574455262e-22,2.899906025523587e-23,2.8428483197909425e-28,1.1923337773468187e-21,1.271455508777329e-20
2.5738475090464937e-05,0.1122454273624253,0.0,0.0,0.0,0.0,0.32997545474610773,0.6699784092191595,1.844750928131674e-05,1.5269191136798357e-05,1.4362430323577488e-07,1.6152468746473833e-08,4.546507642585739e-16,7.47987784620064e-08,5.0081083484067534e-06,7.155812890984186e-06,4.505449909275577e-07,1.2682668504289407e-08,5.9576920639017725e-09,4.823293304104791e-10,3.5106050214262416e-09,1.9910660716841153e-17,4.075130155960446e-08,4.247909551803132e-12,8.74843167692511e-11,2.2675853884500466e-13,4.2776730851233505e-11,2.9280673487787262e-21,1.840337264166698e-18,1.7044262793770536e-18,1.9671214518957135e-19,2.7713417419089692e-18,9.215241026243396e-16,6.11119751585771e-22,3.90627657375823e-23,3.8121889759970964e-28,1.6550781417704228e-21,1.7649069923273746e-20
2.6649772206241112e-05,0.11224542945946507,0.0,0.0,0.0,0.0,0.3299742252535197,0.6699773978258937,1.917740054636655e-05,1.580497673741725e-05,1.4930677602232285e-07,1.671283635230537e-08,4.726389496970181e-16,7.776585940150382e-08,5.390159526306638e-06,7.69924759385339e-06,5.039080360233928e-07,1.317111215835478e-08,6.168825431697833e-09,5.204099019974415e-10,3.789689845414123e-09,2.1493511310613707e-17,4.555470676009106e-08,4.5640880924468526e-12,9.141923872938609e-11,2.621923919782277e-13,5.112123215590868e-11,3.402559690917687e-21,1.9868934341662763e-18,2.1175253636929626e-18,2.444126874375772e-19,3.439479188570361e-18,1.1822298951713123e-15,7.840099616510431e-22,5.209709549994589e-23,5.062297486468645e-28,2.272431740316966e-21,2.423227379349858e-20
2.7561069322017286e-05,0.11224543138087312,0.0,0.0,0.0,0.0,0.329972969735346,0.6699763680392976,1.990940299635948e-05,1.634061613896668e-05,1.550056654575453e-07,1.7273121016724554e-08,4.906791029587893e-16,8.074554330674353e-08,5.787269972610533e-06,8.263868663696547e-06,5.614949567797079e-07,1.3660607228335965e-08,6.379997763355224e-09,5.600762240897655e-10,4.0804748607026715e-09,2.3142720420365616e-17,5.0733162994334684e-08,4.892017720453108e-12,9.540019005333969e-11,3.017447804959091e-13,6.074633168378868e-11,3.934039427679988e-21,2.139631378475352e-18,2.612283177045207e-18,3.015617020520426e-19,4.239061191358207e-18,1.5046107692051969e-15,9.978007595465544e-22,6.883468224827948e-23,6.6610795938024885e-28,3.088312017542618e-21,3.293248419374821e-20
2.847236643779346e-05,0.1122454331075691,0.0,0.0,0.0,0.0,0.32997168811023053,0.6699753197663277,2.0643185138475377e-05,1.6876119138535702e-05,1.6071839013658672e-07,1.783333073894182e-08,5.087630524626156e-16,8.373691612917434e-08,6.199494323002576e-06,8.849763052180326e-06,6.234782374430034e-07,1.4150992309034711e-08,6.5912143391452874e-09,6.013382487181362e-10,4.383034486593649e-09,2.4858710120771424e-17,5.6302120735161907e-08,5.23166166604448e-12,9.942572636491696e-11,3.4573386629834187e-13,7.179820700033934e-11,4.5270995111173556e-21,2.2985945609551083e-18,3.201373877340307e-18,3.6963407073933575e-19,5.1904193469779305e-18,1.900578009589864e-15,1.2603912618612713e-21,9.015508082914365e-23,8.68981385143224e-28,4.157059009804697e-21,4.4329160834820956e-20
2.9383663553569635e-05,0.11224543462057268,0.0,0.0,0.0,0.0,0.32997038030439735,0.669974252921588,2.1378416281925994e-05,1.7411494452827752e-05,1.6644237491366374e-07,1.8393472360392418e-08,5.268826464406676e-16,8.673905960005175e-08,6.6268804034098295e-06,9.45701120636162e-06,6.900295170239858e-07,1.4642106077753694e-08,6.802480018421193e-09,6.442052484619966e-10,4.697438130027171e-09,2.6641874058519215e-17,6.227712512039593e-08,5.582973193158484e-12,1.0349437466881515e-10,3.9448899604697095e-13,8.443410303030258e-11,5.1865247885521485e-21,2.463824003852686e-18,3.898911798409204e-18,4.502748413137112e-19,6.316196356571035e-18,2.38385138611489e-15,1.5808799047034076e-21,1.1710764222633507e-22,1.124521029155592e-27,5.545449932885643e-21,5.913438837361596e-20
3.029496066934581e-05,0.11224543590103427,0.0,0.0,0.0,0.0,0.32996904625166934,0.66997316742733,2.211476708913677e-05,1.7946749730163427e-05,1.721750551942506e-07,1.8953551581095235e-08,5.450297665257107e-16,8.975105283374239e-08,7.069469231755495e-06,1.0085687044538541e-05,7.61319305059579e-07,1.5133787569810416e-08,7.013799242555488e-09,6.886858103751518e-10,5.023750139055579e-09,2.849257718843421e-17,6.867380932307173e-08,5.94589573350083e-12,1.0760463598652754e-10,4.483502717849082e-13,9.882270713187843e-11,5.917290949183844e-21,2.635358264076572e-18,4.7205520027807174e-18,5.453117051696491e-19,7.641509772365558e-18,2.9701606722215136e-15,1.9696980834095987e-21,1.5093689960946352e-22,1.4441698348978391e-27,7.335018062298796e-21,7.82176039952532e-20
3.120625778512198e-05,0.11224543693026538,0.0,0.0,0.0,0.0,0.3299676858934709,0.6699720632134404,2.285191012177706e-05,1.848189156414986e-05,1.7791388118710408e-07,1.95135729778126e-08,5.631963412111285e-16,9.277197393072007e-08,7.527295031083453e-06,1.0735857943473358e-05,8.375167009322896e-07,1.562587645208836e-08,7.225176038545282e-09,7.347878310960734e-10,5.362029765075958e-09,3.041115555927755e-17,7.550788786657146e-08,6.3203630449004825e-12,1.1175498804922381e-10,5.076680768144435e-13,1.1514450869158325e-10,6.7245631284970654e-21,2.813233413916593e-18,5.683592011224263e-18,6.567677340630153e-19,9.19411829453215e-18,3.677461042296737e-15,2.438752996006246e-21,1.9311061085178366e-22,1.841395918708957e-27,9.624708834138972e-21,1.0263392097584564e-19
3.211755490089816e-05,0.11224543768976859,0.0,0.0,0.0,0.0,0.32996629917881937,0.6699709402174164,2.358952037962229e-05,1.9016925508975202e-05,1.836563221004271e-07,2.0073540023953235e-08,5.813743591341121e-16,9.580090157440799e-08,8.000385253987582e-06,1.1407584736967086e-05,9.187891177657276e-07,1.6118213293621798e-08,7.436614023272964e-09,7.825185131515647e-10,5.71233113387453e-09,3.239791614952248e-17,8.279514989606942e-08,6.7062993933717556e-12,1.1594388803762958e-10,5.72802558987397e-13,1.3359214175055938e-10,7.613694178364635e-21,2.997483026234684e-18,6.80707425227886e-18,7.868743318090145e-19,1.1004589955163652e-17,4.526162538333651e-15,3.0015798169534918e-21,2.4535059241325393e-22,2.331971723387046e-27,1.2533908420280766e-20,1.336564241579217e-19
3.302885201667433e-05,0.11224543816126675,0.0,0.0,0.0,0.0,0.3299648860643025,0.6699697983843276,2.432727583031293e-05,1.9551856096283314e-05,1.893998702670993e-07,2.063345511115715e-08,5.995558821343086e-16,9.883691661603634e-08,8.488760618251618e-06,1.2100921725736762e-05,1.005302011871565e-06,1.6610639832239712e-08,7.648116408408507e-09,8.318843624542795e-10,6.074703225465241e-09,3.4453136753007345e-17,9.055145241756282e-08,7.103619758162166e-12,1.2016977535884857e-10,6.441230738487509e-13,1.5437070926268208e-10,8.590222612184541e-21,3.1881381641158764e-18,8.111888758080909e-18,9.380843541467466e-19,1.3106471498029636e-17,5.539373752697813e-15,3.673503298484489e-21,3.0966647142574194e-22,2.9342805560402868e-27,1.6205882183924742e-20,1.7281283622063918e-19
3.3940149132450506e-05,0.11224543832673159,0.0,0.0,0.0,0.0,0.32996344651404347,0.6699686376667646,2.506485792810007e-05,2.0086686853576013e-05,1.9514204518410194e-07,2.1193319572492555e-08,6.177330580408461e-16,1.0187910364173234e-07,8.992435153552755e-06,1.2815916698494503e-05,1.0972186187063603e-06,1.7102999236304597e-08,7.85968600593686e-09,8.828911870034908e-10,6.449189862802277e-09,3.657706591491775e-17,9.87927135160547e-08,7.512230058979018e-12,1.2443107444989693e-10,7.22007590331318e-13,1.7769808766048736e-10,9.659870236063555e-21,3.3852273750202437e-18,9.620875622374838e-18,1.1130853483386275e-18,1.5536458244180842e-17,6.743159802104168e-15,4.471808849346719e-21,3.883924762545064e-22,3.669651970802591e-27,2.0811662373369468e-20,2.2192697444094997e-19
3.485144624822668e-05,0.11224543816841163,0.0,0.0,0.0,0.0,0.3299619804996525,0.6699674580247784,2.5801952119705786e-05,2.0621420324082185e-05,2.0088039745156043e-07,2.175313370718684e-08,6.358981331415932e-16,1.049265525161903e-07,9.51141625903031e-06,1.3552610964075662e-05,1.1946996962728968e-06,1.7595136360602645e-08,8.071325234290844e-09,9.35544096799057e-10,6.835829709464312e-09,3.876992291865264e-17,1.0753490556474614e-07,7.93202740449494e-12,1.2872619759757802e-10,8.068420619346441e-13,2.0380521049058739e-10,1.0828539478501231e-20,3.58877668948643e-18,1.135892672953262e-17,1.3148128626624304e-18,1.833456371946525e-17,8.166814595588528e-15,5.415923092791871e-21,4.842273771166972e-22,4.562727438365194e-27,2.6554426344641194e-20,2.831654382519649e-19
3.5762743364002854e-05,0.11224543766885889,0.0,0.0,0.0,0.0,0.32996048800016686,0.6699662594258037,2.6538248335511594e-05,2.115605808802851e-05,2.0661251259749223e-07,2.2312896806808715e-08,6.540434642906108e-16,1.0797835989740861e-07,1.0045704771482674e-05,1.4311039394424484e-05,1.2979032768545367e-06,1.8086897995479824e-08,8.283036125067631e-09,9.898475049664709e-10,7.234656276303206e-09,4.103189782353288e-17,1.1679404843713213e-07,8.362900361120228e-12,1.3305354776430618e-10,8.990197665483828e-13,2.3293632998607267e-10,1.2102310432266036e-20,3.798809624382827e-18,1.335308625878836e-17,1.5464637747155316e-18,2.154428830905855e-17,9.843147339083874e-15,6.527603865755791e-21,6.00277676278952e-22,5.641857699141891e-27,3.367440858633769e-20,3.5908998904772434e-19
3.667404047977903e-05,0.11224543681095467,0.0,0.0,0.0,0.0,0.32995896900197813,0.6699650418445725,2.7273441464397344e-05,2.1690600785242706e-05,2.123360147751973e-07,2.2872607182814876e-08,6.721615306124505e-16,1.1103363071719134e-07,1.0595295043924707e-05,1.5091230478213176e-05,1.4069844279131898e-06,1.857813310836886e-08,8.494820330305452e-09,1.045805130081252e-09,7.645697936966285e-09,4.336315155283702e-17,1.2658620273374423e-07,8.804729240920978e-12,1.3741152140957958e-10,9.989406182900845e-13,2.6534925556109575e-10,1.3487437623448804e-20,4.015347190659165e-18,1.563264946742463e-17,1.8115095866250105e-18,2.5212786199129227e-17,1.1808783163538065e-14,7.831139584249246e-21,7.40104133756746e-22,6.939533140245802e-27,4.245439176878844e-20,4.527161044642009e-19
3.75853375955552e-05,0.11224543557793443,0.0,0.0,0.0,0.0,0.3299574234987478,0.6699638052630175,2.80072318106602e-05,2.2225048139016534e-05,2.1804857032106384e-07,2.3432262195371033e-08,6.902449447645847e-16,1.1409147962238748e-07,1.1160175034204334e-05,1.589320638483574e-05,1.5220950229244714e-06,1.9068693076904535e-08,8.706679130295561e-09,1.1034199996798219e-09,8.0689779522e-09,4.5763816031641323e-17,1.3692746303511807e-07,9.257386407476206e-12,1.417985112969558e-10,1.1070104548958258e-12,3.013155683327848e-10,1.4990346523860033e-20,4.238407905551006e-18,1.822925926160073e-17,2.1137096349774e-18,2.939102986871297e-17,1.4104477703253803e-14,9.353557860020951e-21,9.077717008589663e-22,8.49284848060536e-27,5.322582387156028e-20,5.6757820890127205e-19
3.849663471133138e-05,0.11224543395341148,0.0,0.0,0.0,0.0,0.32995585149131107,0.6699625496701622,2.873932553154693e-05,2.2759398981151584e-05,2.2374789116136759e-07,2.399185828335326e-08,7.082864637218229e-16,1.1715103237210746e-07,1.1740326403341754e-05,1.6716983038481008e-05,1.6433835228681518e-06,1.9558431912874986e-08,8.918613441902602e-09,1.1626944549433999e-09,8.504514502847404e-09,4.823399437396745e-17,1.478339511924608e-07,9.720736598398023e-12,1.4621290927657934e-10,1.2236403043295116e-12,3.4112081089673145e-10,1.6617629823895738e-20,4.468007809192442e-18,2.1177000073363187e-17,2.4571241634766265e-18,3.413397140487955e-17,1.6775445386939488e-14,1.1124843210984319e-20,1.1079029200288408e-21,1.0344002989751025e-26,6.637561015793866e-20,7.07802100334198e-19
3.940793182710755e-05,0.11224543192139923,0.0,0.0,0.0,0.0,0.3299542529875698,0.669961275062002,2.9469435054044868e-05,2.329365127810688e-05,2.294317380575194e-07,2.4551390995431486e-08,7.262789990493217e-16,1.2021142718641586e-07,1.2335724623220773e-05,1.756257020195468e-05,1.7709947690326485e-06,2.004720647630948e-08,9.130623827364907e-09,1.2236301565358025e-09,8.952320731407645e-09,5.077376111849026e-17,1.5932180966738803e-07,1.0194637263173668e-11,1.5065310903355122e-10,1.3492456343787275e-12,3.850646517077115e-10,1.837604348386034e-20,4.704160485569622e-18,2.4512488576129074e-17,2.846127206921512e-18,3.950069992990084e-17,1.987170114124873e-14,1.3178163666311921e-20,1.3457348343273203e-21,1.254083739572766e-26,8.235363039294849e-20,8.78185110822754e-19
4.0319228942883726e-05,0.11224542946633223,0.0,0.0,0.0,0.0,0.3299526280023752,0.6699599814413744,3.0197279469701066e-05,2.3827802158164634e-05,2.3509792368018034e-07,2.5110855022135117e-08,7.442156266338699e-16,1.2327181604230576e-07,1.294633909323325e-05,1.8429971569889614e-05,1.9050697877268442e-06,2.0534876679063467e-08,9.342710503544883e-09,1.2862280915690632e-09,9.412404791967838e-09,5.338316251173017e-17,1.7140719493190441e-07,1.0678938914925374e-11,1.551175087927276e-10,1.4842455890832578e-12,4.3346102354788716e-10,2.0272502582528755e-20,4.9468770877177396e-18,2.827496078834495e-17,3.2854192360570184e-18,4.555459445010065e-17,2.3448415147848003e-14,1.5550106028148523e-20,1.6271794335847204e-21,1.513740855553175e-26,1.0168103324165264e-19,1.0842845545499497e-18
4.12305260586599e-05,0.11224542657308581,0.0,0.0,0.0,0.0,0.3299509765573997,0.6699586688178201,3.092258490637181e-05,2.436184793952812e-05,2.407443155036965e-07,2.5670244228798633e-08,7.620895958463818e-16,1.263313659131045e-07,1.3572133265451568e-05,1.9319184870955932e-05,2.0457456074234713e-06,2.1021305677326433e-08,9.55487335159854e-09,1.3504885816668124e-09,9.884769908288007e-09,5.606221683748627e-17,1.8410627093951494e-07,1.1173485494631907e-11,1.5960451397089708e-10,1.6290622158866656e-12,4.866382356981488e-10,2.231407698234759e-20,5.196166367049179e-18,3.2506355136357196e-17,3.780039514219652e-18,5.236347146279563e-17,2.7566280239136775e-14,1.828091951481279e-20,1.9588876474090673e-21,1.8194602872566698e-26,1.2495936120776598e-19,1.3325150323997425e-18
4.2141823174436074e-05,0.11224542322699474,0.0,0.0,0.0,0.0,0.32994929868099904,0.6699573372074361,3.1645084875938695e-05,2.4895784159263617e-05,2.4636883851335223e-07,2.6229551689283496e-08,7.798943381118602e-16,1.2938925994781624e-07,1.4213064777880416e-05,2.0230201978656867e-05,2.1931550887882562e-06,2.1506360052543687e-08,9.76711192703215e-09,1.4164112920931491e-09,1.0369414439807125e-08,5.881091479119455e-17,1.9743520267803726e-07,1.1678114746316427e-11,1.6411253976770308e-10,1.7841196874095807e-12,5.449390595618734e-10,2.450798683114338e-20,5.4520347066940434e-18,3.725139107277322e-17,4.335378118479741e-18,5.999972669028172e-17,3.229189146344426e-14,2.1414767474347704e-20,2.348316878363048e-21,2.1780789353051976e-26,1.5288056075745101e-19,1.6302551757840396e-18
4.305312029021225e-05,0.11224541941386956,0.0,0.0,0.0,0.0,0.32994759440806626,0.6699559866327169,3.236452059716316e-05,2.542960560299697e-05,2.519694777189932e-07,2.67887697203723e-08,7.976234748664089e-16,1.3244469858726299e-07,1.4869085595317131e-05,2.1163009030272438e-05,2.3474267679786466e-06,2.1989909980308993e-08,9.97942547011336e-09,1.483995241911376e-09,1.0866331955313757e-08,6.162921989775657e-17,2.114101498143645e-07,1.219265860167897e-11,1.6864001368713115e-10,1.949843521720147e-12,6.08720787623066e-10,2.686159792056123e-20,5.714486158722029e-18,4.2557642875323084e-17,4.957187580152168e-18,6.854047034762389e-17,3.769813729841697e-14,2.4999986822722585e-20,2.803802051703632e-21,2.5972513096278674e-26,1.8623793341704432e-19,1.9859644246271713e-18
4.396441740598842e-05,0.11224541512001245,0.0,0.0,0.0,0.0,0.3299458637798765,0.6699546171223928,3.308064129298875e-05,2.5963306335274095e-05,2.575442804696457e-07,2.7347889916730093e-08,8.152708248842922e-16,1.3549690061426005e-07,1.554014215733067e-05,2.2117586553491594e-05,2.5086847135247523e-06,2.247182938685305e-08,1.0191812916603275e-08,1.5532388151325643e-09,1.1375511313989883e-08,6.451706897118544e-17,2.2604726044108042e-07,1.2716943572633166e-11,1.731853779818771e-10,2.1266598049246295e-12,6.783552657522908e-10,2.938241692166958e-20,5.983522485096551e-18,4.847560828291557e-17,5.6515941020510764e-18,7.806765539330586e-17,4.386460194270601e-14,2.9089354828756004e-20,3.334630141049287e-21,3.0855229910739586e-26,2.2593808463825795e-19,2.4093104451307422e-18
