Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211)
6.186959778816475e-05,0.1122452176665879,0.0,0.0,0.0,0.0,0.32990662149392985,0.6699239549108884,4.618429500624832e-05,3.6411293157684205e-05,3.5954617682306447e-07,3.8296475579086916e-08,1.138166559093439e-15,1.9380395814257072e-07,3.1656987262915276e-05,4.5219970107039176e-05,7.235171163559225e-06,3.145991972432637e-08,1.4376977247970056e-08,3.2432533912462278e-09,2.3815433055573694e-08,1.3507102184992493e-16,6.712606686273015e-07,2.471029568548703e-11,2.6403803737024017e-10,8.451378987634083e-12,3.895951153337331e-09,1.2475900715236986e-19,1.2590689464426854e-17,3.8871149429944e-16,4.642865030078254e-17,6.290856872421515e-16,5.083340160024768e-13,3.371081017767953e-19,5.395374276684485e-20,5.014620968369884e-25,1.0675428847949429e-23,1.1383837074844686e-22,6.059002652981904e-17,2.4609637064560144e-23,2.1573677143688477e-23,1.6414379510938807e-18,1.970980426792783e-21,9.173680644494678e-10,8.736927330532508e-25,6.353631831195494e-19
6.363417699858229e-05,0.11224518538225367,0.0,0.0,0.0,0.0,0.32990222988433654,0.6699205595999258,4.735333740676172e-05,3.743522781793495e-05,3.6864553462237674e-07,3.93695259843775e-08,1.1669713462380328e-15,1.9930449309077036e-07,3.353125080873694e-05,4.793336845926083e-05,7.872034814740782e-06,3.228437462757409e-08,1.4789994130311734e-08,3.442555008183694e-09,2.5283542527872573e-08,1.4339751527104876e-16,7.338235529090394e-07,2.6034767849348602e-11,2.729582541890663e-10,9.427473511357715e-12,4.487172479513261e-09,1.4025529426346475e-19,1.3374832201904875e-17,4.590340779267129e-16,5.499226908918988e-17,7.436259057477214e-16,6.200375262783761e-13,4.111856988765562e-19,6.74757976264681e-20,6.288562992805212e-25,1.3387816477700684e-23,1.4276215385908584e-22,7.827102636555879e-17,3.1790896788590186e-23,2.8648768687206116e-23,1.8958037957527924e-18,2.2764136930213814e-21,9.691960429989647e-10,1.0090847471546154e-24,7.731318277304057e-19
6.539875620899982e-05,0.11224515067482518,0.0,0.0,0.0,0.0,0.3298977477730776,0.6699171003567295,4.84977881519908e-05,3.8457745050212526e-05,3.775533319987902e-07,4.044106439176945e-08,1.1951697496572734e-15,2.047499078909141e-07,3.5453272552856316e-05,5.0722439961710394e-05,8.540673692996508e-06,3.3096400267508366e-08,1.520298955305044e-08,3.6474367767542894e-09,2.67929229948686e-08,1.5195808024650058e-16,8.001810823858988e-07,2.7378883203158164e-11,2.818429869754965e-10,1.0476436137532873e-11,5.1453874411217325e-09,1.5711427025429347e-19,1.4182002753654465e-17,5.390927844644846e-16,6.478215461281941e-17,8.742402627494363e-16,7.517043126074384e-13,4.985021967460009e-19,8.378181350449506e-20,7.832202830291806e-25,1.6674434332958453e-23,1.7780929128536437e-22,1.0035362369402988e-16,4.0759841413114285e-23,3.7729931071926117e-23,2.179011223144603e-18,2.6164788298015915e-21,1.0215993015927363e-09,1.1598283505836068e-24,9.344840335113706e-19
6.716333541941736e-05,0.11224511353668044,0.0,0.0,0.0,0.0,0.32989317614717684,0.6699135780434413,4.961739201858718e-05,3.947874398490795e-05,3.862675832086649e-07,4.1510978890017527e-08,1.2227554831939874e-15,2.1013868916454672e-07,3.7422091102257244e-05,5.358642239882257e-05,9.24114691063716e-06,3.3895840347079734e-08,1.56159279583455e-08,3.857812688119738e-09,2.834294023604494e-08,1.60749119746875e-16,8.704376441348833e-07,2.874126432019841e-11,2.90686819249289e-10,1.1600178649592667e-11,5.875480893671482e-09,1.7540461341749367e-19,1.5011949834889942e-17,6.298000645382098e-16,7.592149485353885e-17,1.022484016005884e-15,9.060800869094766e-13,6.00878449438713e-19,1.0331956572202655e-19,9.691324074735567e-25,2.0632746879168804e-23,2.200191038930505e-22,1.2774932454226918e-16,5.1886658692308917e-23,4.929957561054513e-23,2.4930570155041533e-18,2.9935734832668512e-21,1.0744925924855117e-09,1.3269863761760234e-24,1.1223386254470767e-18
6.89279146298349e-05,0.11224507396643538,0.0,0.0,0.0,0.0,0.32988851601240854,0.6699099935384191,5.071199906027376e-05,4.049812411441039e-05,3.94787122251518e-07,4.257915877433969e-08,1.2497248556133599e-15,2.1546963330607425e-07,3.9436731899484405e-05,5.652453490186225e-05,9.973458446150035e-06,3.468259092067048e-08,1.602877350996124e-08,4.073594223422655e-09,2.993294111813217e-08,1.697669294776673e-16,9.446959841835362e-07,3.0120578336432107e-11,2.9948489841169793e-10,1.2800465684280606e-11,6.68245901419007e-09,1.95195445990327e-19,1.586441381135089e-17,7.321063146057002e-16,8.853996421721459e-17,1.1899856581162745e-15,1.0861699137710765e-12,7.203073040787765e-19,1.2658778042600475e-19,1.1917524518988225e-24,2.5372590242328463e-23,2.7056283883403167e-22,1.615205385646937e-16,6.560281868183069e-23,6.393546986448257e-23,2.8399693143891635e-18,3.410132951114267e-21,1.1277943139044962e-09,1.5116383484844355e-24,1.3398214780868618e-18
7.069249384025243e-05,0.11224503196808001,0.0,0.0,0.0,0.0,0.32988376838851996,0.6699063477315864,5.178155800632987e-05,4.151578584993975e-05,4.031115514545297e-07,4.3645495102422596e-08,1.2760766078474917e-15,2.2074183120052735e-07,4.149621144881241e-05,5.9535982108455425e-05,1.0737560775632623e-05,3.545659728617623e-08,1.6441490322743917e-08,4.294690842655901e-09,3.156225722397669e-08,1.7900771846067288e-16,1.02305716377315e-06,3.151554135519183e-11,3.082329233668494e-10,1.4078915871594268e-11,7.571439581487792e-09,2.1655626872022527e-19,1.67391285200559e-17,8.469980277144895e-16,1.0277362233899026e-16,1.378444727004979e-15,1.2952499351333433e-12,8.589613762407643e-19,1.5413922350713544e-19,1.456868606362459e-24,3.10171711779052e-23,3.3075432213891497e-22,2.028990897419616e-16,8.240859012110741e-23,8.232566218092313e-23,3.2218033534940406e-18,3.8686250581731735e-21,1.181426891757202e-09,1.71487821247159e-24,1.5902652363122787e-18
7.245707305066997e-05,0.11224498755090015,0.0,0.0,0.0,0.0,0.32987893430472626,0.6699026415200635,5.2826109349667015e-05,4.2531631027811496e-05,4.112411876407357e-07,4.470988119297015e-08,1.3018117425910186e-15,2.2595465164986956e-07,4.3599541288936295e-05,6.26199580991529e-05,1.1533358646885349e-05,3.621785070618308e-08,1.6854042674551562e-08,4.521010453127219e-09,3.3230208329980254e-08,1.884676287565459e-16,1.1056205248113586e-06,3.292492211057725e-11,3.1692712853106723e-10,1.5437004758482603e-11,8.547642378466743e-09,2.395569068207852e-19,1.7635823010976265e-17,9.754958636848248e-16,1.1876479546308751e-16,1.5896294390551e-15,1.5368787248331154e-12,1.0192005798622965e-18,1.8658376064371977e-19,1.7709461337020817e-24,3.7704101409880766e-23,4.020609884820272e-22,2.533061656288296e-16,1.0288114077264164e-22,1.0528512043348731e-22,3.640637624655285e-18,4.37154555207994e-21,1.2353170856378542e-09,1.9378122927799537e-24,1.87720802045434e-18
7.42216522610875e-05,0.11224494072884939,0.0,0.0,0.0,0.0,0.3298740147954839,0.6698988758040881,5.3845778250901024e-05,4.354556336669072e-05,4.1917700686515264e-07,4.577221307074245e-08,1.3269333493634074e-15,2.311077239630607e-07,4.57457317065681e-05,6.57756501024799e-05,1.2360712931632675e-05,3.6966385023316046e-08,1.7266395199946486e-08,4.752459854213214e-09,3.4936105709844586e-08,1.9814275420223825e-16,1.1924836638891904e-06,3.434754525584246e-11,3.2556426590217874e-10,1.68760685243106e-11,9.616379816791209e-09,2.6426746466060463e-19,1.855422319917693e-17,1.1186527816813784e-15,1.36661958877019e-16,1.8253743717321385e-15,1.8149082556794374e-12,1.2035794002042927e-18,2.2459136927872896e-19,2.1411766698757104e-24,4.558644571837494e-23,4.861150575556127e-22,3.1437370328783336e-16,1.276832210588316e-22,1.337736123637771e-22,4.098570640265271e-18,4.9214142150629824e-21,1.28939621928318e-09,2.1815575704532202e-24,2.2043919624890335e-18
7.598623147150504e-05,0.1122448915202263,0.0,0.0,0.0,0.0,0.32986901089655885,0.6698950514832354,5.484076732947746e-05,4.455748887510075e-05,4.269205882737045e-07,4.6832389854334994e-08,1.351446426794072e-15,2.3620091977455052e-07,4.793379517827102e-05,6.900224195464577e-05,1.3219444518913838e-05,3.7702273202987244e-08,1.7678513065432246e-08,4.988945155433692e-09,3.667925524621189e-08,2.080291580589027e-16,1.2837424146388966e-06,3.5782293503860323e-11,3.3414158302210525e-10,1.8397308992724546e-11,1.0783047850156649e-08,2.907582868852411e-19,1.9494053419669846e-17,1.277552111811447e-15,1.5661960482526553e-16,2.0875780055383797e-15,2.133494467252605e-12,1.4148539020252626e-18,2.6889507626277615e-19,2.5755283317326298e-24,5.483378723494757e-23,5.847248939396153e-22,3.87967260587256e-16,1.5757245057052783e-22,1.6891579628099796e-22,4.597717901691165e-18,5.5207712229911506e-21,1.3436003407907593e-09,2.4472400693088016e-24,2.5757609106391732e-18
7.775081068192257e-05,0.11224483994720091,0.0,0.0,0.0,0.0,0.3298639236413968,0.6698911694529451,5.5811349449362836e-05,4.556731621072898e-05,4.3447405792081015e-07,4.7890314090624996e-08,1.375357704776565e-15,2.4123433440764355e-07,5.01627495365256e-05,7.229891730707973e-05,1.410933819473995e-05,3.842562385683701e-08,1.8090362127357983e-08,5.230372167521645e-09,3.8458960339797624e-08,2.1812288951125507e-16,1.379490837775396e-06,3.722810899241466e-11,3.4265679843847713e-10,2.0001800046837377e-11,1.2053117255155746e-08,3.1909992877047185e-19,2.0455037877353617e-17,1.453305601770868e-15,1.7879809732342235e-16,2.378200163319579e-15,2.4971074290037987e-12,1.6559884693739392e-18,3.202938487121232e-19,3.082797341486518e-24,6.563332484158076e-23,6.998867093118654e-22,4.762103733411127e-16,1.93411207610451e-22,2.1202348460739853e-22,5.140209351310023e-18,6.172174085067588e-21,1.3978703175577437e-09,2.735993499726113e-24,2.9954573141152074e-18
7.951538989234011e-05,0.1122447860354178,0.0,0.0,0.0,0.0,0.3298587540577965,0.6698872306013564,5.675786058013238e-05,4.65749569927242e-05,4.418400331742868e-07,4.8945892040856845e-08,1.3986754684819051e-15,2.4620826819155565e-07,5.243162085710062e-05,7.566486257639872e-05,1.5030146466582057e-05,3.91365777901122e-08,1.8501909071889847e-08,5.476646765588184e-09,4.027452461141941e-08,2.284199989923385e-16,1.4798212182822431e-06,3.86839946170876e-11,3.511080773526638e-10,2.1690494222477682e-11,1.3432125341446913e-08,3.493631353378219e-19,2.1436901990504823e-17,1.6470516506595612e-15,2.0336354226491094e-16,2.699259684174374e-15,2.9105411000711873e-12,1.9301622779391185e-18,3.7965543150425184e-19,3.6726599213308866e-24,7.819097664210727e-23,8.33796329412327e-22,5.815104127308313e-16,2.361771278109799e-22,2.646192173752449e-22,5.728187510820559e-18,6.878195407551111e-21,1.4521518719873745e-09,3.0489582677212476e-24,3.4678194643008407e-18
8.127996910275764e-05,0.11224472981357368,0.0,0.0,0.0,0.0,0.3298535031648883,0.6698832358064446,5.7680692807098965e-05,4.758032606899192e-05,4.4902156828330277e-07,4.999903391625952e-08,1.4214093860530937e-15,2.5112320784083815e-07,5.473944607011191e-05,7.909926963699434e-05,1.5981593295487305e-05,3.983530460889858e-08,1.8913121537450148e-08,5.727675222653971e-09,4.212525439158679e-08,2.389165523034199e-16,1.5848240691747217e-06,4.0149014280982234e-11,3.5949400442797335e-10,2.3464229937972525e-11,1.492566813826327e-08,3.8161882444173287e-19,2.2439373627651124e-17,1.8599535535867726e-15,2.3048765194116285e-16,3.0528320777295573e-15,3.378922693548363e-12,2.2407755050869238e-18,4.479190969620279e-19,4.355724504237946e-24,9.2732490351758e-23,9.888610347793157e-22,7.065859510853654e-16,2.8697421486189857e-22,3.2846235574363716e-22,6.3638057801439905e-18,7.641420850177097e-21,1.5063955632654789e-09,3.387280569498927e-24,3.997378316814032e-18
8.304454831317518e-05,0.11224467131302752,0.0,0.0,0.0,0.0,0.3298481719704116,0.6698791859334603,5.858028754569382e-05,4.858334174049891e-05,4.560221015377696e-07,5.104965406696394e-08,1.443570341337313e-15,2.55979808006142e-07,5.708527529931905e-05,8.260133825883566e-05,1.6963377708084085e-05,4.0521999413770863e-08,1.9323968221238896e-08,5.983364513866475e-09,4.4010460990235265e-08,2.4960864348695155e-16,1.694588141327075e-06,4.162229236516607e-11,3.6781355492241735e-10,2.5323739803424482e-11,1.6539393087290573e-08,4.1593807583046744e-19,2.3462184230778315e-17,2.093197742334616e-15,2.603475969859604e-16,3.441047102760136e-15,3.907721658175307e-12,2.5914552861868677e-18,5.260983486246361e-19,5.143585455220063e-24,1.0950458567496642e-22,1.1677117425952999e-21,8.544956479337065e-16,3.470445681064185e-22,4.055778511451806e-22,7.049227121755527e-18,8.464447545315757e-21,1.5605567207637509e-09,3.752111691158755e-24,4.588853586018369e-18
8.480912752359271e-05,0.11224461056741816,0.0,0.0,0.0,0.0,0.3298427614682847,0.6698750818326562,5.945712900866245e-05,4.9583925944934824e-05,4.628454043958581e-07,5.209767113200425e-08,1.4651702728483293e-15,2.6077887333284284e-07,5.946817393674893e-05,8.617027829536418e-05,1.797517726416047e-05,4.119687960740746e-08,1.9734418969993568e-08,6.24362259215131e-09,4.592946275024241e-08,2.6049240647324806e-16,1.8092004388231653e-06,4.3103013575382756e-11,3.760660680103156e-10,2.7269658571448798e-11,1.8278992265707752e-08,4.523921287413607e-19,2.4505069827467997e-17,2.3479923084099117e-15,2.9312588580364366e-16,3.866086722949743e-15,4.5027582941359106e-12,2.986061428290779e-18,6.152835847098293e-19,6.048876812649298e-24,1.2877609759249412e-22,1.3732151982293166e-21,1.0286686626272386e-15,4.177807298299581e-22,4.982863500820359e-22,7.786623500675821e-18,9.349883424489586e-21,1.6145953354525974e-09,4.144607710618718e-24,5.2471507161839665e-18
8.657370673401025e-05,0.11224454761230497,0.0,0.0,0.0,0.0,0.32983727263645796,0.6698709243372959,6.0311737966826955e-05,5.0582004402220346e-05,4.6949553290002323e-07,5.314300814742766e-08,1.4862220199727117e-15,2.655213411146029e-07,6.188722446129893e-05,8.980531162817957e-05,1.9016651359657145e-05,4.1860181837059274e-08,2.0144444855178477e-08,6.508358634812466e-09,4.788158689333978e-08,2.715640255497156e-16,1.9287462392853374e-06,4.4590421838208095e-11,3.842512182818814e-10,2.9302531099744785e-11,2.015019615387682e-08,4.910523820109911e-19,2.55677719401137e-17,2.625565592620363e-15,3.2901024787415875e-16,4.330183153476385e-15,5.17021202416608e-12,3.428691895226447e-18,7.166446743197245e-19,7.085325829018814e-24,1.5083911579390293e-22,1.608486125674969e-21,1.2329365964750118e-15,5.007386531593599e-22,6.092370438806144e-22,8.578175367992655e-18,1.0300346596992944e-20,1.6684759161189848e-09,4.5659292227086906e-24,5.977357865998708e-18
8.833828594442778e-05,0.11224448248482609,0.0,0.0,0.0,0.0,0.3298317064350402,0.669866714261931,6.114466583729605e-05,5.157750672452102e-05,4.7597678164390314e-07,5.4185592615742947e-08,1.5067391772508196e-15,2.7020826452644785e-07,6.434152801176024e-05,9.35056738771302e-05,2.0087444348576247e-05,4.251215908716931e-08,2.0554018234545103e-08,6.777483261921811e-09,4.9866171156753866e-08,2.828197446431773e-16,2.053309118636699e-06,4.608381831440248e-11,3.92368985732673e-10,3.1422821185830945e-11,2.2158767952138237e-08,5.31990395293787e-19,2.665003838685326e-17,2.92716473655954e-15,3.681934986262335e-16,4.835616781319894e-15,5.916629342956752e-12,3.923688079348371e-18,8.314334992683125e-19,8.267808164669109e-24,1.760101591121086e-22,1.876899751236171e-21,1.4715669641354502e-15,5.976512902973204e-22,7.414437955867519e-22,9.426071343394011e-18,1.1318464967386594e-20,1.7221673158415274e-09,5.0172411701924e-24,6.784742081756886e-18
9.010286515484532e-05,0.1122444152233787,0.0,0.0,0.0,0.0,0.32982606380468393,0.6698624524009323,6.195648912356755e-05,5.2570366493477025e-05,4.822936404778502e-07,5.522535654724866e-08,1.52673595732723e-15,2.7484079669002493e-07,6.683020572613221e-05,9.727061588569524e-05,2.1187188472031583e-05,4.315307793726815e-08,2.0963112800900512e-08,7.050908728224208e-09,5.1882565225108593e-08,2.942558754410212e-16,2.182970979771326e-06,4.7582560265427696e-11,4.0041962983807015e-10,3.363091965721978e-11,2.431049844596891e-08,5.752778983090203e-19,2.7751623977131844e-17,3.2540545861339446e-15,4.108734409972705e-16,5.384714559675961e-15,6.748931469242178e-12,4.475639876120235e-18,9.609864832762181e-19,9.612403019177753e-24,2.0463134924345575e-22,2.1821043195939927e-21,1.7492981930304052e-15,7.1044280097960145e-22,8.983225657823112e-22,1.033250869064376e-17,1.2406876805156492e-20,1.7756425341418232e-09,5.499713096851152e-24,7.674746752029367e-18
9.186744436526285e-05,0.11224434586732167,0.0,0.0,0.0,0.0,0.32982034566521834,0.6698581395272639,6.274780422387166e-05,5.3560521307423955e-05,4.884507540844454e-07,5.6262236469225555e-08,1.5462270629856108e-15,2.794201756675155e-07,6.935239986027003e-05,0.00010109940499299025,2.2315506586913825e-05,4.3783215995187634e-08,2.1371703618037867e-08,7.328549088825258e-09,5.393013197429335e-08,3.0586880444589547e-16,2.317812084630516e-06,4.908605915573797e-11,4.084036627204729e-10,3.592715192004996e-11,2.6611201411144535e-08,6.209868031931987e-19,2.887229111582989e-17,3.607516706755125e-15,4.572527821016226e-16,5.9798486018109286e-15,7.674421727761507e-12,5.089390579559253e-18,1.1067270411840117e-18,1.1136447492375455e-23,2.3707156874826007e-22,2.528033442246896e-21,2.0713761487407986e-15,8.4124338003063695e-22,1.0837316948991473e-21,1.1299693717796186e-17,1.3568231223789156e-20,1.8288785006964209e-09,6.014519360508158e-24,8.652989531791134e-18
9.363202357568039e-05,0.11224427445670057,0.0,0.0,0.0,0.0,0.32981455291451117,0.6698537763914794,6.351922261718657e-05,5.454791280134545e-05,4.944528844963317e-07,5.729617340420411e-08,1.565227568497445e-15,2.839477102589465e-07,7.190727469962233e-05,0.00010499132610476565,2.3472014690310666e-05,4.4402859508386795e-08,2.177976714561351e-08,7.610320339750139e-09,5.600824853275553e-08,3.176549989948988e-16,2.457911089210436e-06,5.0593777625390315e-11,4.163218202297539e-10,3.831178632524397e-11,2.9066709541334493e-08,6.691892122007946e-19,3.001181031232732e-17,3.98884827478334e-15,5.075390193623813e-16,6.62343452801874e-15,8.700792688483567e-12,5.7700416167065674e-18,1.2701680085560147e-18,1.2858592878627464e-23,2.7372765994689393e-22,2.9189188820441686e-21,2.4435921834784147e-15,9.924047025277763e-22,1.302016186763781e-21,1.2329842125385527e-17,1.4805188597255926e-20,1.8818558452849984e-09,6.562839318361473e-24,9.725259160569508e-18
9.539660278609793e-05,0.11224420103199587,0.0,0.0,0.0,0.0,0.32980868642754885,0.6698493637209302,6.427136643048828e-05,5.55324866422259e-05,5.003048765799504e-07,5.832711283094359e-08,1.583752810359852e-15,2.8842476674273393e-07,7.449401727822584e-05,0.00010894568257601404,2.465632423867819e-05,4.501230115711212e-08,2.2187281254472592e-08,7.896140535901953e-09,5.8116307164186555e-08,3.296110122658054e-16,2.603345081049003e-06,5.2105227828943e-11,4.2417503882616677e-10,4.0785041580560735e-11,3.168287087897126e-08,7.199574317063226e-19,3.1169960597099953e-17,4.399361367058121e-15,5.619443679564599e-16,7.317930330328726e-15,9.836133089224774e-12,6.5229571384517596e-18,1.4529140957230962e-18,1.479886102674941e-23,3.1502562589390046e-22,3.359303359878601e-21,2.8723227035099845e-15,1.166515985439726e-21,1.5580532119340022e-21,1.3425180195624968e-17,1.6120421986442057e-20,1.9345586581051263e-09,7.145857959963413e-24,1.0897513812052523e-17
9.716118199651546e-05,0.11224412563389319,0.0,0.0,0.0,0.0,0.3298027470557143,0.6698449022191655,6.500486438592283e-05,5.6514192502435475e-05,5.060116264801331e-07,5.935500462292966e-08,1.6018182874054727e-15,2.9285275667993275e-07,7.711183791933482e-05,0.000112961796918129,2.5868044263228947e-05,4.561183803165894e-08,2.2594225232159494e-08,8.185929887219603e-09,6.02537159916239e-08,3.417334873838724e-16,2.754189618762472e-06,5.361996927884437e-11,4.319644324857368e-10,4.3347093138689883e-11,3.446554572766326e-08,7.7336399296114e-19,3.234652986403244e-17,4.8403824156267685e-15,6.206857188648867e-16,8.065835569483799e-15,1.1088934569418895e-11,7.353768485120188e-18,1.6566642704467924e-18,1.6978699246420932e-23,3.61421801407544e-22,3.8540530420626934e-21,3.3645702505389597e-15,1.3664206634291228e-21,1.8573004099832478e-21,1.4587945809061858e-17,1.7516618358127412e-20,1.986974245162887e-09,7.76476644835963e-24,1.2175880423289347e-17
