Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434)
0.00168200030075178,0.11188671163649362,0.0,0.0,0.0,0.0,0.3032269797084117,0.6472940563016477,0.00024499261422310936,0.0007146388022464364,1.848759221067393e-06,7.823552595619359e-07,5.859687518374187e-15,4.046662558987236e-06,0.004584031532546061,0.026554303942012095,0.00621506402535646,2.844161206875006e-07,5.210392978569077e-07,9.624971414988495e-07,6.891388881375187e-06,3.908503538096876e-14,0.006406254117949462,2.5357311674973038e-09,9.263427404111611e-09,1.0208007958729947e-07,0.0014788871600567067,2.49328009171061e-14,2.87230326910352e-14,7.853292471014792e-10,3.6921863294000947e-10,3.010780063562738e-09,6.885544994597477e-05,4.566238669564099e-11,3.8895210332139205e-11,1.3374177726910236e-15,2.846626791785356e-14,3.0355254177628593e-13,1.0440070987676702e-06,4.1102678219555653e-13,7.309564678906583e-12,3.639169154524678e-12,4.121392853684419e-15,1.1278990393818464e-07,1.9371451626966987e-18
0.0016918031466164872,0.11188365670213639,0.0,0.0,0.0,0.0,0.30292532448078024,0.6470056463164916,0.00024568969171361195,0.0007190767227161001,1.8532439961762123e-06,7.876277178018418e-07,5.874067733165505e-15,4.077155417036058e-06,0.004610346551814049,0.026899183675003255,0.006269767498870016,2.8575167630430433e-07,5.257417843481607e-07,9.718232352337557e-07,6.955260385197776e-06,3.944728752623157e-14,0.006504485288086907,2.5587903758096706e-09,9.342047620033779e-09,1.0379857714049672e-07,0.0015100944468999366,2.5506564912406135e-14,2.931415305971478e-14,8.042047894682331e-10,3.798611034303723e-10,3.0967606952348054e-09,7.107312062204291e-05,4.713306383749461e-11,4.0263265681033395e-11,1.3891036404031434e-15,2.956400276986547e-14,3.1525833354078286e-13,1.0797637919825407e-06,4.2492642463399206e-13,7.607068397151042e-12,3.774842909365148e-12,4.2742113010758724e-15,1.1489630009844098e-07,2.0093650895055897e-18
0.0017016059924811944,0.11188060711679979,0.0,0.0,0.0,0.0,0.30262194291125405,0.6467150050016516,0.0002463832233951113,0.0007235198476233119,1.857691095098957e-06,7.929141134782289e-07,5.888333617005328e-15,4.107735504738225e-06,0.004636545298799231,0.0272468032631314,0.006324428670158598,2.87087807739984e-07,5.30462569575508e-07,9.811814562612304e-07,7.019281232452785e-06,3.9810386685784656e-14,0.006603630037847317,2.5819215507420383e-09,9.420893084976262e-09,1.0553536288015621e-07,0.0015417517802960915,2.6090284370321278e-14,2.991466363666558e-14,8.234041422908969e-10,3.9074391691215295e-10,3.1847046725282055e-09,7.334824134301146e-05,4.864183972370565e-11,4.167056209921658e-11,1.4424674659655654e-15,3.069728305084525e-14,3.2734316710118e-13,1.1164990185875404e-06,4.391976717721564e-13,7.914691055767989e-12,3.91511986937121e-12,4.432214365495047e-15,1.1705097547141879e-07,2.08403532275079e-18
0.0017114088383459016,0.11187756324309399,0.0,0.0,0.0,0.0,0.3023168365820461,0.6464221270147142,0.00024707320827538234,0.000727968035728895,1.862100467097592e-06,7.982143723895673e-07,5.902485145405021e-15,4.138402451919426e-06,0.004662626737893936,0.02759716996469632,0.0063790422496944185,2.8842452280539967e-07,5.352014630578494e-07,9.905715204595835e-07,7.083448309842319e-06,4.0174315202344684e-14,0.006703690735000704,2.60512364363615e-09,9.499960308880488e-09,1.0729048316354265e-07,0.0015738618807787112,2.6684072560778428e-14,3.0524663755900244e-14,8.429300808577627e-10,4.0187080786709366e-10,3.2746447461079804e-09,7.568190593168231e-05,5.018943973709281e-11,4.3117945339277704e-11,1.4975525081366762e-15,3.1867022363022284e-14,3.3981678473489154e-13,1.1542323216922994e-06,4.5384756257527887e-13,8.232704625215539e-12,4.060138885066536e-12,4.5955595781458386e-15,1.1925507732529684e-07,2.161229772511022e-18
0.0017212116842106088,0.11187452544403426,0.0,0.0,0.0,0.0,0.3020100071475356,0.6461270070982711,0.0002477596454058648,0.0007324211416588277,1.8664720623404995e-06,8.035284159839885e-07,5.916522299858081e-15,4.169155877151676e-06,0.004688589846973822,0.027950290936647165,0.00643360295380631,2.897618286878549e-07,5.399582687970597e-07,9.999931394292485e-07,7.1477584705859485e-06,4.05390552287297e-14,0.006804669710336543,2.62839558368761e-09,9.579245728510886e-09,1.0906398243918338e-07,0.001606427427067404,2.728804311779895e-14,3.1144252922356667e-14,8.627853533879211e-10,4.132455310678718e-10,3.3666139518971936e-09,7.807521960891782e-05,5.177659681924686e-11,4.460627183131539e-11,1.5544027890210369e-15,3.307415037113803e-14,3.526891000033364e-13,1.1929834580301245e-06,4.68883197987649e-13,8.561386079401587e-12,4.210042314144611e-12,4.764408512725129e-15,1.215097719852929e-07,2.2410242157019718e-18
0.001731014530075316,0.11187149408288533,0.0,0.0,0.0,0.0,0.30170145633497125,0.6458296400814141,0.000248442533956889,0.0007368790158886775,1.8708058325514078e-06,8.088561613183545e-07,5.9304450698973014e-15,4.1999953869546565e-06,0.004714433617213027,0.028306173232516503,0.0064881055055756795,2.910997319759866e-07,5.447327852218823e-07,1.0094460201534914e-06,7.212208531267903e-06,4.0904588709977656e-14,0.006906569257314465,2.651736277092243e-09,9.658745705025447e-09,1.1085590317955188e-07,0.001639451055136442,2.790231001122487e-14,3.1773530787939095e-14,8.829726787620235e-10,4.2487186059417367e-10,3.460645605553172e-09,8.052929890963309e-05,5.340405141481996e-11,4.613640853664978e-11,1.6130630970262972e-15,3.4319612863728115e-14,3.6597019840542556e-13,1.232772396492306e-06,4.84311739868257e-13,8.901017418885096e-12,4.3649760654742785e-12,4.938926837488094e-15,1.2381624476862656e-07,2.323496319499542e-18
0.0017408173759400232,0.11186846952321264,0.0,0.0,0.0,0.0,0.30139118594507763,0.6455300208811708,0.000249121873035092,0.0007413415047251561,1.875101729596014e-06,8.141975210188964e-07,5.944253448662145e-15,4.230920574973235e-06,0.00474015705299486,0.02866482380041206,0.006542544635882538,2.9243823856582977e-07,5.495248051334466e-07,1.0189298652303603e-06,7.276795273632078e-06,4.127089739352708e-14,0.007009391631697711,2.675144605967658e-09,9.738456519774868e-09,1.1266628589064859e-07,0.0016729353572774001,2.8526987560695055e-14,3.2412597132267157e-14,9.034947458856026e-10,4.3675358968930743e-10,3.5567733018286454e-09,8.304527159178528e-05,5.507255141117059e-11,4.770923293503242e-11,1.6735789895356596e-15,3.5604371808923995e-14,3.796703379726076e-13,1.2736193165760444e-06,5.001404098890482e-13,9.251885692321087e-12,4.5250896714723625e-12,5.119284401434791e-15,1.2617569978312113e-07,2.408725679862308e-18
0.0017604230676694379,0.11186244226408341,0.0,0.0,0.0,0.0,0.3007654940076126,0.6449240060472821,0.00025046989864599195,0.0007502796905056301,1.883579710397927e-06,8.249207116640429e-07,5.9715270170176506e-15,4.293026295030307e-06,0.004791239003957277,0.02939045700510155,0.006651211600418633,2.9511708158864333e-07,5.591604981414321e-07,1.037989236091632e-06,7.406365753884733e-06,4.2005766356263047e-14,0.0072178136950277645,2.722159580090105e-09,9.898495395149758e-09,1.1634258917576941e-07,0.0017412961289462723,2.9808033504418535e-14,3.372049488166819e-14,9.45553709648363e-10,4.61298509574587e-10,3.75545257499168e-09,8.826746366079612e-05,5.853571598013056e-11,5.098650732921011e-11,1.8003636163097466e-15,3.829570811575766e-14,4.0836963846312e-13,1.3585688623499505e-06,5.330273130897253e-13,9.988506588923249e-12,4.8614731039618846e-12,5.498218034056162e-15,1.3105846734953909e-07,2.5877844157762833e-18
0.0017800287593988525,0.1118564465796375,0.0,0.0,0.0,0.0,0.3001329472362502,0.6443089237487505,0.0002518037131790712,0.000759234385481264,1.8919056175951709e-06,8.356971989328147e-07,5.998343007945619e-15,4.355469519125111e-06,0.004841827993733504,0.0301272439475811,0.00675956188679868,2.9779839036439793e-07,5.688635755096543e-07,1.0571687798529704e-06,7.536443446119493e-06,4.274351201758798e-14,0.007429953178381066,2.769431079653648e-09,1.0059330999874157e-08,1.2009317533066164e-07,0.0018115295713807867,3.113210156284846e-14,3.506874609757211e-14,9.889831265515745e-10,4.869109833383946e-10,3.962925951823447e-09,9.375103859139677e-05,6.217221999289039e-11,5.444532360532716e-11,1.9351365885828484e-15,4.1156180304059044e-14,4.3887253424354147e-13,1.447997677894042e-06,5.67602832555348e-13,1.0773646795318762e-11,5.220463756164583e-12,5.902654693967501e-15,1.3616808487554455e-07,2.778877051823584e-18
0.0017996344511282672,0.11185048538418854,0.0,0.0,0.0,0.0,0.29949356275234806,0.6436847366424647,0.0002531233071821357,0.0007682042085097202,1.9000790716891812e-06,8.465261207169857e-07,6.024701501231581e-15,4.4182465098248e-06,0.004891916517939553,0.030875236202217132,0.006867553719551482,3.004821860822229e-07,5.786321713148017e-07,1.076465946868061e-06,7.667001291962639e-06,4.3483980914062115e-14,0.007645826732573451,2.816949291251164e-09,1.0220930697423564e-08,1.2391829344820882e-07,0.0018836547555726218,3.250011658820217e-14,3.6458151263413134e-14,1.033803336583331e-09,5.136219520234394e-10,4.1794718045842494e-09,9.950541210754419e-05,6.598830760926944e-11,5.809307456923951e-11,2.078290240813809e-15,4.419407057131411e-14,4.712673432523738e-13,1.5420745991525855e-06,6.039267725265596e-13,1.160978609040969e-11,5.60339473731687e-12,6.3341113123462384e-15,1.4151486446355534e-07,2.9827131995883022e-18
0.0018192401428576818,0.11184456159132698,0.0,0.0,0.0,0.0,0.2988473589206366,0.6430514089401244,0.0002544286706882075,0.0007771877105122953,1.9080997002814413e-06,8.574065407781505e-07,6.050602652501604e-15,4.481353302041668e-06,0.004941497269286269,0.031634483451200984,0.006975145538687982,3.031684781794554e-07,5.884643243906745e-07,1.095878107791608e-06,7.798011631822229e-06,4.4227016172391925e-14,0.007865450368643442,2.8647040092046833e-09,1.0383260551469808e-08,1.2781815758271203e-07,0.0019576899648524396,3.3913007083963236e-14,3.7889510637017635e-14,1.080034104428224e-09,5.41462576680376e-10,4.405372550909353e-09,0.00010554016905698644,6.99903351457304e-11,6.193731453168646e-11,2.2302293413953266e-15,4.7417922678052394e-14,5.0564517262855e-13,1.6409716477180421e-06,6.420597736414376e-13,1.2499486258816947e-11,6.011663105485487e-12,6.7941788423839216e-15,1.4710941826696933e-07,3.200036509974257e-18
0.0018388458345870965,0.11183867811175426,0.0,0.0,0.0,0.0,0.29819435537249805,0.6424089064590439,0.0002557197927501786,0.0007861833742472101,1.9159671351718074e-06,8.683374477319994e-07,6.076046684702539e-15,4.544785689618548e-06,0.004990563133220895,0.03240503341375723,0.007082296030361614,3.0585726384915496e-07,5.983579767611837e-07,1.1154025500002483e-06,7.929446186663632e-06,4.497245740606848e-14,0.008088839444928907,2.912684622653757e-09,1.0546285282229155e-08,1.3179294531814296e-07,0.0020336526657561836,3.537170443557459e-14,3.9363623416147875e-14,1.1276945795914526e-09,5.70464205357923e-10,4.64091447502389e-09,0.00011186505920913041,7.418476828868065e-11,6.598575573209085e-11,2.3913710843568175e-15,5.083654175825078e-14,5.420999166896584e-13,1.7448639563660706e-06,6.820632672543911e-13,1.3445391174700014e-11,6.446731788223312e-12,7.2845245629743e-15,1.5296265628879063e-07,3.4316256955245762e-18
0.001858451526316511,0.11183283785203685,0.0,0.0,0.0,0.0,0.29753457302970193,0.6417571966738669,0.0002569966615545808,0.0007951896141716415,1.923681013398448e-06,8.793177542097039e-07,6.101033892107504e-15,4.608539218952515e-06,0.005039107183574123,0.033186931774059736,0.007188964157288952,3.085485278134575e-07,6.083109722005889e-07,1.135036475127596e-06,8.061276047648617e-06,4.572014065660481e-14,0.00831600865376898,2.9608801174611163e-09,1.0709968272229683e-08,1.3584279677082056e-07,0.002111559479152977,3.687714230438883e-14,4.0881286888425994e-14,1.1768032682173118e-09,6.006583424371536e-10,4.8863875618344666e-09,0.0001184899926964302,7.857817907136969e-11,7.024626528562667e-11,2.562145051283863e-15,5.445899350841655e-14,5.807282482846595e-13,1.8539296880257077e-06,7.239994271141198e-13,1.4450226691869958e-11,6.910131580093601e-12,7.806894481238088e-15,1.5908578384449704e-07,3.678295593655601e-18
0.0018780572180459257,0.11182704371207829,0.0,0.0,0.0,0.0,0.2968680341285752,0.6410962487689708,0.0002582592647160781,0.0008042047764230018,1.9312409800661175e-06,8.90346296075348e-07,6.125564649722324e-15,4.67260918193181e-06,0.005087122678264235,0.03398022210808736,0.007295109188982107,3.1124224222201523e-07,6.183210549127121e-07,1.154776996714679e-06,8.19347166742637e-06,4.646989834414194e-14,0.008546972007899356,3.0092790726428693e-09,1.0874271555577146e-08,1.399678134000748e-07,0.0021914261517367237,3.8430255908106506e-14,4.2443295542892914e-14,1.2273779960044111e-09,6.320766147103405e-10,5.142085301497763e-09,0.0001254250351035805,8.317724261722404e-11,7.472686098250031e-11,2.7429931443232625e-15,5.82946027685514e-14,6.216296036618696e-13,1.968349948081025e-06,7.679311183163169e-13,1.5516800348287443e-11,7.403463016513678e-12,8.36311559280005e-15,1.6549029823327592e-07,3.940898164056497e-18
0.0018976629097753404,0.11182129858315332,0.0,0.0,0.0,0.0,0.29619476224436475,0.6404260336914351,0.0002595075892784319,0.0008132271388950602,1.938646688858985e-06,9.014218316928772e-07,6.1496394153055475e-15,4.73699060694134e-06,0.005134603055242107,0.034784945809590954,0.007400690732071947,3.1393836640597624e-07,6.283858682958432e-07,1.1746211369987244e-06,8.326002846230636e-06,4.72215591885978e-14,0.008781742826526114,3.0578696564160452e-09,1.1039155804821722e-08,1.441680566611948e-07,0.002273267527903458,4.003198117137096e-14,4.4050440135088374e-14,1.2794358726075486e-09,6.647507338764211e-10,5.408304471971332e-09,0.00013268040218221628,8.798873363483145e-11,7.943570681437124e-11,2.934369486649563e-15,6.235295142191066e-14,6.649061600728612e-13,2.088308689801296e-06,8.139218435452953e-13,1.6648000860502063e-11,7.92839827067162e-12,8.955098176858773e-15,1.721879843458235e-07,4.220323498368303e-18
0.001917268601504755,0.11181560534596974,0.0,0.0,0.0,0.0,0.2955147823157535,0.6397465242045648,0.0002607416215908494,0.0008222549114246457,1.945897801519285e-06,9.12543041313543e-07,6.173258727951442e-15,4.801678250339612e-06,0.005181541928656656,0.035601142015177244,0.007505668760644672,3.166368465889815e-07,6.385029538802717e-07,1.1945658245367507e-06,8.4588387233753e-06,4.797494816143347e-14,0.009020333721062451,3.1066396234009468e-09,1.120458032108792e-08,1.4844354688331565e-07,0.0023570975220475266,4.1683254002463423e-14,4.570350673636305e-14,1.3329932580395327e-09,6.987124608951168e-10,5.685344922158169e-09,0.00014026645418238024,9.301952265877999e-11,8.4381108263285e-11,3.136740289076273e-15,6.664387558579104e-14,7.106628058161811e-13,2.2139926127792976e-06,8.620356865709822e-13,1.7846797401110042e-11,8.486682987488031e-12,9.584838022981634e-15,1.7919090958788427e-07,4.5175007963519515e-18
0.0019368742932341697,0.11180996686870849,0.0,0.0,0.0,0.0,0.29482812066953423,0.6390576949419239,0.00026196134731941656,0.0008312862361005501,1.9529939883282773e-06,9.237085265638506e-07,6.196423209724906e-15,4.866666589461874e-06,0.005227933085182266,0.03642884752857814,0.00761000364641418,3.1933761567412507e-07,6.48669750404296e-07,1.2146078918432803e-06,8.591947769460154e-06,4.872988644144762e-14,0.009262756580558895,3.155576314346995e-09,1.1370503032835623e-08,1.5279426204659307e-07,0.0024429290913312216,4.338500944657138e-14,4.740327574356513e-14,1.3880657302281438e-09,7.339935667990907e-10,5.973509332729105e-09,0.00014819368980676598,9.827657204033583e-11,8.957150725186199e-11,3.350583682772785e-15,7.117746209312419e-14,7.590071027185148e-13,2.3455910544132716e-06,9.123372530580626e-13,1.9116238655326997e-11,9.080138083318449e-12,1.0254418624213884e-14,1.865114180928564e-07,4.8333993238193124e-18
0.0019564799849635843,0.1118043860048963,0.0,0.0,0.0,0.0,0.2941348050453688,0.6383595224617749,0.00026316675154900403,0.0008403191876927855,1.959934929390715e-06,9.349168100272293e-07,6.219133569649067e-15,4.931949815351394e-06,0.005273770480530226,0.03726809674425041,0.007713656188711017,3.2204059309126295e-07,6.588835930221224e-07,1.2347440727558109e-06,8.725297777989445e-06,4.948619136724022e-14,0.009509022556853191,3.2046666552966017e-09,1.1536880493304288e-08,1.572201365448985e-07,0.0025307742089792475,4.513818080937372e-14,4.915052085267419e-14,1.4446680503880943e-09,7.706257920508438e-10,6.273102958890464e-09,0.00015647273979113558,1.0376693169021355e-10,9.501547644597573e-11,3.5763895152311345e-15,7.596404420318202e-14,8.100492403954175e-13,2.4832958744779825e-06,9.648916087507706e-13,2.0459451640732716e-11,9.710661464833837e-12,1.0966013281126843e-14,1.9416212404446236e-07,5.169029327542281e-18
0.0019760856766929988,0.11179886559129523,0.0,0.0,0.0,0.0,0.29343486462051727,0.6376519853018265,0.00026435781884090486,0.0008493517741948928,1.9667203155749467e-06,9.461663349256462e-07,6.2413906064532665e-15,4.997521825739476e-06,0.005319048236194531,0.038118921570444185,0.007816587644345082,3.247456846360009e-07,6.691417127011152e-07,1.2549710001458293e-06,8.858855858639014e-06,5.024367639902646e-14,0.009759142049449547,3.2538971572967744e-09,1.1703667879628264e-08,1.6172105995099488e-07,0.002620643838139808,4.6943698743151013e-14,5.0946008008471595e-14,1.5028141288353774e-09,8.086408042812847e-10,6.584433357324041e-09,0.00016511436010689743,1.0949773457077748e-10,1.0072171314376593e-10,3.814659108809801e-15,8.101419652900085e-14,8.639019821594566e-13,2.6273013327660117e-06,1.0197642150713132e-12,2.1879640284678232e-11,1.0380229696076638e-11,1.1721887151810034e-14,2.0215590406365227e-07,5.525442922575119e-18
0.001995691368422413,0.11179340844584616,0.0,0.0,0.0,0.0,0.29272833003447085,0.6369350640341797,0.0002655345332278831,0.0008583819374979066,1.973349848914714e-06,9.574554649221999e-07,6.263195209439313e-15,5.063376218515447e-06,0.005363760636434035,0.038981351351862495,0.007918759757308876,3.274527822955971e-07,6.794412357764041e-07,1.2752852038668674e-06,8.992588433106909e-06,5.100215109510307e-14,0.010013124690154,3.3032539174928133e-09,1.187081899616495e-08,1.662968758530299e-07,0.002712547906371288,4.8802490342388476e-14,5.2790494321722987e-14,1.562516992578274e-09,8.48070155464222e-10,6.907810101924142e-09,0.0001741294247857535,1.1547619193761298e-10,1.0669903287248381e-10,4.065904980514735e-15,8.63387291533229e-14,9.206806022750395e-13,2.777803959772567e-06,1.0770208621661002e-12,2.33800837500177e-11,1.1090899588179031e-11,1.2524399217485515e-14,2.1050588875492736e-07,5.903734938409748e-18
0.0020152970601518276,0.11178801736559046,0.0,0.0,0.0,0.0,0.29201523341343416,0.6362087413203863,0.000266696878230635,0.0008674075541977634,1.9798232431816977e-06,9.687824840405474e-07,6.28454835970103e-15,5.129506285646721e-06,0.005407902125483721,0.0398554127920317,0.008020134788245821,3.3016176409997824e-07,6.897791837063721e-07,1.2956831086035223e-06,9.126461231048592e-06,5.176142108879432e-14,0.010270979327492527,3.3527226211269286e-09,1.2038286280899844e-08,1.7094738063586565e-07,0.0028064952808070647,5.071547815434475e-14,5.468472695890363e-14,1.623788753253383e-09,8.889452364729065e-10,7.2435444789029e-09,0.00018352891836867654,1.2170958833196777e-10,1.1295636254925833e-10,4.3306505222054636e-15,9.194868091597521e-14,9.80502814377788e-13,2.935002420462265e-06,1.136727599462655e-12,2.496413450302579e-11,1.1844809703355384e-11,1.3376004153878989e-14,2.1922545336338453e-07,6.305043719499242e-18
