Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223)
6.048734571901021e-09,0.11224537202140464,0.0,0.0,0.0,0.0,0.3299999963526326,0.6699999965431133,3.6206962324196436e-09,3.430160586015179e-09,2.6458618418541863e-11,2.1713568304005501e-10,8.375416963827626e-20,1.9389360269298163e-13,2.013740492961277e-13,2.904499091219754e-15,4.3814052051108145e-18,5.282432599114087e-14,3.637248145604686e-14,3.77456932342022e-19,2.2480301864318858e-20,1.2749837254394383e-28,3.7362192755607435e-23,3.27142217139461e-17,1.1107307388560966e-14,1.7552474169478743e-26,8.0247362314529965e-28,3.732879329687279e-35,1.1763345792493714e-29,2.4290248760640285e-39,3.125957280593771e-42,8.446869572923945e-38,6.83641384932106e-39,4.50494300435907e-45,3.1274156843641605e-50,6.352643264561307e-55,1.2938831806007425e-53,1.37974251179557e-52,7.82890811671439e-51,4.98077687839702e-57,1.3064258510130044e-53,1.4042269054839282e-45,1.7076468979024082e-48,1.5577117088447453e-20,7.474316961907642e-52,6.170564125737209e-50,1.1897765423767447e-40,1.6030747413080786e-47,5.334711606087611e-41,1.11616912078338e-50,8.373848161397545e-53,1.4858827701216605e-19,3.4204326217754497e-39,7.801820544338771e-43
6.265477412760131e-09,0.11224537202138651,0.0,0.0,0.0,0.0,0.32999999622193554,0.6699999964122375,3.750367161316592e-09,3.560005966525433e-09,2.746823566622605e-11,2.1798218657203568e-10,8.695009139960018e-20,2.0883709882426498e-13,2.1731059718026072e-13,3.24559681730783e-15,4.869228812681403e-18,5.684895369621305e-14,3.9088340969065075e-14,4.2181225203173305e-19,2.6067331018503893e-20,1.4784243722152683e-28,4.495120542522675e-23,3.4048343222996094e-17,1.1628383209284564e-14,2.0173948663663686e-26,9.556047470196223e-28,4.3285132165103335e-35,1.3640354601463912e-29,3.0587116558045615e-39,4.087489287646673e-42,1.0395055500090513e-37,8.718236126488547e-39,5.746268657634048e-45,4.2024425637014446e-50,8.408158636988999e-55,1.7136421724636178e-53,1.8273558694743562e-52,1.0732304578314528e-50,6.663383108579275e-57,1.6477551545867827e-53,1.8245706743098435e-45,2.217820713717431e-48,1.6765988741089406e-20,9.711692263949642e-52,8.074906323897362e-50,1.5579927982439264e-40,2.1080179848110094e-47,6.922843560366265e-41,1.4446010473183867e-50,1.04661211527073e-52,1.54359785566182e-19,4.2710414798882624e-39,1.0584978094173717e-42
6.4822202536192416e-09,0.11224537202135865,0.0,0.0,0.0,0.0,0.3299999960912384,0.6699999962812745,3.880037614524483e-09,3.6899379188828715e-09,2.8477849205115486e-11,2.187420681104646e-10,9.014600142081373e-20,2.2433564874922157e-13,2.338629331572095e-13,3.6124837736888485e-15,5.391979576169614e-18,6.102059266286743e-14,4.1902337959969984e-14,4.694761496680328e-19,3.0066306100696117e-20,1.7052288118881596e-28,5.372688697094506e-23,3.5382950265466024e-17,1.2149960425855546e-14,2.3076282587326922e-26,1.1311706956202463e-27,4.992552037540463e-35,1.5732926422337272e-29,3.820225137144596e-39,5.2935866913895586e-42,1.2701121348980385e-37,1.1025328073337001e-38,7.268398433154164e-45,5.588152608690398e-50,1.102127424973747e-54,2.2475769735318437e-53,2.396721529156345e-52,1.4553115052011466e-50,8.830740140717389e-57,2.0609801097875662e-53,2.3490316149281133e-45,2.854122833045417e-48,1.8002423542566974e-20,1.2503254896755239e-51,1.046801683544567e-49,2.0209712105730328e-40,2.7451870378092643e-47,8.899773332770679e-41,1.8524366872265452e-50,1.297715154368104e-52,1.6013127293390117e-19,5.2912561111542754e-39,1.4205350661706463e-42
6.698963094478352e-09,0.11224537202132227,0.0,0.0,0.0,0.0,0.3299999959605412,0.6699999961502348,4.009707593276363e-09,3.819945871727714e-09,2.948745904449459e-11,2.194258990096034e-10,9.334189973130654e-20,2.403889817041312e-13,2.5103114619422106e-13,4.006100166361482e-15,5.950864983016777e-18,6.533903624584167e-14,4.481433638496173e-14,5.205596401469454e-19,3.4507170222333464e-20,1.9570952895638817e-28,6.382288174068955e-23,3.6718042653125725e-17,1.2671947974220732e-14,2.627845592779457e-26,1.3315311887364862e-27,5.729967977189941e-35,1.8056729977090842e-29,4.7350228664223835e-39,6.794382492524307e-42,1.5415136045860995e-37,1.383435228600242e-38,9.122001422272904e-45,7.358618631248076e-50,1.431653108503714e-54,2.9212350471993715e-53,3.1150822381874898e-52,1.9535038325155762e-50,1.1600528162474254e-56,2.557870129206482e-53,2.998430059275933e-45,3.641728515014469e-48,1.928682921829073e-20,1.5959825814321993e-51,1.3451812872066215e-49,2.5985231949287595e-40,3.5427059724835034e-47,1.1341485293875015e-40,2.3550100403057124e-50,1.597139378675348e-52,1.6590273916324588e-19,6.507101409105178e-39,1.8871699742971338e-42
6.915705935337462e-09,0.1122453720212784,0.0,0.0,0.0,0.0,0.32999999582984374,0.6699999960191277,4.1393770987946954e-09,3.950020542524689e-09,3.0497065195493375e-11,2.200429617944602e-10,9.653778636631046e-20,2.569968226536984e-13,2.688153087716309e-13,4.427385738906022e-15,6.547092507751044e-18,6.980407431121214e-14,4.782419256164155e-14,5.751727836222158e-19,3.9420830225197504e-20,2.235776709050525e-28,7.538236024721554e-23,3.805362024582766e-17,1.3194271281015525e-14,2.9800018152636356e-26,1.5592025398689452e-27,6.545893253672115e-35,2.0627938294741406e-29,5.8271061960407184e-39,8.64793378974182e-42,1.8592104601020739e-37,1.7232495058173543e-38,1.1364708797973236e-44,9.60199861191789e-50,1.844052143381267e-54,3.7647103535267644e-53,4.014528939068539e-52,2.597487954039774e-50,1.5113983954708881e-56,3.1516007720982264e-53,3.796803565008232e-45,4.609698725899246e-48,2.0619615217052967e-20,2.0209350386660774e-51,1.7144834909452453e-49,3.313699705261979e-40,4.533377375397009e-47,1.4335240903804482e-40,2.969912323646547e-50,1.952042075699457e-52,1.7167418433068174e-19,7.947469152976455e-39,2.4834704574384987e-42
7.132448776196572e-09,0.1122453720212279,0.0,0.0,0.0,0.0,0.3299999956991462,0.669999995887961,4.26904613230208e-09,4.0801537918990085e-09,3.150666766124923e-11,2.2060139582618526e-10,9.973366133575679e-20,2.7415889270652855e-13,2.8721547959293976e-13,4.877279766067648e-15,7.181869612012823e-18,7.4415493675429e-14,5.09317560783868e-14,6.334246914777681e-19,4.4839147313012776e-20,2.5430801015225416e-28,8.855830603351716e-23,3.938968288789974e-17,1.3716869563739534e-14,3.36610838514194e-26,1.816862063642909e-27,7.445618563481941e-35,2.3463223808991028e-29,7.123209382843531e-39,1.0921107849514402e-41,2.2292248851259166e-37,2.1318451521973679e-38,1.406176616482301e-44,1.242255852616889e-49,2.3564426053926172e-54,4.813198698861197e-53,5.132592972798186e-52,3.4231600699538973e-50,1.9539613380302337e-56,3.856862986107487e-53,4.7717901963288995e-45,5.791437811549448e-48,2.2001192709506885e-20,2.5398938499375202e-51,2.168418659644407e-49,4.193170200593398e-40,5.755239300794348e-47,1.7980704866118066e-40,3.7172197210922967e-50,2.3703373234370684e-52,1.774456084380878e-19,9.644299051662723e-39,3.2393295102911984e-42
7.565934457914793e-09,0.1122453720211104,0.0,0.0,0.0,0.0,0.3299999954377506,0.6699999956254777,4.5283827881207894e-09,4.340568349745916e-09,3.352586156902336e-11,2.2157005419991555e-10,1.0612537637924391e-19,3.1014458755889027e-13,3.2586402675879403e-13,5.8666479017629996e-15,8.57190234133374e-18,8.407661081389007e-14,5.743937505120881e-14,7.612765431563654e-19,5.732190927803282e-20,3.2510481588978473e-28,1.2042243414835715e-22,4.206326283701356e-17,1.4762701957458212e-14,4.248498168768165e-26,2.433688163593499e-27,9.518414483299145e-35,2.999518174121595e-29,1.0449347725550849e-38,1.7044053683917813e-41,3.1530892698232745e-37,3.2012942070218257e-38,2.112249645553719e-44,2.0307368823325914e-49,3.764429093775366e-54,7.696179783165345e-53,8.206883275964525e-52,5.801037766606732e-50,3.1965426330235997e-56,5.669060902544782e-53,7.38264966157836e-45,8.954570909640789e-48,2.4912375459331737e-20,3.9295831896419305e-51,3.395687131766808e-49,6.572452448027236e-40,9.074822015051722e-47,2.769522053524839e-40,5.703360784585242e-50,3.432897072026203e-52,1.8898839363108128e-19,1.395174036428216e-38,5.37809548990372e-42
7.999420139633013e-09,0.11224537202097501,0.0,0.0,0.0,0.0,0.3299999951763545,0.6699999953628317,4.7877175703788655e-09,4.601142265311297e-09,3.5545040800831636e-11,2.223791539535144e-10,1.125170449662746e-19,3.4834377192629056e-13,3.669770695688529e-13,6.981709168328167e-15,1.0130622607385103e-17,9.432063626316654e-14,6.433588681125962e-14,9.04969371437144e-19,7.222906003920704e-20,4.096517106448656e-28,1.6084677803252831e-22,4.4738781401656e-17,1.580914675100463e-14,5.292219515849718e-26,3.206823448533979e-27,1.1993788951353163e-34,3.7795776179156083e-29,1.4989932901523916e-38,2.591363255286789e-41,4.372877144102404e-37,4.6980435847666206e-38,3.1006838671518396e-44,3.2262130437819316e-49,5.856136091645489e-54,1.1982403889913672e-52,1.2777533331523295e-51,9.542211024096485e-50,5.094826119673371e-56,8.146920711252752e-53,1.1140083373850983e-44,1.3504501163237635e-47,2.802370121937043e-20,5.929562759380869e-51,5.182497795922273e-49,1.003909861316984e-39,1.3935500894627798e-46,4.15794453154476e-40,8.533706655361586e-50,4.8653599042395236e-52,2.0053109477835744e-19,1.9754266773811925e-38,8.668879893510826e-42
8.432905821351234e-09,0.11224537202082582,0.0,0.0,0.0,0.0,0.3299999949149578,0.6699999951000598,5.04705048858941e-09,4.861839003278427e-09,3.7564205443208996e-11,2.2306523027115605e-10,1.1890866737077355e-19,3.8875411074830696e-13,4.105547939163164e-13,8.229960311615904e-15,1.1867689642659181e-17,1.0514579244457325e-13,7.161992429347662e-14,1.0653426322757054e-18,8.984885123562263e-20,5.095835345405674e-28,2.114388037463892e-22,4.7416237802970044e-17,1.685600155762134e-14,6.515352273003582e-26,4.1639504528479666e-27,1.4919607548341793e-34,4.70158444805095e-29,2.1078949647729215e-38,3.849129200556817e-41,5.9586853779439555e-37,6.754330564354424e-38,4.458935049518652e-44,4.996351123114607e-49,8.896307964690265e-54,1.821649099777737e-52,1.942530319738066e-51,1.5283008465773151e-49,7.932457388966088e-56,1.1475144282807178e-52,1.643934320527419e-44,1.9918547703014196e-47,3.133852121005874e-20,8.750214362826507e-51,7.729688423293578e-49,1.4984270085981554e-39,2.0900099402966164e-46,6.101271819477778e-40,1.2485920841768185e-49,6.763864634302255e-52,2.1207371242071826e-19,2.7439466038226006e-38,1.360922548951479e-41
8.866391503069454e-09,0.11224537202066603,0.0,0.0,0.0,0.0,0.3299999946535604,0.6699999948371906,5.306381552187265e-09,5.122630341325649e-09,3.9583355595919446e-11,2.2365650535217693e-10,1.253002439085419e-19,4.3137323512096834e-13,4.5659732027342e-13,9.618890103691241e-15,1.379276247718392e-17,1.165502828963189e-13,7.929007502605749e-14,1.2432213173516276e-18,1.1048388204007919e-19,6.266165008331954e-28,2.7399101651550637e-22,5.0095631460162665e-17,1.7903129486715954e-14,7.936837602050252e-26,5.3357615561211214e-27,1.8346118380948087e-34,5.78137318733339e-29,2.9115325832180437e-38,5.599117125382894e-41,7.991968393848062e-37,9.532719101263593e-38,6.294531718712985e-44,7.56248240948563e-49,1.3229360663291518e-53,2.7107233245678385e-52,2.890601929609865e-51,2.389713211190905e-49,1.2091969055443035e-55,1.5875050331553452e-52,2.3779138840060695e-44,2.879878448338507e-47,3.486021408588927e-20,1.2656987578988185e-50,1.129289467284104e-48,2.1906077737640157e-39,3.0687597262658916e-46,8.770894853756871e-40,1.790529169244101e-49,9.241994655916579e-52,2.236162472027448e-19,3.7465079494443233e-38,2.086475160728386e-41
9.299877184787675e-09,0.11224537202049802,0.0,0.0,0.0,0.0,0.32999999439216254,0.6699999945742452,5.565710770582624e-09,5.383494551129463e-09,4.16024913293421e-11,2.2417470741075188e-10,1.316917748023631e-19,4.761987474822797e-13,5.05104723075079e-13,1.115597924078674e-14,1.591549993995753e-17,1.2853229772979614e-13,8.734489246861556e-14,1.439416215882413e-18,1.3445080628484695e-19,7.625465348536899e-28,3.504898008250144e-22,5.2776961771832946e-17,1.8950439804314763e-14,9.576464334509363e-26,6.75609712238547e-27,2.2325903456308958e-34,7.035513819895656e-29,3.9570779636402047e-38,7.992667778063681e-41,1.0566595733971767e-36,1.3230864527747713e-37,8.738231318247058e-44,1.1212355358656308e-48,1.9296641548265504e-53,3.9563449041789225e-52,4.218880775940604e-51,3.656466379135508e-49,1.8081912579404225e-55,2.1609251087797673e-52,3.3781075631477793e-44,4.0895437948557413e-47,3.8592185902228564e-20,1.7980746004124782e-50,1.619328108038917e-48,3.143056675468106e-39,4.420421860595739e-46,1.2377076045317577e-39,2.521599837296682e-49,1.2432685354156174e-51,2.351586994939626e-19,5.036665642447652e-38,3.131199601492708e-41
9.733362866505895e-09,0.11224537202032375,0.0,0.0,0.0,0.0,0.32999999413076403,0.6699999943112408,5.825038153155223e-09,5.644414927396048e-09,4.362161269923878e-11,2.2463654164602713e-10,1.3808326022874986e-19,5.232282257832447e-13,5.560770457548653e-13,1.2848700254247094e-14,1.8245560660273036e-17,1.4109001802955882e-13,9.578290517572997e-14,1.6547241768784336e-18,1.6208004426630996e-19,9.192476394856766e-28,4.431241063765376e-22,5.54602281242607e-17,1.9997872881403148e-14,1.145485550761226e-25,8.462081840974814e-27,2.6913830834323903e-34,8.481296710327847e-29,5.299808598822054e-38,1.1216227341923141e-40,1.378993852596762e-36,1.8086703446157767e-37,1.1947458242213976e-43,1.631494396253545e-48,2.765722671337051e-53,5.6736719693280215e-52,6.05016669863122e-51,5.485576120667031e-49,2.656950817127182e-55,2.8986652697717043e-52,4.721149611468516e-44,5.713320014307591e-47,4.253787008166591e-20,2.5129392894160642e-50,2.2829593435304185e-48,4.43352893209758e-39,6.2578409132950275e-46,1.7174814951029736e-39,3.49334389279187e-49,1.649025570842881e-51,2.467010695618355e-19,6.676569466171255e-38,4.608881561554197e-41
9.999999999999999e-09,0.1122453720201446,0.0,0.0,0.0,0.0,0.32999999396997737,0.6699999941494428,5.984549572561232e-09,5.804929305912187e-09,4.4863567570440796e-11,2.2489831542542776e-10,1.420146417582927e-19,5.532497739332732e-13,5.886545283795922e-13,1.3970431770666893e-14,1.9785946040071328e-17,1.4909945144588559e-13,1.0116282674249719e-13,1.796993740902351e-18,1.8104230915971283e-19,1.0267934212417367e-27,5.091485522122819e-22,5.711166727576025e-17,2.0642192346646122e-14,1.2738105702278608e-25,9.670730978546144e-27,3.0062580086421906e-34,9.473554595073076e-29,6.300762153301721e-38,1.3707862214113607e-40,1.614702743887647e-36,2.1769407232671933e-37,1.4381656895748855e-43,2.037285660557446e-48,3.423539984804403e-53,7.025394483352887e-52,7.491587207371156e-51,6.97688069764029e-49,3.3395936960720554e-55,3.449450346636298e-52,5.757284032828674e-44,6.9657311087820125e-47,4.507251470664335e-20,3.0644454115519446e-50,2.798174150887235e-48,5.435750269936575e-39,7.688294886455186e-46,2.0847985487981692e-39,4.2369831895228324e-49,1.9492608310079795e-51,2.538007431262396e-19,7.889577933375772e-38,5.794482341923655e-41
1.0166848548224116e-08,0.1122453720201446,0.0,0.0,0.0,0.0,0.32999999386936485,0.6699999940481898,6.084363709232418e-09,5.905378594347949e-09,4.564071977593388e-11,2.250548837560927e-10,1.4447470041031255e-19,5.724592268773748e-13,6.095143122601398e-13,1.4704517431752293e-14,2.0792603069030985e-17,1.542216194166469e-13,1.0460262422692919e-13,1.8899283713842942e-18,1.937154987413712e-19,1.09867028441741e-27,5.542939959724733e-22,5.81454300272538e-17,2.1045388648055825e-14,1.359345505902021e-25,1.0494259499045435e-26,3.216700747680085e-34,1.0136717742156677e-28,7.003976127616027e-38,1.5497075996688748e-40,1.778398440121247e-36,2.4384083009730308e-37,1.6110033156607961e-43,2.333750331293533e-48,3.901086633792733e-53,8.006911445054082e-52,8.538235966642062e-51,8.083117843219348e-49,3.841959257021506e-55,3.8367773368242505e-52,6.500588917605715e-44,7.864060470153407e-47,4.670072737875889e-20,3.460086350079395e-50,3.169161335272774e-48,6.157562442497286e-39,8.71999446568124e-46,2.3470172499214447e-39,4.767765478215722e-49,2.1592492367828055e-51,2.58243357815048e-19,8.737800044822896e-38,6.665316264292644e-41
1.0600334229942336e-08,0.11224537201996178,0.0,0.0,0.0,0.0,0.32999999360796506,0.6699999937851024,6.343687448097156e-09,6.166375600350771e-09,4.7659812641845415e-11,2.2543968531012536e-10,1.508660956079437e-19,6.23889289138855e-13,6.654165341361396e-13,1.67308867492234e-14,2.3566285400105866e-17,1.6792527475126834e-13,1.1380254885644495e-13,2.1457985546923904e-18,2.297142762386637e-19,1.302839825537041e-27,6.866190197969544e-22,6.083256714220785e-17,2.20929595116526e-14,1.6014514733425004e-25,1.2896725649354764e-26,3.8144732980059247e-34,1.2020463734440914e-28,9.143714889653214e-38,2.1109633028889286e-40,2.2686477690909145e-36,3.2458843500745827e-37,2.1448202844219067e-43,3.286508950039131e-48,5.422449261359532e-53,1.1134776598828502e-51,1.1873660979971351e-50,1.1716206411961715e-48,5.474075810800247e-55,5.017037370314899e-52,8.829601227442815e-44,1.0678267680711763e-46,5.108424584327712e-20,4.699756149123814e-50,4.33751076121739e-48,8.431402590803689e-39,1.1976344845537894e-45,3.1627060108400655e-39,6.418788450115233e-49,2.794283239401883e-51,2.6978556474882825e-19,1.1302244078718445e-37,9.485118730563877e-41
1.1033819911660557e-08,0.11224537201977604,0.0,0.0,0.0,0.0,0.32999999334656466,0.6699999935219865,6.603009379010389e-09,6.427398259259109e-09,4.967889137304466e-11,2.2579863240011473e-10,1.5725744606244533e-19,6.77515934410307e-13,7.237837141938486e-13,1.8935255812033854e-14,2.6576265691743043e-17,1.8219915609665608e-13,1.233811705415833e-13,2.4230913266854285e-18,2.7044641437075496e-19,1.5338549583629684e-27,8.429463970183506e-22,6.352163919714976e-17,2.314056670806026e-14,1.8741081230618941e-25,1.5717257874542554e-26,4.49084543049181e-34,1.4151898172390332e-28,1.1803989069937654e-37,2.8382359765885615e-40,2.8652081860921673e-36,4.270536407541252e-37,2.822297712847855e-43,4.5622757528385243e-48,7.436200817429613e-53,1.5276663610537025e-51,1.6290396708739277e-50,1.6727166825442564e-48,7.693963935692081e-55,6.487540770303418e-52,1.1843987939508236e-43,1.4319702615687852e-46,5.569194078232134e-20,6.304232071947703e-50,5.859835418259096e-48,1.1395235974672959e-38,1.6231656418971084e-45,4.20744929596335e-39,8.533826962587962e-49,3.577262003715553e-51,2.8132769079726175e-19,1.4462999297463299e-37,1.329956222162752e-40
1.1467305593378777e-08,0.11224537201958805,0.0,0.0,0.0,0.0,0.3299999930851635,0.6699999932588475,6.862329511216843e-09,6.68844065110326e-09,5.1697956036495696e-11,2.2613764495197773e-10,1.6364875198579076e-19,7.33336669494743e-13,7.846158488899959e-13,2.1325063802412868e-14,2.9832201787928e-17,1.9704143620123052e-13,1.333369760956995e-13,2.7225503881665567e-18,3.1629461480919855e-19,1.7938862035914677e-27,1.0263590185340283e-21,6.621264593429978e-17,2.4188197924388182e-14,2.1796983576556974e-25,1.9007443833763954e-26,5.252172144796625e-34,1.6551047234313745e-28,1.5081578024209133e-37,3.770528051803114e-40,3.585356258928595e-36,5.558357868679541e-37,3.673877753136474e-43,6.250063145552975e-48,1.0071769164343623e-52,2.0699560062953036e-51,2.2073147621137836e-50,2.3550165874834475e-48,1.0678432804477413e-54,8.303330516895729e-52,1.5705479703119284e-43,1.898336059346646e-46,6.052735472094012e-20,8.359598937953165e-50,7.822031499817199e-48,1.521674678003022e-38,2.1731299410017406e-45,5.531430248196426e-39,1.1215472930871166e-48,4.534344413442834e-51,2.928697363310309e-19,1.832531115221936e-37,1.839553715977265e-40
