Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209)
0.00022009690789607874,0.11223559070416227,0.0,0.0,0.0,0.0,0.32923870636508873,0.6694350377498757,9.497584304793417e-05,0.0001175932695151824,7.389170376582443e-07,1.233333745297393e-07,2.3391390218314275e-15,5.438051745604565e-07,0.00030934573963027997,0.000522408686735186,0.00016198057743329111,7.515668307515497e-08,4.935068648531431e-08,3.545590639238253e-08,2.614233710093002e-07,1.4826823362554917e-15,2.998354262790489e-05,1.6199967339755752e-10,9.000210347436169e-10,4.492299172800038e-10,9.900831570228458e-07,1.5633491210885387e-17,1.5527342625769931e-16,1.888512340779099e-13,3.311348224513237e-14,3.812211523855983e-13,1.4160882670977342e-09,9.39097229624309e-16,3.1151845115884896e-16,4.511935446000545e-21,9.613678141159993e-20,1.0251629907358703e-18,2.2081301436913967e-12,8.962849327462692e-19,2.5360337085265064e-18,4.1850681931448145e-16,5.024375965995317e-19,5.228114065482557e-09,2.227598496399882e-22,3.4295976495455027e-19,4.551730509221615e-10
0.00022483666250485343,0.11223516419394762,0.0,0.0,0.0,0.0,0.329211661382718,0.6694156775183447,9.5794283309012e-05,0.00011970228948691111,7.452658316769157e-07,1.2554643987802062e-07,2.359238821749991e-15,5.525855153773987e-07,0.00031969081991248255,0.0005428684511973599,0.00016891976217602635,7.606889251865656e-08,5.0333185233421066e-08,3.673013493006953e-08,2.7082028135591324e-07,1.5359776210773456e-15,3.1805408693399386e-05,1.6630997998283893e-10,9.17174425468814e-10,4.745331620155327e-10,1.0718326413339957e-06,1.685122011339823e-17,1.616649531391502e-16,2.0620730702307182e-13,3.6426566279487224e-14,4.178563356610098e-13,1.5901632452199317e-09,1.0545373038548119e-15,3.5284063325427494e-16,5.1574604471923625e-21,1.0990225009703637e-19,1.171952271994784e-18,2.5781648260668335e-12,1.0464565390944803e-18,3.014134030192205e-18,4.544298190668043e-16,5.4555570713354025e-19,5.3509283921820205e-09,2.4188069597995395e-22,3.8271140735187485e-19,5.096623400012478e-10
0.00022957641711362811,0.1122347314596977,0.0,0.0,0.0,0.0,0.329184248303296,0.6693960604019588,9.660244975743127e-05,0.00012179756927730891,7.51534131687252e-07,1.2774546845074534e-07,2.3790838578744175e-15,5.613445711282245e-07,0.0003301152709258715,0.0005636605721608052,0.00017597152410116177,7.697260892498297e-08,5.131367831647264e-08,3.801868031798981e-08,2.803223624980795e-07,1.5898693899969203e-15,3.3691968614395404e-05,1.7063284580636639e-10,9.343295383485583e-10,5.006226810866191e-10,1.1581136105106048e-06,1.813376655581721e-17,1.6819074155133266e-16,2.2468769514461443e-13,3.9982907883069746e-14,4.570310383036651e-13,1.7807160529196541e-09,1.180904864308009e-15,3.984711682274841e-16,5.876607804568055e-21,1.252397173669244e-19,1.3355046978738626e-18,2.9987506240020295e-12,1.2171379776462469e-18,3.567220650536463e-18,4.925422096847937e-16,5.913001198299519e-19,5.474120571705006e-09,2.621668972161149e-22,4.259683634543891e-19,5.691245346176552e-10
0.0002343161717224028,0.11223429254255486,0.0,0.0,0.0,0.0,0.32915646860942255,0.6693761862822964,9.740086331005674e-05,0.0001238795768554173,7.577259896611003e-07,1.2993095060551172e-07,2.3986869571517965e-15,5.700842939569203e-07,0.00034061750799378504,0.0005847844946724356,0.0001831351547155591,7.786819931455543e-08,5.229234412579587e-08,3.9321406162816086e-08,2.8992858805132497e-07,1.6443518217977373e-15,3.56439388714377e-05,1.749684529614236e-10,9.514890431971737e-10,5.275068578746049e-10,1.2490638225678393e-06,1.948310423780216e-17,1.7485254326346538e-16,2.443373997256427e-13,4.3794475227035126e-14,4.988595295804613e-13,1.98887007997485e-09,1.3189449014936263e-15,4.487453112744339e-16,6.675768051266033e-21,1.4228591705846442e-19,1.517278341624518e-18,3.475287132277993e-12,1.4105190529009899e-18,4.204777532987628e-18,5.329282072915785e-16,6.3977162678458955e-19,5.5977092539795335e-09,2.836632795086901e-22,4.729493858253437e-19,6.33881020504609e-10
0.0002390559263311775,0.11223384748061771,0.0,0.0,0.0,0.0,0.32912832369513584,0.6693560549921752,9.819000111482399e-05,0.00012594877004340374,7.638451167623985e-07,1.3210336596310762e-07,2.4180598676908792e-15,5.788065100991661e-07,0.0003511960074756421,0.0006062397349671993,0.00019040998331670998,7.87560066705675e-08,5.3269358012791865e-08,4.063818258230564e-08,2.9963797969161874e-07,1.6994193678417427e-15,3.766202908499496e-05,1.793169848846204e-10,9.686554389867693e-10,5.551941489705879e-10,1.3448223968851405e-06,2.0901229695210492e-17,1.816521523458725e-16,2.65202285125768e-13,4.787358060065651e-14,5.434589049016528e-13,2.2157981760319376e-09,1.469435205875787e-15,5.040163275811991e-16,7.561726489362076e-21,1.6118605632622972e-19,1.7188216324602496e-18,4.013595521326989e-12,1.6289604004479728e-18,4.937212337031655e-18,5.7567372035338845e-16,6.910730201405457e-19,5.721711438872648e-09,3.0641556982546225e-22,5.238817946487581e-19,7.042661603667196e-10
0.00024379568093995218,0.11223339630929594,0.0,0.0,0.0,0.0,0.3290998148712935,0.6693356663199538,9.897030218781753e-05,0.0001280055962918525,7.698949272321249e-07,1.3426318321645002e-07,2.437213397683232e-15,5.875129352665617e-07,0.00036184930224270387,0.000628025876104752,0.00019779537355551759,7.963635267522378e-08,5.424489215935591e-08,4.196888576035767e-08,3.0944960384874353e-07,1.7550667333155115e-15,3.9746942332807734e-05,1.8367862781813296e-10,9.858310811042772e-10,5.836930845874407e-10,1.445529823727342e-06,2.2390162626946788e-17,1.8859140382158707e-16,2.8732908681820857e-13,5.2232886016242034e-14,5.909491260797666e-13,2.4627238224342077e-09,1.633187144986253e-15,5.646560899961467e-16,8.54167902776255e-21,1.8209415688229134e-19,1.941776994400611e-18,4.619939700653709e-12,1.875002046119829e-18,5.775920739960941e-18,6.208663821761966e-16,7.453091288954134e-19,5.846142750464847e-09,3.3047041324011153e-22,5.7900165152715685e-19,7.806275545240309e-10
0.0002485354355487269,0.1122329390616109,0.0,0.0,0.0,0.0,0.3290709433703545,0.6693150200132466,9.974217213191557e-05,0.00013005049252688943,7.758785751232331e-07,1.3641086000621443e-07,2.456157531690364e-15,5.96205187461913e-07,0.00037257597772625574,0.0006501425641266974,0.00020529072048597677,8.050954000816534e-08,5.5219115478423955e-08,4.3313397558638845e-08,3.1936256882060946e-07,1.8112888608638596e-15,4.1899375446185724e-05,1.880535718291043e-10,1.00301820351374e-09,6.130122692520336e-10,1.5513279738246357e-06,2.395194621876249e-17,1.9567217253317686e-16,3.1076541969351816e-13,5.688540892511498e-14,6.414530625589559e-13,2.730922318886713e-09,1.8110464503766743e-15,6.310556887199729e-16,9.623248416923727e-21,2.0517340475406628e-19,2.187884575944661e-18,5.301047962572399e-12,2.1513721578079095e-18,6.733353551949895e-18,6.685955833339259e-16,8.025868555312265e-19,5.971017662801764e-09,3.5587539019417316e-22,6.3855393516332165e-19,8.633263043085032e-10
0.0002532751901575016,0.11223247576845034,0.0,0.0,0.0,0.0,0.3290417103506584,0.6692941157821484,0.00010050598709702654,0.00013208388505723094,7.817989851314828e-07,1.3854684285211727e-07,2.4749015282409464e-15,6.048847976713515e-07,0.0003833746684432753,0.0006725895046475124,0.0002128954480183137,8.137585428353459e-08,5.6192193539717486e-08,4.467160517464779e-08,3.293760222328783e-07,1.8680809161819105e-15,4.412001928783432e-05,1.9244201145588833e-10,1.0202189366875278e-09,6.431603826381763e-10,1.662360108049361e-06,2.5588647462442776e-17,2.028963721844774e-16,3.3555978656980765e-13,6.184452803926399e-14,6.950965335257883e-13,3.0217219852982506e-09,2.003894014635726e-15,7.036260531600565e-16,1.0814500888881008e-20,2.305965087360692e-19,2.4589860724526214e-18,6.064135103132726e-12,2.460995988567331e-18,7.823086679236888e-18,7.189525060157545e-16,8.630152148518238e-19,6.096349683536866e-09,3.826790347805272e-22,7.027927196327884e-19,9.527372782871435e-10
0.00025801494476627627,0.11223200645878526,0.0,0.0,0.0,0.0,0.32901211690028126,0.6692729533020466,0.00010126209711448699,0.00013410618953157112,7.876588785542625e-07,1.4067156713104634e-07,2.4934540020052765e-15,6.135532188076858e-07,0.0003942440549225405,0.0006953664598086198,0.00022060900670660148,8.223556568908692e-08,5.716428851669198e-08,4.604340083831896e-08,3.3948914878538347e-07,1.9254382752337512e-15,4.6409559013278954e-05,1.9684414604934253e-10,1.037435322055444e-09,6.741461804468294e-10,1.7787708872012732e-06,2.7302357469468013e-17,2.1026595452577486e-16,3.617615868746497e-13,6.712398925431737e-14,7.520083508427457e-13,3.33650537909465e-09,2.2126466986662397e-15,7.82798586127283e-16,1.2123963210992948e-20,2.5854606771023283e-19,2.7570286430982874e-18,6.9169250171742874e-12,2.807005009664728e-18,9.059893990292706e-18,7.720301600658126e-16,9.267053747535681e-19,6.22215150353752e-09,4.1093085392775364e-22,7.719813552322039e-19,1.049249381373937e-09
0.00026275469937505095,0.11223153115985644,0.0,0.0,0.0,0.0,0.3289821640405356,0.6692515322160911,0.00010201082891483119,0.0001361178109382157,7.934607952276019e-07,1.4278545709461163e-07,2.5118229932383242e-15,6.22211833215248e-07,0.0004051828609671139,0.0007184732455371748,0.00022843087181409876,8.308893037953498e-08,5.813555915137132e-08,4.742868154062735e-08,3.4970116823670824e-07,1.98335651282181e-15,4.876867431765878e-05,2.0126017987098954e-10,1.054669323606723e-09,7.059784952688302e-10,1.9007063818997258e-06,2.909519177837973e-17,2.1778290865640055e-16,3.8942112547632993e-13,7.273791166930807e-14,8.123203627584066e-13,3.6767105282672356e-09,2.4382581493973227e-15,8.690258105677876e-16,1.3560640161845627e-20,2.892149470103253e-19,3.084068924263965e-18,7.867673764376132e-12,3.1927462321895123e-18,1.0459823140297194e-17,8.279234191149871e-16,9.937706970060149e-19,6.348435119095734e-09,4.406813466335628e-22,8.463926513912097e-19,1.1532658268841408e-09
0.00026749445398382564,0.11223104989733496,0.0,0.0,0.0,0.0,0.3289518527291674,0.6692298521373771,0.00010275248831921409,0.00013811914364004365,7.992071121442312e-07,1.4488892591974492e-07,2.5300160267162813e-15,6.308619589926259e-07,0.00041618985119952305,0.0007419097290607838,0.00023636054160940304,8.393619166720826e-08,5.9106160734265954e-08,4.8827348788743676e-08,3.600113335861747e-07,2.0418313922758744e-15,5.119803966941401e-05,2.056903220000988e-10,1.0719228371729279e-09,7.386662373850694e-10,2.0283140825749805e-06,3.0969290655477683e-17,2.2544926042301126e-16,4.1858962163826304e-13,7.870079369924365e-14,8.76167498346467e-13,4.043832180403629e-09,2.6817196280953768e-15,9.627820290007786e-16,1.513403243771884e-20,3.2280666400497345e-19,3.4422771412388165e-18,8.925193103100193e-12,3.621791715819877e-18,1.2040274409484074e-17,8.867290566873347e-16,1.0643267778995778e-18,6.475211930979226e-09,4.71982023184765e-22,9.263090616076956e-19,1.2652044115753584e-09
0.00027223420859260033,0.11223056269546183,0.0,0.0,0.0,0.0,0.3289211838632972,0.6692079126508841,0.00010348736227923277,0.00014011057143901664,8.049000593345576e-07,1.469823757870209e-07,2.5480401620086452e-15,6.395048553456852e-07,0.0004272638288453627,0.0007656758266379446,0.0002443975358545862,8.47775810456869e-08,6.00762450970191e-08,5.02393083833674e-08,3.704189294207171e-07,2.100858856077257e-15,5.369832453212981e-05,2.1013478609290682e-10,1.0891976978292773e-09,7.72218395471859e-10,2.161742909545197e-06,3.2926819388708084e-17,2.332670718961997e-16,4.49319218066432e-13,8.502751927682395e-14,9.4368781262254e-13,4.439423067930148e-09,2.94406084942604e-15,1.0645639958085881e-15,1.6854154997870007e-20,3.5953578307067335e-19,3.833941320048156e-18,1.0098874488824046e-11,4.097948263331107e-18,1.3820082610819897e-17,9.485457832522591e-16,1.1384914899244594e-18,6.6024928239446454e-09,5.048854248806949e-22,1.012022870748583e-18,1.3854977937124096e-09
0.000276973963201375,0.11223006957716945,0.0,0.0,0.0,0.0,0.3288901582821409,0.6691857133152118,0.00010421572062667002,0.00014209246766550367,8.105417334895266e-07,1.4906619798234494e-07,2.5659020366020347e-15,6.481417271463361e-07,0.00043840363371934346,0.0007897715014715433,0.00025254139445336397,8.561331907576995e-08,6.104596061582811e-08,5.166447021470578e-08,3.809232704004443e-07,2.1604350172695483e-15,5.6270193575563505e-05,2.1459379003087455e-10,1.1064956857787727e-09,8.066440371886856e-10,2.3011432231595497e-06,3.4969968574528255e-17,2.412384409112975e-16,4.816629900246574e-13,9.173336413930846e-14,1.015022532291174e-12,4.8650951897708155e-09,3.2263508314030253e-15,1.1748916025211602e-15,1.8731555856742873e-20,3.9962832012305155e-19,4.261471601207997e-18,1.139871353396871e-11,4.625267299436009e-18,1.5819602122322967e-17,1.0134742843038142e-15,1.216385024576683e-18,6.7302882305803145e-09,5.394451443034005e-22,1.1038363847587982e-18,1.514593774187639e-09
0.0002817137178101497,0.11222957056418867,0.0,0.0,0.0,0.0,0.3288587767695413,0.6691632536641438,0.00010493781758339679,0.00014406519528850262,8.161341097164264e-07,1.5114077301840556e-07,2.5836079031136614e-15,6.567737288407455e-07,0.00044960814038446544,0.0008141967617788598,0.0002607916762332316,8.644361615773285e-08,6.201545222402338e-08,5.310274807421122e-08,3.915236998613434e-07,2.2205561515337462e-15,5.8914306876711466e-05,2.1906755548969135e-10,1.1238185310216785e-09,8.419523096373161e-10,2.4466668339838377e-06,3.710095439768167e-17,2.4936550066171814e-16,5.156749545011165e-13,9.883400219692391e-14,1.0903161020861365e-12,5.322521109604254e-09,3.5296987563440557e-15,1.294308576246604e-15,2.0777335331118304e-20,4.43322156872785e-19,4.727404657179332e-18,1.2835334925901437e-11,5.20805493253447e-18,1.806079509929019e-17,1.0816172587764613e-15,1.2981299354600444e-18,6.858608182769785e-09,5.75715845766972e-22,1.2020621225344398e-18,1.652955580722125e-09
0.0002864534724189244,0.11222906567714357,0.0,0.0,0.0,0.0,0.3288270400563351,0.6691405332080598,0.00010565389307232276,0.00014602910704342693,8.216790517459393e-07,1.5320647077281485e-07,2.60116366160207e-15,6.654019678239907e-07,0.00046087625646008275,0.000838951658996246,0.0002691479578403551,8.726867320933722e-08,6.298486143244929e-08,5.455405947976445e-08,4.022195885178707e-07,2.281218689829905e-15,6.16313201116541e-05,2.235563074553524e-10,1.1411679170583118e-09,8.781524396910251e-10,2.598467013003994e-06,3.932201890405273e-17,2.5765041933553075e-16,5.514100794144837e-13,1.0634551197992408e-13,1.1697162316754116e-12,5.8134352708827795e-09,3.855254842942875e-15,1.4233831914039485e-15,2.3003165750172644e-20,4.908674649714962e-19,5.2344082152850564e-18,1.4420017799838802e-11,5.850882197924832e-18,2.0567322921716306e-17,1.1530794576595868e-15,1.3838511815167984e-18,6.987462353042967e-09,6.137532858727186e-22,1.3070230098972781e-18,1.801062155166759e-09
0.0002911932270276991,0.11222855493563537,0.0,0.0,0.0,0.0,0.32879494882257493,0.6691175514352221,0.00010636417386275347,0.0001479845455746007,8.271783208501128e-07,1.5526365064028113e-07,2.618574887797179e-15,6.740275073762602e-07,0.0004722069210587189,0.0008640362861004294,0.00027760983272989557,8.80886822654363e-08,6.395432635649332e-08,5.6018325512451313e-08,4.1301033325167843e-07,2.3424192115273014e-15,6.442188473882114e-05,2.280602737082278e-10,1.1585454838256336e-09,9.152537341970766e-10,2.7566985018238795e-06,4.1635430266856934e-17,2.660953997878795e-16,5.889242928483682e-13,1.1428438316173322e-13,1.253373943104259e-12,6.339635328766231e-09,4.2042112295584835e-15,1.5627089949081769e-15,2.542131163634111e-20,5.425271402114883e-19,5.7852856878368685e-18,1.616472156332015e-11,6.558595481005063e-18,2.3364640932117576e-17,1.2279677232409705e-15,1.473676170901774e-18,7.116860087600122e-09,6.536143343991748e-22,1.4190525758154164e-18,1.9594084439184208e-09
0.00030067273624524845,0.11222751596294485,0.0,0.0,0.0,0.0,0.32872970527184925,0.6690708017884708,0.0001077681983292877,0.00015187132405519033,8.380464172447701e-07,1.5935384289754202e-07,2.652984564395817e-15,6.912745350279335e-07,0.0004950518013810586,0.0009151953004320522,0.00029484881488039944,8.97142831468754e-08,6.589395905242573e-08,5.8985422711236854e-08,4.3487410272170704e-07,2.4664212272619444e-15,7.022625393959754e-05,2.371147703556283e-10,1.193391512003895e-09,9.921974428076306e-10,3.093081789025418e-06,4.6548498353052014e-17,2.8347452910029203e-16,6.69518551637228e-13,1.315122635506566e-13,1.4340830465009515e-12,7.505407968178563e-09,4.977308462466959e-15,1.8746191690115528e-15,3.088669352676569e-20,6.5930747789255815e-19,7.03058304919452e-18,2.0185589994753097e-11,8.189506651310078e-18,2.9943032617875167e-17,1.3884605149371611e-15,1.6661595199166253e-18,7.377322129758794e-09,7.390404267008558e-22,1.6657060699223015e-18,2.308881744708463e-09
0.00031015224546279783,0.11222645378521462,0.0,0.0,0.0,0.0,0.32866305061892537,0.6690230002300279,0.00010915147764334584,0.00015572807618858536,8.487507169308606e-07,1.6341402175656144e-07,2.686875929107448e-15,7.085225268540268e-07,0.0005181348713714479,0.0009676753216606022,0.00031250567287525533,9.132179644835827e-08,6.783538868379357e-08,6.200347398179746e-08,4.5711066510106143e-07,2.5925375661232146e-15,7.633254826050011e-05,2.462329037371476e-10,1.2283689428082298e-09,1.0728594909148042e-09,3.4570844253281516e-06,5.185883633950744e-17,3.015211940716657e-16,7.579247119763735e-13,1.5065803611431186e-13,1.633719672235094e-12,8.835536219222825e-09,5.859400251352821e-15,2.2353213503479144e-15,3.728423837382088e-20,7.960379687883123e-19,8.488620617066556e-18,2.5008230998403912e-11,1.0145474056592237e-17,3.803930521004373e-17,1.5639937301033316e-15,1.876649940866095e-18,7.640063437478718e-09,8.324721599407913e-22,1.9449104986226175e-18,2.705666382262853e-09
0.0003196317546803472,0.11222536852958905,0.0,0.0,0.0,0.0,0.3285949886763772,0.6689741419787172,0.00011051544210395702,0.00015955719676527964,8.593023198286804e-07,1.6744670280319072e-07,2.7202841222709548e-15,7.257786308039953e-07,0.000541448641120303,0.0010214784386643298,0.000330577672753119,9.291248696675869e-08,6.977960181273152e-08,6.507196166038621e-08,4.797160292159103e-07,2.72074559187159e-15,8.274584448622789e-05,2.554165439568362e-10,1.2634895177378952e-09,1.1573172099779222e-09,3.849998314880444e-06,5.758555615228559e-17,3.2025423796499643e-16,8.546257165825555e-13,1.7186910205522362e-13,1.85361620633938e-12,1.0346816756377035e-08,6.86162552900277e-15,2.6505508921216788e-15,4.473555184117328e-20,9.553265278837693e-19,1.0187208121356436e-17,3.0755546015024424e-11,1.2476285247113457e-17,4.793213058981278e-17,1.7555015610340128e-15,2.106259516630108e-18,7.905149199441703e-09,9.344067850353067e-22,2.2597363440436295e-18,3.1543284370996524e-09
0.0003291112638978966,0.11222426031155004,0.0,0.0,0.0,0.0,0.3285255226209734,0.6689242219924327,0.00011186138496500977,0.0001633609359445438,8.697112581896418e-07,1.7145425152451338e-07,2.75324090458215e-15,7.430494769242438e-07,0.0005649860061262313,0.0010766072726424913,0.00034906227474630695,9.448751762310195e-08,7.172753479402557e-08,6.81904122255354e-08,5.02686527088286e-07,2.851024501297306e-15,8.947116701269356e-05,2.6466755522541043e-10,1.298764413235659e-09,1.2456491816043993e-09,4.273139848369546e-06,6.37482104650665e-17,3.3969303494215668e-16,9.601207343082404e-13,1.9530008820768715e-13,2.095162714770832e-12,1.2057191418013441e-08,7.995882658521864e-15,3.1265217905368288e-15,5.3373821764700663e-20,1.1400299584984323e-18,1.215680933452546e-17,3.7563951476808015e-11,1.5237194231433998e-17,5.993916613205582e-17,1.9639555807725087e-15,2.3561438723347904e-18,8.172640914506286e-09,1.0453614504221098e-21,2.6134433075168843e-18,3.6597190183157747e-09
