Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249)
0.0026217712466473394,0.11167754750032097,0.0,0.0,0.0,0.0,0.2667965267653757,0.6089269141717965,0.0002940707705275997,0.0011732907811083252,2.091486336117935e-06,1.3750657437530556e-06,6.6207673434220875e-15,7.379421160255281e-06,0.006486412296628639,0.07295907528282676,0.010536919542823672,4.242186406413605e-07,1.052691267722175e-06,1.9794673441731877e-06,1.3358773623188607e-05,7.576531594480349e-14,0.020148962036622496,5.003797860853926e-09,1.7586920096689474e-08,3.520552639170108e-07,0.006714752232874445,1.4327070521129292e-13,1.46096526505047e-13,4.288040720423824e-09,3.062789662725818e-09,2.719486089916205e-08,0.000876225911624819,5.810806073208217e-10,5.952313690263202e-10
0.002632155773298172,0.1116767595935222,0.0,0.0,0.0,0.0,0.2663174246224205,0.6083815146223753,0.00029440897374553664,0.001178251352847663,2.092031000922019e-06,1.3822158171297288e-06,6.622491885510185e-15,7.419241947409958e-06,0.006499548633277206,0.07362476945001477,0.010567534129181247,4.258723889313752e-07,1.058834261859817e-06,1.9913283880107e-06,1.342688781210867e-05,7.615163108868494e-14,0.020349850136373603,5.030744156592514e-09,1.7677077972181848e-08,3.5568610544589967e-07,0.006797503273152749,1.4548098699298682e-13,1.482506123376034e-13,4.3459085985186654e-09,3.117287926658113e-09,2.7726300440960733e-08,0.0008951853816254457,5.936538264250581e-10,6.088144501583514e-10
0.002642540299949005,0.11167601673179181,0.0,0.0,0.0,0.0,0.26583690555115913,0.6078335763847611,0.00029474246208408775,0.001183201278750669,2.092528307377276e-06,1.3893725839308877e-06,6.624066511924044e-15,7.459089256499487e-06,0.006512501144469654,0.07429370720339254,0.010597664300562958,4.2752856908611637e-07,1.064968493344104e-06,2.0031835092602877e-06,1.349475800614369e-05,7.653656240133082e-14,0.02055175810028905,5.057610891542873e-09,1.776695569295776e-08,3.5933126489937244e-07,0.006880716844883955,1.4771451105606023e-13,1.5042676877412723e-13,4.404122669114094e-09,3.1724175432159346e-09,2.826561778536353e-08,0.0009144596622994545,6.064358163222531e-10,6.226314867334166e-10
0.0026529248265998377,0.11167531921030968,0.0,0.0,0.0,0.0,0.2653549807670205,0.6072831084532317,0.00029507122955064124,0.0011881402242056563,2.092978297802715e-06,1.3965357326100646e-06,6.625491356590597e-15,7.498961267322936e-06,0.006525269693280679,0.0749658787988931,0.0106273082715749,4.2918716328129316e-07,1.0710933646334998e-06,2.015031905116345e-06,1.356237793144719e-05,7.692007430016055e-14,0.02075468222049169,5.084395313988952e-09,1.7856544143957183e-08,3.6299049888385104e-07,0.006964387829574277,1.4997134563142097e-13,1.526250641260823e-13,4.4626779420412006e-09,3.228179157565073e-09,2.8812880322614444e-08,0.000934051978917938,6.194287158928981e-10,6.366847484256463e-10
0.0026633093532506705,0.11167466731259477,0.0,0.0,0.0,0.0,0.2648716616030675,0.6067301200542516,0.0002953952703359861,0.0011930678541456558,2.0933810179945135e-06,1.4037049471207482e-06,6.626766564443657e-15,7.538856144076903e-06,0.006537854153731965,0.07564127419822061,0.010656464338763943,4.3084815312737924e-07,1.0772082740689292e-06,2.02687276322144e-06,1.362974133397567e-05,7.730213131490692e-14,0.02095861869899911,5.111094671445198e-09,1.7945834203555693e-08,3.6666355793124254e-07,0.00704851101216505,1.5225155502738303e-13,1.54845561739626e-13,4.521569312544317e-09,3.284573242130702e-09,2.9368154830762614e-08,0.0009539655520467583,6.326346608971493e-10,6.509764893320246e-10
0.002673693879901503,0.11167406131921224,0.0,0.0,0.0,0.0,0.26438695951610963,0.6061746206595248,0.00029571457884353455,0.0011979838330614125,2.0937365174162347e-06,1.410879908537475e-06,6.627892292026143e-15,7.578772028835294e-06,0.006550254411468092,0.0763198830521782,0.010685130885359618,4.3251151960025774e-07,1.083312616972841e-06,2.038705262323892e-06,1.3696841940047888e-05,7.768269786392521e-14,0.021163563642714288,5.137706210242453e-09,1.8034816746381018e-08,3.7035018822007755e-07,0.007133081076172685,1.545552003086714e-13,1.5708832199164772e-13,4.580791566357982e-09,3.341600120689426e-09,2.9931507622689433e-08,0.0009742035967780133,6.460557834651658e-10,6.655089473920883e-10
0.002684078406552336,0.111673501506386,0.0,0.0,0.0,0.0,0.26390088608704143,0.6056166199878479,0.00029602914964088064,0.0012028878250940167,2.0940448488953696e-06,1.4180602956304245e-06,6.6288687065295005e-15,7.6187070464753404e-06,0.006562470363939305,0.07700169469800762,0.010713306382036323,4.341772431057713e-07,1.0894057866233692e-06,2.050528576817504e-06,1.3763673470427452e-05,7.80617383340637e-14,0.0213695130626936,5.164227174989882e-09,1.8123482642146184e-08,3.7405013244951143e-07,0.00721809260385607,1.5688233956892376e-13,1.5935340285199106e-13,4.640339378456623e-09,3.3992599747509224e-09,3.0503004629122154e-08,0.0009947693219196636,6.596942115596996e-10,6.802843430856942e-10
0.0027048474598540015,0.11167252149949482,0.0,0.0,0.0,0.0,0.2629246721297227,0.6044931549019991,0.0002966440572422259,0.001212658504336679,2.094520236290944e-06,1.4324360495586392e-06,6.630374318736152e-15,7.698626898389933e-06,0.006586349001754617,0.07837488217187269,0.010768178538424177,4.375156801282963e-07,1.1015561684208659e-06,2.0741443244197307e-06,1.389650420005853e-05,7.881509865822949e-14,0.02178440890502371,5.216986360247533e-09,1.829982797108442e-08,3.814889142673602e-07,0.007389417890937906,1.6160731682633067e-13,1.6395074388423315e-13,4.760389840298538e-09,3.5164786057063905e-09,3.167069266821142e-08,0.0010368966106123366,6.876314709435496e-10,7.105727358927468e-10
0.002725616513155667,0.11167172939210003,0.0,0.0,0.0,0.0,0.26194311479369986,0.6033598074095056,0.0002972399533067468,0.0012223772024687453,2.094807671723471e-06,1.4468295907797026e-06,6.6312849567695245e-15,7.77860036755081e-06,0.006609489483390617,0.07976074513439523,0.010821070297659406,4.408632964305076e-07,1.1136545245447815e-06,2.097713300771294e-06,1.4028183316095009e-05,7.956192753597689e-14,0.022203272428073417,5.269350191027239e-09,1.8474797178823888e-08,3.8897776929793096e-07,0.007562441579456896,1.6642688835318641e-13,1.6863799187714306e-13,4.881675958085658e-09,3.6362276348573683e-09,3.2871736901535626e-08,0.0010803729317199907,7.164633587213516e-10,7.418590498025776e-10
0.0027463855664573325,0.11167112719771127,0.0,0.0,0.0,0.0,0.2609563110445159,0.6022166639974477,0.0002978168011822897,0.0012320412312016916,2.094907703690375e-06,1.4612382657812427e-06,6.631602356628185e-15,7.858611868656624e-06,0.0066318914173015015,0.08115918716357856,0.010871972526432062,4.442199157369544e-07,1.1256959334491649e-06,2.1212287266025283e-06,1.4158660670919313e-05,8.030194055137892e-14,0.022626068330747453,5.32129666569894e-09,1.864831737598396e-08,3.965145051729567e-07,0.007737116852450773,1.7134140381737409e-13,1.7341550821620485e-13,5.0041513224158625e-09,3.758503155281407e-09,3.410664710455321e-08,0.0011252236473404673,7.462066940983095e-10,7.741603311306513e-10
0.002767154619758998,0.11167071684293675,0.0,0.0,0.0,0.0,0.2599643597246658,0.6010638150207028,0.00029837456757542173,0.0012416479065507577,2.0948209386966026e-06,1.4756593882398526e-06,6.631328437934896e-15,7.938645578342945e-06,0.00665355460792627,0.08257010689894344,0.010920877469372989,4.4758535355570706e-07,1.1376754527879194e-06,2.1446837549088326e-06,1.428788623648665e-05,8.103485396666512e-14,0.023052759811040133,5.372803845047019e-09,1.882031588792407e-08,4.040968729076482e-07,0.007913395406366056,1.7635115969593602e-13,1.7828360747944544e-13,5.127767896723979e-09,3.883298812153493e-09,3.537592416840362e-08,0.001171473940545223,7.76878177555955e-10,8.074932597608321e-10
0.0027879236730606635,0.11167050016487991,0.0,0.0,0.0,0.0,0.25896736152698274,0.5999013546940324,0.0002989132227252866,0.0012511945519452592,2.094548042246e-06,1.490090241522211e-06,6.6304653070751916e-15,8.01868544882261e-06,0.006674479059479655,0.08399339804162358,0.010967778749460075,4.509594174031519e-07,1.1495881251203134e-06,2.1680714772019384e-06,1.4415810164931793e-05,8.176038506595734e-14,0.02348330856878684,5.4238498796590675e-09,1.899072034586821e-08,4.117225685334884e-07,0.008091227487805896,1.8145639782432234e-13,1.8324255630381036e-13,5.252476060682502e-09,4.010605756994213e-09,3.6680059374670516e-08,0.0012191487881395395,8.084943727877269e-10,8.418741190792599e-10
0.002808692726362329,0.11167047891073595,0.0,0.0,0.0,0.0,0.2579654189644983,0.5987293810765808,0.0002994327405809012,0.0012606785013054118,2.094089739779273e-06,1.5045280812714817e-06,6.6290152601668794e-15,8.098715223383165e-06,0.0066946649794328034,0.08542894936425331,0.011012671365613335,4.543419070885268e-07,1.161428983849854e-06,2.191384930340135e-06,1.4542382849973087e-05,8.247825250352692e-14,0.0239176748112948,5.474413037838815e-09,1.9159458779746476e-08,4.193892350002156e-07,0.008270561933002463,1.8665730423705388e-13,1.882925723884334e-13,5.378224658373703e-09,4.14041261491571e-09,3.801953370377252e-08,0.0012682729339846105,8.410716890071665e-10,8.773187661737468e-10
0.00285023083296566,0.11167102920232805,0.0,0.0,0.0,0.0,0.25594711968906,0.5963573052742491,0.000300414279741136,0.0012794477182619176,2.0926201228644975e-06,1.5334136195031524e-06,6.624364565963664e-15,8.258678504854695e-06,0.006732823088993062,0.08833636313475875,0.011096417444861366,4.6113132628407843e-07,1.184875383806677e-06,2.2377609440162137e-06,1.4791277640013123e-05,8.388987994494032e-14,0.024797693174067492,5.574004551824568e-09,1.9491652237666743e-08,4.3483579832703873e-07,0.008633526466553108,1.9734657999385993e-13,1.9866642665999749e-13,5.632631164595261e-09,4.407467748689305e-09,4.0806367996011335e-08,0.0013709667752834936,9.091744454979239e-10,9.514605470187175e-10
0.002891768939568991,0.11167237984082702,0.0,0.0,0.0,0.0,0.25391031704372985,0.5939484479838665,0.00030131905730401167,0.0012979345570679431,2.0904191202729003e-06,1.5622935954973447e-06,6.617398614075822e-15,8.41840179879064e-06,0.006768034782135376,0.0912913607031209,0.011172102983656762,4.679518665715891e-07,1.2079749670483354e-06,2.2837552647183818e-06,1.5034180963475776e-05,8.526752640060682e-14,0.025692467074048885,5.67140795362261e-09,1.9816332020313693e-08,4.504167211937008e-07,0.00900185317613409,2.0841931601600924e-13,2.094058978174667e-13,5.8905494946224235e-09,4.684321578491085e-09,4.3740042474572893e-08,0.0014797477365237589,9.813139547614617e-10,1.0300358174295169e-09
0.002933307046172322,0.11167454140673766,0.0,0.0,0.0,0.0,0.25185589283640647,0.5915037291289208,0.00030214701547737,0.0013161183853348864,2.087494768261726e-06,1.5911453346895973e-06,6.608142841274841e-15,8.577749212359132e-06,0.006800309352773635,0.09429287755292134,0.01123973678169599,4.748016797882212e-07,1.2306882973648107e-06,2.329310956171654e-06,1.5270711106588335e-05,8.660902695201001e-14,0.026601625533236268,5.766456500080474e-09,2.013294627504614e-08,4.661114503472276e-07,0.009375086646649907,2.1987488206627597e-13,2.2051087604861908e-13,6.151520802777885e-09,4.970789538174768e-09,4.682396378887863e-08,0.001594802633494782,1.0576141061197205e-09,1.1131531033994635e-09
0.002974845152775653,0.11167752296851695,0.0,0.0,0.0,0.0,0.24978475406173278,0.5890241267505223,0.00030289817127714493,0.0013339790368595236,2.083856121297998e-06,1.6199459867247312e-06,6.59662590754754e-15,8.736583163229189e-06,0.006829659625943493,0.09733977366445822,0.011299348759430105,4.816788249239536e-07,1.2529763903785577e-06,2.3743709291320973e-06,1.550049634225855e-05,8.79122733206688e-14,0.02752477496042631,5.858988030573035e-09,2.044095850589428e-08,4.818987988191371e-07,0.009752753565216845,2.3171166324234253e-13,2.3198039336702806e-13,6.4150674115623685e-09,5.266644833472332e-09,5.0061308740185835e-08,0.0017163119647992707,1.1381945995701837e-09,1.20091134386699e-09
0.003016383259378984,0.11168133197417907,0.0,0.0,0.0,0.0,0.24769783126073625,0.5865106752544891,0.00030357262084694135,0.0013514969076673198,2.079513258326272e-06,1.648672619255398e-06,6.582879715949379e-15,8.894764991983583e-06,0.006856102026436282,0.10043083542671297,0.011350989449265037,4.885812792739596e-07,1.2748009199610253e-06,2.418878207169608e-06,1.5723177002907514e-05,8.9175225624362e-14,0.028461499814017036,5.948845851126031e-09,2.073985051405692e-08,4.977570324379167e-07,0.010134364531384707,2.439270414331634e-13,2.4381260870225537e-13,6.6806951005385525e-09,5.571618522131919e-09,5.345500399774184e-08,0.0018444490614912686,1.2231703818572553e-09,1.2933990317178561e-09
0.003057921365982315,0.1116859743143042,0.0,0.0,0.0,0.0,0.24559607672427994,0.5839644633487655,0.0003041705434383569,0.0013686530492120345,2.0744772841223386e-06,1.6773023124603204e-06,6.566939416902077e-15,9.05215559220306e-06,0.006879656630897995,0.10356477794778389,0.011394729384586123,4.955069502813268e-07,1.2961244217732948e-06,2.4627761981596947e-06,1.593840750633535e-05,9.039592386697589e-14,0.0294113633864211,6.035879582922743e-09,2.102912522051982e-08,5.136639597188612e-07,0.010519415978353992,2.5651738352012157e-13,2.5600479786118156e-13,6.947895522890901e-09,5.8853999412397706e-09,5.70077071561222e-08,0.0019793792536383715,1.3126510937671475e-09,1.3906933979488048e-09
0.003099459472585646,0.11169145427005853,0.0,0.0,0.0,0.0,0.2434804625504889,0.58138663167841,0.00030469220480795463,0.001385429257485513,2.0687603220807932e-06,1.7058122537050502e-06,6.548843385374748e-15,9.208616054544459e-06,0.006900347201401432,0.10674024775775011,0.011430658390310367,5.024536875537984e-07,1.3169104954223496e-06,2.5060089695059197e-06,1.614585833525318e-05,9.157249916556799e-14,0.030373908708116824,6.119945987080658e-09,2.1308309408301446e-08,5.29597027910522e-07,0.010907392189446245,2.694780358772405e-13,2.685533491965398e-13,7.216148787913777e-09,6.207637489826115e-09,6.072178881090505e-08,0.0021212590628691534,1.4067405346551975e-09,1.4928596603735499e-09
0.003140997579188977,0.1116977745272008,0.0,0.0,0.0,0.0,0.24135197856730903,0.5787783701679511,0.0003051379600534716,0.001401808156977867,2.062375501013386e-06,1.734179831338861e-06,6.528633179105639e-15,9.364008318665446e-06,0.006918201198592522,0.10995582589449202,0.011458884779320985,5.094192950346627e-07,1.337124000499777e-06,2.548521526565138e-06,1.634521793324503e-05,9.270318450345812e-14,0.03134865956834873,6.200909731344843e-09,2.15769562730295e-08,5.455334222956608e-07,0.011297767393830042,2.82803327127937e-13,2.814537653134221e-13,7.484926119970557e-09,6.537939795392614e-09,6.459931644765208e-08,0.002270235429422482,1.5055361498535607e-09,1.599950332288838e-09
0.003182535685792308,0.11170493618079776,0.0,0.0,0.0,0.0,0.2392116301333347,0.5761409150871037,0.0003055082558096116,0.001417773278723841,2.055336933650811e-06,1.7623827263540239e-06,6.506353470560338e-15,9.518195822202084e-06,0.006933249773199576,0.11321003135430895,0.011479534461398285,5.164015433714476e-07,1.356731244571585e-06,2.590260086895566e-06,1.6536194489123363e-05,9.378632485033698e-14,0.032335121646987104,6.2786441098332214e-09,2.183464781532577e-08,5.614501680523333e-07,0.011690007925063734,2.964865775176591e-13,2.947006702188285e-13,7.75369262569577e-09,6.875877221764695e-09,6.864203989839587e-08,0.0024264449803663066,1.6091285453809744e-09,1.7120046155654938e-09
0.003224073792395639,0.11171293874859085,0.0,0.0,0.0,0.0,0.23706043583227268,0.5734755458613147,0.0003058036318473807,0.0014333091317508637,2.0476596890572383e-06,1.7903990014249026e-06,6.4820519596199514e-15,9.671044141527569e-06,0.00694552773510935,0.11650132488202788,0.011492749973020673,5.233981821535324e-07,1.375700161644629e-06,2.631172348288345e-06,1.6718517591991858e-05,9.482038654908213e-14,0.03333278374984662,6.353031694311554e-09,2.208099700637257e-08,5.773242337540858e-07,0.01208357442481052,3.105201157528153e-13,3.082878223371914e-13,8.021910097612944e-09,7.220983723768359e-09,7.285137867475627e-08,0.0025900133448075054,1.7176010338152545e-09,1.8290478711471324e-09
0.00326561189899897,0.11172178019230203,0.0,0.0,0.0,0.0,0.23489942507806585,0.5707835816508959,0.0003060247219731261,0.0014484012673340852,2.0393597573848163e-06,1.8182071866916173e-06,6.4557792620204655e-15,9.822421620455253e-06,0.006955073499550407,0.11982811307235451,0.011498689436903993,5.304069519486595e-07,1.3940004785658171e-06,2.671207750506776e-06,1.6891939737617724e-05,9.580396585926649e-14,0.034341119138684845,6.4239649189448015e-09,2.231564973104136e-08,5.931326357043207e-07,0.012477924072953686,3.248953034454122e-13,3.2220813336408914e-13,8.289039857498974e-09,7.572759038816241e-09,7.722841138767956e-08,0.00276105452216843,1.8310292153576613e-09,1.951091184908974e-09
0.003307150005602301,0.11173145694580323,0.0,0.0,0.0,0.0,0.2327296356484335,0.568066377724057,0.0003061722542905172,0.0014630363354795825,2.0304540087978943e-06,1.8457863611220474e-06,6.427588779335285e-15,9.97219997560575e-06,0.006961929010205385,0.12318875275233991,0.01149752546037731,5.374255962712584e-07,1.4116038677272512e-06,2.7103177236978977e-06,1.7056237662729317e-05,9.67357965247333e-14,0.035359586946349934,6.491346585041016e-09,2.253828646512237e-08,6.088525414428985e-07,0.012872512824964608,3.396025663622685e-13,3.364536923865854e-13,8.554545583203135e-09,7.930671177205673e-09,8.177386720136518e-08,0.002939670309539267,1.9494805980741605e-09,2.0781310246243372e-09
0.003348688112205632,0.11174196394981957,0.0,0.0,0.0,0.0,0.2305521111650583,0.5653253216512982,0.000306247050777972,0.0014772021330349049,2.0209601455017717e-06,1.8731162288157183e-06,6.3975365471288895e-15,1.0120254873517482e-05,0.006966139639690949,0.12658155561197057,0.01148944398231753,5.444518730628129e-07,1.4284840841467222e-06,2.7484559207384075e-06,1.7211213491315492e-05,9.761475627492578e-14,0.03638763366651858,6.555090288461681e-09,2.2748623693918947e-08,6.244613716241367e-07,0.01326679763758148,3.5463143217243174e-13,3.5101579524977175e-13,8.817896120387138e-09,8.2941591836555e-09,8.648811946701902e-08,0.0031259497933051657,2.0730142607613346e-09,2.2101490041144964e-09
0.0033902262188089632,0.11175329469293391,0.0,0.0,0.0,0.0,0.22836789853954048,0.5625618293509195,0.0003062500261883705,0.0014908876431856614,2.010896648615725e-06,1.9001771898782567e-06,6.3656810667888505e-15,1.0266466476117609e-05,0.006967754067984346,0.13000479304639945,0.011474643078857151,5.514835655647952e-07,1.444617085844836e-06,2.7855784355361336e-06,1.735669568504991e-05,9.843987221529825e-14,0.037424694706481215,6.615120755874902e-09,2.294641502828498e-08,6.399368995287595e-07,0.013660238664229924,3.6997057531131634e-13,3.6588497908527727e-13,9.078568215510705e-09,8.662636164274282e-09,9.137118169516975e-08,0.00331996890932492,2.2016805612731433e-09,2.347111744166527e-09
