Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282)
3.074435805172511e-08,0.11224537201095111,0.0,0.0,0.0,0.0,0.32999998145988824,0.6699999815514313,1.839258540946368e-08,1.8299521117308347e-08,1.4147238228589197e-10,2.3845058894663944e-10,4.478387178185521e-19,5.39298438289455e-12,5.981721765290673e-12,4.2994891870247996e-13,5.745037908618405e-16,1.403977378514208e-12,9.34382674710827e-13,4.809588397151464e-17,1.5464727989940932e-17,8.770932599347075e-26,1.4106583871526425e-19,1.878372742349702e-16,7.077784300701908e-14,9.893725943937024e-24,2.3625429460788186e-24,2.56805554959705e-32,8.092436496780431e-27,7.420423677898757e-35,6.071122317676896e-37,1.0014230514505391e-33,4.318456994229667e-34,2.860421693625493e-40,1.5559574217295146e-44,2.138022437184664e-49,4.4267111501898664e-48,4.720461486036751e-47,1.3457816186958703e-44
3.295012496935011e-08,0.11224537200996416,0.0,0.0,0.0,0.0,0.329999980129553,0.6699999802114286,1.9711738718847663e-08,1.9628113567952077e-08,1.5174328568213952e-10,2.398335669246012e-10,4.803518369053478e-19,6.191913572760388e-12,6.887142279980663e-12,5.297487296426918e-13,7.072108481545496e-16,1.6066672644634175e-12,1.0677516049496736e-12,5.83536318153248e-17,2.0140621676268073e-17,1.142290000699642e-25,1.9762929800558064e-19,2.0199816185002002e-16,7.61088534818866e-14,1.2871769044327367e-23,3.3014818318736935e-24,3.344552536856699e-32,1.0539257504889323e-26,1.1277282550262802e-34,9.893126510161735e-37,1.47251102853478e-33,6.830015368737724e-34,4.524385469379327e-40,2.663503084571693e-44,3.626059486065223e-49,7.510444717253326e-48,8.00882736617313e-47,2.453137139327076e-44
3.515589188697511e-08,0.11224537200897812,0.0,0.0,0.0,0.0,0.32999997879918913,0.6699999788713513,2.1030857012544206e-08,2.0956700806673267e-08,1.6201391494333687e-10,2.41216530298912e-10,5.128640882022947e-19,7.044084066304869e-12,7.856368727175536e-12,6.437839091608187e-13,8.589232520513507e-16,1.8218520011556896e-12,1.209061099335894e-12,6.984286970089192e-17,2.5754149750665274e-17,1.4606653714195888e-25,2.705590741547343e-19,2.1620919897398085e-16,8.143988085781533e-14,1.6450310449216782e-23,4.5111647009553256e-24,4.276769025226505e-32,1.347672832656995e-26,1.665595764526563e-34,1.5593646401336172e-36,2.1081655967950492e-33,1.0466030272807096e-33,6.9334850843886885e-40,4.394046412496608e-44,5.932837571905259e-49,1.2292614393866539e-47,1.3108335283509525e-46,4.2899705227325975e-44
3.956742572222512e-08,0.11224537200700899,0.0,0.0,0.0,0.0,0.32999997613837145,0.669999976190974,2.3668992960525445e-08,2.3613859635684248e-08,1.8255438543060538e-10,2.439824251037589e-10,5.778860962268769e-19,8.906603990193573e-12,9.98623355632959e-12,9.182010244143982e-13,1.2244491272609485e-15,2.2888979178423085e-12,1.5148551563690826e-12,9.667825015562098e-17,4.0213239282601825e-17,2.2807232876965092e-25,4.790378397761328e-19,2.447817590114536e-16,9.210200418445657e-14,2.5687623203518773e-23,7.968521836894755e-24,6.677991720104661e-32,2.104294417085739e-26,3.3897364111657326e-34,3.5771835855611024e-36,4.0511945247949106e-33,2.2870693371862307e-33,1.5153162214287068e-39,1.1008890486806087e-43,1.4631675126957137e-48,3.033651724948979e-47,3.2349607143813795e-46,1.2130956449382886e-43
4.397895955747512e-08,0.11224537200504377,0.0,0.0,0.0,0.0,0.32999997347742616,0.6699999735102992,2.6307002008184313e-08,2.6270997592390822e-08,2.0309386201647037e-10,2.4674828377285064e-10,6.429049580009185e-19,1.097743599609057e-11,1.2371304847378019e-11,1.2604406046420027e-12,1.6812510227602983e-15,2.8035186804073154e-12,1.850491458894738e-12,1.2891239557843709e-16,5.969264610429391e-17,3.385512234901166e-25,7.956357461365919e-19,2.735550290510559e-16,1.0276424850887033e-13,3.8174586232001976e-23,1.3222653155771098e-23,9.913062821368822e-32,3.1236216593153344e-26,6.364514603604079e-34,7.456591390738453e-36,7.227536611144006e-33,4.5721498258676396e-33,3.0296120872940744e-39,2.473828819701456e-43,3.2493805115593723e-48,6.740797751998316e-47,7.188107985244492e-46,3.0283809996043195e-43
4.8390493392725125e-08,0.11224537200308264,0.0,0.0,0.0,0.0,0.3299999708163448,0.6699999708293267,2.8944892754250464e-08,2.892811465989955e-08,2.2363241175466452e-10,2.495141218006367e-10,7.079208857867612e-19,1.3253425779152127e-11,1.5011572018795386e-11,1.6776372040298451e-12,2.23949739224146e-15,3.364168635556297e-12,2.214747603165141e-12,1.6681873460298253e-16,8.507450961116702e-17,4.825063411635713e-25,1.2548955307112982e-18,3.025290835199885e-16,1.134266487346434e-13,5.450930208300969e-23,2.0856184630138693e-23,1.4128591962082553e-31,4.451815639535856e-26,1.1202710088287368e-33,1.4408680608619978e-35,1.214107841737101e-32,8.501033897563141e-33,5.633424185085974e-39,5.1003143893505315e-43,6.638524101385889e-48,1.3778160417326766e-46,1.4692460675823442e-45,6.8409541380121975e-43
5.280202722797513e-08,0.11224537200112567,0.0,0.0,0.0,0.0,0.32999996815511873,0.6699999681480568,3.1582673634708254e-08,3.158521083413483e-08,2.4417010043163006e-10,2.5227994200742747e-10,7.729340878350682e-19,1.5731377686122505e-11,1.7907025335054187e-11,2.1768135488567677e-12,2.9093556034797294e-15,3.9693536145753605e-12,2.606452456825212e-12,2.1063841856496853e-16,1.1726739077702009e-16,6.650906536552138e-25,1.897174985883993e-18,3.3170399641841783e-16,1.240892391129871e-13,7.53164024520899e-23,3.1554706118352714e-23,1.947563203449492e-31,6.136420044710179e-26,1.8718434989393895e-33,2.620777561641181e-35,1.9418154674589188e-32,1.4904529920781824e-32,9.877499877954128e-39,9.831780916014798e-43,1.2704112347666906e-47,2.6378712590824356e-46,2.81291688243979e-45,1.4297684133562107e-42
5.7213561063225134e-08,0.11224537199917305,0.0,0.0,0.0,0.0,0.3299999654937395,0.6699999654664894,3.4220352923896235e-08,3.424228611647752e-08,2.647069925749397e-10,2.550457418973917e-10,8.379447684114806e-19,1.840806223901467e-11,2.1057655886782362e-11,2.7648796882582185e-12,3.700992071338348e-15,4.6176289924995315e-12,3.0244837823176963e-12,2.605865402577053e-16,1.5719992820400426e-16,8.915710046383326e-25,2.7687765876949553e-18,3.61079841320362e-16,1.3475205324453985e-13,1.0124301837110383e-22,4.6110525690178384e-23,2.610863674519716e-31,8.226029198307343e-26,2.9951022162262494e-33,4.532472073512985e-35,2.981832924301554e-32,2.4896994812680186e-32,1.6500579907285532e-38,1.7925267788296476e-42,2.301552584381515e-47,4.7808903575286524e-46,5.0981439090669654e-45,2.8065253992806253e-42
6.603662873372515e-08,0.11224537199528116,0.0,0.0,0.0,0.0,0.3299999601704894,0.6699999601024613,3.949543907293935e-08,3.955637400372746e-08,3.0577863950671787e-10,2.605772786615364e-10,9.679593636478468e-19,2.4344603132653812e-11,2.812441681085713e-11,4.234785821617318e-12,5.690261936655805e-15,6.037892354439927e-12,3.9352508148187305e-12,3.7964089192882825e-16,2.640572879068763e-16,1.4976204680238366e-24,5.413831956450312e-18,4.204346196026139e-16,1.5607848414159717e-13,1.7112550343165903e-22,9.048921750348243e-23,4.38605500646241e-31,1.3817713969717183e-25,6.904455151676861e-33,1.1996676550933746e-34,6.372923651637266e-32,6.188145344046962e-32,4.10157190600935e-38,5.2196486166292473e-42,6.63172595206198e-47,1.3786165543461413e-45,1.4700997393562654e-44,9.386817786742679e-42
7.485969640422516e-08,0.11224537199140779,0.0,0.0,0.0,0.0,0.3299999548465307,0.6699999547372423,4.477021423018892e-08,4.4870378320842606e-08,3.4684784411085964e-10,2.661087266484781e-10,1.097966227559264e-18,3.1036787829637426e-11,3.621179923295944e-11,6.1403765094226286e-12,8.288624155792831e-15,7.614319776937412e-12,4.938961833665016e-12,5.253468770994609e-16,4.133097658934074e-16,2.344117017379216e-24,9.68150610382065e-18,4.805939979442885e-16,1.7740619749519563e-13,2.696696262668883e-22,1.6255889834514496e-22,6.866078667494431e-31,2.1627873051772866e-25,1.4246288892346546e-32,2.78692955799126e-34,1.2295790293507865e-31,1.362489076476913e-31,9.031322717513432e-38,1.3136609167740453e-41,1.655192721193858e-46,3.443161815333522e-45,3.671645546241087e-44,2.67108487550711e-41
8.368276407472517e-08,0.11224537198755372,0.0,0.0,0.0,0.0,0.3299999495218025,0.6699999493708317,5.004473891881642e-08,5.0184299058953355e-08,3.879150784281803e-10,2.716400905288155e-10,1.2279668544173397e-18,3.845820006355469e-11,4.531975968173578e-11,8.532844373051826e-12,1.1577388261570887e-14,9.33695917330465e-12,6.028184591767496e-12,6.988825107893765e-16,6.127084457853975e-16,3.47502150699085e-24,1.6162085375812683e-17,5.415585477016262e-16,1.9873543928777963e-13,4.025867594438937e-22,2.727523169476183e-22,1.0180266055938147e-30,3.2062109594129632e-25,2.7000350136077124e-32,5.860345163259425e-34,2.192973162495649e-31,2.732441505203685e-31,1.8113048721643602e-37,2.9632962402586436e-41,3.710699610078568e-46,7.723714097624616e-45,8.236249752613405e-44,6.710662399581609e-41
9.250583174522518e-08,0.11224537198371967,0.0,0.0,0.0,0.0,0.329999944196246,0.6699999440032293,5.5319071222942394e-08,5.549813621420265e-08,4.289807954952522e-10,2.771713719042513e-10,1.3579626783346887e-18,4.658243668576515e-11,5.5448266130003034e-11,1.1461565838523266e-11,1.5637859929053937e-14,1.1196490826499344e-11,7.1960779635539975e-12,9.01309298194049e-16,8.700220171400306e-16,4.934394644645197e-24,2.5544564439700605e-17,6.03328832095307e-16,2.2006644567458118e-13,5.757319654550935e-22,4.334127694620488e-22,1.4458527194286892e-30,4.5526948068392995e-25,4.782936667133608e-32,1.1383552820285929e-33,3.6750022195124017e-31,5.089008643877343e-31,3.3735866287849448e-37,6.134253848148319e-41,7.642610495695631e-46,1.5916789337284662e-44,1.6973006934461743e-43,1.5298003165169881e-40
9.999999999999998e-08,0.1122453719799063,0.0,0.0,0.0,0.0,0.3299999396721135,0.6699999394431396,5.979889266072004e-08,6.001155626261969e-08,4.6386047162636195e-10,2.818694854435212e-10,1.4683762437235906e-18,5.4015448412084386e-11,6.485279167432851e-11,1.4405892071894285e-11,1.9753523079210203e-14,1.2876935497451038e-11,8.24514244027422e-12,1.0966735335793521e-15,1.1398490511463125e-15,6.4647388362131366e-24,3.637784990413069e-17,6.564287458639056e-16,2.381862061094715e-13,7.588428225851002e-22,6.201219998333038e-22,1.8946564090661413e-30,5.964659893814495e-25,7.442718203897352e-32,1.9013691729049794e-33,5.474194595901939e-31,8.230078404854366e-31,5.456013118836942e-37,1.0769986594686905e-40,1.3369279842444648e-45,2.7855841100442795e-44,2.9704318876165624e-43,2.8970164061198313e-40
1.0132889941572518e-07,0.1122453719799063,0.0,0.0,0.0,0.0,0.32999993886980494,0.6699999386344344,6.059326683659061e-08,6.081188978750086e-08,4.700454297234699e-10,2.8270256946974315e-10,1.4879550744648839e-18,5.5383240157766746e-11,6.659729750578903e-11,1.4974108141480065e-11,2.0551344294082747e-14,1.3184185459997871e-11,8.436342916459173e-12,1.1336090123507961e-15,1.193000228140461e-15,6.766189710772243e-24,3.8616528968036386e-17,6.659054056117955e-16,2.4139944317415026e-13,7.950724822929481e-22,6.588354422508973e-22,1.983082861989122e-30,6.242792179863657e-25,8.020038950382462e-32,2.0732292736824484e-33,5.85520773480544e-31,8.925874566930623e-31,5.917309201786143e-37,1.184181386459422e-40,1.4691178900965825e-45,3.061241208310466e-44,3.2643812382323044e-43,3.225452794226169e-40
1.1015196708622519e-07,0.11224537197611417,0.0,0.0,0.0,0.0,0.32999993354242535,0.6699999332644467,6.586737910695018e-08,6.612555978033545e-08,5.111093972342515e-10,2.88233683134471e-10,1.6179453600635536e-18,6.48346038989519e-11,7.876684328303043e-11,1.9116238108831944e-11,2.6399148928585815e-14,1.529186975594822e-11,9.743182482583128e-12,1.3967027698712292e-15,1.589355090292053e-15,9.014145959444611e-24,5.626397725920169e-17,7.292888136585638e-16,2.6273464883726834e-13,1.0666696087704785e-21,9.6530431964841e-22,2.6426956531553185e-30,8.316858942964783e-25,1.2849602612948685e-31,3.579252000572121e-33,8.947417685307763e-31,1.4897141635634507e-30,9.876176007406202e-37,2.15735193424092e-40,2.6668941472122194e-45,5.559807615256097e-44,5.928749320796639e-43,6.375911384860089e-40
1.189750347567252e-07,0.11224537197234381,0.0,0.0,0.0,0.0,0.32999992821405577,0.6699999278932658,7.114145908000332e-08,7.143914619497756e-08,5.521730962130655e-10,2.937647137512926e-10,1.7479347956090754e-18,7.491085545624915e-11,9.195690310439384e-11,2.3931937613454567e-11,3.326258640899528e-14,1.7511896135963495e-11,1.1111267367474938e-11,1.6914642143322226e-15,2.066748174738711e-15,1.1721716568465058e-23,7.94709302693213e-17,7.934795921799346e-16,2.8407227042604853e-13,1.3966661806621196e-21,1.3711202441357003e-21,3.437639633407834e-30,1.0814987016176009e-24,1.981307354998837e-31,5.90675684979605e-33,1.3201813793759606e-30,2.3843522108503623e-30,1.5807630818642715e-36,3.744198983847656e-40,4.6148388623271705e-45,9.62522637378299e-44,1.0263944087489466e-42,1.1929116706038236e-39
1.3662117009772523e-07,0.11224537196487049,0.0,0.0,0.0,0.0,0.3299999175541508,0.669999917147323,8.168971524081577e-08,8.206606830899175e-08,6.343011949678287e-10,3.048265271458468e-10,2.0079158851121103e-18,9.68375398229576e-11,1.2139861122687697e-10,3.5751247393176744e-11,5.0361654076957286e-14,2.2260783414722218e-11,1.4011939598734522e-11,2.379329011259094e-15,3.294967555239611e-15,1.868765477760996e-23,1.4698411918352935e-16,9.242853563384448e-16,3.26755547685142e-13,2.2567612489352113e-21,2.5642466052334277e-21,5.48509456601866e-30,1.7242079771148024e-24,4.2897519198036035e-31,1.4409799007728178e-32,2.639459502119904e-30,5.517793358215086e-30,3.6582945178616956e-36,1.0004186654761805e-39,1.2268177754738625e-44,2.5609702072254062e-43,2.73091292946392e-42,3.666885341001999e-39
1.5426730543872525e-07,0.11224537195748976,0.0,0.0,0.0,0.0,0.3299999068897209,0.6699999063966026,9.223840011146147e-08,9.269265618375486e-08,7.164325717793773e-10,3.158880120495036e-10,2.267907351486568e-18,1.2096753745920933e-10,1.5492260511719414e-10,5.074936032337766e-11,7.24992537598837e-14,2.737889478026833e-11,1.7103659309961197e-11,3.2036662613311114e-15,4.9375541031114e-15,2.8003707502190133e-23,2.509573588418662e-16,1.0583267904861363e-15,3.694507609840489e-13,3.425734694187769e-21,4.425889235340712e-21,8.22814581533724e-30,2.583749642013268e-24,8.413052695681702e-31,3.128589431313215e-32,4.8249291100155954e-30,1.1466357689673726e-29,7.602415505511854e-36,2.3573717336053403e-39,2.879876013633077e-44,6.016323559363268e-43,6.41555915536487e-42,9.775254394653945e-39
1.7014882724562527e-07,0.1122453719509287,0.0,0.0,0.0,0.0,0.32999989728758644,0.6699998967168665,1.017328581842453e-07,1.0225629956072226e-07,7.903557601841825e-10,3.2584306867504625e-10,2.5019153384280022e-18,1.4441419814840523e-10,1.8858481444572478e-10,6.720651721434631e-11,9.726904267679974e-14,3.2263127349721865e-11,2.002516900848791e-11,4.067404104602895e-15,6.818648657473448e-15,3.8672476338228743e-23,3.8502578355264745e-16,1.1817338335920536e-15,4.078877798751535e-13,4.784189005605575e-21,6.85515548366484e-21,1.1375995786320753e-29,3.568099171989293e-24,1.4437486214143604e-30,5.814129145942745e-32,7.823426498468084e-30,2.061142114104034e-29,1.366605861993869e-35,4.687024167763515e-39,5.710194061968576e-44,1.1936620343645408e-42,1.2728719356043987e-41,2.1458689631574022e-38
1.8603034905252528e-07,0.11224537194444686,0.0,0.0,0.0,0.0,0.32999988768128985,0.6699998870332561,1.1122815388958111e-07,1.1181967233767604e-07,8.64285429605662e-10,3.3579786212116747e-10,2.73594384138972e-18,1.6936592582687308e-10,2.255542489602112e-10,8.666924311959975e-11,1.2712206310239976e-13,3.738020370165067e-11,2.3059292218647986e-11,5.051131200739314e-15,9.124747612784977e-15,5.175168957777403e-23,5.670419561338837e-16,1.307767716697271e-15,4.4633646661440285e-13,6.472126563624575e-21,1.0189678623388814e-20,1.5244147475441525e-29,4.774847444653613e-24,2.3551607303035253e-30,1.0177759146319698e-31,1.2122129677381185e-29,3.5070705682833166e-29,2.3253452246382068e-35,8.739718586918065e-39,1.0623355124711778e-43,2.221998809139463e-42,2.3694478421324117e-41,4.3799836558717346e-38
2.019118708594253e-07,0.11224537193804572,0.0,0.0,0.0,0.0,0.3299998780706261,0.6699998773457687,1.2072448947957705e-07,1.213827745977399e-07,9.382231580672721e-10,3.4575239432513243e-10,2.9699978556932634e-18,1.9570131832257441e-10,2.658313000142475e-10,1.0931679000297864e-10,1.6253330666778576e-13,4.2704137007522486e-11,2.6190305778614713e-11,6.159134201707646e-15,1.1896884259711396e-14,6.747407061978081e-23,8.072270217580968e-16,1.4364310969874883e-15,4.84797646821103e-13,8.527877161168267e-21,1.46370670981824e-20,1.9906792253330102e-29,6.225466616974844e-24,3.683546981167188e-30,1.69525529758037e-31,1.809018412266223e-29,5.701714195420778e-29,3.7805477449656995e-35,1.5454251309386618e-38,1.874944422361735e-43,3.92376781018847e-42,4.184144091409126e-41,8.415545484038166e-38
2.177933926663253e-07,0.11224537193172661,0.0,0.0,0.0,0.0,0.32999986845540713,0.6699998676544027,1.302220497418283e-07,1.3094560643684606e-07,1.0121703873853742e-09,3.5570666591619407e-10,3.2040819454889905e-18,2.2330633925843512e-10,3.094164266526669e-10,1.3531378843447177e-10,2.0397803186561274e-13,4.8211863047992e-11,2.9404687315241563e-11,7.39560603745584e-15,1.517526286251403e-14,8.606764097751126e-23,1.1167340795354905e-15,1.5677265315210114e-15,5.232720753514305e-13,1.099024467859286e-20,2.0427893959302708e-20,2.5438320282943156e-29,7.940995031997508e-24,5.560231305443413e-30,2.707751308047891e-31,2.615734567357083e-29,8.920888331989409e-29,5.915109264435269e-35,2.6128107265997177e-38,3.1647101326522088e-43,6.626205523436568e-42,7.065912173076407e-41,1.536373851439091e-37
2.3367491447322533e-07,0.1122453719254906,0.0,0.0,0.0,0.0,0.3299998588354617,0.6699998579591556,1.3972100324134943e-07,1.4050816796103225e-07,1.0861284328451683e-09,3.65660677911103e-10,3.438200274385784e-18,2.5207435533589003e-10,3.5631014968681234e-10,1.6481116204975606e-10,2.519317911652543e-13,5.388290792563556e-11,3.2690802547813224e-11,8.764659369938167e-15,1.899926505500625e-14,1.0775575655366953e-22,1.5076294609868653e-15,1.7016564808748751e-15,5.617604412981698e-13,1.3898500191901723e-20,2.781598635011855e-20,3.191352339749491e-29,9.942040565938549e-24,8.142311124325255e-30,4.172780123168754e-31,3.6818402847111567e-29,1.3508169536398931e-28,8.956860137826602e-35,4.251314834712284e-38,5.141945934273824e-43,1.0771078727546621e-41,1.1485833956586065e-40,2.6848610148728283e-37
2.4955643628012534e-07,0.11224537191933864,0.0,0.0,0.0,0.0,0.3299998492106335,0.6699998482600258,1.4922150353159468e-07,1.5007045928514275e-07,1.1600984926381712e-09,3.7561443207544687e-10,3.6723566353259385e-18,2.819060391091515e-10,4.0651304617760285e-10,1.9794704892928404e-10,3.068704547162352e-13,5.969909351664275e-11,3.603863772087027e-11,1.0270327517332984e-14,2.3407468857489462e-14,1.32757215496388e-22,1.992873812526607e-15,1.8382233131319008e-15,6.002633728733156e-13,1.7292385066693086e-20,3.707870449312341e-20,3.940781740196495e-29,1.224879057966764e-23,1.1615116413028404e-29,6.234538067244897e-31,5.06376163013553e-29,1.9884820105365862e-28,1.3185146653667242e-34,6.692566246572602e-38,8.084579511231323e-43,1.6942437648740822e-41,1.8066716510760565e-40,4.517871331447143e-37
