Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491)
0.0010134329402010562,0.11208870920364769,0.0,0.0,0.0,0.0,0.3196997134337428,0.6620565057938687,0.00018907519471992145,0.00042894136755224077,1.4567072762774125e-06,4.566931239384183e-07,4.612675194385494e-15,2.1870264438851874e-06,0.0025878775866629584,0.009025685459752467,0.002669491654507738,1.9386785832091962e-07,2.498552495967545e-07,4.14990266469972e-07,3.033223414510237e-06,1.7203155627002818e-14,0.0017000744643791202,1.1732396009571146e-09,4.567286571622394e-09,2.4027582786939885e-08,0.00023288276165165457,3.569512833025686e-15,5.471127307315113e-15,8.534512401811766e-11,3.136596147670856e-11,2.717618064213749e-10,4.3582013590079405e-06,2.8901978510242644e-12,1.9284995212797086e-12,5.0718224485755745e-17,1.0842638321379547e-15,1.1562142360310495e-14,4.7241994560152105e-08,1.8899243701197984e-14,1.9817270687125293e-13,2.0782510070646625e-13,2.427710365785125e-16,3.5526692519856584e-08,1.1062316827740101e-19,9.725360422519385e-16,1.561297398212314e-06,2.3797743297563446e-13,1.1521851419993898e-11,1.0277943598430102e-08
0.0010302587317990647,0.1120841636710024,0.0,0.0,0.0,0.0,0.3193831892905782,0.6617937807711298,0.00019068950394145464,0.0004357570218923796,1.4686210594684502e-06,4.6419292662768466e-07,4.650447004103618e-15,2.2285654530354107e-06,0.0026409844174639127,0.009334594258857437,0.00274804042222378,1.9618001805353498e-07,2.5546778114029396e-07,4.264248777829957e-07,3.115704127556129e-06,1.7670951242192504e-14,0.0017748028611301717,1.2020791258076234e-09,4.668145332225969e-09,2.5164807058517055e-08,0.0002472001716982684,3.797345186048199e-15,5.75175991683875e-15,9.137321282602921e-11,3.392806123119265e-11,2.931351059538004e-10,4.7618210166198925e-06,3.157863472044724e-12,2.125382170691192e-12,5.629812000019814e-17,1.203435685057919e-15,1.2832941853962965e-14,5.229876630305242e-08,2.0916470812885067e-14,2.2288002727430287e-13,2.2501326645694802e-13,2.625668394737163e-16,3.6433961935320017e-08,1.1977238500420774e-19,1.0584513421121852e-15,1.6991233078003639e-06,2.58985255983041e-13,1.2394640135094096e-11,1.138289365616748e-08
0.0010470845233970733,0.11207957175973672,0.0,0.0,0.0,0.0,0.3190616600353134,0.6615259162384043,0.00019229297011732078,0.000442595402474113,1.4804315681599139e-06,4.71728739799462e-07,4.687893705897653e-15,2.2704024496044573e-06,0.0026940696543357665,0.009649721100529791,0.0028274182276749452,1.9848985199402367e-07,2.6114635843685084e-07,4.379934102446085e-07,3.199080139381087e-06,1.814382461375931e-14,0.0018515479331661872,1.2312330218081104e-09,4.770007356038135e-09,2.6338204556491057e-08,0.0002621529106086697,4.036083522679285e-15,6.043582103144228e-15,9.772338537078531e-11,3.665728067654139e-11,3.158509457288096e-10,5.195826730471182e-06,3.445680001235807e-12,2.3389174304598432e-12,6.239586071664235e-17,1.333648167102884e-15,1.4221474063513007e-14,5.7793404182375574e-08,2.310742844446261e-14,2.5017176551149177e-13,2.43444724783539e-13,2.8376756080478793e-16,3.7356310691887395e-08,1.2958341496288473e-19,1.1504897348300911e-15,1.8467099135309413e-06,2.814808326173953e-13,1.3320340516617309e-11,1.2583705147971738e-08
0.0010639103149950818,0.11207493459506637,0.0,0.0,0.0,0.0,0.31873511299428625,0.6612528680391647,0.00019388563831443753,0.00044945683815253136,1.4921388502306462e-06,4.793011782711933e-07,4.725015510730134e-15,2.3125373424086362e-06,0.00274712229372424,0.009971121020092028,0.002907606128448847,2.0079753145107299e-07,2.668912467081416e-07,4.496953338997168e-07,3.2833443896701737e-06,1.862173569865902e-14,0.0019303314787144303,1.2607009239968463e-09,4.8728715999173395e-09,2.7548363680767622e-08,0.0002777582380298461,4.286086484894399e-15,6.346919491010627e-15,1.0440724220626686e-10,3.956183401899232e-11,3.3997350149070917e-10,5.66199567008372e-06,3.7548259916729575e-12,2.5702289487175266e-12,6.905095938694528e-17,1.475741355824025e-15,1.5736697229524384e-14,6.375499240966815e-08,2.5483527346027798e-14,2.802678590612431e-13,2.6320034394755513e-13,3.0646283582708875e-16,3.8294334322468036e-08,1.4009930553874673e-19,1.2489895424236169e-15,2.0045838267750163e-06,3.0554443051963967e-13,1.4301435775206594e-11,1.3886722671426397e-08
0.0010807361065930904,0.1120702533282591,0.0,0.0,0.0,0.0,0.31840353588524434,0.6609745921450771,0.00019546754985796835,0.00045634164599959304,1.5037429239731736e-06,4.869108490334751e-07,4.76181253962833e-15,2.3549700525070548e-06,0.002800131489023882,0.010298848986946146,0.002988584777139524,2.0310322683812985e-07,2.7270269888157876e-07,4.6153011026974437e-07,3.368489679278775e-06,1.9104643666465793e-14,0.002011175133226262,1.2904824433858206e-09,4.976736920593776e-09,2.8795870881592226e-08,0.00029403352272580337,4.5477196700703314e-15,6.6621038276408034e-15,1.114365676300306e-10,4.2650205387956527e-11,3.655690884338606e-10,6.162178931837415e-06,4.08652902198901e-12,2.8204967279497827e-12,7.630530677192851e-17,1.630605677146704e-15,1.7388106486860044e-14,7.021395724018391e-08,2.8056690097424535e-14,3.134027604033685e-13,2.8436584026954286e-13,3.3074762964213456e-16,3.924867409544286e-08,1.5136568481509064e-19,1.3543029837861314e-15,2.1732913020892053e-06,3.31259311402663e-13,1.534049594108609e-11,1.5298577888619632e-08
0.001097561898191099,0.1120655291361618,0.0,0.0,0.0,0.0,0.3180669168191035,0.6606910446642327,0.0001970387428178153,0.00046325013078846633,1.5152437821829127e-06,4.945583503448354e-07,4.7982848367436755e-15,2.3977005130415275e-06,0.002853086551322079,0.01063295989434399,0.003070334428554617,2.0540710782944746e-07,2.7858095345127894e-07,4.7349718845445373e-07,3.4545086569705555e-06,1.9592506824155434e-14,0.0020941003663947854,1.320577140175081e-09,5.08160198935754e-09,3.0081308848855916e-08,0.0003109962330670238,4.821355223960056e-15,6.989472835255138e-15,1.1882332310017245e-10,4.5931148189370484e-11,3.9270618102341207e-10,6.69830321037007e-06,4.44206680478477e-12,3.0909588799898993e-12,8.420327677296106e-17,1.799184117895523e-15,1.918575745813682e-14,7.720209970688942e-08,3.0839362160166714e-14,3.49826128411617e-13,3.070320214407878e-13,3.567225060190715e-16,4.0220018412499756e-08,1.634308910900794e-19,1.4667966016940406e-15,2.353398635519844e-06,3.5871179176197956e-13,1.6440179870454838e-11,1.682619583573487e-08
0.0011143876897891074,0.11206076322113334,0.0,0.0,0.0,0.0,0.31772524430164045,0.6604021818494821,0.00019859925193444988,0.00047018258437389344,1.5266413914109211e-06,5.022442712468616e-07,4.834432367151351e-15,2.4407286700928524e-06,0.002905976950146878,0.010973508549067312,0.003152834947444071,2.077093431433056e-07,2.8452623416476587e-07,4.855960021341904e-07,3.5413938073658684e-06,2.008528254775351e-14,0.0021791284792234615,1.3509845457918663e-09,5.187465361787471e-09,3.1405256732317294e-08,0.0003286639272946564,5.107371956677173e-15,7.329370243635586e-15,1.2657964323704884e-10,4.94136890065321e-11,4.214554549967202e-10,7.272372453868109e-06,4.8227682843566126e-12,3.382913435531379e-12,9.279183472738649e-17,1.9824745042134836e-15,2.1140290549847707e-14,8.475262807983535e-08,3.38445226975762e-14,3.8980354053884335e-13,3.312950376850695e-13,3.8449390494430247e-16,4.1209104610805406e-08,1.7634610657229098e-19,1.5868517024825644e-15,2.5454925658898975e-06,3.879913040410598e-13,1.7603237696298855e-11,1.847680111249351e-08
0.001131213481387116,0.11205595681024919,0.0,0.0,0.0,0.0,0.3173785072352312,0.6601079601069966,0.0002001491093756266,0.00047713928506601085,1.5379356981746527e-06,5.099691912393337e-07,4.870255036969039e-15,2.4840544792809064e-06,0.0029587923139498032,0.011320549660753436,0.0032360658161419186,2.1001010085442186e-07,2.905387515771748e-07,4.978259777737364e-07,3.629137478506079e-06,2.0582927438668967e-14,0.0022662806011091493,1.3817041541167085e-09,5.29432545538961e-09,3.276829130309094e-08,0.00034705424354933035,5.406155824498537e-15,7.682146102476978e-15,1.3471782819782884e-10,5.310713484376012e-11,4.518898386025154e-10,7.886469498301406e-06,5.230014720460575e-12,3.697719968380451e-12,1.0212064345548857e-16,2.181531732538042e-15,2.3262954742570514e-14,9.290018999457561e-08,3.708569523935125e-14,4.336171871727831e-13,3.5725670682893247e-13,4.141745095190668e-16,4.2216719868060825e-08,1.9016553041542658e-19,1.7148649044840942e-15,2.7501806777514047e-06,4.1919045805053214e-13,1.8832512963450505e-11,2.0257923937703103e-08
0.0011480392729851245,0.11205111115564763,0.0,0.0,0.0,0.0,0.317026694920537,0.6598083360049759,0.0002016883440358078,0.0004841204968148348,1.5491266232987075e-06,5.177336789997441e-07,4.905752675437531e-15,2.5276779104574292e-06,0.003011522430757262,0.011674137831195353,0.0033200061431188465,2.123095477698319e-07,2.966187001734886e-07,5.101865309252536e-07,3.7177318714599318e-06,2.1085397264745816e-14,0.0023555776869737745,1.4127354054088552e-09,5.402180492787533e-09,3.417098477563564e-08,0.00036618488968084416,5.7180993477974756e-15,8.048156548341027e-15,1.4325034110990855e-10,5.7021070328717567e-11,4.840845298230989e-10,8.542757681574114e-06,5.665240758757483e-12,4.0368015051142404e-12,1.1224217557257514e-16,2.3974701323728154e-15,2.556563278659108e-14,1.0168090420275673e-07,4.0576958002335635e-14,4.815666141526918e-13,3.8502474992246724e-13,4.458835038288206e-16,4.324370352363331e-08,2.0494650414234763e-19,1.851248570030459e-15,2.9680918094535635e-06,4.5240510316711754e-13,2.0130945306636013e-11,2.2177406058186946e-08
0.001164865064583133,0.112046227533014,0.0,0.0,0.0,0.0,0.31666979705839865,0.6595032662824963,0.00020321698327878837,0.0004911264687143221,1.560214076282425e-06,5.255382917639643e-07,4.940925080742609e-15,2.5715989386349616e-06,0.0030641572481530286,0.012034327543037298,0.0034046346706786803,2.1460785038053188e-07,3.027662571529974e-07,5.226770605994541e-07,3.8071690285080013e-06,2.1592646893249887e-14,0.002447040514559338,1.4440776753013846e-09,5.511028472434349e-09,3.561390482718768e-08,0.0003860736328597494,6.043601758183906e-15,8.4277637190829e-15,1.5218979418446016e-10,6.116536169939173e-11,5.181170292354822e-10,9.243482430210919e-06,6.129935483044581e-12,4.401646084594408e-12,1.2321182988904822e-16,2.631465912276981e-15,2.8060867284925304e-14,1.1113239188811651e-07,4.433295388047942e-14,5.339694929822362e-13,4.147131331917331e-13,4.797469575624638e-16,4.429094675538656e-08,2.207496936662686e-19,1.996431391987533e-15,3.1998764618238074e-06,4.877343906260034e-13,2.150157198978041e-11,2.4243406496797825e-08
0.0011816908561811416,0.1120413072430804,0.0,0.0,0.0,0.0,0.3163078037516055,0.6591927078587309,0.0002047350503395199,0.0004981574338289378,1.5711979336239036e-06,5.333835749703559e-07,4.975771951545902e-15,2.615817554498954e-06,0.0031166868740878768,0.0124011731486703,0.0034899297848668197,2.1690517293106596e-07,3.089815854343428e-07,5.352969573334276e-07,3.897440839353402e-06,2.2104630326093788e-14,0.00254068968150677,1.475730336193715e-09,5.6208673580981075e-09,3.709761625159867e-08,0.000406738288910937,6.383069454158377e-15,8.821336271205346e-15,1.6154895646134868e-10,6.555016273150356e-11,5.540672053286269e-10,9.990972822832279e-06,6.6256434520945154e-12,4.7938088412332736e-12,1.350880441537096e-16,2.8847595321768767e-15,3.076188599067191e-14,1.212938075158334e-07,4.836890025261622e-14,5.911623613237722e-13,4.4644230878163325e-13,5.158980901041077e-16,4.535939671936929e-08,2.3763921744133846e-19,2.150858839909124e-15,3.4462072167905524e-06,5.252808373285482e-13,2.2947532170038516e-11,2.646440712823976e-08
0.0011985166477791501,0.11203635160792642,0.0,0.0,0.0,0.0,0.3159407055072657,0.6588766178423863,0.0002062425694372747,0.0005052136090304318,1.5820780816297792e-06,5.412700610001222e-07,5.010293023201456e-15,2.6603337403566976e-06,0.003169101575845435,0.012774728857701005,0.003575869522141041,2.1920168061919033e-07,3.152648298243981e-07,5.480456056177155e-07,3.988539069073578e-06,2.262130085836782e-14,0.0026365456027695753,1.5076926156037537e-09,5.7316946451051016e-09,3.862267860053763e-08,0.000428196711500568,6.736915702922005e-15,9.229249053769447e-15,1.7134072066340578e-10,7.018591503961507e-11,5.920172904933846e-10,1.0787643113553565e-05,7.153965709917276e-12,5.214912964470752e-12,1.4793241211359843e-16,3.158658160726463e-15,3.3682628011291075e-14,1.3220586909064805e-07,5.270059834763442e-14,6.535014030828308e-13,4.803397147229577e-13,5.544778445610309e-16,4.6450052195084406e-08,2.556829125901892e-19,2.3149940019371275e-15,3.7077791508559313e-06,5.651503888650286e-13,2.4472066272785407e-11,2.8849218062324167e-08
0.0012153424393771587,0.1120313619763532,0.0,0.0,0.0,0.0,0.315568493238541,0.6585549535413041,0.0002077395567677349,0.0005122951930737169,1.5928543412810302e-06,5.491982677388602e-07,5.0444878288665714e-15,2.705147512996642e-06,0.0032213917819120127,0.013155048726016905,0.00366243158255784,2.2149753347242343e-07,3.2161611478059505e-07,5.609223665789368e-07,4.0804552928822875e-06,2.3142610708336732e-14,0.0027346285076120325,1.5399637936388664e-09,5.843507948879183e-09,4.01896455839262e-08,0.00045046678102420506,7.105559940171202e-15,9.651882794762054e-15,1.8157814377661375e-10,7.508334198154293e-11,6.320519367022917e-10,1.1635994241752255e-05,7.716560786981956e-12,5.666653044817491e-12,1.6180981053127592e-16,3.454538350188865e-15,3.683777233243786e-14,1.439108879129977e-07,5.734444219972568e-14,7.213632898364429e-13,5.165396907910795e-13,5.956347583516847e-16,4.7563975181254116e-08,2.74952290130116e-19,2.489317568748959e-15,3.985310272682566e-06,6.074524862128611e-13,2.607852397521175e-11,3.1406982832510196e-08
0.0012304856518153664,0.11202684336924863,0.0,0.0,0.0,0.0,0.3152291225259954,0.658260654540999,0.00020907785762562344,0.0005186904932921811,1.6024640347085476e-06,5.563697414981442e-07,5.074983918596703e-15,2.7457343080314556e-06,0.0032683387399478976,0.013503164505081718,0.0037408508240301254,2.2356337594614042e-07,3.2739053594280506e-07,5.726204579106443e-07,4.163872224135523e-06,2.3615716176354525e-14,0.0028248237608379766,1.569271170749445e-09,5.944980379535737e-09,4.163619963903594e-08,0.00047121859255914143,7.450345284252516e-15,1.0045159711641928e-14,1.9118371370238483e-10,7.972386623284306e-11,6.699373503490026e-10,1.2445835400244993e-05,8.253617477246072e-12,6.1008699874639324e-12,1.7523906586467747e-16,3.740820258588925e-15,3.98905645426334e-14,1.5515966049479978e-07,6.180482056613272e-14,7.874894435251084e-13,5.512058338859459e-13,6.350093669733793e-16,4.858731474112634e-08,2.934052178112902e-19,2.6553327353601458e-15,4.249345631830679e-06,6.476975205086856e-13,2.7597231774754175e-11,3.386467641094339e-08
0.0012441145430097532,0.112022754863048,0.0,0.0,0.0,0.0,0.3149201361548236,0.657991870071882,0.00021027506194269254,0.0005244640849090225,1.6110406329390304e-06,5.628536059648986e-07,5.102204021358688e-15,2.782468522133753e-06,0.003310492678699283,0.013821222914152177,0.0038118296440640648,2.2542239126709382e-07,3.3263476558089e-07,5.83236625493591e-07,4.239502797883433e-06,2.4044660727274293e-14,0.0029075676364387635,1.5958605742277782e-09,6.036984617658064e-09,4.2967828283700645e-08,0.000490480508071284,7.77145714250799e-15,1.0409809041782991e-14,2.001544700438768e-10,8.409599339229393e-11,7.055920338742739e-10,1.3213886041820531e-05,8.762960243157304e-12,6.515209124045057e-12,1.8813116603625774e-16,4.015613668249293e-15,4.2820848140077444e-14,1.658905186928954e-07,6.605768179084537e-14,8.51355228687057e-13,5.841883124563324e-13,6.724395553718844e-16,4.9525906036453425e-08,3.109619364158705e-19,2.8124599987168656e-15,4.499003115380268e-06,6.857510375062514e-13,2.902534045257731e-11,3.6208847376811326e-08
0.00125774343420414,0.11201864651862113,0.0,0.0,0.0,0.0,0.3146077796623301,0.6577193531107997,0.00021146538629089788,0.0005302546407807043,1.6195487643021455e-06,5.693657162085211e-07,5.12920929109414e-15,2.8193980114456106e-06,0.0033525484379556326,0.01414381482777319,0.0038831760527179068,2.272812613094644e-07,3.3792379792501266e-07,5.939356907145835e-07,4.315654653147324e-06,2.447656176742468e-14,0.002991807982616582,1.622651079490176e-09,6.1296306005448025e-09,4.4327921070731926e-08,0.000510306767129979,8.103047569855634e-15,1.078481482315731e-14,2.094412169634835e-10,8.865984227934402e-11,7.427730257292912e-10,1.402058285863185e-05,9.297931722605883e-12,6.952900103787193e-12,2.018277655227628e-16,4.3075170426274345e-15,4.593358534524285e-14,1.772222387136299e-07,7.054647837063089e-14,9.195855202484827e-13,6.189459949493207e-13,7.118530852964379e-16,5.048183372895752e-08,3.294636157731559e-19,2.9771893575145133e-15,4.7604854576322166e-06,7.256069338743193e-13,3.0513513592254144e-11,3.8683869135831215e-08
0.001271372325398527,0.11201451909152008,0.0,0.0,0.0,0.0,0.31429204901032604,0.6574430813974793,0.00021264884104925074,0.0005360622298257561,1.6279883564185755e-06,5.759063163768406e-07,5.155999564885496e-15,2.8565226850020084e-06,0.0033945012366222355,0.014470968618489127,0.00395487758821734,2.2914007221538607e-07,3.4325766228968475e-07,6.047172887741653e-07,4.392322994912284e-06,2.4911392101559354e-14,0.00307755518130248,1.6496418931637132e-09,6.222915741175228e-09,4.57167613881914e-08,0.0005307068725517187,8.445353414555394e-15,1.1170391694040011e-14,2.1905103899403398e-10,9.342168140457092e-11,7.815300363933856e-10,1.4867427727104298e-05,9.859527904473684e-12,7.414983403959789e-12,2.1637018429391984e-16,4.617406446716646e-15,4.92381181539365e-14,1.8918049273768246e-07,7.528109812847608e-14,9.924234125492266e-13,6.555660785150792e-13,7.533464205136909e-16,5.145576614750331e-08,3.489566721179603e-19,3.149814441230704e-15,5.034220193730019e-06,7.673303757687919e-13,3.2063737981580507e-11,4.1295262493745965e-08
0.0012817319475816316,0.11201136945174489,0.0,0.0,0.0,0.0,0.314049795608146,0.6572305557515272,0.00021354381736128248,0.0005404881379526381,1.6343575375336826e-06,5.808971763315867e-07,5.176219377876948e-15,2.884872588158994e-06,0.003426318709741354,0.01472271455849579,0.004009609335779421,2.3055300460645622e-07,3.4734205316683613e-07,6.129676008058511e-07,4.450942778125394e-06,2.5243858663551462e-14,0.003143747882345877,1.6702919861319264e-09,6.294250649241763e-09,4.6791852316568346e-08,0.0005466031639275972,8.71286199770586e-15,1.1470682346091539e-14,2.2657626730735344e-10,9.717762336676163e-11,8.120756425461804e-10,1.553893797897393e-05,1.0304848656413031e-11,7.783203111895455e-12,2.2801639745214495e-16,4.865551402365707e-15,5.1884233627515264e-14,1.9870557704594374e-07,7.905067396623562e-14,1.0510270175493174e-12,6.84702906454204e-13,7.863387620637766e-16,5.220854953137714e-08,3.644663616633953e-19,3.286497477768933e-15,5.250757668199533e-06,8.003356453619717e-13,3.328486887771173e-11,4.337495275587014e-08
