Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435)
5.062644256553342e-08,0.1122453720020904,0.0,0.0,0.0,0.0,0.32999996946754334,0.6699999694703855,3.028184317774085e-08,3.0274844329490994e-08,2.3404187132086445e-10,2.509159588375297e-10,7.4087261217797e-19,1.448430458798873e-11,1.6447216950032664e-11,1.9199252785836513e-12,2.5644219976975063e-15,3.665442824918748e-12,2.409936217035122e-12,1.8826595079425256e-16,1.0048969568884251e-16,5.69934711533734e-25,1.5565269814061562e-18,3.1729103734300917e-16,1.188308677540473e-13,6.446373252187331e-23,2.587919500324697e-23,1.6688918807495435e-31,5.258468797380468e-26,1.4638298876900257e-33,1.9677771028072793e-35,1.552427977292869e-32,1.1445396959225823e-32,7.584861090769783e-39,7.208919031198953e-43,9.339087395809465e-48,1.9387796119634995e-46,2.0674344388114646e-45,1.0187544060609947e-42,4.137325908855835e-49,2.7918933035944362e-52,1.054635961709683e-48,1.2663662765745089e-51
5.5648481993906145e-08,0.1122453719998654,0.0,0.0,0.0,0.0,0.3299999664379348,0.6699999664178635,3.3284594958799725e-08,3.329963838425559e-08,2.574212096432948e-10,2.5406452294837996e-10,8.148812150942176e-19,1.7435899023341303e-11,1.991070206048134e-11,2.5455995205926093e-12,3.4055667090373736e-15,4.382818801800328e-12,2.873255435090351e-12,2.4214120007486493e-16,1.4209691193243506e-16,8.059131260453165e-25,2.4327527204227302e-18,3.5063517526359363e-16,1.3096918060595897e-13,9.142714496975871e-23,4.049747107229215e-23,2.359988945859983e-31,7.43571121650897e-26,2.5492885579535085e-33,3.7556364862032463e-35,2.577165867492071e-32,2.0982753572568265e-32,1.3906182398214572e-38,1.4639845617887905e-42,1.8826790265813608e-47,3.9102534752777655e-46,4.169732708912061e-45,2.2560717953618903e-42,9.16245896768904e-49,6.822375066454183e-52,2.5660464097338692e-48,3.0812103542335806e-51
6.067052142227888e-08,0.11224537199764613,0.0,0.0,0.0,0.0,0.32999996340812104,0.6699999633649558,3.6287221889096385e-08,3.6324405365497286e-08,2.80799568779309e-10,2.572130590209731e-10,8.888867183410261e-19,2.0642318855017663e-11,2.3704871720076876e-11,3.2921652977659736e-12,4.4130276186848445e-15,5.1548625703810085e-12,3.3697863168048347e-12,3.0412433901202824e-16,1.945202878406835e-16,1.1032361982878204e-24,3.649222435028645e-18,3.84239767874134e-16,1.4310781106083635e-13,1.2557910062275342e-22,6.085641441946579e-23,3.2308184595702703e-31,1.0178947286821284e-25,4.221733378974122e-33,6.759907453079364e-35,4.080542731915658e-32,3.636115747690983e-32,2.4099434822804206e-38,2.7869769027406894e-42,3.5612361108800283e-47,7.399839490614573e-46,7.890883077806658e-45,4.6464121522269656e-42,1.8870535257467452e-48,1.5411660573692988e-51,5.748573577143416e-48,6.902668273333264e-51
7.071460027902433e-08,0.11224537199322525,0.0,0.0,0.0,0.0,0.32999995734783033,0.6699999572579829,4.2292148228574726e-08,4.237385810073334e-08,3.275537162822583e-10,2.6351004866414453e-10,1.0368895869211268e-18,2.7800337388860967e-11,3.228522102752402e-11,5.187465905314746e-12,6.986882871325028e-15,6.854949300707912e-12,4.456365922053998e-12,4.534833455781577e-16,3.3742668087249855e-16,1.9137404447260285e-24,7.444838637527461e-18,4.522307467254744e-16,1.6738621583425208e-13,2.1945708148091e-22,1.2473682853221786e-22,5.605108552907512e-31,1.765702446413604e-25,1.026818396042818e-32,1.9041185352262034e-34,9.142438848059965e-32,9.568435763837546e-32,6.342309224898544e-38,8.687274414968556e-42,1.098471355852696e-46,2.2843660601365736e-45,2.435953605750445e-44,1.6800519013011028e-41,6.823408601413563e-48,6.649427002259969e-51,2.440671295752146e-47,2.930665922870158e-50
8.075867913576978e-08,0.11224537198882897,0.0,0.0,0.0,0.0,0.32999995128657933,0.6699999511494663,4.829671348371511e-08,4.842320252453684e-08,3.743050257948647e-10,2.698069306034886e-10,1.1848834716837913e-18,3.5919493226897104e-11,4.2188191134193783e-11,7.682813465862544e-12,1.0405947026393583e-14,8.750477290603096e-12,5.658193682859204e-12,6.382185322151147e-16,5.405856218722738e-16,3.0659715282964458e-24,1.3734975813614714e-17,5.212648237072573e-16,1.91666453015435e-13,3.543732814233847e-22,2.314110031181604e-22,8.981402392332928e-31,2.828802925087842e-25,2.2038298755125395e-32,4.62848193641629e-34,1.8257967723163663e-31,2.196953910650803e-31,1.4563147663462778e-37,2.2961485593740475e-41,2.8797187489484537e-46,5.992939874010043e-45,6.390623584944172e-44,5.05809776386248e-41,2.0543529199645768e-47,2.292524970924922e-50,8.413933493591783e-47,1.0103135503419793e-49
9.080275799251522e-08,0.11224537198445823,0.0,0.0,0.0,0.0,0.3299999452242796,0.6699999450394051,5.4301004766883506e-08,5.447243863456167e-08,4.2105417675341424e-10,2.761037027343821e-10,1.3328705234225934e-18,4.496079612841568e-11,5.3413728176535574e-11,1.085211768734173e-11,1.4790169595139008e-14,1.0827335384944183e-11,6.964840945596316e-12,8.599487758286913e-16,8.154633146570872e-16,4.624960887275037e-24,2.3478021303775613e-17,5.913428342997685e-16,2.1594887673281016e-13,5.388927447084062e-22,3.9795714474941463e-22,1.3551267339743585e-30,4.267197176362591e-25,4.304725523626903e-32,1.0073900833024527e-33,3.342532746460633e-31,4.548739728692564e-31,3.0154138725407284e-37,5.376415282736561e-41,6.702899334763905e-46,1.3958289016022068e-44,1.4884543048578118e-43,1.3260622678702006e-40,5.385904793568204e-47,6.75661087855493e-50,2.47888661686134e-46,2.9765544266369226e-49
9.999999999999998e-08,0.11224537198011421,0.0,0.0,0.0,0.0,0.32999993967211366,0.6699999394431406,5.979889254526725e-08,6.001155626295386e-08,4.63860470725567e-10,2.818694851783425e-10,1.4683762408720743e-18,5.401551787056601e-11,6.485279208715222e-11,1.4405790835809664e-11,1.9753523505664726e-14,1.2876950273101531e-11,8.245151151760843e-12,1.0966877892221534e-15,1.1398291498943277e-15,6.464625964748024e-24,3.63835413910616e-17,6.564287445451109e-16,2.3818620563888963e-13,7.588318801260044e-22,6.202526974761203e-22,1.894623764496405e-30,5.964555753383302e-25,7.44472839802018e-32,1.9020346714161567e-33,5.476290373969082e-31,8.248011224875517e-31,5.46790478540759e-37,1.0790209345018234e-40,1.3392524543980081e-45,2.7904300353255985e-44,2.9755993826242758e-43,2.9201400630054396e-40,1.1860514123229516e-46,1.644689952941147e-49,6.0061952088324594e-46,7.212015552833792e-49
1.0084683684926067e-07,0.11224537198011421,0.0,0.0,0.0,0.0,0.32999993916084763,0.669999938927799,6.030510514442602e-08,6.052156642903942e-08,4.678018170662884e-10,2.824003655488672e-10,1.4808527931277613e-18,5.488542823529908e-11,6.596179698102916e-11,1.4766242073635308e-11,2.0259497282734557e-14,1.3072428266481061e-11,8.366817470090972e-12,1.1201437052209071e-15,1.1735090726441894e-15,6.655644164901576e-24,3.7798298073609155e-17,6.624655998817104e-16,2.402338248017011e-13,7.817835091465593e-22,6.447133710722478e-22,1.9506553895654865e-30,6.140797831439221e-25,7.808368063500326e-32,2.009968248623044e-33,5.716723341822791e-31,8.686142304903517e-31,5.758374954019761e-37,1.1462353457450167e-40,1.4221533409743264e-45,2.9633004062030506e-44,3.159941210140906e-43,3.1261465375532738e-40,1.2697246925724917e-46,1.775274980232119e-49,6.479844133795036e-46,7.780755608147586e-49
1.1089091570600612e-07,0.11224537197579765,0.0,0.0,0.0,0.0,0.3299999330962032,0.669999932814647,6.630909373804132e-08,6.657058590828449e-08,5.145485638998104e-10,2.8869692047478593e-10,1.6288322344738184e-18,6.565497018944986e-11,7.983238014572385e-11,1.949302911548617e-11,2.6933880071251025e-14,1.547360023863861e-11,9.855483424689224e-12,1.420174196472517e-15,1.626105849743203e-15,9.222580641555971e-24,5.798524749146048e-17,7.346339265866597e-16,2.645216191251558e-13,1.0919707555536393e-21,9.95343495089671e-22,2.7038746375779285e-30,8.509170276239122e-25,1.3344578898656824e-31,3.7393507774324504e-33,9.25754421441234e-31,1.5543691730424704e-30,1.030483814007265e-36,2.2658881534971483e-40,2.8000416273571833e-45,5.837618845148045e-44,6.2249957500289485e-43,6.773049070442358e-40,2.750989652159871e-46,4.246999761144464e-49,1.541512683090433e-45,1.8509912175255255e-48
1.2093499456275159e-07,0.1122453719715094,0.0,0.0,0.0,0.0,0.3299999270302703,0.6699999266999486,7.231304581735573e-08,7.261949707648497e-08,5.612950043964432e-10,2.9499336795330867e-10,1.776810706093079e-18,7.723157530825175e-11,9.502547726435682e-11,2.5097330440441923e-11,3.49332766353201e-14,1.801957271513677e-11,1.142297809065356e-11,1.7613355632735187e-15,2.1845480673999436e-15,1.2389827479143106e-23,8.549259979101756e-17,8.078486049312654e-16,2.8881256605850734e-13,1.47851289271771e-21,1.4768960064101877e-21,3.633874635367623e-30,1.1431416623512218e-24,2.1715560851068308e-31,6.567280353012171e-33,1.4335285069751294e-30,2.637134887322126e-30,1.7483604696737142e-36,4.209179247358501e-40,5.183941454501278e-45,1.081328441980994e-43,1.1530840155271983e-42,1.3693273247488422e-39,5.561805369123296e-46,9.403743555720162e-49,3.396196204838623e-45,4.0780266782702876e-48
1.3097907341949704e-07,0.11224537196725018,0.0,0.0,0.0,0.0,0.32999992096297653,0.6699999205837034,7.831703289493873e-08,7.866829994088324e-08,6.080416964127223e-10,3.012897081381428e-10,1.9247899739116163e-18,8.957810316042311e-11,1.1154110421817927e-10,3.1641047775555266e-11,4.4377658970900715e-14,2.069989000789771e-11,1.3062159344600098e-11,2.144863883144342e-15,2.8600265123652668e-15,1.622085406763435e-23,1.2193731401753649e-16,8.821104091565794e-16,3.1310695678322254e-13,1.9505853859129506e-21,2.1198496129343476e-21,4.759680364918442e-30,1.496609668516427e-24,3.3918467801596424e-31,1.099051240612027e-32,2.1385242993068565e-30,4.2787729592240286e-30,2.8367932026338167e-36,7.425208875786253e-40,9.119455240978887e-45,1.90317508860778e-43,2.029467361123713e-42,2.610590743389385e-39,1.0603530226958304e-45,1.9567209620744052e-48,7.004846663363927e-45,8.411161124932337e-48
1.4102315227624248e-07,0.11224537196302063,0.0,0.0,0.0,0.0,0.3299999148942533,0.6699999144659106,8.432112286245458e-08,8.471699451098728e-08,6.547891695774158e-10,3.0758594152592104e-10,2.0727717144989256e-18,1.0265826951394042e-10,1.293792922420893e-10,3.918320084057731e-11,5.538701808215064e-14,2.3504850773819102e-11,1.4766528547133327e-11,2.571955210728888e-15,3.66361108577519e-15,2.0778444185156246e-23,1.6909782063095326e-16,9.574200969020315e-16,3.3740506784699196e-13,2.5174627099273876e-21,2.958163065244557e-21,6.100241324184495e-30,1.917113770074808e-24,5.1169319346639e-31,1.765567999864741e-32,3.0912513331512878e-30,6.68522515851398e-30,4.432337715069469e-36,1.2524361028132379e-39,1.5342724172692333e-44,3.2034132294592795e-43,3.415987656322341e-42,4.7378528192093753e-39,1.9244029600231e-45,3.8287944326884627e-48,1.3685373956040907e-44,1.6432892486616996e-47
1.5106723113298793e-07,0.11224537195882134,0.0,0.0,0.0,0.0,0.32999990882403524,0.6699999083465696,9.032538011572103e-08,9.076558079873712e-08,7.015379262641731e-10,3.1388206865688474e-10,2.220757518146901e-18,1.164367447150024e-10,1.4854008714362377e-10,4.7779998436011606e-11,6.808136842112386e-14,2.6425453710989533e-11,1.6530172570156664e-11,3.0437769524636115e-15,4.60624141482554e-15,2.6124642751384448e-23,2.289121978314754e-16,1.0337784094253863e-15,3.61707161663727e-13,3.1885078139594018e-21,4.029308731133916e-21,7.674434429391382e-30,2.4103785209817656e-24,7.492610909236025e-31,2.7383997032486063e-32,4.3496001177705816e-30,1.0113007085250343e-29,6.70508588012672e-36,2.0342156534238764e-39,2.4866637621323535e-44,5.194168503207822e-43,5.538846929539133e-42,8.243913318642344e-39,3.3484997937584724e-45,7.147555642974914e-48,2.5527158625893553e-44,3.0652072500170716e-47
1.6111130998973338e-07,0.11224537195465284,0.0,0.0,0.0,0.0,0.3299999027522606,0.6699999022256801,9.632986568055567e-08,9.681405881867915e-08,7.482884425708283e-10,3.20178089817032e-10,2.3687488919698716e-18,1.3087922321175988e-10,1.6902354857449416e-10,5.748491651402624e-11,8.258075184000642e-14,2.945334940026341e-11,1.8347713713905066e-11,3.561473030531861e-15,5.698723772924558e-15,3.232073835995209e-23,3.034762352592333e-16,1.1111860713512218e-15,3.860134870162911e-13,3.973166917563343e-21,5.374300762480866e-21,9.50107870491999e-30,2.9820586935733663e-24,1.0691101695746047e-30,4.1196477542289257e-32,5.9792247831367165e-30,1.4875973675124435e-29,9.863152244032267e-36,3.1979196054130044e-39,3.9020736937311597e-44,8.154036130863573e-43,8.695127630556738e-42,1.3827648875571084e-38,5.616520043796596e-45,1.281420909300114e-47,4.572714894766884e-44,5.490747987217494e-47
1.7115538884647883e-07,0.11224537195051563,0.0,0.0,0.0,0.0,0.3299998966788709,0.6699998961032411,1.0233463733807449e-07,1.0286242858752334e-07,7.95041169294701e-10,3.264740053626156e-10,2.516747262991974e-18,1.4595247770383059e-10,1.908297493346521e-10,6.83487792507943e-11,9.900524129338602e-14,3.258079567405725e-11,2.0214264063044194e-11,4.1261662804767635e-15,6.951730731863239e-15,3.94272613057053e-23,3.9504152515498354e-16,1.189643790484213e-15,4.1032427955680396e-13,4.880966784470394e-21,7.03772346681648e-21,1.1598954213373291e-29,3.637739096571577e-24,1.4913528702245323e-30,6.034262040928199e-32,8.053960498345366e-30,2.1352488233835532e-29,1.4157428121846688e-35,4.8849148049904704e-39,5.950415536688328e-44,1.2439253616201252e-42,1.3264706738237193e-41,2.2456165942930042e-38,9.121293862080443e-45,2.2135092567858306e-47,7.903117051018003e-44,9.489772879229599e-47
1.9124354655996973e-07,0.11224537194233679,0.0,0.0,0.0,0.0,0.3299998845270273,0.6699998838537133,1.1434525462337148e-07,1.1495884344901888e-07,8.885549368413783e-10,3.390655212260444e-10,2.8127703237807885e-18,1.7786405124836787e-10,2.384107215593103e-10,9.374390789568809e-11,1.3811000747462008e-13,3.9106144982829694e-11,2.4077025867822772e-11,5.400945328422123e-15,9.981337590204778e-15,5.660990391482152e-23,6.389496136458346e-16,1.349712149960183e-15,4.58960146333713e-13,7.104484921607957e-21,1.1516240473498026e-20,1.6683437382988955e-29,5.2230886286451236e-24,2.7393620819319635e-30,1.2094623360735508e-31,1.3877705088876804e-29,4.1331449973369936e-29,2.7404746323370476e-35,1.0597350680394451e-38,1.287284072004656e-43,2.6929932178049804e-42,2.8716968464470244e-41,5.456125827865457e-38,2.2161970350759221e-44,6.024952168465473e-47,2.157091961202818e-43,2.590157032425602e-46
2.1133170427346063e-07,0.11224537193428784,0.0,0.0,0.0,0.0,0.3299998723680962,0.6699998715979819,1.2635763427895084e-07,1.2705482555700968e-07,9.820823678337645e-10,3.516566192191741e-10,3.108836636970481e-18,2.1192867524735257e-10,2.912838229939168e-10,1.2432229691457708e-10,1.8635700658754284e-13,4.595009443829563e-11,2.8087535714546145e-11,6.876760930977178e-15,1.3777761473522384e-14,7.814160692994025e-23,9.81691666181884e-16,1.513988824524129e-15,5.076164044763757e-13,9.936810957616126e-21,1.78940992768771e-20,2.307808404610267e-29,7.209702621899908e-24,4.7210972117885e-30,2.2484421212169383e-31,2.2591840132338035e-29,7.467694951838182e-29,4.95152701769368e-35,2.1209424875149086e-38,2.5705757764850346e-43,5.381156189757628e-42,5.738242930756702e-41,1.209365466339981e-37,4.912291082908228e-44,1.478201864517176e-46,5.310772075370788e-43,6.376980980888083e-46
2.3141986198695153e-07,0.11224537192637109,0.0,0.0,0.0,0.0,0.32999986020171296,0.6699998593360428,1.383721349902517e-07,1.3915037511455997e-07,1.075626260980386e-09,3.6424730156363603e-10,3.404955062029477e-18,2.479225434732976e-10,3.4945004073284215e-10,1.6040420762317729e-10,2.447082863842409e-13,5.306840694541326e-11,3.2220205059438544e-11,8.562033625245032e-15,1.8421583869738066e-14,1.0447939432983211e-22,1.4466917735191143e-15,1.6824788985834735e-15,5.562945196909339e-13,1.3456896320182321e-20,2.6659572338354453e-20,3.093377141093286e-29,9.639748273860976e-24,7.726080302979788e-30,3.9320894477195865e-31,3.512632611790197e-29,1.2759256065438233e-28,8.460266252448511e-35,3.9761193121298377e-38,4.810011094765658e-43,1.0075119246235874e-41,1.07436914779725e-40,2.4870100938501115e-37,1.0101971928195023e-43,3.3320472147157337e-46,1.2011849285182087e-42,1.442339021271486e-45
2.5150801970044243e-07,0.11224537191858866,0.0,0.0,0.0,0.0,0.3299998480275531,0.6699998470678921,1.5038907579679348e-07,1.5124549235011772e-07,1.1691891057509456e-09,3.768375704974933e-10,3.701133479513403e-18,2.8564066040449706e-10,4.1291051139103037e-10,2.022762426418373e-10,3.1412668426252893e-13,6.042301618554267e-11,3.645385984783101e-11,1.0464967989478265e-14,2.3991322315421394e-14,1.3606858423769984e-22,2.0596819808988045e-15,1.8551872155057784e-15,6.049957969229198e-13,1.774490322544087e-20,3.836086903961371e-20,4.040276432427858e-29,1.2554312756165327e-23,1.2113572806907904e-29,6.537253103182932e-31,5.25842533301902e-29,2.0816723599580112e-28,1.380308405377315e-34,7.062171336802497e-38,8.529807097732281e-43,1.7876389373958422e-41,1.9062644100973603e-40,4.806738170120982e-37,1.9524539826325323e-43,7.008040298821011e-46,2.5323315556483923e-42,3.040731424504489e-45
2.7159617741393333e-07,0.11224537191094207,0.0,0.0,0.0,0.0,0.32999983584532777,0.6699998347935257,1.6240873984408428e-07,1.6334017751478352e-07,1.2627731116203242e-09,3.894274281995832e-10,3.9973788836386156e-18,3.2489623891202566e-10,4.816665045983266e-10,2.5019426738802076e-10,3.9557589499191785e-13,6.798118051589382e-11,4.0770995702420416e-11,1.2593555903819942e-14,3.0563489237430996e-14,1.7334312264598326e-22,2.8486431988720775e-15,2.0321183897900394e-15,6.537213954947578e-13,2.2882217501995835e-20,5.360703967873217e-20,5.163941969324743e-29,1.5993434006161667e-23,1.8320662724825386e-29,1.0415960932845793e-30,7.625632814505732e-29,3.267103009380304e-28,2.1663612636496108e-34,1.1986417330321346e-37,1.4457653893910735e-42,3.0314822657838217e-41,3.232647622344447e-40,8.818490549645047e-37,3.5820039486794164e-43,1.3898205455246492e-45,5.032849689502695e-42,6.04326265048563e-45
2.916843351274242e-07,0.11224537190343258,0.0,0.0,0.0,0.0,0.3299998236547808,0.6699998225129398,1.744313778978722e-07,1.7543443088004122e-07,1.3563802354645191e-09,4.020168765102137e-10,4.2936974690055705e-18,3.6551989208592417e-10,5.557194080143187e-10,3.0438620090001785e-10,4.900205283986738e-13,7.57147444638893e-11,4.5157148339360964e-11,1.495558568815847e-14,3.8212642788954035e-14,2.167258717367827e-22,3.843747918615092e-15,2.2132768209508335e-15,7.024723433000206e-13,2.8951453082743995e-20,7.306889797778542e-20,6.480085473359053e-29,1.9996127329268332e-23,2.687057485297226e-29,1.6005698271980824e-30,1.0763571387396758e-28,4.961133470840262e-28,3.289672363931989e-34,1.9572488363894354e-37,2.3579755766153005e-42,4.946469740924233e-41,5.274711267524755e-40,1.547636650910122e-36,6.286400838255219e-43,2.6220324764672658e-45,9.513100354151865e-42,1.1422984836911157e-44
3.117724928409151e-07,0.11224537189606128,0.0,0.0,0.0,0.0,0.32999981145568547,0.6699998102261308,1.8645721162539345e-07,1.8752825273526692e-07,1.4500122071435499e-09,4.1460591710506504e-10,4.5900947115829444e-18,4.073586887043264e-10,6.350707137063927e-10,3.650546639989983e-10,5.98426158564374e-13,8.359949126158666e-11,4.960035865535067e-11,1.7558652411624758e-14,4.7011434828286104e-14,2.6662888199711866e-22,5.0773043297490246e-15,2.398666707401608e-15,7.512495500666164e-13,3.6036453302185824e-20,9.747995402325133e-20,8.004759018757959e-29,2.4600410506149563e-23,3.838110984374391e-29,2.3839806601612772e-30,1.484330985363676e-28,7.322398932375015e-28,4.855436848558734e-34,3.0912103221942915e-37,3.720192677052969e-42,7.807365362923677e-41,8.325452341948608e-40,2.6141527889902435e-36,1.0618547645619207e-42,4.7380182238043276e-45,1.722102618091614e-41,2.0678382280512037e-44
