Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17)
6.0736404864691566e-05,0.11224523707458879,0.0,0.0,0.0,0.0,0.3299094009629808,0.669926113660837,4.5417215131903186e-05,3.574319072046221e-05,3.53575457502224e-07,3.759528763460362e-08,1.1192628901804127e-15,1.9027001259343598e-07,3.047744055428387e-05,4.351399244205543e-05,6.845748427906348e-06,3.0875073429162964e-08,1.4106376932959301e-08,3.142708205631567e-09,2.3138055660755787e-08,1.3122923029375287e-16,6.327461397565387e-07,2.386238797548124e-11,2.582527429411539e-10
6.235997382731098e-05,0.11224520887978426,0.0,0.0,0.0,0.0,0.3299054182202471,0.6699230315629239,4.6507872982611676e-05,3.668511454869252e-05,3.620647957434493e-07,3.858232553722899e-08,1.1461363656615843e-15,1.9536588746242566e-07,3.217128835474735e-05,4.59622514204713e-05,7.412248525058092e-06,3.163854495827033e-08,1.4485863735665634e-08,3.323963389091696e-09,2.4476827673949006e-08,1.3882217688558327e-16,6.879642355424737e-07,2.5066942407660035e-11,2.664752185073014e-10
6.398354278993038e-05,0.11224517864096227,0.0,0.0,0.0,0.0,0.3299013582997991,0.6699198949291962,4.7577925482952226e-05,3.762582148609786e-05,3.703936239806118e-07,3.9568065821593204e-08,1.172501737773897e-15,2.0041618875406865e-07,3.3906132790101645e-05,4.847499045166724e-05,8.00562835533667e-06,3.239154899127119e-08,1.4865316228124254e-08,3.5100311954958747e-09,2.5851291880784078e-08,1.4661755444968003e-16,7.463293092096834e-07,2.6288899568336077e-11,2.7467097483595105e-10
6.560711175254978e-05,0.11224514634855728,0.0,0.0,0.0,0.0,0.3298972219568665,0.6699167044241293,4.862710881008306e-05,3.856522929699381e-05,3.785598891624964e-07,4.055241691933909e-08,1.1983525074692283e-15,2.0541954219684143e-07,3.5681234672768325e-05,5.105162700343837e-05,8.625971998746403e-06,3.3133932294585276e-08,1.5244705275132617e-08,3.7008457698502022e-09,2.7260961583274536e-08,1.5461260264166156e-16,8.079235930246894e-07,2.752715812348464e-11,2.828354416664965e-10
6.723068071516919e-05,0.1122451119973592,0.0,0.0,0.0,0.0,0.3298930099629752,0.6699134607266907,4.965523817608653e-05,3.950325563130891e-05,3.865621536542554e-07,4.153528775438081e-08,1.223684123834646e-15,2.1037480329618651e-07,3.74958428397103e-05,5.369156261011536e-05,9.273322132226773e-06,3.386558081306627e-08,1.5624001386859857e-08,3.896339145699422e-09,2.8705334166124848e-08,1.6280447084092793e-16,8.728281714110553e-07,2.8780645553544297e-11,2.909644572215486e-10
6.885424967778859e-05,0.11224507558649947,0.0,0.0,0.0,0.0,0.3298887231026711,0.6699101645271256,5.0662203678302553e-05,4.0439818425404464e-05,3.9439956291689557e-07,4.2516588146979166e-08,1.2484938817787336e-15,2.1528104808254772e-07,3.934919706467164e-05,5.6394185722842246e-05,9.94768231866103e-06,3.458641772646703e-08,1.6003174882899165e-08,4.096441580780054e-09,3.0183893593101995e-08,1.711902323090173e-16,9.411229469135272e-07,3.004832125491564e-11,2.990542616695745e-10
7.0477818640408e-05,0.1122450371190419,0.0,0.0,0.0,0.0,0.32988436217039174,0.6699068165238999,5.1647965915967906e-05,4.13748362733736e-05,4.020718113668062e-07,4.349622918578452e-08,1.2727808139595668e-15,2.2013756300045767e-07,4.124053082966439e-05,5.915887443831227e-05,1.064901940649147e-05,3.5296401381601286e-08,1.638219604540707e-08,4.3010818817177405e-09,3.169611282018679e-08,1.7976689787597518e-16,1.0128866118051867e-06,3.132917995264014e-11,3.0710149019403064e-10
7.21013876030274e-05,0.11224499660178033,0.0,0.0,0.0,0.0,0.3298799279675018,0.6699034174208136,5.2612551418090304e-05,4.2308228767791456e-05,4.0957910676738324e-07,4.447412356394666e-08,1.2965455780645055e-15,2.2494383397843053e-07,4.3169073944836676e-05,6.198499909458396e-05,1.1377266016454124e-05,3.599552312110685e-08,1.6761035261283236e-08,4.510187714778671e-09,3.324145611172187e-08,1.8853142907656854e-16,1.0881966252701596e-06,3.2622254207652476e-11,3.151031627182063e-10
7.37249565656468e-05,0.11224495404492667,0.0,0.0,0.0,0.0,0.3298754212994978,0.669899967924289,5.35560479533557e-05,4.3239916810062097e-05,4.1692213370286493e-07,4.545018587923058e-08,1.3197903411826163e-15,2.2969953488635878e-07,4.5134055009577966e-05,6.48719247252852e-05,1.2132323079050251e-05,3.668380504374387e-08,1.7139663153793332e-08,4.723685902090924e-09,3.4819381248969944e-08,1.974807506762852e-16,1.1671291958387906e-06,3.392661588136999e-11,3.230566700877683e-10
7.53485255282662e-05,0.11224490946184383,0.0,0.0,0.0,0.0,0.32987084297339325,0.6698964687408437,5.44785997775622e-05,4.416982289039381e-05,4.2410201656495605e-07,4.64243329031981e-08,1.3425186626385824e-15,2.344045156336498e-07,4.7134703708814175e-05,6.781901336481634e-05,1.2914062394128332e-05,3.7361297725233724e-08,1.7518050702663422e-08,4.9415027030247406e-09,3.6429341623867156e-08,2.066117625462131e-16,1.2497592688130224e-06,3.5241378242173364e-11,3.3095976142347385e-10
7.697209449088561e-05,0.1122448628687558,0.0,0.0,0.0,0.0,0.3298661937952849,0.6698929205747503,5.5380402871640143e-05,4.5097871337986754e-05,4.311202824683845e-07,4.739648381683362e-08,1.3647353766004302e-15,2.390587899941132e-07,4.9170252941713614e-05,7.0825626200523e-05,1.3722329185522565e-05,3.802807792537671e-08,1.7896169352878933e-08,5.16356407829804e-09,3.807078821187915e-08,2.1592135085224967e-16,1.3361605183890708e-06,3.656569727940382e-11,3.388105292121886e-10
7.859566345350501e-05,0.11224481428447318,0.0,0.0,0.0,0.0,0.3298614745681038,0.669889324125879,5.62617002130692e-05,4.6023988542124883e-05,4.3797882442764447e-07,4.836656041172232e-08,1.3864464755106298e-15,2.4366252325133013e-07,5.123994078174205e-05,7.389112556963157e-05,1.4556944628979468e-05,3.868424630215376e-08,1.827399111308071e-08,5.389795936486689e-09,3.974317141597586e-08,2.254063985133391e-16,1.4264053442066647e-06,3.78987716577994e-11,3.466073906631384e-10
8.021923241612442e-05,0.1122447637301185,0.0,0.0,0.0,0.0,0.3298566860895499,0.66988568008773,5.712277712037102e-05,4.6948103145101847e-05,4.446798651012968e-07,4.933448726448511e-08,1.4076589953186914e-15,2.482160198859212e-07,5.334301226868191e-05,7.701487680025213e-05,1.541770833323681e-05,3.9329925154233266e-08,1.86514886431123e-08,5.620124363922386e-09,4.144594277873247e-08,2.3506379491177757e-16,1.5205648720300952e-06,3.92398437048593e-11,3.543490718062344e-10
8.184280137874382e-05,0.11224471122886233,0.0,0.0,0.0,0.0,0.3298518291502105,0.6698819891456478,5.796395670608576e-05,4.787014620806232e-05,4.5122592138335914e-07,5.030019188215366e-08,1.4283809033946803e-15,2.527197113861167e-07,5.5478721034398745e-05,8.019624989703749e-05,1.6304400756408966e-05,3.996525620966653e-08,1.9028635330809466e-08,5.854475836211376e-09,4.317855656490306e-08,2.4489044486891044e-16,1.618708958256414e-06,4.05881998632339e-11,3.6203459057760225e-10
8.346637034136322e-05,0.11224465680566571,0.0,0.0,0.0,0.0,0.32984690453185656,0.669878251975213,5.878559546978776e-05,4.8790051351012884e-05,4.576197700868322e-07,5.1263604816050396e-08,1.4486209898945832e-15,2.571741442085152e-07,5.764633076546628e-05,8.343462107345936e-05,1.7216785541898442e-05,4.059039847558581e-08,1.9405405359233645e-08,6.092777411188625e-09,4.4940471211375396e-08,2.548832768686553e-16,1.7209061979385716e-06,4.194316931603858e-11,3.6966323542234424e-10
8.508993930398263e-05,0.11224460048703525,0.0,0.0,0.0,0.0,0.32984191300591564,0.6698744692408122,5.958807905706892e-05,4.970775486833631e-05,4.6386441491712206e-07,5.2224659754432136e-08,1.4683887632149159e-15,2.6157996806290684e-07,5.9845116506962085e-05,8.672937413376739e-05,1.8154611760896294e-05,4.120552616332623e-08,1.978177376442094e-08,6.334956905391725e-09,4.6731150642608644e-08,2.650392505180969e-16,1.8272239360147154e-06,4.33041240741475e-11,3.772345481227541e-10
8.671350826660203e-05,0.11224454230078798,0.0,0.0,0.0,0.0,0.3298368553321143,0.6698706415943734,6.037181820536469e-05,5.06231958212655e-05,4.699630549026591e-07,5.318329359225691e-08,1.487694350060829e-15,2.659379246100075e-07,6.207436581283715e-05,9.007990170890907e-05,1.9117616051197292e-05,4.181082670031385e-08,2.0157716483615744e-08,6.580943052742369e-09,4.855006545872673e-08,2.753553632858642e-16,1.9377282814403975e-06,4.467047897238716e-11,3.847483072097797e-10
8.833707722922144e-05,0.11224448227583013,0.0,0.0,0.0,0.0,0.3298317322572834,0.669866769674265,6.113724489295343e-05,5.1536316108839025e-05,4.759190544101203e-07,5.4139446472791976e-08,1.5065484005223643e-15,2.7024883653620874e-07,6.433337974907249e-05,9.348560635166135e-05,2.0105524644468123e-05,4.240649883586752e-08,2.0533210395156447e-08,6.830665645058804e-09,5.039669399870447e-08,2.8582865653206653e-16,2.0524841239288715e-06,4.6041689179240354e-11,3.922045054931197e-10
8.996064619184084e-05,0.11224442044194806,0.0,0.0,0.0,0.0,0.32982654451431914,0.6698628541043462,6.188480870341758e-05,5.2447060518847937e-05,4.8173591483373e-07,5.509306181391275e-08,1.5249619984571664e-15,2.7451359710884645e-07,6.662147375641814e-05,9.694590149672279e-05,2.1118055276114266e-05,4.299275084805724e-08,2.090823335060966e-08,7.084055657617499e-09,5.227052327766045e-08,2.964562208242062e-16,2.171555153012068e-06,4.7417249575576256e-11,3.9960333303043267e-10
9.158421515446024e-05,0.11224435682961331,0.0,0.0,0.0,0.0,0.3298212928212925,0.6698588954931645,6.261497341425761e-05,5.335537676032366e-05,4.87417248031975e-07,5.6044086318710906e-08,1.5429465774075691e-15,2.78733160310279e-07,6.893797837999519e-05,0.00010046021229204421,2.2154918973729424e-05,4.3569798857498953e-08,2.1282764199091614e-08,7.341045358977897e-09,5.417104980801485e-08,3.072352005944568e-16,2.2950038791430383e-06,4.879669474552732e-11,4.069451627961295e-10
9.320778411707965e-05,0.11224429146980101,0.0,0.0,0.0,0.0,0.3298159778806992,0.6698548944332895,6.33282138151409e-05,5.426121547914312e-05,4.929667515562911e-07,5.699246996083745e-08,1.5605138421788254e-15,2.8290853148363316e-07,7.128223987343257e-05,0.00010402797630826768,2.3215821721845418e-05,4.4137865249977887e-08,2.1656782804557894e-08,7.601568403929615e-09,5.6097780311236995e-08,3.181627981763917e-16,2.4228916565725197e-06,5.0179595578240633e-11,4.1423052832081597e-10
9.483135307969905e-05,0.11224422439382226,0.0,0.0,0.0,0.0,0.32981060037883897,0.6698508515007754,6.402501275801011e-05,5.516453025824642e-05,4.983881856801255e-07,5.793816595997415e-08,1.5776756961243118e-15,2.870407585187845e-07,7.36536206854446e-05,0.00010764864413335947,2.4300466002313117e-05,4.469717720935003e-08,2.203027005708294e-08,7.865559913660068e-09,5.805023231864024e-08,3.292362772124148e-16,2.5552787077457213e-06,5.156555804165103e-11,4.2146010752307045e-10
9.645492204231845e-05,0.11224415563317001,0.0,0.0,0.0,0.0,0.3298051609853196,0.6698467672547408,6.470585843841944e-05,5.6065277603950914e-05,5.036853522297861e-07,5.8881130749519356e-08,1.5944441741407458e-15,2.911309236809484e-07,7.60514998369105e-05,0.0001113216798596558,2.5408552211046402e-05,4.524796536228644e-08,2.2403207878304446e-08,8.132956543158671e-09,6.002793467171272e-08,3.4045296549144925e-16,2.6922241489785053e-06,5.295422363690878e-11,4.286347121827243e-10
9.807849100493786e-05,0.11224408521937874,0.0,0.0,0.0,0.0,0.3297996603526731,0.6698426422370608,6.537124190530485e-05,5.696341691985105e-05,5.08862075199859e-07,5.982132392098829e-08,1.6108313812967579e-15,2.9518013601199827e-07,7.847527319656938e-05,0.00011504656147079826,2.6539779953048803e-05,4.579046253302316e-08,2.2775579221129227e-08,8.40369653359094e-09,6.203042793321647e-08,3.5181025728051956e-16,2.8337860171871696e-06,5.43452652884766e-11,4.3575526646825836e-10
9.970205996755726e-05,0.1122440131838968,0.0,0.0,0.0,0.0,0.3297940991160772,0.6698384769721603,6.602165479439614e-05,5.7858910469654856e-05,5.13922183103537e-07,6.075870816273673e-08,1.626849436961192e-15,2.991895242618892e-07,8.092435366334075e-05,0.00011882278113598933,2.7693849218635365e-05,4.632490260536658e-08,2.3147368064893997e-08,8.677719754248864e-09,6.405726470620077e-08,3.633056151340276e-16,2.9800212974615825e-06,5.573838548400647e-11,4.42822791652184e-10
9.999999999999998e-05,0.11224393955797209,0.0,0.0,0.0,0.0,0.32979307204531205,0.6698377082770401,6.613942471420717e-05,5.8022951764434823e-05,5.148383985718199e-07,6.093041911920608e-08,1.6297497684713922e-15,2.999210498816961e-07,8.13764855837897e-05,0.0001195212883228543,2.7908088468106977e-05,4.64221208958813e-08,2.3215530324768602e-08,8.728357454190096e-09,6.443181707055618e-08,3.6542991716002217e-16,3.007368770711223e-06,5.599424015304629e-11,4.441140763513048e-10
0.00010132562893017667,0.11224393955797209,0.0,0.0,0.0,0.0,0.3297884778931737,0.6698342719668973,6.665758727866851e-05,5.875172333025876e-05,5.188694930128931e-07,6.169324919947893e-08,1.6425104242927147e-15,3.031602304455887e-07,8.339817126316553e-05,0.00012264984541879157,2.887046144458406e-05,4.685151949052848e-08,2.3518559406794166e-08,8.954967735184214e-09,6.610800986927344e-08,3.749365712281391e-16,3.1309859512846803e-06,5.713331766751312e-11,4.4983840061185705e-10
0.00010294919789279607,0.11224386437254934,0.0,0.0,0.0,0.0,0.32978279728397397,0.6698300277105339,6.72795262280131e-05,5.9641823336378384e-05,5.237077962368542e-07,6.262491570938194e-08,1.6578263448926217e-15,3.070934039797108e-07,8.589617316810834e-05,0.00012652727540770934,3.0069320464631797e-05,4.737054619701847e-08,2.388913924881396e-08,9.235383686865609e-09,6.818224074382932e-08,3.867007283092467e-16,3.2867349452164375e-06,5.852982161843261e-11,4.5680327776474105e-10
0.00010457276685541547,0.11224378765817943,0.0,0.0,0.0,0.0,0.3297770578708438,0.6698257446747807,6.788795356925215e-05,6.052918101787964e-05,5.284408455512507e-07,6.355367923773498e-08,1.6728090783772276e-15,3.1099019629981904e-07,8.841782364517128e-05,0.0001304546067756386,3.129013335428274e-05,4.788221399724591e-08,2.4259094581070917e-08,9.518912511553001e-09,7.027954718986379e-08,3.9859576023733416e-16,3.4473222798770853e-06,5.992768075547263e-11,4.6371866399544397e-10
0.00010619633581803488,0.11224370944493949,0.0,0.0,0.0,0.0,0.32977126021856107,0.6698214233139111,6.848334483657775e-05,6.141376953087067e-05,5.330723439092567e-07,6.447951412086116e-08,1.6874703466559552e-15,3.148517560311701e-07,9.096260394199142e-05,0.00013443138977487,3.253261117530195e-05,4.838675168740374e-08,2.462841336353153e-08,9.805500808969632e-09,7.239953163394703e-08,4.106194121446678e-16,3.612801019077704e-06,6.132670494248878e-11,4.705858571640519e-10
0.00010781990478065428,0.11224362976236377,0.0,0.0,0.0,0.0,0.32976540487443645,0.6698170640649344,6.906616790199059e-05,6.229556458366689e-05,5.376059345656929e-07,6.540239738748444e-08,1.7018216826581286e-15,3.186792247080699e-07,9.35300121163283e-05,0.00013845718917414833,3.3796469625547014e-05,4.88843849361889e-08,2.499708450449768e-08,1.0095096871064861e-08,7.454180904869045e-08,4.2276950031936497e-16,3.7832233189594903e-06,6.27267256030548e-11,4.774061939257662e-10
0.00010944347374327368,0.11224354863938386,0.0,0.0,0.0,0.0,0.3297594923684917,0.6698126673478243,6.963688187505744e-05,6.31745443585478e-05,5.42045192510733e-07,6.63223086562477e-08,1.7158744032074728e-15,3.2247373290865093e-07,9.61195628158332e-05,0.00014253158414409594,3.5081429599978175e-05,4.937533571581577e-08,2.536509783579651e-08,1.038765067012002e-08,7.670600688155972e-08,4.3504391180158575e-16,3.958640457018925e-06,6.41275917771834e-11,4.841810335192023e-10
0.00011106704270589309,0.11224346610427827,0.0,0.0,0.0,0.0,0.32975352321368784,0.6698082335657917,7.019593616087435e-05,6.405068943010044e-05,5.463936171294157e-07,6.723923005411622e-08,1.72963958580732e-15,3.262363968398241e-07,9.873078701423124e-05,0.00014665416809682216,3.638721766877664e-05,4.985982181068483e-08,2.5732444088313013e-08,1.0683113844709895e-08,7.8891764930011e-08,4.474406036753915e-16,4.1391028609086644e-06,6.552917480176177e-11,4.909117650705671e-10
0.00011269061166851249,0.11224338218463042,0.0,0.0,0.0,0.0,0.32974749790619734,0.669803763105602,7.074376966507313e-05,6.492398268105696e-05,5.506546260231498e-07,6.815314611159944e-08,1.7431280490709484e-15,3.299683154142742e-07,0.00010136323170975461,0.00015082454848522748,3.771356647850407e-05,5.0338056399435004e-08,2.609911486576613e-08,1.0981439676772661e-08,8.109873518430368e-08,4.599576021772948e-16,4.324660136914404e-06,6.69313635188925e-11,4.975997919861677e-10
0.0001143141806311319,0.11224329690729443,0.0,0.0,0.0,0.0,0.32974141692571446,0.6697992563379229,7.128081013498627e-05,6.579440921633596e-05,5.548315498820635e-07,6.906404365017729e-08,1.7563503364739864e-15,3.336705676784318e-07,0.00010401645959120205,0.00015504234656731815,3.906021508218799e-05,5.0810247703765655e-08,2.6465102614705884e-08,1.1282583062936385e-08,8.332658163927998e-08,4.725930016286624e-16,4.515361098022144e-06,6.833405843048106e-11,5.042465125761359e-10
0.0001159377495937513,0.11224321029836776,0.0,0.0,0.0,0.0,0.32973528073579644,0.6697947136177044,7.180747362607395e-05,6.666195627581684e-05,5.58927628320994e-07,6.997191170281004e-08,1.7693167032023078e-15,3.3734421057658777e-07,0.00010669004867660239,0.0001593071971403769,4.0426909204110345e-05,5.1276598698743313e-08,2.6830400596525194e-08,1.158650048703819e-08,8.557498006466954e-08,4.853449631330119e-16,4.711253791501913e-06,6.9737178677808e-11,5.108533347435976e-10
0.0001175613185563707,0.11224312238317108,0.0,0.0,0.0,0.0,0.3297290897842336,0.6697901352845815,7.232416408291983e-05,6.752661314656995e-05,5.629460066304114e-07,7.087674141097933e-08,1.782037105857319e-15,3.4099027713410404e-07,0.00010938359192920288,0.00016361874824942906,4.181340144490334e-05,5.173730688088118e-08,2.7195002859646267e-08,1.1893149985759253e-08,8.784361775503126e-08,4.982117131578661e-16,4.912385525941654e-06,7.114065790587883e-11,5.174216641492304e-10
0.0001191848875189901,0.11224303318623323,0.0,0.0,0.0,0.0,0.32972284450344097,0.6697855216632972,7.28312730247096e-05,6.838837107508099e-05,5.668897333326041e-07,7.177852590542927e-08,1.794521194693476e-15,3.4460977493681806e-07,0.00011209669685503386,0.00016797666087427067,4.3219451432365435e-05,5.219256408812406e-08,2.755890420664005e-08,1.2202491108614196e-08,9.013219326630765e-08,5.111915420404868e-16,5.11880289767631e-06,7.25444355845905e-11,5.239528789637984e-10
0.00012080845648160951,0.11224294273128196,0.0,0.0,0.0,0.0,0.32971654531086764,0.6697808730641407,7.332917932537489e-05,6.924722317974789e-05,5.707617584549815e-07,7.267726023399511e-08,1.8067783081900995e-15,3.48203684837468e-07,0.00011482898508589012,0.0001723806085989304,4.4644825923192205e-05,5.264255636624542e-08,2.7922100164494995e-08,1.2514484882125526e-08,9.244041612143841e-08,5.242828023182563e-16,5.330551816568031e-06,7.394846662289279e-11,5.304483522314135e-10
0.00012243202544422893,0.11224285104123972,0.0,0.0,0.0,0.0,0.32971019260942075,0.6697761897833978,7.381824907887838e-05,7.010316436421113e-05,5.745649324959124e-07,7.357294126737391e-08,1.818817469772883e-15,3.517729599989314e-07,0.00011758009195139757,0.00017683027726698812,4.6089298860555795e-05,5.308746387855697e-08,2.8284586957768316e-08,1.282909376922665e-08,9.476800650314199e-08,5.374839069863893e-16,5.54767753109851e-06,7.535271877589918e-11,5.369094458589868e-10
