Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70)
0.0026325391188262576,0.11163203393074003,0.0,0.0,0.0,0.0,0.2680380282132111,0.6109528201162016,0.0002858885207968349,0.0010607970814523794,2.0408897277679573e-06,1.2356101532835572e-06,6.4605951052304336e-15,6.702629047236023e-06,0.006314971903780184,0.07037843009614043,0.010525099582746717,3.922042725360181e-07,8.979353898692423e-07,1.803692212405475e-06,1.221828719612852e-05,6.929695835875962e-14,0.0196139540991434,4.400242130054499e-09,1.5567786918553847e-08,3.2942358850749607e-07,0.007340108206451116,1.2672718866822909e-13,1.281225288374583e-13
0.002637688009641015,0.11163112762698402,0.0,0.0,0.0,0.0,0.26781871133878976,0.6107106946729395,0.00028599644010064766,0.0010623184058957064,2.040867576885147e-06,1.2378919730783883e-06,6.460525109740142e-15,6.715796828262506e-06,0.006320143010554537,0.0706724710234483,0.01054051773952826,3.927359920521963e-07,8.996022777203895e-07,1.8077290460172363e-06,1.2240884612817275e-05,6.94251214580261e-14,0.019704907770498593,4.408243204368295e-09,1.5594567155628278e-08,3.3093345965036133e-07,0.0073862173048511726,1.2756600050112713e-13,1.2892566977578228e-13
0.0026428369004557724,0.11163022741544984,0.0,0.0,0.0,0.0,0.26759919422394063,0.6104681934169948,0.0002861030628307242,0.0010638329970403145,2.0408341980672415e-06,1.240168416105788e-06,6.4604195711843345e-15,6.728932143557144e-06,0.006325266873269715,0.07096698946336659,0.010555830236513245,3.932666401980431e-07,9.012604553285412e-07,1.8117530679259644e-06,1.2263365812400246e-05,6.955262542372032e-14,0.019796029071115037,4.416200963995009e-09,1.5621199195819425e-08,3.3244465050965815e-07,0.0074324727078519115,1.2840759520285897e-13,1.297313502276157e-13
0.00264798579127053,0.11162933330064605,0.0,0.0,0.0,0.0,0.2673794787531501,0.6102253185468236,0.000286208389889012,0.0010653408289055797,2.04078961480978e-06,1.2424394448568726e-06,6.460278563937104e-15,6.7420347742242225e-06,0.006330343539290288,0.07126198275706958,0.01057103699456594,3.9379621259552866e-07,9.029098770540724e-07,1.8157642018879439e-06,1.2285730374018118e-05,6.96794678689055e-14,0.01988731713505157,4.4241151960655195e-09,1.5647682337390117e-08,3.33957135741891e-07,0.0074788739614457846,1.292519644686841e-13,1.3053955929395898e-13
0.0026531346820852873,0.1116284452879044,0.0,0.0,0.0,0.0,0.2671595668127984,0.6099820722705971,0.0002863124235644075,0.0010668418752722857,2.0407338616720276e-06,1.244705020798262e-06,6.460102197392346e-15,6.755104502358649e-06,0.006335373057454612,0.07155744823402924,0.010586137939626507,3.9432470503691377e-07,9.045504990635618e-07,1.8197623494021052e-06,1.2307977659557515e-05,6.980564517447054e-14,0.019978771092328856,4.431985678363994e-09,1.5674015855974575e-08,3.35470876666343e-07,0.007525420606318818,1.3009909098210905e-13,1.3135028605552054e-13
0.0026582835729000447,0.11162756338211367,0.0,0.0,0.0,0.0,0.26693946029198806,0.6097384568049005,0.0002864151638521227,0.0010683361102137776,2.0406669501894838e-06,1.246965105647656e-06,6.4598905080634215e-15,6.768141109202844e-06,0.006340355478237482,0.07185338321232089,0.010601133003395408,3.9485211224834826e-07,9.061822695513178e-07,1.8237474110838096e-06,1.2330107163136413e-05,6.993115447126552e-14,0.020070390068973664,4.439812285626973e-09,1.5700199319710437e-08,3.369858457518294e-07,0.007572112178295473,1.309489642802855e-13,1.3216351814044816e-13
0.002663432463714802,0.11162668758702105,0.0,0.0,0.0,0.0,0.266719161082659,0.609494474375573,0.0002865166143686386,0.0010698235082663896,2.0405889328484793e-06,1.2492196611594992e-06,6.459643662095102e-15,6.781144334158216e-06,0.006345290852358414,0.07214978499785862,0.01061602212104702,3.9537843151484696e-07,9.078051474210453e-07,1.827719304828755e-06,1.2352118391594806e-05,7.005599296229417e-14,0.020162173187196458,4.447594649128712e-09,1.572623154550363e-08,3.3850200971753405e-07,0.00761894820825366,1.3180157159828888e-13,1.3297924441877232e-13
0.0026685813545295595,0.11162581790776555,0.0,0.0,0.0,0.0,0.26649867107823483,0.6092501272169162,0.00028661677357115506,0.0010713040434572564,2.0404997997273247e-06,1.2514686499194226e-06,6.459361628075024e-15,6.794114039448785e-06,0.006350179233554417,0.07244665088615619,0.010630805235326826,3.9590365571454743e-07,9.094190839897795e-07,1.8316779326843776e-06,1.237401075371676e-05,7.018015729442786e-14,0.020254119565109207,4.455332854719583e-09,1.575211276806157e-08,3.40019335611608e-07,0.007665928221965396,1.3265689688650675e-13,1.3379745284915447e-13
0.002673730245344317,0.11162495434666701,0.0,0.0,0.0,0.0,0.2662779921761379,0.6090054175712235,0.0002867156448379613,0.0010727776912461667,2.04039960946107e-06,1.2537120340563243e-06,6.45904459161453e-15,6.807049899528798e-06,0.006355020674390105,0.07274397816074342,0.01064548229074958,3.964277830685232e-07,9.110240362115578e-07,1.835623226349198e-06,1.2395783921544502e-05,7.030364560762831e-14,0.020346228317587006,4.463026364785615e-09,1.577784126753362e-08,3.415377988550265e-07,0.007713051740990213,1.3351493413987868e-13,1.3461813187228016e-13
0.0026783642470775988,0.11162418237670432,0.0,0.0,0.0,0.0,0.2660792212263737,0.6087848708232986,0.0002868035296700929,0.0010740980653496444,2.0403000038904005e-06,1.2557262574077097e-06,6.458729393526104e-15,6.818663114952717e-06,0.006359337881897369,0.07301196493974701,0.010658600918785144,3.9689855611559074e-07,9.124607728930364e-07,1.8391625052757585e-06,1.241527738883816e-05,7.04142044127629e-14,0.020429264290786866,4.469912321201038e-09,1.580086635767411e-08,3.4290535725246387e-07,0.007755585205982047,1.3428947100844008e-13,1.3535884491225594e-13
0.0026829982488108806,0.1116234153688497,0.0,0.0,0.0,0.0,0.26588030019382963,0.6085640339301384,0.00028689037308215196,0.0010754128230901177,2.0401914720816827e-06,1.2577358848686723e-06,6.4583859385779926e-15,6.830248648691976e-06,0.006363617152507998,0.07328032123715322,0.010671633566561348,3.9736843323111495e-07,9.138901643498813e-07,1.8426908426788115e-06,1.2434673498033807e-05,7.052421104449971e-14,0.020512430416998437,4.476761964328679e-09,1.5823767355077156e-08,3.442737867639913e-07,0.007798234163097698,1.3506618190049727e-13,1.3610154053156992e-13
0.0026876322505441624,0.1116226533242982,0.0,0.0,0.0,0.0,0.2656812304656993,0.6083429085438341,0.00028697617749210184,0.001076721946817178,2.0400740505230694e-06,1.2597408888701545e-06,6.458014342272561e-15,6.841806303001022e-06,0.006367858527432076,0.07354904505018117,0.010684580204246837,3.9783741218598483e-07,9.153121795584376e-07,1.8462081726935273e-06,1.2453971862709234e-05,7.063366331121416e-14,0.020595726043274077,4.483575032480882e-09,1.5846543419716634e-08,3.4564306175115e-07,0.0078409982534656,1.3584505576821146e-13,1.368462097727204e-13
0.002692266252277444,0.11162189624610397,0.0,0.0,0.0,0.0,0.26548201343006367,0.6081214963217502,0.00028706094191575075,0.0010780254185922722,2.0399477350974043e-06,1.261741242186694e-06,6.457614591573333e-15,6.853335963354975e-06,0.00637206204980003,0.0738181343694559,0.01069744080691566,3.983054881386887e-07,9.167267841165456e-07,1.8497144178457378e-06,1.2473172079087606e-05,7.074255892285335e-14,0.020679150514053193,4.49035155242006e-09,1.586919460810398e-08,3.4701315687132283e-07,0.00788387711494636,1.3662608009815893e-13,1.3759284284264156e-13
0.002696900254010726,0.11162114413497151,0.0,0.0,0.0,0.0,0.265282650478168,0.6078997989255354,0.00028714467000995624,0.00107932322209413,2.039812576072019e-06,1.2637369191894782e-06,6.45718684560446e-15,6.864837416292482e-06,0.006376227760991121,0.07408758717796915,0.010710215349512324,3.987726606405025e-07,9.18133947724952e-07,1.8532095431706078e-06,1.2492274004464314e-05,7.085089707005695e-14,0.02076270317214143,4.497091185778621e-09,1.5891719842316394e-08,3.483840586090728e-07,0.007926870383129952,1.3740925291900958e-13,1.3834143109407977e-13
0.002701534255744008,0.11162039699358647,0.0,0.0,0.0,0.0,0.2650831430006334,0.6076778180223671,0.00028722736140900557,0.0010806153398838962,2.0396685725453567e-06,1.2657278938131083e-06,6.456731101506818e-15,6.8763105901583005e-06,0.006380355705313479,0.07435740145320606,0.010722903812864962,3.9923892460540254e-07,9.195336429778712e-07,1.8566934737811298e-06,1.2511277131313497e-05,7.095867487435054e-14,0.02084638335776957,4.503794011906246e-09,1.5914119354497242e-08,3.49755734595322e-07,0.007969977690114888,1.3819455591652996e-13,1.3909196573240574e-13
0.0027061682574772896,0.11161965482330873,0.0,0.0,0.0,0.0,0.2648834923905274,0.6074555552844638,0.000287309016597297,0.0010819017554197909,2.0395157451189484e-06,1.2677141397525834e-06,6.4562474244952036e-15,6.887755281404756e-06,0.0063844459268899735,0.07462757516484059,0.010735506180177733,3.997042774179778e-07,9.209258361984538e-07,1.860166154661056e-06,1.2530181230524337e-05,7.106589103631422e-14,0.020930190408849813,4.51045978636082e-09,1.5936392349110602e-08,3.511281692485276e-07,0.008013198665051405,1.3898198505438414e-13,1.3984443711234822e-13
0.0027108022592105714,0.11161891762483032,0.0,0.0,0.0,0.0,0.2646837000407412,0.6072330123905954,0.0002873896383756247,0.001083182451412822,2.0393541298439077e-06,1.2696956292112087e-06,6.455735928686815e-15,6.899171323743195e-06,0.006388498471270821,0.07489810627568258,0.010748022438037751,4.001687163296891e-07,9.223104993366766e-07,1.8636275019964419e-06,1.2548985798911476e-05,7.117254270209126e-14,0.021014123660595567,4.5170883353399285e-09,1.5958538266225872e-08,3.5250132939212116e-07,0.008056532933433603,1.3977152325889226e-13,1.4059883546420023e-13
0.0027154362609438532,0.11161818539984802,0.0,0.0,0.0,0.0,0.26448376734667733,0.6070101910225011,0.0002874692259524401,0.0010844574117129823,2.0391837249564405e-06,1.2716723373871046e-06,6.455196608497274e-15,6.910558600774406e-06,0.006392513384335551,0.07516899274252618,0.010760452576208075,4.006322373515229e-07,9.236875979926436e-07,1.8670774659532062e-06,1.2567690630664967e-05,7.127862870441398e-14,0.021098182446510287,4.523679673360465e-09,1.598055712667503e-08,3.5387519988462516e-07,0.008099980118645246,1.4056316460840565e-13,1.4135515102293274e-13
0.002720070262677135,0.11161745814847125,0.0,0.0,0.0,0.0,0.26428369570513094,0.6067870928671918,0.00028754778401687695,0.0010857266207038154,2.0390045903303714e-06,1.2736442394432395e-06,6.454629653459303e-15,6.921916919558281e-06,0.006396490711207955,0.07544023251511164,0.010772796585177545,4.010948402526609e-07,9.250571093476759e-07,1.8705160142304472e-06,1.258629551153866e-05,7.138414782816809e-14,0.02118236609816536,4.530233458778852e-09,1.6002447851192753e-08,3.5524976118211795e-07,0.008143539841221353,1.4135690250188356e-13,1.421133756158073e-13
0.002724704264410417,0.11161673587242175,0.0,0.0,0.0,0.0,0.26408348651263025,0.6065637196159923,0.0002876253119072945,0.0010869900622202447,2.0388167201930794e-06,1.275611309496798e-06,6.4540350452944064e-15,6.933246208292001e-06,0.006400430499709373,0.0757118235382233,0.010785054461237321,4.015565199134027e-07,9.264190013691329e-07,1.8739430583589002e-06,1.2604799964511232e-05,7.148909736788794e-14,0.021266673944934453,4.536749815843833e-09,1.6024210808845872e-08,3.566249815489643e-07,0.00818721171865715,1.4215271846609834e-13,1.428734986141952e-13
0.0027293382661436986,0.1116160185722013,0.0,0.0,0.0,0.0,0.26388314116761347,0.6063400729651427,0.00028770180961410185,0.0010882477207204565,2.0386201320184946e-06,1.2775735223747174e-06,6.453412839316951e-15,6.944546269898594e-06,0.006404332797732357,0.07598376374936795,0.010797226203290588,4.0201727346554747e-07,9.277732448473049e-07,1.8773585481258284e-06,1.2623203770903855e-05,7.159347608331933e-14,0.02135110531388472,4.543228504360121e-09,1.6045845218394535e-08,3.58000845546417e-07,0.008230995365496869,1.4295060829337366e-13,1.4363551040752544e-13
0.0027339722678769805,0.11161530624746407,0.0,0.0,0.0,0.0,0.26368266106832705,0.6061161546172299,0.000287777280516241,0.001089499580042366,2.038414868831581e-06,1.27953085152524e-06,6.452763171720489e-15,6.9558169303354544e-06,0.006408197654233774,0.07625605107933398,0.010809311813058132,4.0247709869760315e-07,9.291198145435475e-07,1.8807624123793747e-06,1.2641506461099084e-05,7.169728131098855e-14,0.021435659529529735,4.549669313214005e-09,1.606735040751333e-08,3.5937732066995997e-07,0.008274890392753639,1.4375055486820737e-13,1.4439940143893233e-13
0.0027386062696102623,0.1116145988992711,0.0,0.0,0.0,0.0,0.26348204761489535,0.6058919662775786,0.000287851723312018,0.0010907456248549945,2.0382009214529747e-06,1.2814832725735413e-06,6.452086013445893e-15,6.967058097927048e-06,0.006412025119025883,0.07652868345355664,0.010821311296086761,4.0293599110662223e-07,9.304586764931374e-07,1.884154594770145e-06,1.2659707823026495e-05,7.18005118481208e-14,0.021520335914688996,4.5560723324095596e-09,1.608872663339927e-08,3.6075439023789607e-07,0.008318896409308815,1.4455255044345507e-13,1.4516516101821936e-13
0.002743240271343544,0.1116138965266483,0.0,0.0,0.0,0.0,0.26328130220866347,0.6056675096560955,0.0002879251413930325,0.0010919858403491839,2.037978340364294e-06,1.2834307611024742e-06,6.4513815242946306e-15,6.978269578169845e-06,0.006415815241208594,0.07680165879123968,0.010833224658658134,4.0339394981938944e-07,9.317898096754301e-07,1.8875350621549698e-06,1.2677807670553121e-05,7.190316663904781e-14,0.02160513379047835,4.562437218293781e-09,1.610997280588393e-08,3.6213203531241195e-07,0.008363013021508494,1.4535658864541503e-13,1.4593278035436515e-13
0.002747874273076826,0.11161319913031241,0.0,0.0,0.0,0.0,0.26308042625140077,0.6054427864673535,0.00028799753735680945,0.001093220211910335,2.0377471517631e-06,1.2853732922426594e-06,6.4506497871924275e-15,6.98945126162182e-06,0.006419568071085693,0.0770749750054121,0.010845051910915409,4.0385097220296634e-07,9.331131829642033e-07,1.890903736969223e-06,1.2695805607128954e-05,7.200524343470345e-14,0.021690052475967697,4.568763968731499e-09,1.6131088907586293e-08,3.635102261052249e-07,0.00840723983259303,1.4616265272597524e-13,1.4670224858184646e-13
0.0027525082748101077,0.11161250671021866,0.0,0.0,0.0,0.0,0.26287942114535406,0.6052177984301341,0.00028806891079955003,0.0010944487248225618,2.037507361407508e-06,1.2873108421657236e-06,6.449890820365315e-15,7.00060302399699e-06,0.006423283660552845,0.07734863000353498,0.01085679306744866,4.043070543195941e-07,9.344287705730998e-07,1.8942605633065416e-06,1.2713701341195897e-05,7.210674058149236e-14,0.021775091287962216,4.5750525369620195e-09,1.6152074771130366e-08,3.6488894310062673e-07,0.00845157644289082,1.4697073379772007e-13,1.4747355583115566e-13
0.0027571422765433895,0.11161181926476975,0.0,0.0,0.0,0.0,0.2626782882936931,0.6049925472676825,0.0002881392650825713,0.0010956713648040534,2.0372590166813156e-06,1.2892433862688126e-06,6.449104773807341e-15,7.01172466947281e-06,0.006426962061203398,0.07762262168706582,0.010868448144078306,4.0476219491800404e-07,9.357365481902307e-07,1.897605492513637e-06,1.2731494596870747e-05,7.220765651472033e-14,0.021860249541488113,4.581302630582033e-09,1.617292946767005e-08,3.6626816289658185e-07,0.008496022450168806,1.4778082140240913e-13,1.482466923254904e-13
0.0027617762782766713,0.11161113679467957,0.0,0.0,0.0,0.0,0.2624770290990222,0.6047670347076891,0.00028820859821563304,0.0010968881167299311,2.037002101230358e-06,1.2911708997367995e-06,6.4482915957443954e-15,7.02281612806775e-06,0.006430603327491533,0.07789694795261821,0.010880017162630474,4.052163883154909e-07,9.370364870442203e-07,1.9009384477299443e-06,1.274918496863338e-05,7.230798893444644e-14,0.02194552654917474,4.587514390663339e-09,1.619365341581552e-08,3.676478567853288e-07,0.008540577449029835,1.4859289841330788e-13,1.4902164703735393e-13
0.002766410280009953,0.11161045929739745,0.0,0.0,0.0,0.0,0.26227564496749045,0.6045412624805813,0.00028827691558190187,0.0010980989680165632,2.036736685620122e-06,1.2930933595028114e-06,6.447451509557074e-15,7.033877159233386e-06,0.0064342075106186844,0.07817160668990784,0.010891500142738758,4.0566963583288724e-07,9.383285599867665e-07,1.9042594046802721e-06,1.2766772463491524e-05,7.24077378804157e-14,0.022030921622799276,4.593687377473564e-09,1.6214245225512534e-08,3.6902801526194945e-07,0.008585241032568646,1.4940696566741528e-13,1.4979840975358128e-13
0.0027705138914310263,0.11160986349613844,0.0,0.0,0.0,0.0,0.26209720753125715,0.6043411161513533,0.00028833656387408245,0.0010991662896995017,2.036494534062537e-06,1.2947915415895442e-06,6.44668505504651e-15,7.043646776001187e-06,0.00643736826590725,0.07841510458643011,0.010901597019693756,4.0607021055577495e-07,9.394661644742486e-07,1.9071901798093277e-06,1.2782260625381938e-05,7.249558028512636e-14,0.022106640611760736,4.599121680477058e-09,1.6232370548923902e-08,3.7025056330298464e-07,0.008624882854737831,1.501294988316665e-13,1.5048776845668611e-13
0.002774207141709992,0.11160933060833705,0.0,0.0,0.0,0.0,0.26193653184575977,0.6041608125491175,0.00028838956624158385,0.0011001229049898455,2.03627090974905e-06,1.2963164860786301e-06,6.445977240315624e-15,7.052418876090002e-06,0.00644018815204592,0.07863447293353813,0.010910626557288876,4.0643008853254245e-07,9.404847032758779e-07,1.9098197487608384e-06,1.2796130521018151e-05,7.25742445583255e-14,0.022174865988573076,4.603986494533688e-09,1.6248594524627556e-08,3.7135113316864863e-07,0.008660632778197095,1.5078109399273595e-13,1.5110938975722564e-13
0.002777900391988958,0.11160880087787757,0.0,0.0,0.0,0.0,0.2617757792073322,0.6039803469867198,0.00028844192454133125,0.001101075748453939,2.0360419104905564e-06,1.2978381798981124e-06,6.445252410639762e-15,7.061171445269484e-06,0.006442984577897113,0.07885404883401843,0.0109196014933603,4.0678935967407497e-07,9.414982036629941e-07,1.912441590995645e-06,1.2809934497862457e-05,7.265253496835292e-14,0.022243165174121546,4.6088266058816564e-09,1.62647343080213e-08,3.7245195375695636e-07,0.008696450966768614,1.5143392903154841e-13,1.5173214163159467e-13
