Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075),C2H3O(404),S(413),CHO2(133)
0.0032990813600066887,0.1116005319392833,0.0,0.0,0.0,0.0,0.23063864820364322,0.5634663018629678,0.0003161998184550315,0.0014706651646580738,2.08241357286167e-06,1.8752441773480432e-06,6.7681768829262906e-15,1.0611806572341062e-05,0.007167683023112135,0.12680058776885267,0.01153786589182516,5.443441341999455e-07,1.4568820530334417e-06,2.918827135118411e-06,1.8241001937225205e-05,1.0345528457228401e-13,0.03773161043916969,6.7467561112891864e-09,2.341671635841507e-08,6.12105243457828e-07,0.011480739372727644,3.8607942909493786e-13,3.6503885988000873e-13,7.314449831207221e-09,5.192311212107425e-09,6.95385853563508e-08,0.002113755740608661,1.4017646116585288e-09,1.6377216435384695e-09,8.470772686195043e-14,1.7841224893252713e-12,1.9025146475422862e-11,2.3580707647118517e-05,7.21805926772275e-12,6.831164335390254e-10,2.911426256588152e-10,3.265566312682906e-13,1.3168751259710154e-06,1.5497225551116022e-16,7.711748087994956e-13,0.0008726321446998641,1.3300914441395428e-10,4.666589185282636e-09,8.035306095007674e-09,4.523277130961334e-15,5.966443680519386e-11,1.4902036154785614e-12,0.00017828530357540196,0.0004166682993484298,4.149748046685322e-14,6.25048308018505e-08,1.0642256419338236e-08,3.047646450791824e-12
0.00332155613326781,0.11160134329466016,0.0,0.0,0.0,0.0,0.22940465230697668,0.5618270890420519,0.00031638940517317017,0.0014759228230651622,2.077585326858875e-06,1.8877317269935341e-06,6.75733652026961e-15,1.0697995005834381e-05,0.007172061620954749,0.12874710253743027,0.011535822137466147,5.475618484600438e-07,1.463992416459642e-06,2.9425376484413855e-06,1.8335583812320214e-05,1.0399171454625486e-13,0.03838184874965823,6.77484094414346e-09,2.3509731166159658e-08,6.195493167263913e-07,0.011646214242771851,3.959197061624384e-13,3.7362011660949295e-13,7.4315404539106294e-09,5.310040185618992e-09,7.136406568647874e-08,0.0021759519360689335,1.4430108277708665e-09,1.6884086529754054e-09,8.751131539269664e-14,1.8432083180768917e-12,1.9655213386924003e-11,2.4341458598144566e-05,7.429195478100223e-12,7.051998792221495e-10,3.014655801654592e-10,3.3820745490862867e-13,1.345267303217705e-06,1.6046707348398196e-16,7.992402198172788e-13,0.0009044647713549619,1.3786116674774847e-10,4.845850677423485e-09,8.270350124838573e-09,4.6555893636505025e-15,6.140932858209479e-11,1.5212929285479797e-12,0.00018279766519841215,0.00042753014561894287,4.2604470314206226e-14,6.44745093498194e-08,1.094899557392302e-08,3.1207880465280974e-12
0.003344030906528931,0.11160226883350644,0.0,0.0,0.0,0.0,0.2281689881729035,0.5601790443344755,0.0003165543541315898,0.0014809075329541028,2.0725537794438004e-06,1.8999703395768287e-06,6.745857645158154e-15,1.0783010531907532e-05,0.00717555212518504,0.13070303929104568,0.0115318755432846,5.507360802880826e-07,1.4707076747241395e-06,2.9657953826168895e-06,1.8426179987604098e-05,1.0450553934369727e-13,0.03903686073596192,6.8011646622418516e-09,2.3596818943795246e-08,6.268708555186575e-07,0.011810261418168832,4.0587299175426085e-13,3.8227712534821847e-13,7.547620380232932e-09,5.42773687210023e-09,7.320374253101138e-08,0.0022390651517352708,1.484865177767192e-09,1.7398302429976134e-09,9.035294991832016e-14,1.903100840024743e-12,2.0293882541996445e-11,2.511454858865897e-05,7.642600391838814e-12,7.275664670816928e-10,3.1197998336325036e-10,3.5007861839261745e-13,1.37375038550493e-06,1.6606379847240363e-16,8.278882351992358e-13,0.0009370815932346045,1.4283271843051232e-10,5.029779609833142e-09,8.507919845317983e-09,4.7893233715566005e-15,6.317296933808136e-11,1.5524675602791715e-12,0.00018733874554399335,0.0004384941471986536,4.371947981426182e-14,6.647335275542595e-08,1.1258661874351819e-08,3.1945969183731297e-12
0.00336425820246394,0.111603197143452,0.0,0.0,0.0,0.0,0.2270556718587326,0.5586885189591668,0.0003166818020244518,0.0014851584781954946,2.06785412821588e-06,1.9107672846747586e-06,6.7349848197977e-15,1.0858484176179234e-05,0.007177940481581369,0.13247109200460694,0.011526730960327356,5.535545304830886e-07,1.4764090914089585e-06,2.9863285415579916e-06,1.850426040567382e-05,1.0494837992150299e-13,0.039630362781074964,6.8233367891639794e-09,2.367008554498201e-08,6.333508343948321e-07,0.011956608385833881,4.149243033122958e-13,3.901299997553057e-13,7.651162770140155e-09,5.53354904387583e-09,7.487059329140647e-08,0.002296636493717582,1.5230443621412033e-09,1.7867199521913735e-09,9.294137880175273e-14,1.9576609965523986e-12,2.0875689551231156e-11,2.5820659197818693e-05,7.836504434450928e-12,7.479249004878686e-10,3.2160275778537983e-10,3.6094685841298087e-13,1.3994472708186148e-06,1.7118591773845537e-16,8.541621559231817e-13,0.0009671079358630406,1.474094216767332e-10,5.1992988500079435e-09,8.723780602155294e-09,4.910836854462032e-15,6.477544897190618e-11,1.5805816682725872e-12,0.00019144767968696245,0.00044844411184730083,4.472915717052421e-14,6.829637268776847e-08,1.153967058748487e-08,3.261568195780071e-12
0.003382462768805448,0.11160410806114984,0.0,0.0,0.0,0.0,0.22605285780435383,0.5573413498256753,0.00031677954473295395,0.0014887924820321087,2.063487748198474e-06,1.920304532589381e-06,6.724763715383041e-15,1.0925540212350145e-05,0.007179485064012299,0.1340683187407903,0.01152083736748223,5.560591972653062e-07,1.4812600305341343e-06,3.004476871739072e-06,1.857169981952592e-05,1.053308690948719e-13,0.040167677450921965,6.842052403576673e-09,2.373185542282321e-08,6.390907976385635e-07,0.012087216016854679,4.2314354285601756e-13,3.972449761334502e-13,7.743549479362742e-09,5.628620869851389e-09,7.637901522114053e-08,0.0023490623748842845,1.5578112672422407e-09,1.8294009343913773e-09,9.529480417761599e-14,2.007271373903809e-12,2.1404714156560076e-11,2.64643500529191e-05,8.01243039935222e-12,7.664218910325267e-10,3.3038958407311517e-10,3.7087408686585686e-13,1.4226126733679052e-06,1.7586306947250208e-16,8.782000384951147e-13,0.0009946753315858874,1.5161132502965074e-10,5.355082527792899e-09,8.91962759927624e-09,5.0210840855500064e-15,6.622935235924313e-11,1.6059182638333704e-12,0.00019516150957261786,0.00045746191459564313,4.564233036564322e-14,6.995588316094611e-08,1.1794297668659081e-08,3.322261306575351e-12
0.003398846878512805,0.11160498767963156,0.0,0.0,0.0,0.0,0.22514976850711418,0.5561244348434082,0.00031685382156848986,0.0014919069058980342,2.0594488145370557e-06,1.92873976371199e-06,6.715214495391047e-15,1.0985166173481517e-05,0.0071803891248524146,0.13551047031247587,0.011514529491875643,5.582869114635851e-07,1.4853968089252548e-06,3.020535884718637e-06,1.863007830151414e-05,1.0566196837510393e-13,0.04065377028705572,6.8578872573175025e-09,2.3784052740444085e-08,6.441798274828053e-07,0.012203828773773297,4.305981059513074e-13,4.036849910597703e-13,7.82601371312937e-09,5.714008337613105e-09,7.774271224606365e-08,0.0023967323392646,1.5894242242598233e-09,1.8681921444351666e-09,9.743126544972885e-14,2.052311292344211e-12,2.188500127286486e-11,2.7050172849235993e-05,8.171849818667768e-12,7.832023917565622e-10,3.383976319507681e-10,3.7992406315884954e-13,1.4434836215842452e-06,1.8012568451538418e-16,9.00146275806252e-13,0.0010199260217750021,1.5546010933419035e-10,5.497882663257155e-09,9.097098979454447e-09,5.1209872168385974e-15,6.754684072123179e-11,1.6287396892923627e-12,0.0001985152650999517,0.00046562593426756983,4.646740550246612e-14,7.146413323490479e-08,1.2024741563672592e-08,3.377208711608795e-12
0.0034152309882201624,0.11160592277287991,0.0,0.0,0.0,0.0,0.22424625336271486,0.5549034267526219,0.00031691517410064967,0.0014948727893911134,2.055307830815152e-06,1.9370324125497063e-06,6.705335896240895e-15,1.1044088989630961e-05,0.007180836365046293,0.13695685076634842,0.011507288505426708,5.604890052616098e-07,1.4893150134444316e-06,3.036329781705431e-06,1.8686243825326578e-05,1.059805167057285e-13,0.04114219372451198,6.872762130655328e-09,2.3833020271465694e-08,6.49193915691479e-07,0.012319522731196254,4.3810514766273546e-13,4.1015795632487365e-13,7.907800261982357e-09,5.799185381827458e-09,7.911169441667346e-08,0.0024448553535688913,1.6213376272309725e-09,1.9073320511180034e-09,9.958429440244505e-14,2.097703595468025e-12,2.236904607411261e-11,2.7642031921018275e-05,8.33224615898163e-12,8.00101792860092e-10,3.464980777298601e-10,3.890809791366712e-13,1.4643677025455325e-06,1.844374824834422e-16,9.223836490346657e-13,0.0010455929782729372,1.593723421783906e-10,5.643129258492224e-09,9.275657952796028e-09,5.221502581862197e-15,6.887240252411799e-11,1.6515706969945877e-12,0.0002018784133251838,0.0004738328173459951,4.7295175886438886e-14,7.29858142303888e-08,1.2256295821420547e-08,3.4324485148030032e-12
0.0034316150979275197,0.11160691220087754,0.0,0.0,0.0,0.0,0.22334241024152865,0.5536784568185332,0.0003169636528393314,0.0014976896730852572,2.0510661840130374e-06,1.945180558355515e-06,6.695130380077689e-15,1.1102292949592198e-05,0.0071808304878738976,0.13840729096393728,0.011499131730908344,5.626649846167995e-07,1.4930133199523698e-06,3.051853864011743e-06,1.874018076501943e-05,1.0628642546272222e-13,0.04163290169446175,6.886674030806933e-09,2.3878748106764937e-08,6.541311498303785e-07,0.012434266024577293,4.456629420865587e-13,4.166622485635108e-13,7.988880957013751e-09,5.884111185100051e-09,8.048546551033366e-08,0.002493423459446462,1.6535461984719259e-09,1.946811016519514e-09,1.0175305814545174e-13,2.1434308638284306e-12,2.2856662806505864e-11,2.823980498825394e-05,8.493568522205196e-12,8.171128879806186e-10,3.546886816232765e-10,3.983423882206906e-13,1.4852573335931576e-06,1.887972711646109e-16,9.449075345817038e-13,0.0010716753403771024,1.6334789237167542e-10,5.790808691201344e-09,9.455247858058251e-09,5.32259828457373e-15,7.020561713271551e-11,1.6744036174998935e-12,0.00020524966741210343,0.00048208000290769754,4.812529504162206e-14,7.452044192604444e-08,1.248886049841631e-08,3.487966869437045e-12
0.003447999207634877,0.11160795481393722,0.0,0.0,0.0,0.0,0.222438336939498,0.552449657482033,0.0003169993127370237,0.0015003571958935452,2.0467252959492057e-06,1.953182381182227e-06,6.6846005166712836e-15,1.1159762859797013e-05,0.007180375362685629,0.13986162059675103,0.011490076712014007,5.648143722090998e-07,1.496490584157571e-06,3.0671036726267887e-06,1.8791875184037678e-05,1.0657961560355287e-13,0.042125847381479106,6.899620687158409e-09,2.3921228753615923e-08,6.589896876849749e-07,0.012548027575234303,4.532697387201399e-13,4.2319622939314325e-13,8.069228243421338e-09,5.968745259337493e-09,8.186352630352363e-08,0.0025424284764024455,1.6860445129811132e-09,1.986619140843083e-09,1.039367056251024e-13,2.189475295364128e-12,2.334766163620429e-11,2.88433659614216e-05,8.655765308087841e-12,8.342283133997291e-10,3.6296710440193334e-10,4.0770572972705396e-13,1.5061449188687277e-06,1.932038054148718e-16,9.677130411303005e-13,0.0010981719785356202,1.673865877446696e-10,5.9409052169737284e-09,9.635811252313654e-09,5.424241988896002e-15,7.154605810899158e-11,1.6972307681351755e-12,0.0002086277294367078,0.000490364887792633,4.895741227894073e-14,7.606751782557996e-08,1.2722334008435828e-08,3.5437497924763174e-12
0.0034643833173422342,0.11160904945412183,0.0,0.0,0.0,0.0,0.22153413111247455,0.5512171622679954,0.0003170222131679231,0.0015028750950491943,2.042286623110342e-06,1.9610361440566265e-06,6.67374897103766e-15,1.1216483884786698e-05,0.007179475022288505,0.14131966830914636,0.011480141193880002,5.669367023899457e-07,1.4997458335288117e-06,3.0820748955909e-06,1.884131471875301e-05,1.0686001700664913e-13,0.04262098325324163,6.9116005481113235e-09,2.3960457113524697e-08,6.63767738479645e-07,0.01266077711851345,4.609237224226985e-13,4.2975822327851675e-13,8.148815165834e-09,6.053046975973552e-09,8.324536966929211e-08,0.0025918620096767103,1.718827003664186e-09,2.0267462457279516e-09,1.0613436870554709e-13,2.235818726296915e-12,2.38418488721677e-11,2.9452585074683324e-05,8.818784270777518e-12,8.514405494983142e-10,3.7133086750861714e-10,4.171682809230516e-13,1.5270228777228726e-06,1.9765576592748828e-16,9.907949225828257e-13,0.0011250814933235146,1.7148821499315116e-10,6.093400526345504e-09,9.817289973966007e-09,5.52640095419492e-15,7.289329367986529e-11,1.720044460073425e-12,0.00021201129192575022,0.0004986848293180886,4.979117298685974e-14,7.762652643246123e-08,1.2956613000252286e-08,3.5997829753335407e-12
0.0034807674270495915,0.11161019495685418,0.0,0.0,0.0,0.0,0.22062989020971574,0.5499811056887557,0.0003170324198012371,0.0015052432050153576,2.0377516640573113e-06,1.968740193067562e-06,6.662578560062823e-15,1.1272441549307413e-05,0.007178133659956773,0.14278126182556683,0.01146934310403611,5.690315196166156e-07,1.5027782699569358e-06,3.096763281200216e-06,1.8888488463964094e-05,1.0712756782200696e-13,0.043118261093852535,6.922612841308073e-09,2.3996430680643208e-08,6.684635658605973e-07,0.01277248522783916,4.686230105232171e-13,4.3634651798705287e-13,8.227615509444345e-09,6.1369756395555315e-09,8.46304812586994e-08,0.0026417154589698953,1.75188796712079e-09,2.067181933839956e-09,1.0834516427018235e-13,2.2824426742606375e-12,2.4339027426065063e-11,3.0067329023116236e-05,8.98257259339849e-12,8.687419429698807e-10,3.7977745005700155e-10,4.2672727275341424e-13,1.5478836096640787e-06,2.0215181086278872e-16,1.0141477920368692e-12,0.0011524022146345027,1.7565251955484998e-10,6.248273623501003e-09,9.999625225517607e-09,5.629042081871364e-15,7.424688735174124e-11,1.7428370187440209e-12,0.00021539903930466165,0.0005070371484359626,5.062622004288238e-14,7.919693702307068e-08,1.3191592761402787e-08,3.656051788283515e-12
0.0034971515367569488,0.11161139015239682,0.0,0.0,0.0,0.0,0.21972571141225808,0.5487416231511837,0.00031703000307598477,0.0015074614582533568,2.033121944988809e-06,1.976293013528832e-06,6.651092238452563e-15,1.1327622229997645e-05,0.007176355625608553,0.1442462280721267,0.011457700531722058,5.710983941819683e-07,1.505587294553338e-06,3.1111649305124926e-06,1.8933387352210216e-05,1.0738221662251418e-13,0.04361763203373277,6.93265755445041e-09,2.4029149508320586e-08,6.730755461557378e-07,0.01288312334063268,4.763657717968243e-13,4.4295943301127835e-13,8.305603926765169e-09,6.2204919808960786e-09,8.601835549219003e-08,0.0026919800272547163,1.7852215694878312e-09,2.107915666275221e-09,1.1056819528127831e-13,2.32932836526699e-12,2.4838997099827088e-11,3.0687461127480966e-05,9.147076958314743e-12,8.861247368327686e-10,3.883043529908429e-10,4.363799658702536e-13,1.5687195336917175e-06,2.0669060999980123e-16,1.0377662613722543e-12,0.0011801322011906325,1.7987920553469738e-10,6.405502088999201e-09,1.0182757651751438e-08,5.7321319593719736e-15,7.560639849088042e-11,1.7656007920977594e-12,0.00021878964991113098,0.0005154191323481777,5.146219463879674e-14,8.077821344775566e-08,1.3427167950519327e-08,3.712541865331111e-12
0.0035118972354935703,0.11161250734490903,0.0,0.0,0.0,0.0,0.2189120836492166,0.5476232722271903,0.000317017094398082,0.0015093297825053207,2.028875463890396e-06,1.9829600936287317e-06,6.640486904126376e-15,1.1376609811424733e-05,0.007174385757992062,0.14556743779131842,0.011446515250246217,5.729343582288234e-07,1.5079240492077646e-06,3.1238784984433413e-06,1.8971845510499317e-05,1.0760033620692525e-13,0.044068814590038814,6.9408709512182585e-09,2.4055815208220032e-08,6.771533638513002e-07,0.012981759900462318,4.833699217343433e-13,4.48930722321971e-13,8.375078612338996e-09,6.295272261337811e-09,8.726938790066237e-08,0.002737562224348109,1.8154499964870652e-09,2.1448218283206705e-09,1.1257863111532932e-13,2.371733510330929e-12,2.5291188079384467e-11,3.125007135393544e-05,9.29569864858359e-12,9.018323221195067e-10,3.960449165307975e-10,4.451449348177689e-13,1.5874444071471562e-06,2.1081084754517593e-16,1.0592449069552192e-12,0.0012054372877345653,1.8373628114074643e-10,6.549001692254044e-09,1.0348208932073003e-08,5.8252686723762056e-15,7.683465057055237e-11,1.7860572513721949e-12,0.0002218425520615238,0.0005229860145934168,5.221506336224941e-14,8.221019773404323e-08,1.3639606172646903e-08,3.763560271928622e-12
0.003526642934230192,0.11161366297930297,0.0,0.0,0.0,0.0,0.21809865497456898,0.546502356364837,0.0003169940776314997,0.0015110768370404503,2.024554646765122e-06,1.989502523964457e-06,6.629630401627848e-15,1.1424947866952963e-05,0.007172069215651627,0.14689111165996951,0.01143467408130169,5.747470554325219e-07,1.5100792943280751e-06,3.136354205088944e-06,1.90084508260291e-05,1.0780794725983379e-13,0.04452161599807846,6.9483021020041965e-09,2.4079849686626708e-08,6.8116087443108e-07,0.013079487781635684,4.904062997324434e-13,4.549192752494731e-13,8.443857905709848e-09,6.369657694961009e-09,8.85218617090951e-08,0.0027834634810470103,1.845890012016734e-09,2.181952550279699e-09,1.1459756823713393e-13,2.4143211589652767e-12,2.5745325201752503e-11,3.181682863140847e-05,9.444817310031684e-12,9.175936223250278e-10,4.0384630608402287e-10,4.539811301892028e-13,1.6061375693191078e-06,2.1496346254935115e-16,1.0809294327671227e-12,0.0012310702898256406,1.8764333860398527e-10,6.694368574732509e-09,1.0514213499722998e-08,5.91871684483743e-15,7.806700967215031e-11,1.8064786654202087e-12,0.00022489573156370986,0.0005305726850116093,5.2968124086787325e-14,8.365011951451179e-08,1.385236119225918e-08,3.814734983083123e-12
0.003537135746770312,0.11161450824876966,0.0,0.0,0.0,0.0,0.217519991433403,0.5457032230294493,0.0003169715776901127,0.0015122462458781172,2.021435404769621e-06,1.994081616206259e-06,6.6217534435915655e-15,1.1458944055792029e-05,0.007170211598191792,0.1478344481534285,0.011425856072232935,5.760226213841381e-07,1.5115023593506823e-06,3.145085575908964e-06,1.903336837949383e-05,1.0794926993307773e-13,0.04484478808171931,6.9531144259150205e-09,2.409535261837995e-08,6.839691725846134e-07,0.013148465631046833,4.954321409706015e-13,4.591904635758022e-13,8.492367341669355e-09,6.422333533177986e-09,8.941377647028495e-08,0.0028163166768331157,1.8676770362054458e-09,2.2085064696584754e-09,1.160390163851929e-13,2.4447291939661688e-12,2.60695839470684e-11,3.222259153297895e-05,9.551208657706423e-12,9.288385985021014e-10,4.094335645838596e-10,4.603109559303423e-13,1.6194170142277477e-06,2.1793751411490413e-16,1.0964826811327614e-12,0.001249508948822507,1.9045381316689648e-10,6.79893508223532e-09,1.063265242059835e-08,5.985389110923229e-15,7.894625802640489e-11,1.8209858501881488e-12,0.00022706796245272894,0.0005359821739951156,5.350396100451925e-14,8.467935060631056e-08,1.4003903834425991e-08,3.8512394254903765e-12
