Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125)
0.006790362465172014,0.11226426295072547,0.0,0.0,0.0,0.0,0.10796858968959634,0.37906554542748866,0.00020982258748196482,0.0007577568208569771,9.241223251864739e-07,1.4420992908690057e-06,3.001962016050942e-15,9.22118244170401e-06,0.0044996288363156715,0.3438034034140871,0.006757669679659809,4.993571939579393e-07,4.879572527831161e-07,2.0177213709381428e-06,8.433521782466342e-06,4.783153580948003e-14,0.11594279697163143,2.2925954081180137e-09,8.184917408229743e-09,5.294937312309436e-07,0.022492842889923103,1.0247952199936223e-12,8.395030361604853e-13,1.03725569421023e-08,1.2753259402048748e-08,1.8559590632054264e-07,0.01294707864458631,8.586023651508622e-09,6.732523173286365e-09,2.657546044166046e-13,5.663445222400089e-12,6.039264428113307e-11,0.00012479122399391038,2.5545700705659128e-11,9.233218727641051e-10,5.606423861993276e-10,6.419694214595465e-13,1.1177397251221558e-06,2.9843862700351296e-16,3.3761556524060664e-12,0.00557341564143246,8.495164416291298e-10,1.9851491015893704e-08,2.8438517466726737e-08,1.600876135528194e-14,2.1112628799854833e-10,2.3454427035760873e-12
0.00681144209155614,0.11226715153671603,0.0,0.0,0.0,0.0,0.10754385398698148,0.3782933113586438,0.00020931926432639657,0.0007543425328672401,9.200037632498858e-07,1.4385381509088896e-06,2.988449656027556e-15,9.205670010576164e-06,0.004487027183643243,0.34465576512324886,0.0067349877337051466,4.986728772081415e-07,4.84403219073884e-07,2.011790002956231e-06,8.391382992492152e-06,4.759254273567002e-14,0.11629848874590172,2.2767307336818235e-09,8.130095873327336e-09,5.274929381183419e-07,0.022479765238859997,1.026183444039775e-12,8.39952883925765e-13,1.0346435029846463e-08,1.2724075260456041e-08,1.8555102351909974e-07,0.01299406284262924,8.617181833801495e-09,6.740798746577716e-09,2.655104027605304e-13,5.658743044666707e-12,6.034250219668148e-11,0.00012510830309018473,2.555777751843738e-11,9.214733518667902e-10,5.606897535565885e-10,6.420884506753951e-13,1.1158685150732508e-06,2.9846386668934614e-16,3.384947246299866e-12,0.005593123552919432,8.525203797853506e-10,1.98677210142623e-08,2.845196231110282e-08,1.6016329799638417e-14,2.1122607505999362e-10,2.341977365409202e-12
0.0068325217179402665,0.11227002989293762,0.0,0.0,0.0,0.0,0.10712175225566027,0.3775245675240109,0.0002088184769228105,0.0007509516263636659,9.159141182401034e-07,1.434993745984642e-06,2.9750318911156637e-15,9.19023943235448e-06,0.004474496078250591,0.34550375454922777,0.006712431033500371,4.979903775514005e-07,4.808830306753549e-07,2.005896535815005e-06,8.349583101195669e-06,4.7355471748849824e-14,0.11665281863923299,2.2610145178751485e-09,8.075779074127779e-09,5.255002808154663e-07,0.022466411690232904,1.027558268932468e-12,8.403902983493677e-13,1.0320290147775951e-08,1.2694875895816963e-08,1.8550338863954222e-07,0.013040811725701824,8.64818396390979e-09,6.7489099338034736e-09,2.6526102021962813e-13,5.653929717710207e-12,6.029117486275227e-11,0.00012542238619923636,2.556921720573917e-11,9.196105358303928e-10,5.607238837438434e-10,6.421920700977776e-13,1.1139900127220283e-06,2.984820599381986e-16,3.3936336090512708e-12,0.005612642246741651,8.554954768262322e-10,1.988321123370908e-08,2.8464697874645612e-08,1.602349897185622e-14,2.1132059675745175e-10,2.338493090893077e-12
0.006853601344324393,0.11227289812388228,0.0,0.0,0.0,0.0,0.10670226182432999,0.3767592891747851,0.00020832021015823536,0.0007475839398276093,9.118531306716537e-07,1.4314660652503182e-06,2.961707882984255e-15,9.174890731239734e-06,0.004462035005061229,0.34634740538934766,0.006689998584113371,4.973097133469598e-07,4.773963367399064e-07,2.0000407671109538e-06,8.308119037004872e-06,4.712030542840604e-14,0.11700579496131787,2.245445213466943e-09,8.021961809944402e-09,5.235158008173277e-07,0.022452787827509996,1.0289199123907725e-12,8.408154924015597e-13,1.0294125113143357e-08,1.2665665048756699e-08,1.8545306416795446e-07,0.013087326898448184,8.679031105974115e-09,6.756858924729036e-09,2.650065857967825e-13,5.64900795604824e-12,6.023869122584209e-11,0.00012573350290044123,2.5580029641442584e-11,9.177339548951778e-10,5.60745087824911e-10,6.42280635335851e-13,1.1121045738321106e-06,2.984933723304022e-16,3.4022155107236044e-12,0.005631972539291958,8.584418571887709e-10,1.9897971564444735e-08,2.8476735148908957e-08,1.603027505935918e-14,2.1140993468808742e-10,2.3349905729449876e-12
0.006874680970708519,0.11227575633269547,0.0,0.0,0.0,0.0,0.10628536024326334,0.37599745174772836,0.00020782444871108406,0.0007442393111230324,9.078205427248472e-07,1.4279550939286392e-06,2.948476837432346e-15,9.15962394464021e-06,0.0044496434493901905,0.34718675106184743,0.006667689396765929,4.966309050912966e-07,4.739427895289097e-07,1.994222491933336e-06,8.266987738023785e-06,4.688702640860467e-14,0.11735742597635797,2.230021284955826e-09,7.968638917784761e-09,5.215395365502092e-07,0.022438899128626382,1.030268596969364e-12,8.412286749534382e-13,1.0267942664557064e-08,1.2636446404014139e-08,1.8540011151487095e-07,0.013133609959514094,8.709724320157232e-09,6.7646478483790055e-09,2.647472257579224e-13,5.643980418433553e-12,6.018507963779396e-11,0.00012604168249796436,2.559022455573318e-11,9.15844126159933e-10,5.607535709273412e-10,6.42354375234311e-13,1.1102125604037501e-06,2.9849791305945774e-16,3.4106937072746435e-12,0.005651115258640689,8.613596470898821e-10,1.9912011784226133e-08,2.848808496654727e-08,1.6036664160122625e-14,2.1149416926957476e-10,2.331470487148124e-12
0.006895760597092645,0.11227860462124765,0.0,0.0,0.0,0.0,0.10587102528311201,0.37523903086523164,0.0002073311770593893,0.0007409175777709212,9.038160984354293e-07,1.4244608139153315e-06,2.9353379236093456e-15,9.144439090793704e-06,0.00443732089707741,0.3480218247062436,0.006645502488947326,4.959539719416369e-07,4.7052204267555685e-07,1.988441502567796e-06,8.226186157665248e-06,4.665561741053584e-14,0.11770771990248134,2.214741208352538e-09,7.915805272767044e-09,5.195715228216983e-07,0.02242475096771262,1.031604540335908e-12,8.416300513912026e-13,1.0241745450933712e-08,1.2607223522174089e-08,1.8534459082092527e-07,0.013179662501510392,8.740264662619729e-09,6.772278823093219e-09,2.6448306399940723e-13,5.638849713918726e-12,6.013036792046848e-11,0.0001263469540406237,2.5599811541265548e-11,9.139415552152877e-10,5.607496388518021e-10,6.424136399139089e-13,1.1083143089632328e-06,2.9849584490426017e-16,3.419068963897111e-12,0.005670071243873753,8.642489744255084e-10,1.9925341595983103e-08,2.8498758006112635e-08,1.6042672285373767e-14,2.1157337977544475e-10,2.3279334937981214e-12
0.006916840223476771,0.11228144309012345,0.0,0.0,0.0,0.0,0.10545923493310874,0.37448400233575485,0.0002068403797620983,0.0007376185768234259,8.998395439044993e-07,1.4209832034851385e-06,2.9222903591111304e-15,9.129336126317564e-06,0.004425066834738444,0.3488526591837869,0.006623436884500059,4.952789285623669e-07,4.6713375297889293e-07,1.982697585828219e-06,8.185711254592847e-06,4.642606118506784e-14,0.1180566849111103,2.199603469790798e-09,7.863455782898963e-09,5.176117916250117e-07,0.02241034861726569,1.0329279493831676e-12,8.420198232888977e-13,1.021553605866856e-08,1.2577999799996928e-08,1.8528656077947384e-07,0.013225486110451835,8.77065318514794e-09,6.7797539162742015e-09,2.642142217812026e-13,5.633618394995584e-12,6.0074583292586e-11,0.0001266493463247479,2.5608800052182348e-11,9.120267350012912e-10,5.607334835429146e-10,6.42458643204621e-13,1.1064101633316054e-06,2.9848727004078085e-16,3.4273420315433627e-12,0.005688841344585995,8.671099686933946e-10,1.9937970597354253e-08,2.8508764792886682e-08,1.6048305360060014e-14,2.1164764434152617e-10,2.324380236615944e-12
0.006937919849860898,0.11228427183857026,0.0,0.0,0.0,0.0,0.10504996739937375,0.3737323421542661,0.0002063520415307594,0.0007343421448169484,8.958906278252697e-07,1.4175222367650291e-06,2.909333324204249e-15,9.114314979169443e-06,0.004412880749955788,0.3496792870777469,0.006601491613839563,4.946057884563181e-07,4.637775787953851e-07,1.9769905240334525e-06,8.145560001527952e-06,4.6198340562797456e-14,0.11840432912631123,2.1846065666074095e-09,7.811585393626032e-09,5.156603712566876e-07,0.022395697250246805,1.034239024127504e-12,8.423981878147934e-13,1.0189317002827093e-08,1.25487785020377e-08,1.8522607866092677e-07,0.013271082365262279,8.800890934825755e-09,6.787075205350563e-09,2.6394081779191866e-13,5.6282889603678295e-12,6.001775239929225e-11,0.00012694888787180965,2.5617199406849993e-11,9.101001465584056e-10,5.607054053127559e-10,6.424897294648393e-13,1.1045004405063157e-06,2.984723483258936e-16,3.4355136694826814e-12,0.005707426420382832,8.69942760917127e-10,1.9949908283527322e-08,2.8518115700135945e-08,1.605356922355563e-14,2.1171703997500668e-10,2.320811342474944e-12
0.006958999476245024,0.11228709096449441,0.0,0.0,0.0,0.0,0.10464320110367124,0.3729840265021899,0.00020586614691224574,0.0007310881180001569,8.919691004199019e-07,1.414077884466397e-06,2.896466049220631e-15,9.099375594836752e-06,0.004400762131460978,0.35050174069389745,0.006579665714091163,4.939345676042977e-07,4.604531817169684e-07,1.9713200980418595e-06,8.105729383404842e-06,4.597243844358898e-14,0.11875066062426243,2.1697490069725887e-09,7.760189085530853e-09,5.13717287300178e-07,0.022380801941801323,1.0355379702994867e-12,8.427653382245021e-13,1.01630907264417e-08,1.251956284808269e-08,1.851632007333408e-07,0.013316452837668417,8.830978953964194e-09,6.794244708085709e-09,2.6366296822653756e-13,5.622863858121825e-12,5.995990134597075e-11,0.0001272456069249168,2.5625018786986245e-11,9.081622590919972e-10,5.606655824733953e-10,6.425070969554856e-13,1.1025854665771175e-06,2.984511746793765e-16,3.443584623063664e-12,0.00572582734033977,8.727474835637528e-10,1.9961164037331225e-08,2.8526820949806386e-08,1.6058469630052692e-14,2.1178164255984188e-10,2.3172274227600304e-12
0.00698007910262915,0.11228990056454437,0.0,0.0,0.0,0.0,0.10423891468214026,0.3722390317470272,0.0002053826802380473,0.0007278563326372597,8.88074713988244e-07,1.4106501149502276e-06,2.8836877222797498e-15,9.084517913789434e-06,0.00438871046922159,0.35132005206133315,0.006557958229165756,4.932652815154489e-07,4.571602251154312e-07,1.96568608744241e-06,8.066216406272587e-06,4.5748337847060296e-14,0.1190956874328688,2.155029313677339e-09,7.709261887451115e-09,5.117825623479023e-07,0.022365667670817976,1.0368249907837025e-12,8.431214650102539e-13,1.0136859590491635e-08,1.2490355963589614e-08,1.8509798223990273e-07,0.013361599092298454,8.860918280166794e-09,6.801264431778492e-09,2.633807870307793e-13,5.617345489448894e-12,5.990105573793545e-11,0.00012753953146914907,2.5632267242316062e-11,9.062135310290806e-10,5.606143115022846e-10,6.425110861932612e-13,1.1006655412694886e-06,2.984239069171264e-16,3.451555645841898e-12,0.0057440449823810595,8.755242704490694e-10,1.997174717385173e-08,2.8534890616153274e-08,1.6063012250604468e-14,2.1184152688344764e-10,2.3136290746515e-12
0.007001158729013276,0.1122927007341251,0.0,0.0,0.0,0.0,0.10383708698340458,0.37149733444237404,0.00020490162591956713,0.0007246466248985058,8.842072226281526e-07,1.407238893695188e-06,2.870997585954457e-15,9.069741818185668e-06,0.004376725254646552,0.3521342529333964,0.0065363682097777705,4.925979411379443e-07,4.5389837562369115e-07,1.9600882674185706e-06,8.027018084235618e-06,4.552602183851406e-14,0.11943941753133246,2.1404460186603674e-09,7.65879885824733e-09,5.098562166134616e-07,0.02235029932193538,1.0381002783034822e-12,8.434667552832104e-13,1.0110625898314692e-08,1.2461160821002941e-08,1.8503047708709327e-07,0.013406522686235168,8.890709946033275e-09,6.80813633132832e-09,2.630943857994429e-13,5.611736204812996e-12,5.984124063956481e-11,0.00012783068923793525,2.56389536913201e-11,9.042544095582619e-10,5.60551757528151e-10,6.425018803516557e-13,1.0987409743278754e-06,2.9839063294123016e-16,3.4594274773436855e-12,0.0057620802328234196,8.782732566680805e-10,1.9981666909140294e-08,2.8542334628021146e-08,1.6067202674408806e-14,2.1189676665388299e-10,2.3100168809354225e-12
0.007022238355397403,0.1122954915673406,0.0,0.0,0.0,0.0,0.10343769706665631,0.3707589113280716,0.00020442296860386652,0.0007214588307438548,8.803663834259751e-07,1.4038441823342858e-06,2.858394840068883e-15,9.05504715302294e-06,0.004364805980744012,0.3529443747883853,0.006514894713621746,4.919325555230634e-07,4.50667301822861e-07,1.9545264090311366e-06,7.988131449013824e-06,4.530547358315867e-14,0.11978185884967062,2.125997667583358e-09,7.60879510257738e-09,5.079382670496992e-07,0.022334701687578753,1.0393640160367361e-12,8.438013916334057e-13,1.008439189194444e-08,1.24319802570525e-08,1.849607377405099e-07,0.013451225168513095,8.920354978826035e-09,6.814862376149137e-09,2.6280387366522424e-13,5.606038302778809e-12,5.978048056180453e-11,0.00012811910769001164,2.5645086922018615e-11,9.022853306112677e-10,5.604782127269999e-10,6.424798155412951e-13,1.0968120478880315e-06,2.983515082773614e-16,3.467200864419945e-12,0.005779933985955434,8.809945785308846e-10,1.9990932343226573e-08,2.8549162768374247e-08,1.607104640854391e-14,2.119474344961125e-10,2.3063914084957506e-12
0.007043317981781529,0.11229827315697048,0.0,0.0,0.0,0.0,0.10304072420024156,0.37002373932991606,0.00020394669284105885,0.0007182927860915289,8.765519548752589e-07,1.4004659394747312e-06,2.8458787412550633e-15,9.040433783340394e-06,0.004352952142286371,0.35375044883037293,0.0064935368054901315,4.912691365316149e-07,4.474666755818445e-07,1.949000282581029e-06,7.949553546124871e-06,4.508667632445876e-14,0.12012301926832301,2.111682815658873e-09,7.559245756410573e-09,5.060287282246134e-07,0.022318879469617157,1.0406163935287142e-12,8.441255528762355e-13,1.0058159748974672e-08,1.2402817072252314e-08,1.8488881572424e-07,0.013495708079989963,8.949854400384934e-09,6.8214444782026185e-09,2.6250935747021776e-13,5.600254035613419e-12,5.971879952190216e-11,0.0001284048140013456,2.565067559222709e-11,9.003067193990287e-10,5.603938285511113e-10,6.424450592546776e-13,1.094879055271251e-06,2.9830661354799947e-16,3.4748765401144653e-12,0.005797607143590359,8.836883734945138e-10,1.9999552463437954e-08,2.8555384675826763e-08,1.607454887882961e-14,2.1199360196361644e-10,2.3027532102332366e-12
0.007064397608165655,0.11230104559455802,0.0,0.0,0.0,0.0,0.10264614786040013,0.36929179555890274,0.00020347278293414062,0.0007151483271704963,8.727636977349878e-07,1.3971041221413832e-06,2.8334484976458046e-15,9.025901586710419e-06,0.004341163235855317,0.35455250599036325,0.006472293557326727,4.906076967486135e-07,4.442961708708338e-07,1.9435096586221603e-06,7.911281447186938e-06,4.486961345390995e-14,0.12046290661792977,2.0975000355276843e-09,7.510146013084708e-09,5.041276122093877e-07,0.022302837280734865,1.0418576002964843e-12,8.44439415597133e-13,1.0031931570714987e-08,1.237367400613535e-08,1.8481476176421002e-07,0.013539972953586167,8.979209227286074e-09,6.827884539254599e-09,2.622109419339706e-13,5.594385611779546e-12,5.965622106999324e-11,0.00012868783508718074,2.56557282329716e-11,8.9831899106181e-10,5.602988941943173e-10,6.423979447229341e-13,1.0929422631370718e-06,2.982561026917056e-16,3.482455244818856e-12,0.00581510061447879,8.8635478007341e-10,2.0007536193499076e-08,2.856100984728501e-08,1.607771543131486e-14,2.1203533955774982e-10,2.2991028258926016e-12
0.007085477234549781,0.11230380897045436,0.0,0.0,0.0,0.0,0.1022539477293593,0.3685630573108499,0.00020300122322751096,0.0007120252904537683,8.690013742208576e-07,1.3937586852409367e-06,2.821103377946314e-15,9.011450388059314e-06,0.004329438760003309,0.3553505769276165,0.006451164048180931,4.899482441914965e-07,4.4115546496259754e-07,1.9380543044659693e-06,7.873312234421577e-06,4.4654268423144143e-14,0.12080152867908356,2.0834479080218086e-09,7.46149109309106e-09,5.022349291365156e-07,0.02228657964624175,1.0430878168760586e-12,8.447431535206033e-13,1.0005709404096717e-08,1.2344553659252146e-08,1.8473862538858067e-07,0.01358402131398098,9.008420470640356e-09,6.834184405017429e-09,2.6190872970266796e-13,5.588435194715818e-12,5.959276827609528e-11,0.00012896819761630952,2.5660253251262602e-11,8.963225508202825e-10,5.601935484978315e-10,6.423386249699677e-13,1.091001950095656e-06,2.98200049617971e-16,3.4899377051713533e-12,0.005832415313887167,8.889939377751802e-10,2.0014892367060993e-08,2.8566047642112494e-08,1.6080551334622235e-14,2.120727167589213e-10,2.2954407829269625e-12
0.0071065568609339075,0.11230656337376038,0.0,0.0,0.0,0.0,0.10186410369320664,0.367837502066329,0.00020253199838560045,0.0007089235124620537,8.652647498976516e-07,1.3904295801736682e-06,2.8088426024022377e-15,8.99707996180738e-06,0.0043177782153856715,0.35614469203071675,0.006430147364337866,4.892907838193189e-07,4.380442373725752e-07,1.9326339833561562e-06,7.835643009965305e-06,4.444062479674012e-14,0.12113889318199078,2.0695250297149167e-09,7.413276269389361e-09,5.003506862684607e-07,0.022270111006066958,1.0443072106338523e-12,8.45036935876074e-13,9.979495244334292e-09,1.2315458485452626e-08,1.846604546588306e-07,0.0136278546770808,9.037489135740829e-09,6.84034594069268e-09,2.616028210789902e-13,5.582404897868072e-12,5.952846367712298e-11,0.00012924592798847144,2.566425892962411e-11,8.943177933020461e-10,5.600780770062061e-10,6.422674295371655e-13,1.0890583671169964e-06,2.981386063221475e-16,3.497324654219586e-12,0.005849552163246834,8.916059870471035e-10,2.0021629694188482e-08,2.8570507280611186e-08,1.6083061779093082e-14,2.1210580201506518e-10,2.2917675938359756e-12
0.007127636487318034,0.11230930889227798,0.0,0.0,0.0,0.0,0.1014765958402906,0.36711510749025117,0.00020206509307925285,0.0007058428298411248,8.615535916654958e-07,1.3871167554787813e-06,2.7966654548787448e-15,8.982790099868477e-06,0.004306181104916782,0.3569348814186275,0.006409242599429465,4.886353235227942e-07,4.3496217091458177e-07,1.9272484579965193e-06,7.798270890268113e-06,4.4228666220457705e-14,0.12147500780618109,2.0557300051044285e-09,7.365496841315919e-09,4.984748887428311e-07,0.022253435716398297,1.0455159549944102e-12,8.453209280671369e-13,9.953291030891199e-09,1.228639090358773e-08,1.845802967009617e-07,0.01367147454981131,9.066416221924874e-09,6.846370958180287e-09,2.612933142380482e-13,5.5762967917965055e-12,5.946332935267654e-11,0.00012952105231797453,2.5667753426863827e-11,8.923051033680992e-10,5.599526053747886e-10,6.42184496301974e-13,1.0871117774519812e-06,2.9807183969513863e-16,3.5046168114234986e-12,0.005866512089806399,8.941910692231451e-10,2.0027756767835748e-08,2.857439784579933e-08,1.6085251877788246e-14,2.1213466275509357e-10,2.288083758304002e-12
